AbandonedCartID,CustomerID,ProductID,DateAbandoned,RecoveryEmailSent,RowHash
ac5d18ca-b3fa-46eb-bc5e-a78ed7a35b1a,c8a37272-48fa-44ed-a432-b26ea868a892,4042,2025-05-07,Yes,b45349b551fd65ac8d9dd1a62a60551d
a4fc8358-e8ee-4c2d-a9ac-4eaaaacaf39b,7f191b14-927f-4975-84a6-4139f6dc9dae,282,2025-03-19,No,dab061a19d26e89e7218ea550b0cc551
4ff4bcec-e6de-4d84-a103-a1a3c8b618f9,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2521,2025-02-24,No,814502c485ff9c68229607cbf1bde500
840854e6-f6a2-4fb6-a595-4edc1dea99b4,b92ca163-e06f-44a7-896f-f4b2dd7e856f,1409,2025-04-24,No,c778b9375dd89c38f5e8620154395212
a6aa646f-a11c-4542-95b4-3dd69608a4b1,d86011eb-bd81-4aee-b905-18ffad895411,3762,2025-02-16,No,0df2cb62aa179dc7264aa35d41cc6630
501caccc-6573-429a-a2ac-798fafa5a067,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,1413,2025-04-23,Yes,e639008c63a6309dcd58b60da48058d7
5c540ca6-0a84-49b8-8fe2-ac6c725f0366,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,199,2025-03-21,No,60ebac9bf24b2e0801f5609caf9e2db2
7d14e61f-b377-4617-8be7-b2d2b0fea579,9de85a38-608f-45f2-b25f-78aab3924fa9,2991,2025-04-16,Yes,20024ca2eba1854c133ff9e0ab6f575f
5b7b828f-f2e0-4a03-b20f-a1f584b2128f,0cae327d-3c1c-4b9b-b1e0-103207463ade,4353,2025-04-20,No,4ffd0968b367fb4fc9409e94d09b5cbe
3361d5bf-84d5-4b88-9223-06fe0ac8431d,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2473,2025-02-16,No,b8db5ac9ced779e4b5033d515fb97288
49e88427-2754-4b9a-8ebf-93f1d7098fd2,df600f99-242b-4e78-acfa-07fe39eabd9e,1525,2025-03-30,No,2b67342b95ce5f7157a38a671bf28584
6b1a96ef-caca-495c-a0c8-fd76031c065c,0e725382-cfa7-4eea-b824-68123317826d,34,2025-03-22,Yes,df7bf277a35df319dc0979849dc9ceaa
ce7dad13-dc72-4d4c-a21d-5bb15f947b3d,0cae327d-3c1c-4b9b-b1e0-103207463ade,710,2025-02-15,Yes,8245145f3f14caf42dc221093624bb2f
d1d30a04-a4d3-4b76-a2b4-737b917c58c8,07a7c40b-1082-478f-be65-ed92db3c2b5b,316,2025-03-26,No,6f7b6422467122d34a67e1da8079a146
bf016e47-2ae1-4860-8e50-38df9d3fbd02,66beab47-39b9-4dca-b770-73f070a08070,4184,2025-04-19,Yes,14fbf8c45c460963fff612da7f15e92b
3695c06f-e5da-44f7-a636-58c6574ef903,653cd13f-483a-49af-9e45-04707ae1508e,3007,2025-02-09,No,1bbe63186e15db9783ba0e5ec199600a
6a48cca3-14a2-40b0-9bab-7ea13ada6fef,653cd13f-483a-49af-9e45-04707ae1508e,4708,2025-02-27,Yes,e04c20dbe7941d8636efcf36e910bf27
11053821-234c-4335-b7e3-00e7111c66ba,ecd4feda-08f5-4652-80fd-4406a1316c5d,3565,2025-02-10,Yes,d803a13d4b546e164ee7e027e01c7308
a05bf062-ce4b-45f1-9fdd-4ccebd32b5b8,fc2265ba-8133-4e60-af32-0b135f4fc3cf,4368,2025-03-07,No,810bae250672e36d19776d6c07bd8f00
e8f0a07a-d899-4297-b92c-bbc74488ef08,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,1212,2025-02-09,Yes,c807ec9fe91150c32503158343b50b2e
e019b7d1-a1d7-48de-b20a-6f24db352beb,fc6dcd99-4fd3-49f2-aac7-18023820fe39,1076,2025-03-29,No,7bea346c9714ba30671ba85805b178bf
33b54842-a222-4db6-afb0-76c7335434ee,b2e5b4e2-91a8-4068-9831-4763263ae50f,343,2025-02-18,Yes,7b11f218d26b655b4e9c2b0949c22093
f3316088-0843-4f41-911c-325bcfe0f2cc,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,3247,2025-02-13,Yes,408ebc5f685561680b8f35cc7bd9ea56
9fbd78f0-9d8d-45af-a218-96ec3de28ce8,efd12b55-23e9-4f58-a207-35e1da7e7afe,4794,2025-03-12,Yes,7c84bc94613711aaa8964fc3aa877f97
30b25cb5-c2ae-44ed-aaa7-62540af66c8a,a9cda48f-5bc6-47eb-88d3-50606128be2d,4896,2025-05-05,Yes,0671e15de2a785205f3b7cb9c0929e6f
adf7f65f-7ab0-453b-a2a0-bcb691ff9fe9,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2884,2025-03-15,No,e01498509688b0e7baf18caf96598183
2814b4ff-7272-4cd3-b20c-322fb6f88b82,df600f99-242b-4e78-acfa-07fe39eabd9e,2658,2025-02-16,No,8b3d410248ad65af282ff0834453ae94
4a6d7ccb-9de0-42fd-aeb4-37868e91d74b,bc0e387c-0b60-4a80-9ee9-45178de8cb66,4915,2025-02-14,No,76ce07637db0bbc6de5122042d2f45b6
4e016ebc-c94d-4541-9da7-730f54a06a34,2421a4de-b9b6-4373-992d-f10380e8449e,622,2025-04-22,No,ff002b6087ada014c8a73074d968c950
8f23d10a-f5b4-45e4-bb0d-818582d17ceb,19a564d4-ed76-41b2-bf45-d41d8500da78,895,2025-04-30,Yes,919654464bc6b9de0ec345358e3a73bd
4f088962-2895-488f-9784-90b489de79b5,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2065,2025-04-07,Yes,6ad9fb68af4f699a3d18ab9aeb77410b
466eefc6-0997-4140-a197-17d91ed1b8a4,d86011eb-bd81-4aee-b905-18ffad895411,1310,2025-03-30,No,bc1ff735a49b2a572f97e4bf1a899d1c
f5029fd4-12e4-48d9-870a-35720d328f62,7ec92f10-c40e-4160-b34b-395017c26b71,3459,2025-02-21,Yes,540ac1d2479b55a9d2882617c668520d
b41d6cb8-09f8-4fbb-beb8-16a768ebe61f,e27170d8-ce33-4bf7-8f25-44b9c31f435b,1287,2025-03-29,No,60d2ca0432e940d5d409ec6270d25387
2c63dcb4-507e-465b-a422-1df8e2af1a38,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,4613,2025-02-20,Yes,4b234d654b9d78687f03cbe8589c0744
53fc587c-6149-4892-9e6c-aedd1ae4e5a5,fc6dcd99-4fd3-49f2-aac7-18023820fe39,848,2025-05-11,Yes,611bdc7035ea2b5dd00a9eda0b1f36da
fa9df23a-38fb-439d-9cc0-a8dd1d937992,15da51da-ad36-4db6-958f-37f69e74b4b6,4304,2025-04-22,No,1eee078b30988446b54f3fd21a66290c
fa371a73-0794-4590-976f-54497bdc9746,653cd13f-483a-49af-9e45-04707ae1508e,498,2025-04-28,Yes,d1123dca0ccbb367f93fce86469e5d30
310557e7-fcac-4f1e-9912-aa6f5d1076fb,abc2f41e-ab8f-430c-9677-705f4343b0ec,4599,2025-02-20,Yes,b88b5481f5270573cb01d68e63895de7
7507f2fc-c0c9-4183-a3df-e70088073155,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,3123,2025-05-11,Yes,4d4900498cb455f1addddea5404f4022
49189428-8bfb-478f-817f-b517bfb976cc,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,3853,2025-04-26,Yes,9ddd7a955b8fcc3cdd4c56bfa1d29c7d
fa75846c-1624-46cd-9aa4-7c5ab340ac27,5638cc23-cfdb-40de-9577-4997569c48f3,453,2025-04-22,No,04e150ec963aad7479928dd902f875e4
54bf5538-12d7-4826-ae71-36d5adc35952,19a564d4-ed76-41b2-bf45-d41d8500da78,2601,2025-04-10,No,1fd827560ff52def60798a675c952b97
fd661f35-7f1b-472e-a746-02173cb60731,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,1440,2025-04-07,No,a127669f6af3e2d21b182424e84de0f5
b3b8b510-6824-4447-b341-0c89e9b7e3df,a9cda48f-5bc6-47eb-88d3-50606128be2d,312,2025-04-12,Yes,34181043b65c649091fd1c170a4d0133
7e560faa-00e9-4a0b-8d5e-a522760f8e9f,6e33f6a3-8056-4cdc-abd5-b6554a925aca,369,2025-02-23,No,675aae9b17034984169d9e0f5481b589
60a42db9-fb6c-45e2-b626-b574560ace81,19a564d4-ed76-41b2-bf45-d41d8500da78,1687,2025-02-14,No,421a5acb2382c17525d051760be373d9
22043507-0359-4982-aa08-8731d4c49132,0e725382-cfa7-4eea-b824-68123317826d,742,2025-03-13,Yes,0cc8aaf241e4cade5d8bda330c4014b5
103fbc03-acf1-4015-9a9a-7ac9f57c3ea5,02cb4728-42fb-4733-962c-19a1d3c00406,676,2025-04-23,Yes,31c0326c5961bfc5c65d465c62cd025c
7e1ab99a-c81b-48df-92ab-2378e9ba1ae8,15da51da-ad36-4db6-958f-37f69e74b4b6,3080,2025-04-14,No,662ea762e76f09a54a9c46bf3dae7f53
12967643-c61f-4158-9b72-21fe8b62f52a,7ec92f10-c40e-4160-b34b-395017c26b71,2819,2025-04-08,No,342829bbd99115d5c763a283ade4f55a
b63124e6-45ce-4ba6-97b8-fbd5e548c278,ecd4feda-08f5-4652-80fd-4406a1316c5d,2281,2025-05-11,Yes,000d3ee7db6ea2175ab69a9823b02605
84613323-5e46-4aed-a103-a60e3919d1d7,5e419f86-6e6b-4b45-a140-d03228124ecb,3926,2025-04-09,Yes,dd7b503d00e8bdb859e5b70b6b753b17
1a9505cb-5fce-4cd0-93c3-ac69f2b3500f,66beab47-39b9-4dca-b770-73f070a08070,2636,2025-05-08,No,4cad26cdb8f0949637c34b0f752f2ae5
230bc123-38e9-4f20-9de8-33e7dd66c4a6,66beab47-39b9-4dca-b770-73f070a08070,2296,2025-02-09,Yes,a637c59fd9363ba87c3156a5321fbf85
6d0fee5e-34df-4af3-9d95-7cab19d058dc,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,4028,2025-03-25,No,063266ca476ed5b51bbf00aac5991d7e
a4228bae-e49b-460c-bf82-05b7216d4c61,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,1292,2025-04-13,Yes,97255813c5479bad96133df354848e2c
d0377d45-0224-45d7-99c6-80edcab46fec,5f2643f1-ca38-40c5-adaa-748da8a72c69,823,2025-04-05,No,c7ff0007e7f143089d5635de720be759
17ac0f76-af43-45fc-80b4-4a738f726a15,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,133,2025-02-11,Yes,9f18da23d23aa3c939c28f7d4438aed3
40252837-5756-4127-84c7-5a931b626829,7ec92f10-c40e-4160-b34b-395017c26b71,1311,2025-04-22,Yes,2c202f1db7e1707833f56f5e98db03d2
7e6d1b6e-ab9f-4a8b-8d63-d7569cc38a61,b92ca163-e06f-44a7-896f-f4b2dd7e856f,3960,2025-05-06,No,a559f4b24f38950864873619d5f29cf4
86c5a5f6-ae5f-4cb7-9db6-8779f0b8fd10,98079c5e-8c4a-4564-9ca5-658f9db89953,1432,2025-03-20,Yes,652a63ab3d6e51bd24a6e61086541d24
585c670d-da8c-4236-8022-d18243205ca5,d00399b5-89cb-48fa-8d60-5ea1f649b655,634,2025-03-12,Yes,db9873becf0db35b976985bb35211eb1
9829b3f2-d107-476b-b839-b8f76e3693bd,5e419f86-6e6b-4b45-a140-d03228124ecb,1038,2025-04-19,Yes,725e4252ab6aa34db24a619629cb8d9b
e71333e5-84f4-43d8-b27b-d2b408455d44,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,1194,2025-02-20,Yes,68041b54b464427119f322fb3e5b7dd4
75aabce8-3fb3-4db4-b086-3a79d3b130a8,fc6dcd99-4fd3-49f2-aac7-18023820fe39,641,2025-03-06,Yes,a8977a0226692713154c54b5c385915d
2f18683b-bf67-49f5-92bf-6fcbbf60c7c2,653cd13f-483a-49af-9e45-04707ae1508e,2379,2025-03-28,No,0140132d875c0d093a196a6e679511db
5570ed75-0779-4ad8-a607-cd335704c120,cca906af-6247-4f65-82be-311947bfff74,1325,2025-03-02,Yes,dff9004ea4aa38adff873453f84a8248
9e5a3f7b-da64-45a5-8e11-741743ab83ff,fc6dcd99-4fd3-49f2-aac7-18023820fe39,3439,2025-04-25,No,d9d986b410b30e9c9086a29de0f21ba7
369f1a65-6dbb-4a3d-aefd-011abdaf6b85,3046e874-7757-4321-a055-3edea53305ef,3073,2025-04-09,No,2922e882cf20cdcb67fc8447ba6c93b7
0767df16-e819-4bd7-9008-fa0b561a300d,2e90cc5a-37c7-450a-ae09-18d7be038c34,376,2025-04-09,No,b8cc0ccdda3c124d6464db5efd7e1bad
199eb767-4b79-4b1b-8a9c-1f4fe397e2cf,035765ce-dcbc-478b-b43f-f38992c442ff,2394,2025-03-30,No,d19ddf6a49f5ff5e00e916a679fedf53
0f48b12f-d782-44b1-bf70-05abd7441f4f,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,615,2025-05-05,Yes,d3dcf8ca18a38ea77d116056111c5ef4
3cb89ed4-a119-4b7e-be8f-2c08ed72ad7a,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,602,2025-04-27,No,00096949802a189afa24b1f48f65bd24
e21e8b14-b39c-4ff5-a278-c7d30f9ccf0a,270a78d4-d980-45c3-bf41-9c12bdda3546,4743,2025-04-15,No,933b6a32e51651413f407532be5972f4
8f77dd3e-d960-43f4-a2d8-27749adc5182,545d1542-4e1e-4804-851b-400d5b020f68,2255,2025-05-09,No,63e50a7f8126adcaa55ccea6276e0f39
e28e79d2-426d-4557-bf84-cb07988b9f57,2e90cc5a-37c7-450a-ae09-18d7be038c34,619,2025-04-19,No,a0ddfb5d7e1dd8767bab9b89eb424eef
46bd1c44-74fd-4453-b842-9f54b7bb07f4,85c32511-7f37-4de1-882f-2efa8040dea4,4126,2025-02-22,Yes,fd306e401ec30459c81e35f4c0cd23d6
279d33a8-a2cc-4f92-a17d-d57ae6a87f78,c8a37272-48fa-44ed-a432-b26ea868a892,2251,2025-05-04,Yes,2196ec63addea38d205738758929c248
967b01c3-58fd-4590-bcd5-a7a322ba1d35,19a564d4-ed76-41b2-bf45-d41d8500da78,2463,2025-02-20,Yes,54dd5ad02e755393d773bdb7aa4d3a72
894f4ba1-55bd-421b-96f9-4c74d56f2f6a,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,4781,2025-05-03,No,4c8fc062466e069c7b3325f89096203f
0538b064-d345-4b25-aaa1-02c19d54fedc,2e90cc5a-37c7-450a-ae09-18d7be038c34,3092,2025-02-15,Yes,0ccc06aa51908f4c23629a8addf4d778
8dd8e860-4f43-432f-bb91-355a56bf17cf,15da51da-ad36-4db6-958f-37f69e74b4b6,813,2025-05-08,No,5ff56490864d865f51d7c7d1af640dbe
d8e9f483-eebd-4dbb-bb98-4dbf3b9286d9,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,3933,2025-02-25,No,62c7b92b4889427ea3bf7631023030ea
b723562e-244b-4095-96d6-673b2190d5c3,653cd13f-483a-49af-9e45-04707ae1508e,1117,2025-04-26,Yes,737ee5d9189f1f1bf1faebcd6fd351a3
7bd5745b-e999-47fa-aea1-64d4fc4b4055,abc2f41e-ab8f-430c-9677-705f4343b0ec,2531,2025-02-19,Yes,9dc5793414a5ff61692466732cace699
e3408808-d1fa-42ee-a849-8b176d141103,8070fcf1-87d8-48e5-988f-1f369c06cdc1,14,2025-03-01,No,7cac53d0afa975048af98c8b2940f34a
397b0d18-5323-4dba-8ea2-d80f0792440a,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2987,2025-02-18,No,2ec3211cbde6b4834833862d3b45e8d8
02ff60c3-d0cd-49f5-ac1f-755dab55ecb6,f69962ca-a6b4-4464-878e-59ae6b43b6f8,3417,2025-03-25,Yes,e8175241c3c7162ec4c7970c006f106a
3d22f0a4-f2df-4035-beb0-681e9efb0177,3046e874-7757-4321-a055-3edea53305ef,4734,2025-04-22,No,e3451c70054ed808fa9b9f6aa9a570a4
1db964a0-fd0b-485f-a69b-e16a8d1a91ec,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,4792,2025-02-15,No,1cc3af7312f34920b9c91afeb445390f
95fc915d-563a-4a28-8b55-d3da4ee8bc40,cca906af-6247-4f65-82be-311947bfff74,3367,2025-02-19,Yes,d85a2cbc106a2ed113625d6a4f4693a9
4ef6e7b2-37d3-4dc5-b7a0-369481bf1de8,a5cef112-752a-40ba-b573-df00b771d56a,2760,2025-02-27,Yes,3fb0244cd100c817ac3ffdea57ee5e3b
f8b22608-b8d6-400b-aca1-49754a3f9bf7,5dcbd063-c98d-4d66-923f-e117989bd15c,2959,2025-04-30,Yes,db2a16628b63fd8c24c4ae16874aad5f
3f56c300-2b56-4247-a505-d3a8e4f7dd25,6e33f6a3-8056-4cdc-abd5-b6554a925aca,1001,2025-04-23,No,b1bf2cdbd1a9806f76732f5bfe1cd91c
5bec65a7-68ef-438f-b78a-04cf5cf7a9ff,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,4764,2025-02-25,No,26eef19f242e4bd1467f0b075ef9e131
89e6420c-2e22-4855-af05-2e2f803facb7,2421a4de-b9b6-4373-992d-f10380e8449e,60,2025-04-07,No,264304b92d3a7b3dcb2f09ff846ee448
85c02577-e405-4924-9711-11ae9f2e9175,3046e874-7757-4321-a055-3edea53305ef,2988,2025-04-02,No,6feb1a1e41649655c8a799b9d315514a
065ab00a-f2c7-4356-875d-2763a4c71a32,fc2265ba-8133-4e60-af32-0b135f4fc3cf,962,2025-05-10,Yes,e538ca1361825823e6648fa11bc947dd
bd1bb3f6-d6a9-46f6-82e3-c2c6bf46d01e,a5cef112-752a-40ba-b573-df00b771d56a,1180,2025-04-26,Yes,83d2c5306fcc74d8e0ffdcb41df9a8fe
0e24898f-11a0-4d11-a44a-c7b9a67bea5b,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,280,2025-05-07,Yes,64a9479ba6a567d7775dfb651ccbaa71
57578db0-c046-46f3-bc97-0f267297dacb,eb0851e2-3417-47e5-b97e-36ebf487607f,4504,2025-02-27,No,811fc7d5d3ab15675805288eb030d97d
261689d8-6031-49d8-a129-a94d9f9f968e,0e725382-cfa7-4eea-b824-68123317826d,4757,2025-04-22,No,85a728202b97de8a6d4a33d572d0e1c5
42fc21d5-5a7a-489c-9a4d-c03e1ec729b0,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2453,2025-02-18,Yes,f3a719a772bc80de8e1237662e8a0c40
907e9f6f-f588-41f9-8901-a3f5317f45f2,fc2265ba-8133-4e60-af32-0b135f4fc3cf,4958,2025-05-08,No,987a8e1b5e71dd274a62d401e5cac336
57d70357-950e-40b4-93da-5baa49a4dbbb,b92ca163-e06f-44a7-896f-f4b2dd7e856f,1520,2025-04-23,Yes,9f180609fd97a6a918f7b7436a80ea04
5b1f5964-66c3-4be7-a01e-f50e7b2c4f59,93a2faf7-17c8-4513-b63e-f27c8b36314e,2347,2025-04-02,No,f62cacb6a72b4ef4f6ab189fc00e0f75
f715ab35-4c67-45c4-9702-f019fd63c462,b2e5b4e2-91a8-4068-9831-4763263ae50f,1540,2025-03-31,No,854d25864da48fe95a8a20e079de8b81
887a6319-dad9-49b0-9c86-5407fc5adb17,6e33f6a3-8056-4cdc-abd5-b6554a925aca,1705,2025-03-05,No,c45cf36d74e4f6a2143b3a0ffb8d6a14
433342cb-1f05-4a18-bbea-307ea2a8af5d,7ec92f10-c40e-4160-b34b-395017c26b71,3345,2025-02-18,No,b0e804bfd2e5f33379cd087d2c65968e
ece1dde7-3a3f-4243-b2b0-e9eaac2460bc,efd12b55-23e9-4f58-a207-35e1da7e7afe,402,2025-04-18,No,50a086f17574b95921a2e44d5d7a0074
21ad5f01-5cdb-43c1-b89f-5919c302c1a8,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2797,2025-03-10,Yes,79452d4748316458c44bbf4a4eedd3a1
8626d6f3-e03e-468f-8367-1622c6eb2fea,829df66c-a6f3-474c-bc06-48d34aa71c44,60,2025-02-19,Yes,af64b61df7356af9dea807879f90482d
1a75461c-85df-4810-b79c-0c8459d8d729,84f6c6dd-37d3-4909-801e-b3d78f3e8099,1173,2025-04-10,No,99c0c17ec90501d9d70b02fad8d145e6
da8caf38-85ff-4803-8eda-d221c4bb699f,f794693d-2fce-4b93-9462-2e86678f3a10,1227,2025-05-06,Yes,e755a3648e11590c4d0f5300649cfa24
c49e28a6-80e0-4d37-82ce-cea538389455,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,1508,2025-02-23,No,46ab5d5e08abd1457f48f6b4f92199cc
487e2601-e1b9-4e2c-b258-5d0504a4401c,088e7d05-b0ef-4166-acb0-16d57f776a6a,4910,2025-03-07,No,223f6fb667331ddf6919c5f55a2f3d39
6de3cfd4-37b5-4255-b434-e019476f795f,2421a4de-b9b6-4373-992d-f10380e8449e,3518,2025-03-13,No,52786a5323d2be760a15e40ad3e70b8b
0aa5b4a3-ec2d-4260-8398-5274c7d143f7,fbd733a9-47d4-4e40-88be-709357213476,909,2025-04-19,No,0cf94b97ca5340643ff721d58a3aaa1c
9c670f5b-e978-4d96-be65-b9e058bd8e4a,5638cc23-cfdb-40de-9577-4997569c48f3,2254,2025-05-01,No,87c4bde4d3f8ed33c0c68258300201ae
9b78ae5f-1cc5-4581-b4c4-de22a8101c49,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2177,2025-03-21,No,cee90234a19cfc8fd8b2b331125d4a1f
34fe734c-ad71-4a37-b18e-867cbc1aa5b0,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,3570,2025-05-01,Yes,9f0cfb2eda766ada031599431c966f87
72b7f6cd-3316-450d-b888-8c3d235a2466,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,1707,2025-04-08,No,032c48b14301b9c4a07c3ae40fbeaa5d
9ac6ceb4-894e-4a46-a971-3b91f4308071,f34607a8-f6d3-427d-acf9-3d905082506b,874,2025-04-06,No,1afc6ce75c0e36894b0096c722dd3cf4
a45a7a2a-2f47-43ac-bf6c-0680340f793b,796b2e76-cb5e-45a0-bba5-55e3896f4a19,1056,2025-04-28,Yes,2f912f770dbe2f86214048ff6f3a3396
7f2d3126-a3a2-4cc0-9cd2-dc370611842d,86664865-4e84-4896-b9b1-3d58a3c19a13,596,2025-04-09,Yes,3fc91f0f14a7196af65084303f2aefec
35ffee5e-78a3-49c4-a97c-d3e3e5138a34,9d69cc1c-f492-4f69-938c-91efee85a672,3282,2025-04-16,Yes,b7cc20fcf38c91de6e94bdc8ffa349d2
d95472c7-d770-4787-9672-cab39731617a,5e419f86-6e6b-4b45-a140-d03228124ecb,2984,2025-05-07,Yes,0bbf85e7b9185c611c6ce554e924d6ea
bbe40add-d8f0-41a4-a3c1-42611949ecd8,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,1088,2025-04-15,Yes,6a3b18fac3fa5a102fca85a31b671c41
ddaf3416-80f0-48a3-b3c2-5f33ca6d6150,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,336,2025-02-19,Yes,9af408f3b373ccd4032effeeda17980b
220ce075-aca6-48cd-9dab-6f0247e5d3d4,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,4739,2025-04-29,No,55b91894e23d82aedc06c494ec28e9d7
fdbbd9bd-a1dc-428d-a29a-fb32963a044e,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,3088,2025-04-11,No,4cf5a8a1a86f10cbfd4e82fe9e34cd21
c1ea674e-1830-4db4-ba24-f6ab110fbe03,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,4000,2025-03-04,Yes,eb26817414cd5c885282c964e20c9e82
b538b649-665d-49b4-9137-165033f3722d,017092b9-a700-41e2-8365-eeeddf441c3d,4526,2025-05-11,No,7c999696c8a342d77513497d9645d07d
1d9a017a-4b02-4b50-bec0-a22ddc86af09,270a78d4-d980-45c3-bf41-9c12bdda3546,593,2025-04-30,No,66b666e6eb84589d2698a1e15622e0be
17ac6ef9-15ce-409d-80fc-b590c43f04e1,7ec92f10-c40e-4160-b34b-395017c26b71,2380,2025-02-10,No,c047b0cfccb57d8927ada56059450dbe
8c7089f9-79ed-4e6b-956c-010554d6a6b8,bb8f9480-8fc2-46ac-8f93-942acc115626,3599,2025-02-28,No,1db37240aa0b41b0282fb72d4c9dd9bc
936c1f41-1567-472c-8b5c-a385bf036d69,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2533,2025-03-27,Yes,fe019524b27af5e74f5f99c6e440a564
d33788ad-92b3-4f54-9488-2be3b1e42ce8,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,1839,2025-02-14,No,f7ca43a161334fe5ecda9a9a939a9bf3
78d60ddc-52ea-4915-8b67-7a263f238f4e,c8a37272-48fa-44ed-a432-b26ea868a892,2551,2025-02-25,No,5976096d1e16094b46a8984250600981
0e3b7194-5a92-4834-a70e-3cbc03d9160a,7ec92f10-c40e-4160-b34b-395017c26b71,2542,2025-02-21,No,c6524d356aee08b0141b9c569c1aae55
39620664-f2cb-4411-a4e7-3aaaf9a92dd2,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,3066,2025-03-03,Yes,5516bb3a3bf8240da1589a498c4aa113
694540a8-28d3-4923-af06-35d23e961a74,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2287,2025-05-08,No,bc99d0a4334aa176912054c0d56d664b
4921cf2e-3001-4123-b94a-66101620e160,abc2f41e-ab8f-430c-9677-705f4343b0ec,3965,2025-03-14,No,8a154c8bb62a5180f81ab0b9d40ce59a
