InventoryID,StoreID,ProductID,Quantity,LastUpdated,RowHash
INV00967,50a26c10-fd86-4364-8549-75c2f73d6e74,820,71,2025-05-11 22:11:38,b4b201a8e13cf037accb48b36ec35998
INV00968,b8877c9b-300e-4619-9c17-285548f42c1a,4601,628,2025-05-07 03:13:04,e17acb86bcd788043b75817eb0fe7f92
INV00969,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,3107,731,2025-05-12 15:17:23,786b42b822bc1ccf0223d0ba9c39d63a
INV00970,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,231,864,2025-05-02 05:55:26,32c33cbaeb25aa259bd49767ae8e1f17
INV00971,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,2805,845,2025-05-04 11:58:25,622ec9285c370541970c2fdf62ec4d5d
INV00972,681c4fda-26fa-44ac-9682-e052faf1d3fb,2418,147,2025-05-03 13:56:55,b1058fc06eaf863731f8774ccd835b02
INV00973,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,261,968,2025-05-01 20:11:37,622218424c4967df7383965d1bf1da9a
INV00974,681c4fda-26fa-44ac-9682-e052faf1d3fb,1497,693,2025-05-09 08:57:11,28ebeab7e52bc253484df63f54415947
INV00975,82e03202-e75b-485c-a987-57c392f25f18,4534,375,2025-05-07 03:04:44,336106258e4545ce459c75a9d9761055
INV00976,6410565f-b02b-4016-b97d-6d7f8710d655,3511,555,2025-05-08 21:44:26,cbedff40f286d408cc46567857d503a6
INV00977,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,4814,198,2025-05-05 08:08:20,09af0b62d295f5d70ba6c7dedea3d3b2
INV00978,de0add2e-3497-444e-bd97-c641b5754d2e,1315,63,2025-05-04 22:56:10,ad40b3c133a40e9769558420ed21fc6e
INV00979,adfe1367-c650-47bc-ab26-c65be37eb483,3517,401,2025-05-01 06:25:21,3a1884ea53f39a7a56b848e32f9e4e80
INV00980,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,2532,144,2025-05-11 07:59:17,8f9fd2266812d259889b5bb001589e36
INV00981,6410565f-b02b-4016-b97d-6d7f8710d655,2575,63,2025-05-10 20:00:27,70fcf0b23facef53d145fc50daed7b78
INV00982,adfe1367-c650-47bc-ab26-c65be37eb483,378,174,2025-05-02 08:55:39,4f7175978927b2068d6176156a3d8bc9
INV00983,50a26c10-fd86-4364-8549-75c2f73d6e74,2012,583,2025-05-03 07:36:32,e5c4d66d07c7f790b5a6b15c6e28a6c0
INV00984,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,1152,838,2025-05-10 08:54:17,6e8a10d619ab351460ccece9348f1bae
INV00985,bc2a6082-d587-43ad-b368-78b70dcb5f55,159,552,2025-05-06 18:35:13,43a35856446e898c753be7ba1a7a3948
INV00986,681c4fda-26fa-44ac-9682-e052faf1d3fb,1197,383,2025-05-08 23:29:55,a40303e30e520ecea87683371762ab8b
INV00987,21a2cafc-d878-40bb-a232-e14e9eda02f3,699,484,2025-05-01 22:31:59,d203fbb259e17dda32c3b80dc9526f71
INV00988,0db94890-c654-49b6-b76e-e535bc387855,594,421,2025-05-04 02:12:06,fa4eb497683650bfe0f89f651dca2862
INV00989,0481f8c0-ef1b-42c1-b53f-512d8d8db267,4313,113,2025-05-07 12:51:38,1b3bbfc2066159e8cfba1d84955ff6bd
INV00990,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,1183,546,2025-05-06 15:46:47,11946e866755a7495acd5d57d2fc6f44
INV00991,50a26c10-fd86-4364-8549-75c2f73d6e74,564,701,2025-05-09 07:57:20,5cf4073b74c9eb79c44ca7648b70e1f8
INV00992,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,1071,902,2025-05-07 02:10:56,7c31d5d678f56bef5948dd89d0be704e
INV00993,01adb8ae-ae19-4b3d-805f-5485251f2e61,4920,231,2025-05-09 16:56:31,b7f50ff42e045e8f83ba46fbd0d16016
INV00994,4043f2fd-ddb7-4123-94b1-704bb06dbec6,3141,918,2025-05-10 07:31:49,6d3088ac786151817f6b308ba30752f2
INV00995,bcffdf26-2889-4b0d-929a-8e779c6e851b,2923,321,2025-05-01 05:03:20,ab3599ce26a31e47c0d7de21ea2f5543
INV00996,1424c333-ef79-42af-bcf5-5d41521a0e9b,2089,482,2025-05-09 08:23:11,0a7a59958adf59b4463e6044793bfafc
INV00997,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,189,251,2025-05-03 20:17:12,70f578ac77759538ff0d16cd84a8a23f
INV00998,2325976b-ebd3-4af4-ab95-cf6c75dd167e,1951,19,2025-05-07 13:08:45,c022b47c7cd761bd7231552292414312
INV00999,3c32b582-67e5-49c3-affc-7e44572ba0ae,840,644,2025-05-02 13:49:23,d5b5aab1270aa7e0c503e64be8b492c2
INV01000,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,676,67,2025-05-07 06:22:17,5d8bde29c5642cc791905c743a43fa2e
INV01001,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,4703,438,2025-05-05 14:42:46,82094e399d4253e6cea692d14946c1a5
INV01002,d826fea5-d663-4b8b-a010-a7b330fd9922,1988,955,2025-05-01 21:30:10,6b77fd0f42c8c2a5af0b2a027c8b9d81
INV01003,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,1272,342,2025-05-03 18:33:57,8f622c15f3fc5ba2607bc2ff6fc5b38e
INV01004,545e803e-892a-4417-b123-bc3d2f548566,1790,21,2025-05-01 21:23:00,76d085d1cb547c1427cfb96289ccfd7f
INV01005,7874faf7-fb69-4ae2-a738-b4c599358eeb,4107,619,2025-05-09 11:30:09,765a0caf43b0ace71280b8b8b400136e
INV01006,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,1324,202,2025-05-04 13:01:12,d4defb233369a7b7f0f50c9901d710b4
INV01007,1424c333-ef79-42af-bcf5-5d41521a0e9b,1133,292,2025-05-09 21:07:30,f9db68f07a11a58b39750d3909bc216b
INV01008,066320f6-15d5-4240-b39a-1d9697acf693,260,694,2025-05-10 07:23:32,f0ed0f8849162a1d4c692cb9d0148b6a
INV01009,dea48fdc-5533-48f4-9d69-3e89b5fa379e,4443,643,2025-05-12 16:47:12,686ab763b4129b9819f2427437991980
INV01010,681c4fda-26fa-44ac-9682-e052faf1d3fb,3659,904,2025-05-06 21:45:14,05fed70e0ea35fa2ce42a9e8ff45cadc
INV01011,2d046cbe-43bd-402d-9b0c-0adb463c5111,3778,888,2025-05-01 14:08:00,23ea59b33bdfe12f9ed9912c2c8f0b29
INV01012,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,4251,117,2025-05-11 16:38:07,193dbfcd03d4e087c6525fed1bb3d821
INV01013,066320f6-15d5-4240-b39a-1d9697acf693,2603,69,2025-05-06 16:22:06,afc5c2290fb20de022781c674201e3d6
INV01014,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,2671,271,2025-05-04 06:59:31,2cb7ec1faa31699efde6f95a99421e8d
INV01015,a412573c-b3f6-4108-9682-f95775c56a2b,4377,854,2025-05-01 18:14:22,04eb276af357be41add6062625d10da4
INV01016,3412d299-a203-47c4-bde2-ecd5ef09fe58,1083,560,2025-05-04 02:24:23,8b5de3d39177447a94b4ec7e0fdbb348
INV01017,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,1502,989,2025-05-08 09:27:38,a54dd2568db0d5ca4b91a176135611bb
INV01018,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,3063,351,2025-05-10 23:23:43,98f0e63e329e811eebabe10666311259
INV01019,5338a24d-bd24-49b6-80c7-ceb5d88d8923,4666,449,2025-05-08 16:40:00,4b07de7db3fc9d5cd3790b68e8c30ebc
INV01020,6410565f-b02b-4016-b97d-6d7f8710d655,4,513,2025-05-01 20:39:56,4cb4e7612c1b51e32dc33e73b5b6ce07
INV01021,dea48fdc-5533-48f4-9d69-3e89b5fa379e,739,505,2025-05-06 18:40:59,edf9871942d63e1a3c2e1013b8ace790
INV01022,0db94890-c654-49b6-b76e-e535bc387855,591,816,2025-05-10 07:31:24,03daf1fff7f512de14b8fc60aaff02f7
INV01023,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,2636,852,2025-05-03 12:01:54,04a956ff854b79a41488103d5918afb1
INV01024,bcffdf26-2889-4b0d-929a-8e779c6e851b,651,762,2025-05-11 19:26:24,88a0f211937edea5203fc6c8a77839ff
INV01025,17fb2169-7a01-4654-8005-9db3d086ba75,4520,684,2025-05-08 01:37:41,13ea713c12d1dfdef6afceff7964d071
INV01026,e65aca15-c7da-4cf0-8f86-97057eb6e41d,2108,780,2025-05-02 01:50:17,4fb580f956722436a33a1350364cdcfd
INV01027,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,2735,677,2025-05-06 02:01:03,f6138aa96816278f1b98c6d89098d867
INV01028,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,4843,258,2025-05-09 15:42:07,1ddce3286d54c86fdae1acc48b4667d9
INV01029,d826fea5-d663-4b8b-a010-a7b330fd9922,2693,443,2025-05-08 10:17:40,0a078bce555d2b1aaf982dcdf230ce9f
INV01030,3c32b582-67e5-49c3-affc-7e44572ba0ae,43,871,2025-05-01 00:57:02,0a28bd3de14e3c9c93543d94f3c5d42c
INV01031,50a26c10-fd86-4364-8549-75c2f73d6e74,3724,200,2025-05-03 09:22:50,17ae969670dbbdda39b8f4d514f4de41
INV01032,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,1639,302,2025-05-10 07:54:29,358e634a4ae0556c60d86633fcb2f1f7
INV01033,681c4fda-26fa-44ac-9682-e052faf1d3fb,1401,843,2025-05-03 06:57:09,09abb39c2a04fdf2900fa9e7306b207e
INV01034,3c32b582-67e5-49c3-affc-7e44572ba0ae,219,95,2025-05-05 02:01:08,388cecd0202b03529da51d1b07240839
INV01035,6410565f-b02b-4016-b97d-6d7f8710d655,4093,910,2025-05-04 22:17:20,a78abf178a8d74de3ddcb8d2b7a4a553
INV01036,3412d299-a203-47c4-bde2-ecd5ef09fe58,2933,424,2025-05-02 14:50:49,174e68a6ce55d11408d4731e44cc5115
INV01037,2325976b-ebd3-4af4-ab95-cf6c75dd167e,4849,368,2025-05-11 04:41:55,e8f3bc91eb911ab4d6fe0427c5c460c0
INV01038,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,1676,807,2025-05-06 16:07:53,ec96885aa4d6d17c6ae21e96debe44fc
INV01039,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,2794,970,2025-05-10 20:18:42,e3e00c6d9089a75d2a11db697af49277
INV01040,6410565f-b02b-4016-b97d-6d7f8710d655,496,410,2025-05-02 14:30:06,f92b4106e722554da83a1622bea3ef29
INV01041,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,1109,702,2025-05-08 04:12:28,bd90b9d410d83799a5787b72f6b78071
INV01042,3c32b582-67e5-49c3-affc-7e44572ba0ae,1252,418,2025-05-07 22:34:57,7c43271541ece5d778a9f6bedf63ff6e
INV01043,bc2a6082-d587-43ad-b368-78b70dcb5f55,3290,638,2025-05-06 00:02:18,cd244ff511e48cc4552c675fcbd26f23
INV01044,754ca431-4c26-4237-a234-fb658c2226c4,1237,642,2025-05-04 21:48:26,b0607754f2b99078dbf736715fb254d4
INV01045,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,2334,762,2025-05-09 11:06:04,99157cd79305f7a2de1f212dd24838f4
INV01046,bc2a6082-d587-43ad-b368-78b70dcb5f55,2202,226,2025-05-11 09:54:31,6aba9fc0a7d4a373a8241569bf013d21
INV01047,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,3448,759,2025-05-06 17:21:22,657c5196fc4fb023c2a90882d47f308f
INV01048,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,4679,738,2025-05-02 17:10:27,64521d34783418b249f51d1ba0f73a03
INV01049,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,3906,587,2025-05-12 11:44:17,9ce0fcf05d19cbe0f976b7f55b94e60d
INV01050,754ca431-4c26-4237-a234-fb658c2226c4,203,431,2025-05-06 20:53:57,943eb3c385808794493d9427c747117d
INV01051,674d43e2-b564-4df9-83e0-08d8d378e820,1911,204,2025-05-09 23:21:32,ac2ddfb43f1f266ac23830a7d887a821
INV01052,dea48fdc-5533-48f4-9d69-3e89b5fa379e,448,264,2025-05-06 00:47:24,954ed82e6c191a7d00da55591c154b06
INV01053,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,1028,91,2025-05-09 10:37:26,40d8d804f3bf6e9f7de444914bca82cc
INV01054,bcffdf26-2889-4b0d-929a-8e779c6e851b,4377,709,2025-05-08 09:28:18,b6961cfdde022bc8aec71010e8ff02d4
INV01055,68a7d329-0366-49ce-986b-f2741f43d010,1861,802,2025-05-12 15:16:41,55eedc8e66dcfbbc4b27b6e0ab16252f
INV01056,82e03202-e75b-485c-a987-57c392f25f18,1144,550,2025-05-09 11:40:15,cbf7ed10f0e43c820009eeb090d88ec1
INV01057,1424c333-ef79-42af-bcf5-5d41521a0e9b,1481,207,2025-05-07 07:26:59,bdc66fffdd6d4eaff06c67812b9b1029
INV01058,449e10e4-a998-443f-8f47-b8f5ce345a9a,567,665,2025-05-07 05:34:45,06b370b29e7cb0e6d6496e874c95539b
INV01059,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,1053,846,2025-05-05 21:16:37,2415d39e392e4f0f115f75d986839de6
INV01060,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,3133,700,2025-05-03 03:21:15,066b1d008d1a844801a51c016f98d8e3
INV01061,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,3300,108,2025-05-04 16:22:16,dd3db6692bf73dcff9733c88b612bc28
INV01062,17fb2169-7a01-4654-8005-9db3d086ba75,2232,62,2025-05-11 11:02:36,92f8738ad70a7bb56e2feebb6cdf210e
INV01063,0db94890-c654-49b6-b76e-e535bc387855,3072,592,2025-05-02 05:00:21,3039181d09d99796b211d04e24d0dafa
INV01064,b8877c9b-300e-4619-9c17-285548f42c1a,4405,875,2025-05-11 11:26:06,c388a4bfbed402e67ddfd68b4781e787
INV01065,68a7d329-0366-49ce-986b-f2741f43d010,4579,279,2025-05-07 07:08:53,2587b34eb8212bcb134c2a9ac9e8e60e
INV01066,576ca2ee-5c98-4032-8085-4a11312f9e78,3992,259,2025-05-05 20:16:53,bd7f2153cfb1a8caf6b235529964718e
INV01067,35e27300-4661-4cc1-883a-60fcc46d1705,3414,869,2025-05-11 11:11:17,b196f1ab913a8eafe9eb3b8f8c4ef54e
INV01068,681c4fda-26fa-44ac-9682-e052faf1d3fb,924,478,2025-05-02 05:38:25,35e3092ad7bbb9b98d98e917ce879faa
INV01069,0db94890-c654-49b6-b76e-e535bc387855,771,858,2025-05-07 22:51:11,963adb83998361ef9b3c851c4200881c
INV01070,066320f6-15d5-4240-b39a-1d9697acf693,4722,384,2025-05-02 13:53:52,40e0b23e77cb658ddd5fd78e0229980c
INV01071,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,2539,947,2025-05-09 20:42:10,03a6922466076fa6ba08c351609b05e5
INV01072,576ca2ee-5c98-4032-8085-4a11312f9e78,1057,259,2025-05-10 16:46:21,97593557839aac6bd57b407c44939140
INV01073,9074b54f-8c90-47bd-8850-d5995b99dfd6,4331,0,2025-05-07 19:51:38,5b5112d3cecf22aafbca9177649d6e17
INV01074,0db94890-c654-49b6-b76e-e535bc387855,3393,93,2025-05-04 23:59:20,5104830e9aec1f94ccc0650b34ff7d09
INV01075,1424c333-ef79-42af-bcf5-5d41521a0e9b,705,668,2025-05-07 21:08:10,c8002ea99e164cd72203e4f29f3adf40
INV01076,21a2cafc-d878-40bb-a232-e14e9eda02f3,804,344,2025-05-12 04:09:19,61dd853bbee73364640e19b31c6cf5b7
INV01077,de0add2e-3497-444e-bd97-c641b5754d2e,18,864,2025-05-08 14:37:23,d5828d7c3582c74b6b8df63a8e159edf
INV01078,7874faf7-fb69-4ae2-a738-b4c599358eeb,1238,640,2025-05-05 19:37:31,3a8320df6fd0db63f02b8409a406e9c9
INV01079,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,423,564,2025-05-12 06:27:06,a4f9eb9c000ed4ac035b3b11b2a95613
INV01080,de0add2e-3497-444e-bd97-c641b5754d2e,2235,872,2025-05-09 01:10:22,9ead5c704e192b1bd560dec5a902e759
INV01081,3412d299-a203-47c4-bde2-ecd5ef09fe58,108,124,2025-05-04 11:37:40,ba7d39fc30ecc2a000786144e2b2c64c
INV01082,128c966a-64f4-456d-9fd0-3d628c9d517a,510,30,2025-05-04 00:29:43,bd5fe893fef1175a441d7c36204a64d1
INV01083,9074b54f-8c90-47bd-8850-d5995b99dfd6,685,6,2025-05-06 02:59:52,38aa7cc0dad02639f3256c9021f03725
INV01084,bc2a6082-d587-43ad-b368-78b70dcb5f55,3958,940,2025-05-01 14:03:46,f1efe2050a6cd544e7f4f3b18489afd9
INV01085,b8877c9b-300e-4619-9c17-285548f42c1a,3940,218,2025-05-03 03:16:21,e54d36f0817caa5df61e9ef7fea72514
INV01086,674d43e2-b564-4df9-83e0-08d8d378e820,2267,792,2025-05-02 08:27:05,de3800983195a71fe3d786c743c671b1
INV01087,adfe1367-c650-47bc-ab26-c65be37eb483,1523,557,2025-05-10 23:23:38,08e23b2c9ae781eda8925ebf1e0313a7
INV01088,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,2126,357,2025-05-06 13:42:53,8965214c479f849cde45b58265ac6f9a
INV01089,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,2927,583,2025-05-08 16:05:56,823bdd2f750fbcab4db0bd451f9b90eb
INV01090,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,414,273,2025-05-12 08:16:48,8cb10b19101bd4f22b55bf481d27e361
INV01091,9baedba2-7d8f-482a-91c0-53cf8f987158,857,62,2025-05-02 08:32:08,d2f5013b9870030497544ba95dad9693
INV01092,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,1965,470,2025-05-04 16:21:01,ff48d4a48ab98496e1a9dbe7f4855dc4
INV01093,adfe1367-c650-47bc-ab26-c65be37eb483,4134,774,2025-05-03 12:45:38,7fb7bbc557393604f875593e2ac59c1d
INV01094,066320f6-15d5-4240-b39a-1d9697acf693,1882,105,2025-05-06 07:26:06,a756144583af0e37e4c1713f074498b6
INV01095,3c32b582-67e5-49c3-affc-7e44572ba0ae,262,413,2025-05-08 22:55:33,534b145d841a04ab27c4e8855e48ed23
INV01096,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,1819,653,2025-05-06 06:02:58,a6b49d871b6b487fb48dd9fa4f0585fe
INV01097,adfe1367-c650-47bc-ab26-c65be37eb483,949,603,2025-05-02 20:29:52,78809b640c149c7aa385c58e836bb1ca
INV01098,0db94890-c654-49b6-b76e-e535bc387855,2186,752,2025-05-12 08:13:36,e319e3fa47ec089f132fc7d688d550fb
INV01099,1424c333-ef79-42af-bcf5-5d41521a0e9b,16,699,2025-05-11 02:46:19,84da231587be97d71c6dbd2f3b899dcf
INV01100,7874faf7-fb69-4ae2-a738-b4c599358eeb,427,177,2025-05-03 04:26:51,0c3bfbc0688abe45043bec6fd287ff0d
INV01101,e65aca15-c7da-4cf0-8f86-97057eb6e41d,2522,732,2025-05-02 18:36:17,532015cd62c9f8dd5e16382b0e5bcd35
INV01102,066320f6-15d5-4240-b39a-1d9697acf693,3780,584,2025-05-11 01:04:58,afff3f5c55af3af41110c56d61dcc3c1
INV01103,2325976b-ebd3-4af4-ab95-cf6c75dd167e,4834,980,2025-05-01 15:12:25,93ee986917cadf2017c2038426435e01
INV01104,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,511,962,2025-05-02 07:17:08,56a15116f17ae9d98cef4bfc6102bef2
INV01105,68a7d329-0366-49ce-986b-f2741f43d010,2602,975,2025-05-01 08:13:43,675e3fd4119bc81021b215944bce0f99
INV01106,b8877c9b-300e-4619-9c17-285548f42c1a,327,514,2025-05-11 08:20:57,ac0749eb7b92aa7a96ef0846dd9be74e
INV01107,dea48fdc-5533-48f4-9d69-3e89b5fa379e,4719,493,2025-05-01 23:25:18,d1df6f4cd96287143e36b49d28c88a68
INV01108,5338a24d-bd24-49b6-80c7-ceb5d88d8923,720,432,2025-05-01 19:19:08,5e477da6f887de9afe321a8aceefef7b
INV01109,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,2574,8,2025-05-03 15:12:57,00eb376a7237b8a9bb0a39e587c496a8
INV01110,681c4fda-26fa-44ac-9682-e052faf1d3fb,3363,132,2025-05-08 04:24:51,1051bf3340bf3624db914b0a7225fa88
INV01111,a412573c-b3f6-4108-9682-f95775c56a2b,1959,411,2025-05-08 15:50:16,498145e34c418cc785ec98b9ba7e826a
INV01112,21a2cafc-d878-40bb-a232-e14e9eda02f3,4472,857,2025-05-12 03:37:15,8ee8b6c0bd8c0333f8333fcf4394543a
INV01113,0db94890-c654-49b6-b76e-e535bc387855,1844,614,2025-05-03 04:18:04,44811736799398c8ebb5758897c29413
INV01114,b8877c9b-300e-4619-9c17-285548f42c1a,723,431,2025-05-06 14:11:53,eb483901f36dda618e693c65b8a1cd4b
INV01115,de0add2e-3497-444e-bd97-c641b5754d2e,458,713,2025-05-06 02:01:33,3d768a2e5262dbf4a8c68f9dbaef063f
INV01116,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,173,794,2025-05-06 19:05:34,34611b09023d4e78689738b25dcd4f47
INV01117,0481f8c0-ef1b-42c1-b53f-512d8d8db267,2211,826,2025-05-05 17:42:02,495a13118daa17b5e49bac84cfdebe61
INV01118,50a26c10-fd86-4364-8549-75c2f73d6e74,4024,564,2025-05-06 13:21:22,363c6c8e3d097549326c6455ee6fce28
INV01119,7874faf7-fb69-4ae2-a738-b4c599358eeb,4046,436,2025-05-11 06:22:35,4523f3043774aab330e22415df4040fa
INV01120,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,3224,901,2025-05-09 00:56:53,f4d3f48e82a005f214de2697f7cf325d
INV01121,de0add2e-3497-444e-bd97-c641b5754d2e,4986,78,2025-05-12 01:13:54,1fe1ac6aa4f37ae11610e8b73111516c
INV01122,a412573c-b3f6-4108-9682-f95775c56a2b,2243,581,2025-05-07 04:36:03,564efe94771d22fe4cba44f18ae8975c
INV01123,17fb2169-7a01-4654-8005-9db3d086ba75,4404,121,2025-05-06 20:57:18,56e3194f7723c7a83cd88e08e16098f2
INV01124,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,844,67,2025-05-04 00:04:59,85c3a01b0e53d8afe02de284e2260adf
INV01125,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,4188,873,2025-05-12 13:24:24,b7e09a097e5b0c56afab72ea0c650cd3
INV01126,e65aca15-c7da-4cf0-8f86-97057eb6e41d,1682,620,2025-05-10 03:33:38,f20783eb17ae77c5807f831ac99b9d79
INV01127,6410565f-b02b-4016-b97d-6d7f8710d655,4087,301,2025-05-11 11:42:28,763b23abf20897bf3b27f078cdfedd83
INV01128,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,3730,399,2025-05-03 21:23:49,bc747cfc0fdd2f5e7e0c8ac975a7e146
INV01129,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,4714,864,2025-05-10 10:14:02,c03af0257604cdd8b7c330d09528e1ac
INV01130,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,829,23,2025-05-02 00:23:54,9e2b3d7f1042bab7300c01ce9a1cef7b
INV01131,01adb8ae-ae19-4b3d-805f-5485251f2e61,2189,172,2025-05-06 05:12:53,28634b149b205da638b2b8af903f824a
INV01132,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,4566,629,2025-05-01 22:01:02,b3075ea252f391202b824f89b99a0346
INV01133,21a2cafc-d878-40bb-a232-e14e9eda02f3,2816,961,2025-05-02 15:20:55,f7da3a5900b824683c201e09bb1c418b
INV01134,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,3382,892,2025-05-02 10:24:29,064da5ea74a8570f43685ae637f16077
INV01135,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,3229,786,2025-05-04 22:07:00,5eb50b40364117927ff88d5d74838eda
INV01136,68a7d329-0366-49ce-986b-f2741f43d010,417,655,2025-05-08 20:53:48,47552d3a96c1583a6559aeb1cc4e2859
INV01137,68a7d329-0366-49ce-986b-f2741f43d010,4521,549,2025-05-06 23:26:46,de1af2502471d713f8356a79dceba282
INV01138,0db94890-c654-49b6-b76e-e535bc387855,1464,682,2025-05-10 19:30:33,512fa6eee802f8d69dc5b3348c090395
INV01139,68a7d329-0366-49ce-986b-f2741f43d010,2712,29,2025-05-04 04:46:11,4b3693190dccb6e204713ff9ba464fbc
INV01140,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,4067,792,2025-05-05 11:59:50,317472bd2eb7368e14e522f7d7c59c7b
INV01141,449e10e4-a998-443f-8f47-b8f5ce345a9a,1387,819,2025-05-11 04:52:59,4cd361da7b204a08ac365a7e4897535b
INV01142,b8877c9b-300e-4619-9c17-285548f42c1a,3039,968,2025-05-05 18:02:14,f95bb747d23a9a74817aeabed113c564
INV01143,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,3481,752,2025-05-07 21:08:30,200f87f4aa09ca4e07ba3151cd7b7e8b
INV01144,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,1815,250,2025-05-07 03:04:18,1b36d1ede923470f0c1f1fad2cfe0b9e
INV01145,d826fea5-d663-4b8b-a010-a7b330fd9922,1268,478,2025-05-02 20:44:33,fc427153c1d51a06adf1b259c0c2bd1d
INV01146,9baedba2-7d8f-482a-91c0-53cf8f987158,2742,116,2025-05-03 17:57:11,559916eef415371d3a8147da744a69e4
INV01147,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,987,690,2025-05-06 07:42:55,d72e77856428f4f39c4c301c7029fcca
INV01148,4043f2fd-ddb7-4123-94b1-704bb06dbec6,50,738,2025-05-11 11:55:37,40532588ef20d50413dd94b27a9f4497
INV01149,de0add2e-3497-444e-bd97-c641b5754d2e,4625,669,2025-05-02 01:37:28,f40ba2a61968bd4e1f3551dd477fa714
INV01150,82e03202-e75b-485c-a987-57c392f25f18,1669,904,2025-05-01 06:40:08,b23461081e1fcf9f4b245ba2f6b10c5e
INV01151,35e27300-4661-4cc1-883a-60fcc46d1705,3502,770,2025-05-01 18:10:47,fa9350e92bfe0893af0070f0d1ffb0cd
INV01152,7874faf7-fb69-4ae2-a738-b4c599358eeb,816,383,2025-05-04 01:27:47,1835d73192f5ba12e28d935529fef56e
INV01153,b8877c9b-300e-4619-9c17-285548f42c1a,3244,723,2025-05-10 14:30:22,4304f9ebf60203deeae242aeab9a27cc
INV01154,17fb2169-7a01-4654-8005-9db3d086ba75,1255,783,2025-05-10 15:47:08,f0f0a130efb2be5313c6667e12f91d1c
INV01155,dea48fdc-5533-48f4-9d69-3e89b5fa379e,4072,769,2025-05-07 17:57:06,17c676ed2154be03f092a17aa82418e7
INV01156,681c4fda-26fa-44ac-9682-e052faf1d3fb,419,87,2025-05-09 02:46:24,4965449836cab60e5857003a7af54cac
INV01157,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,2242,515,2025-05-12 09:28:38,7ed9c85a222a72f067959f883a0d8771
INV01158,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,1157,429,2025-05-01 02:14:54,45121840fbdce95bbcc33a686510b716
INV01159,d826fea5-d663-4b8b-a010-a7b330fd9922,4819,286,2025-05-04 19:58:35,731d954261eff401c321c3118ec9fc9a
INV01160,68a7d329-0366-49ce-986b-f2741f43d010,1144,540,2025-05-11 04:53:09,cab26c3056679be5d4c7c1ec1922f419
