BrowsingID,CustomerID,ProductID,BrowseDate,RowHash
b2812fe3-0aa2-46a7-8533-9ea8c2d4c19e,4656,4478,2025-05-03 23:09:21,55bdd6846e4310f2354285b2baaecf83
61efa6e2-2657-456a-b5f2-70d409bd5f03,590,2792,2025-05-07 21:20:32,7406867772766fa443199eb221716880
97e31e89-e7d0-4ebd-a67a-e5fb676dc5f0,1519,4327,2025-05-08 21:37:26,49166e9a80c43a25f2c04fb7e2fd7d0c
24a4ffe6-6afa-4ea3-ae1c-8f6e11142c65,4065,1558,2025-05-04 08:39:13,35dd75aa97b4d0a387990dde97e59f2d
fdc1204f-d9be-4b15-8698-7137fef4cac6,1700,4673,2025-05-09 07:42:46,ea7e2c2f0894a0cc00194b542be152aa
276c009b-0b55-44d7-8206-8dba0e93eec3,3881,4103,2025-05-09 18:04:15,650dc9297b6753a7e961fdd7f6b7f2f3
5ac5bd7e-2f54-41bf-8123-a06384319f34,2885,2921,2025-05-10 20:15:16,8b18ced2b6fa6d7c411e63354ce934e3
3ac4924c-e7e3-40d1-926f-5da059437c02,4577,1130,2025-05-11 05:49:50,d44b4a63e634340c5a79eff13db90886
6a3d8668-2274-4f0c-8dff-83de5544c061,551,3596,2025-05-06 07:58:40,8a63161859145a6ff46690481d9073e4
3bdf9266-75d0-47dc-8435-2ab117f78b6d,3503,3082,2025-05-05 12:47:45,4879d3e721b312110ee2d4ba3fac3e82
f22c48d9-d865-44f9-9742-fd4859a82689,581,4663,2025-05-11 03:38:51,7067f982c30a6f985d5f1a3d17efb91e
73ac5493-9d96-414c-a99a-47928c3f5121,641,1042,2025-05-10 04:47:37,ee05fc17af83f5d61eb967e036ee5bd6
ddafcbba-a116-4750-a318-12c8ed26f6e7,4238,2444,2025-05-08 19:37:41,1f565e38fc275d6b5ba99561eb362cd7
0674524f-edb9-4be9-9690-4a8772581d54,827,967,2025-05-08 20:51:07,d67de70a0e8c5592042e3c36e113ad2a
b857ceb7-8a06-4544-92f0-68d1afd07c2e,4086,1889,2025-05-01 16:09:35,88b1b9ab731d1c19da73491b6cc94c34
1403a220-ee3e-4f72-9a8b-e61c670b855a,422,4928,2025-05-04 20:07:08,3c1e6219bd9835dcf8d3f756536f02bd
d08ab669-e28a-4bbd-85de-939fd21e74bf,4429,2711,2025-05-04 22:51:15,d4c6d56bcc0f239daec92af12f5f4a7a
ef8a824e-eb95-40c8-be23-a6c2e6911a55,185,1836,2025-05-06 20:29:46,181093693286133ca4839b6e462ee0cc
1ae1579b-0cc2-4d3c-8fb3-a548efcead8f,2375,2060,2025-05-09 09:46:12,e461448f0d425343578faab9bbd5421d
a307e0cf-6a3c-4598-bce7-2e7360b59fdb,3199,2932,2025-05-09 00:17:14,0cd15e3e7d5ad4b35db124288415d3c6
be3d9447-4d86-44b6-9be8-10ca1ab947fa,557,1294,2025-05-07 00:09:51,4df4e2ad58f252b61454d639e4941479
38437b48-f57a-4228-afd9-ff1993884fa8,2360,613,2025-05-09 19:06:16,dedc2d9aee28ac664c6a65f9c533d0ed
f9be6574-1c84-4513-b70e-55a1bf6b4f4e,4378,4714,2025-05-06 20:32:34,733a0373ff0ef0b5c93199498f92fe5a
2bd94a11-2c81-44fe-b562-7ee7f5175290,1978,4242,2025-05-10 11:28:31,e0d65ad79a601d739a28a2e503a393e5
24b852c8-496a-4891-bc52-02baab46a00a,4097,2558,2025-05-11 06:07:59,6dda8a95ad83695e3094c4eda8e232a8
2a74d59c-36a7-46bf-a3f6-d48f50809460,3271,465,2025-05-07 19:51:10,5d237f9ea370e5eec15c354b1caffe41
0ff767a1-6907-493f-ae11-63c7e3d8741f,4473,909,2025-05-01 22:58:29,57416498b9ad056b94385293c08b6f2f
c1223c71-ee8b-4c51-9bdc-0c65a6ab97c2,4775,3859,2025-05-06 13:36:00,2476bbaa85259065b32f9acb0618ee5d
874d9a6d-552a-4166-8d49-517bb68ac826,2155,246,2025-05-04 15:34:20,7ab82c0f8578c0b969884841c3c3750d
60bb0912-5ae2-4bdb-8f97-7249d546f0dc,265,2770,2025-05-03 11:22:21,d23cbf20c4fddeac17e8f1c5db31b703
76573e12-4113-4e42-a8a1-fdfbb4afe702,3453,2138,2025-05-01 21:36:06,6ff6cf58624e7e8a75bedd0f459e0a8e
d45c6bd4-6a3c-4f71-aac1-7ee35780e10d,1643,2741,2025-05-12 02:24:17,f3b40b33b820bb18dfebd56569143894
2970c9aa-326f-4ffe-979a-e8cbb8417049,487,1142,2025-05-02 12:33:57,612cb58ecbfe3f283634a35ac06955d0
32d1d839-63f1-495f-ad47-3e2526eb3bbc,1674,4482,2025-05-09 02:57:10,214a8ba6b0542959457d64de07861e14
e277e564-8cb8-4203-806f-5778d9952b81,2701,511,2025-05-04 15:45:02,1872beeca6c22e37228750a1f6a0d6b4
764bc622-d644-490f-8fe9-849f794312fd,1931,4044,2025-05-03 13:39:25,c32754d2a5f20f0b5970741bc2013777
60f33830-6179-40a3-a113-a6bdaff5a6e2,598,4620,2025-05-04 15:54:30,0e1c44efc2919983e24194f8aefb2065
598cf745-e9a1-474a-b3c0-623acadf33ea,4998,290,2025-05-08 18:37:43,577361f54065c0584cc8a5f865f87d72
ed1e35cf-7c68-4440-8c26-b75d6ff3c9d7,2834,580,2025-05-04 20:59:33,ac9681e220e15fd5a7e717e883621237
f709732b-8f3c-4084-8bed-ce904ac10f1d,3410,4901,2025-05-03 12:07:01,6777927c582f86dc516fcd2788391b80
bfa51ae3-1ebd-4163-ba96-6f7d7965169e,661,4518,2025-05-05 05:52:11,3751970c4aea83bb6e36fc0edabfafe1
b0c50adb-8f24-447a-8e7d-c9a0fb61b67e,3923,1061,2025-05-04 00:07:44,bcd147e1fb4f9cfe1041d043ab4ad836
a7f13a82-14fa-4274-b595-a5173b2bd304,2217,342,2025-05-07 02:28:53,854b74716f8ac527d6816f1e88f52748
dd8715da-f528-490b-876d-ed963bee699e,853,292,2025-05-12 05:25:24,c0cef10bb889e01a83f6777ba11d15f3
cd03f847-cc7a-4009-8d6a-ed338776cd88,4069,4159,2025-05-09 10:37:40,7553e2b64b6abd408a05d4c0cecfa844
15293252-43f8-4cf0-a7b8-c5e6acb7306d,1846,2870,2025-05-01 22:16:47,3fc6fd8abe48bd6d466f09afd5ad826e
187419bc-7a73-45da-9a7a-196b9e614de3,3535,3913,2025-05-01 20:00:47,c33318f840894387204a3f1881f4b860
aed221df-465a-4486-8bf7-1903205a3715,2486,1866,2025-05-09 08:57:28,8b2795e67ae8241c8506c89cde538cf4
42dcd4bf-e732-4141-9f84-d7ec709d9210,176,454,2025-05-05 00:14:36,6cdced49e08f538196c5abbc2a975ffb
8aad4360-c08e-487a-98f7-23da74b34900,216,1608,2025-05-07 00:09:56,82c4028f735f7846a41ea233f90b367d
c5676d60-9102-4845-8da6-be1d2d79659e,4377,4982,2025-05-05 06:26:43,3c34a33bdb9a0e505c9f90dd95bb42a4
dc27f63f-a183-4f2b-8631-01e141e8d943,3108,149,2025-05-01 09:13:15,c31f87235651b2a87d77b5cb2abeb803
62662beb-8be1-444c-834a-054c9dc53b3d,4527,3950,2025-05-11 09:38:00,997edf3b4ce81955d748d524eb802001
e7b2353d-0636-43d7-89da-09157b95e8d4,428,3172,2025-05-08 03:09:14,0a2eef60d6696c095a9e44a04a15e670
14dbf75e-f937-4cd0-80c6-5ab70e3ee6ea,3091,1026,2025-05-02 16:59:18,5de402159d13be205aa07ea250224670
f1b6c3b9-78d4-4fca-a76c-86de63d92545,3521,3497,2025-05-11 22:07:26,312c6b194a5954f4af79d33ca7890997
e9278a04-3ff9-40c6-81f0-91741306422d,4502,1129,2025-05-06 13:49:04,38d6f7840464298f1cf4a9d2aef22de3
0a7b49da-13a4-4cd1-9cd1-35eab11dfcf8,947,3588,2025-05-02 21:59:52,4f5e1c206bf6ee7ffb2a9a0ccd2a0cf3
719a1bbd-95eb-47b5-9233-c593d2043fd9,967,3013,2025-05-01 14:36:40,654c59f486ae07f66601f4d97e2a127c
c8c1f1f2-aafe-426e-bc6f-b6b33a609c2b,2882,1587,2025-05-08 12:16:04,b092bf0255c1d481b0eb497a4b8c7586
3d679318-c285-449e-ba05-11bb6b4bfb52,2811,3577,2025-05-04 07:07:50,a59d5994a5a268a9c483438c590942f4
917f46fa-fc4d-4d93-a668-e3e2269be65a,475,1952,2025-05-07 06:10:13,9eddd4cf7841cd6cb65740692a952aba
c641a28f-c986-4c3d-b22d-19ab6c563186,1901,754,2025-05-01 10:05:22,bf4029bf0a90f482558786ea5573f23d
92008475-9f7a-409c-9102-7271b212ae58,4822,83,2025-05-09 21:31:22,1f36117a74af6e44eb90ce51a3482e83
1e6d5c4e-2776-4c50-93b7-5ad6ca1c7bbb,1861,3384,2025-05-10 13:17:37,cf537ac344a51b3b85012043116a868b
77ac405e-c9c8-412a-85c4-74729b606d32,4393,4654,2025-05-03 06:47:12,63aa5de4921373545ab1fd1261704f5e
7d810d17-f95c-4389-abdd-ac1abdb6e71b,376,123,2025-05-05 14:50:19,f5e35df15065df9052099f312b6b95a8
8a0095c6-3c99-4c02-a168-9b1cfc04d889,2048,466,2025-05-08 04:17:38,8ab4a4e80c5da33fee839c16823a1484
b464b111-16de-4426-9048-ce63eace6181,628,465,2025-05-09 12:25:21,720932351dec04a2c1e50a2a96083a5b
f20049e5-6477-4d55-8816-544d3a3925ab,1039,3593,2025-05-11 08:55:58,7112631f082a463bb1afcf46255a3882
4cc3e4cf-7979-4ac8-8ba0-4e70484c7ae2,1480,2316,2025-05-05 12:41:26,b3804a177eaa8636bb886ba1b8658cb3
209e0603-447d-4988-9d2a-76c5ae92b82a,359,2574,2025-05-06 11:16:40,eb91b96a19e1ffdb0ac3eb8ba2cc328f
be883e1c-e87b-4448-be67-37e681a89224,2865,4935,2025-05-08 19:28:38,97494e3845adb726b9b24bf4d4cb8063
016b8a6e-a77b-4860-a60a-827860cfdd0e,2001,2396,2025-05-05 06:37:33,2fc6ec8dc189735ee56a115b0a9b6b82
08831675-25e0-4e6d-9592-c050b307a5b6,1063,4966,2025-05-06 01:39:55,0bd73145e5ccaedad9e30e2947de0ba7
c1eccfc6-ffd1-40d9-8c20-dfd6f973b315,3259,3922,2025-05-03 06:18:30,56564518ef1ac44e0dacbc9448c79ac7
4c426ff9-26c8-45fe-8b55-ddeeb7a5ec61,1003,630,2025-05-11 16:55:07,862db054b64fe222789a3f71a9ea5c8a
0cc3763f-3bb9-4837-8f44-8dd4a0fb630f,626,2050,2025-05-08 10:12:10,d9345fe881359f2b4b5ba559d3023d2d
de7c3806-df0c-47b9-9702-302e0ad86831,4454,1687,2025-05-04 02:44:05,b037ee8bef5e2b0bf3f2748d411497be
88c3599c-414b-4471-be37-93db7e1fa888,4055,2925,2025-05-03 09:24:12,465acf1b49452e86e12d69e22f850934
2ffc7b34-2300-4c0c-a82f-6088ba5ba9f1,1805,3634,2025-05-03 10:05:56,e46cdabd906346bc6bfdffd4257cc1f2
014cf9e6-7471-4286-95d2-74b505963e7c,2480,3006,2025-05-07 23:57:07,006f917b5ea41c33dfe31b3114cd48b0
4bd2c608-9477-4c55-a233-71051c485388,4518,2398,2025-05-02 05:14:57,eda2a87e10497b4e596553a10da441ba
a0e4917a-20db-45e2-8f25-96a7a12eab77,2001,4316,2025-05-05 22:31:44,c00d3b5f50ed35e6785059ae244889e0
837b403b-001b-46df-877b-abbaf6845258,2192,2613,2025-05-07 12:04:29,0697e1b8af9afbbe14e9383c2779d4b1
9d713396-bc63-44aa-b54b-616c4c601a84,4436,4125,2025-05-05 13:58:28,930984e67e80b889ccacdc2c4a7ea38f
e3f611e1-29c2-4f9a-a724-173792fe2e2e,856,443,2025-05-11 19:12:20,36ef80d68e51edb2a9e6c858fed21be2
289bba6b-0ffc-49f6-bd0e-bbd68b9adf0b,2840,3366,2025-05-11 00:49:05,85faafd8180150f0a0891c2ef055efec
c336af6e-b289-413e-b503-5d08cf8a090a,3984,2292,2025-05-10 14:23:34,d440cd2b4a5cb15e039bb3109138429d
e33da432-d6bb-469a-afa5-cea886713b7c,643,1668,2025-05-06 14:09:46,d03f4ddb121379d53f54d5103eb34504
5fe096cc-fba8-4bd5-a235-3f176213718d,1124,4268,2025-05-01 01:23:15,2f605a51f26ad57aea97d5c331470007
df32e840-769f-44d4-9f7c-a6f410859ca4,1889,2499,2025-05-10 18:56:07,db2a42a21f602ff2af1082e0a5b1c478
a19ecaee-9a12-475c-a487-5b556feb75af,4530,1727,2025-05-07 07:42:35,adef62cd75e5f991ed52fd06cb05bab5
6562f34c-12e7-4e26-890e-c320bbd8c54a,1006,3051,2025-05-07 12:26:37,5822e019bbd4638f648537c82b830cc4
