ProductID,SupplierID,SupplyStartDate,RowHash
270,3afa8ccd-21e7-4fb8-9070-81ff7c7a4926,2023-07-23,b854ff0d1c8f00fd1f779353d5f2d4df
4275,725b146e-9cff-4fed-8c33-99a9b2cd8ebe,2023-12-25,be08420a06e29f38faa41212b195ef3d
4294,bbaee465-d02b-468a-b50b-067e6bc68e67,2024-04-27,b67f3ff2cf478b81631a24693ee72181
3621,5446b455-36c0-41bd-8330-d72404d16428,2024-07-16,7a025d12123ffa8d72a79e9da2226481
4877,bc572b67-d528-4074-b373-01fff697aa44,2024-10-21,00680a6eac69f7d35a5bc8d6969fbfc3
4339,8fcfbf53-8684-4250-8964-2b3be0d7212f,2023-08-31,7661d83324ec30f2cd74c67cddc2a4a5
2256,cb2416eb-2b7e-47f3-b19b-458a594bab51,2023-11-16,e2a90a6af82b6bdf0db3982cab0e18d4
2617,5cfea3d7-c2f2-4735-a096-29154722be12,2023-10-08,8df3a2a5563b34dfd1766c26f8bf4985
3246,2d161670-8c69-4e18-a8fe-decce52732bd,2024-04-21,c77a27b78ffe9d450b8086b0e8cdcdc7
4388,a5096009-d0b6-4426-8752-a273e8e85779,2024-09-24,a72c77e60538adb0978d84002a9cf5f7
2371,d98166ba-9bce-4d06-899f-ee399a53bedf,2023-09-10,1ed317789f41f0c2e338d0831360c5f3
3329,bb37b5ed-dc18-44b7-a77d-ec3a62eae616,2024-10-31,dc25fc10eb44e0d8f6e7eb2e0af42d11
4288,8fcfbf53-8684-4250-8964-2b3be0d7212f,2023-06-24,e8520862574c46bd8e0ec1a48c4f0749
1393,32f31366-6143-4aee-9e76-b793f1d31932,2024-07-25,ac6360b2f88d91c9b2a211f076931cbc
3213,bbaee465-d02b-468a-b50b-067e6bc68e67,2024-11-04,13c60a99434789964e3354c927242a35
1386,bb37b5ed-dc18-44b7-a77d-ec3a62eae616,2024-11-08,271ef7d550b97a6e95c7019e98c63bcc
3949,d98166ba-9bce-4d06-899f-ee399a53bedf,2023-12-07,dbf62d273f9b9f7a542eb015154f2f5f
4157,80fefa0a-4f23-457d-a9b8-0a42d179e050,2024-01-12,957dc023e2a1c04bd554cf309cb3424e
1385,8fcfbf53-8684-4250-8964-2b3be0d7212f,2023-06-30,f2bf5b84af1885c9d56787b648ed64ef
531,df6113ca-df8f-428e-afc8-25e46b387180,2024-03-13,63a69de8feb0604816ac1686c396888c
3753,284d0f6a-2446-4d78-9af6-8bbfe3c28a3e,2024-05-25,4db7b77025d0bc2a5fc26c8d12700cf6
3682,2d161670-8c69-4e18-a8fe-decce52732bd,2024-03-17,8ff52c8495b0dbf4aff7bf6dc9f90a2f
4829,422d3cfb-a615-4379-8678-ceb91dcc6a81,2024-04-21,27055ed06d25a6b456d705ad80b8a68a
2881,0f081c8e-48e1-4a4e-88d6-6b1e6cd96d94,2023-05-21,0d084eefcf537df441f7568244531de2
4908,39e3f31e-86c1-4cd6-822b-bbf5e5b05672,2024-03-14,8bc377012e11e5a16079db98e85bfac7
2006,9383f19a-ab4b-4657-b617-ae9c60c25476,2023-10-12,3eb2fb474ddcdefb9a0e84b2cd4d58e4
2113,0f081c8e-48e1-4a4e-88d6-6b1e6cd96d94,2024-03-23,56b518a5e7f446c0a5eaad9fff5aeec4
3965,8d4a5b0f-e2b3-46f3-ac5c-02bb9758acbd,2024-09-12,fd36b37382315f96608dd367f636fb33
4643,bb37b5ed-dc18-44b7-a77d-ec3a62eae616,2023-10-29,7bb00768ff2821346f4549ba5a3720aa
3900,416412a1-3616-4692-af09-d48f4b258258,2024-10-14,d4245cc59d76765e58066ac3fa11a7d7
2218,47e17369-8736-45ef-a1bc-427a275c9dd2,2023-08-29,7367654289006b8a6b5795c40640ccd7
4406,5446b455-36c0-41bd-8330-d72404d16428,2024-06-19,d3fd55cd46b39d62bd2119e1a1655570
4413,d98166ba-9bce-4d06-899f-ee399a53bedf,2024-04-07,3664c31537d9bad0cd0ad992436ca011
3383,cae5b015-3829-4a48-ba22-40234800d730,2023-10-14,b237f0da48bbec1ec376052cc9715084
3801,725b146e-9cff-4fed-8c33-99a9b2cd8ebe,2023-05-15,e6ab021dafa007ef6a4837b4872e5a5a
4677,d15f6ed4-f9b3-41d6-bd89-24154fc5aa0e,2023-08-07,6f94d2b9c1296fe73d85332600eaeb3f
4383,68dcee38-64e5-4110-8e1e-94d3cb77fbe1,2023-07-03,7bd72f6dd5c01de04b1a8738095568e7
810,df6113ca-df8f-428e-afc8-25e46b387180,2023-08-27,6af1b14055696518250698df53d36166
1087,725b146e-9cff-4fed-8c33-99a9b2cd8ebe,2023-09-06,3d09422d88249beba9ef44358a45d316
2607,68dcee38-64e5-4110-8e1e-94d3cb77fbe1,2023-06-02,ce10683693cdcd2dcbb6815c7f97a6df
2795,003841f7-ef6d-4f91-b93c-4ae41b69d21b,2023-06-19,2687bf8071c39da6dd1155c54468fb6a
4942,edbc5ad2-b988-4ec2-8df1-b3f017b20920,2024-10-17,91cab62081094b346566189387dc457e
4021,b29cfbb8-f493-4460-ad6d-59d18b18a0c4,2024-06-17,d0bc698eb7163d6ac4cc2311b0d9053b
2458,0f081c8e-48e1-4a4e-88d6-6b1e6cd96d94,2023-12-24,e2c2f6d215befc12551e3d389fe7980f
100,f37a1345-4321-4733-b150-c6f4ef9ee640,2024-06-05,4390c2ceb6f593fe303da954cbcd87a0
4877,df6113ca-df8f-428e-afc8-25e46b387180,2023-12-06,8d45b3df56269623ee080cc8ec3a9829
2660,bbaee465-d02b-468a-b50b-067e6bc68e67,2023-08-18,470c0c54e62198ca5a88fd7dbfb40eab
1079,8d4a5b0f-e2b3-46f3-ac5c-02bb9758acbd,2024-03-08,e2a921a6660a249a5bec0eacc6c33c3d
1992,3114b2dd-8df3-4f42-98d3-7c5652ef32f7,2023-11-24,917b9f15a2af789dc4d2d46686c42129
2491,725b146e-9cff-4fed-8c33-99a9b2cd8ebe,2024-07-06,e36922ba9fa170d29d729542b41f6662
1412,32f31366-6143-4aee-9e76-b793f1d31932,2023-10-17,c255a13a79392cfc0e9e057f813c4ad8
806,8d4a5b0f-e2b3-46f3-ac5c-02bb9758acbd,2023-10-17,f0b005195b19554424f4e8a33d1fa35c
1734,717fcab8-9707-4595-adca-fa8a50604ff7,2023-10-24,4bb4898a90ecbb70846a364c1a2d4f34
4364,df6113ca-df8f-428e-afc8-25e46b387180,2024-04-04,c2d9a04c9a84efdae0ea86c9c5d22a02
2335,003841f7-ef6d-4f91-b93c-4ae41b69d21b,2024-04-26,d3c1ac0bcc233b7ec71a2002b40003e5
3631,df6113ca-df8f-428e-afc8-25e46b387180,2024-10-17,b0fd9e73273c14b3e40026031333d05e
3804,68dcee38-64e5-4110-8e1e-94d3cb77fbe1,2024-08-01,a3ffa10072e7f9afc1c2419ad79e1d8e
844,32f31366-6143-4aee-9e76-b793f1d31932,2024-03-02,8e6518a742172631799fc5ba9f343b65
980,be98a698-ef0b-4a46-8429-f75187e63193,2023-05-29,fd6941e68224b8ae7ca1ba810beef1b1
2098,f37a1345-4321-4733-b150-c6f4ef9ee640,2024-06-10,6cd414b2de41a32303c575da522356f3
3580,003841f7-ef6d-4f91-b93c-4ae41b69d21b,2023-09-18,22d39fc29acb01211a6008d055902afa
1203,cb2416eb-2b7e-47f3-b19b-458a594bab51,2024-10-29,87d8269af1ead8ce9cea961334851e20
