TargetID,StoreID,Month,TargetAmount,AchievedAmount,RowHash
744c75c2-70ce-43e9-b693-186074cfa838,149569d3-15a3-47a5-82cf-6209374d0993,2025-04,22854.43,11236.19,955f7423bf6ffb9f0483c83aab91cc3c
33158333-337a-40da-88a9-a485754d6f5f,c9749b26-5c7e-4918-8086-07f1ad862e2d,2025-04,24529.7,49905.73,bf968309f6fda73ada04f7495f9f7b7a
5a3dd893-1a5f-4975-8fc1-336f0be1b31b,7d394859-6901-494b-975d-d0307729e8ce,2025-03,30509.72,16999.87,5d0773afa963210709d49b67c6e4d2b8
db4cdfa6-44a4-4d4c-b818-30d91f367f21,bdb9d14d-c449-4eb6-a2dd-72c0c2a444f4,2025-03,24846.95,21391.29,33975d7c6702fab31b5a725c0139bf85
58abac6b-c422-44f1-b6a1-4f15907824f2,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,2025-02,33043.59,43317.37,f6c78e28dbd103bc567d450353faec24
fdfb1651-3e53-481d-b12c-2c0685bd93bf,581f6795-d78d-48bb-906a-803db42b5308,2025-03,31840.05,33770.54,bad092af876873e442b0111ec31cd9d3
25b11368-2434-4a7d-aca0-088e3615031e,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,2025-02,40106.89,32020.87,f6eeecb10dfbc2e6e96619163200b496
93989e09-6d46-400c-bd24-cdaf43231524,e6903e1d-1e5f-49a2-a227-741db594d62f,2025-03,26625.2,51192.31,36ba5899f73ef3f64bfcf59f813d74cb
a9d80947-6edf-4766-bcb5-8e9c3c75d0d1,3f860e78-0d6e-452a-b7b2-ed200b054978,2025-02,41887.7,27319.68,9f0d4cc24576d571938230dbf21fda0f
fb5d3351-6ea4-4e3b-adb7-8d856a9d4de6,398ced3e-37c7-443d-bfba-f033b06b1d4f,2025-04,30658.34,31489.59,e663ac059404754b7a568436479dedd9
1e7dcd5c-b9b1-40fb-8de8-1c680d7321a5,5da11b57-c618-419f-be8e-0fa9ae30450b,2025-01,22996.09,11216.12,0024f7273d3302245f9545301feec9ac
75acb18f-834f-4b12-9629-3792dbcbdf64,4eb36c5a-37fe-4185-b05f-0d77270d822c,2025-03,44051.56,25312.97,16decbdb830aa0ca0c9c78c547fb55c0
3e5fabab-1e49-46ff-9a8d-b23a5058a5b4,64e37cee-410d-45da-8592-a2e08c8eeee4,2025-02,27922.74,51329.37,fcbe791b6574aa13e9c4e6f7ff142af1
60bbaaa3-301a-4ca3-82c5-f22cb5a8fb96,387c129b-f872-450b-b073-7d63cbcc2e5b,2025-04,25291.84,23391.16,62f6632e983f0e45769c09d1d44e5f7c
04a15802-2876-47ca-b0bd-fe4d926b793d,02c1a38a-2d07-4869-a002-f0e616bdf188,2025-04,24875.89,22353.46,3095d2d3f05db953541550686d65241d
a58da178-7964-4e65-974d-7b0ba73f573f,42ebbb25-07d2-4827-abf2-35b3c9daa300,2025-03,44757.84,44431.58,a2f38623fece2bbf95679d38b6f63500
1ed3d55f-b125-414c-b551-74ac5766bb8c,31568063-1420-49c6-ab2f-219cf6c84088,2025-05,16173.97,46605.01,39d701f75e8f768b7b80c376c369f911
799ecb5a-5760-44ae-b197-797abab55e8d,06164421-d941-41b9-b04c-ae749af454eb,2025-02,15713.21,24538.93,25152989ddd1219c20e6645587e091f9
8586b870-0eac-4069-8964-b6fae5a6221e,0a2fb1e7-6136-4713-a3ab-d0845186dea8,2025-04,35871.91,23914.88,02928d6ee4c3d574b96ebf98f825b39e
44b9ddae-3c65-4c81-be81-1e921ef2a3f0,66dc8a60-4b83-45a3-85e6-f382697e2a0b,2025-05,42158.75,12757.29,5a1ea82868b8a93c36306180a13fd322
8a3cf141-b2a2-49da-a2e5-976fcebf71de,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,2025-01,40552.8,48678.17,e03bd8c7ea0b0095acbf809ebeaf1eac
686bd25f-d287-4d1b-b0cb-a259865a0f32,35136aa1-c8a8-4039-870f-c761e80fe8cf,2025-02,48929.25,11449.2,684961c445043516297e9ff69fd8111a
b9e2f32a-ae75-4945-926c-ab13d333740d,42ebbb25-07d2-4827-abf2-35b3c9daa300,2025-03,13037.27,29471.53,2b3d32b13f0b02f1accbac1129fabc9a
5b34cf70-555e-4368-bb13-4862c37f23e5,53a7cd91-a001-4320-ae57-b6b9f276f171,2025-04,29935.67,41896.46,809eeb8fe4836f900c3aebbdc7c81f80
186e5e3c-e8f0-4822-8c52-92ed3364b2b1,4eb36c5a-37fe-4185-b05f-0d77270d822c,2025-03,18249.6,37427.85,65d4d4762510e83164e5ad46af5c4e02
9e9cdc43-74e3-4be1-ae3d-35c4b90e68e1,19c5874f-165a-4baf-b00b-db1e8e4a8ff2,2025-02,32985.45,31023.85,a0fdbc577943766819a1c579dcc010e4
ada542cd-7786-412a-8558-31ab5804a874,7d394859-6901-494b-975d-d0307729e8ce,2025-02,26131.79,51219.38,0c802d5e07436264f4111e1545adc4bf
83f36bcb-930c-415e-9cd3-9a2b00c542cf,66dc8a60-4b83-45a3-85e6-f382697e2a0b,2025-04,25900.65,40853.62,2b35d6997f7cb639b84f48e20a9cf8c8
161aedf1-a0b7-4457-b29c-913e7faf87b5,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,2025-04,21922.01,20884.35,ce73efd4667883b0b7b88db8c002ac74
d49d1c6a-99f4-440e-ab62-71fedb862727,bdb9d14d-c449-4eb6-a2dd-72c0c2a444f4,2025-03,47712.15,40214.38,af5245fe32580916c29c6a56ef6e9b43
8a51fec6-ce73-4ef1-9117-ed64544cafa7,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,2025-03,36232.8,39616.71,236a19e185365c62d17b6afedaedd998
06045ce5-588e-4d74-9702-2777bdde6b0e,44f20b1d-8a8b-4c64-94be-29c1042122c7,2025-01,34293.92,34657.95,7f44b2b1cee0e1ceeeae3cc283c68829
1c2812f2-ba9c-4498-92c1-86efa09d23f9,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,2025-02,19384.63,41237.66,d1b0501d83640fca5c8e47bc2940b272
9e4a2a8c-07d1-4b79-85e2-ce205bb24a1f,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,2025-03,32747.8,18626.94,043ee18c8fbd985c6399efda54ff6d67
848ba614-a847-4782-966b-96ba62af8c51,e197cf7b-8fe0-4586-b917-71660fa7fe1e,2025-01,48248.77,41870.57,44ce580fc27380e6365538baa97da2a7
19e386be-4610-4c54-8256-f2e32955e1ad,874e3482-e0bb-4936-9f1c-41bda29cbd80,2025-02,23934.19,52710.44,6fefd173be335f86c26a5c1eca3618ca
c24e3017-33bd-4358-a551-4b30aa8b27cb,01ba8c95-22e4-4f8e-bdd7-367531b7e260,2025-04,47118.21,38078.28,89d671337f6a91488a8187bdd2f1aaa5
b43dc095-fe99-49ae-a566-a6d2b43c5243,4d50f9b7-fc77-4655-9e40-8d1402c05266,2025-03,20823.59,53257.44,320b98cff04ac1001e913368d88f9387
e28d36a2-c85b-4b88-b06e-a8d0abec3ba0,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,2025-01,26978.63,47433.19,9e865545e8f28cc0acadf905dbfdce63
3f3ffb8c-a0bb-4847-b9da-5aa2b4e9e23e,f7072436-bacf-44d5-86d7-62843ac7e9a9,2025-01,10091.09,42183.15,d62e0ec4a03952c2843521970ad483ac
976a377e-a56a-4da4-a395-3fff7bed5002,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2025-04,15284.64,47542.57,48e86dba85791e5769f62ab3467b1ef4
090431e2-8a74-45e7-a1f4-291077e40053,953fbd98-d927-4711-ada7-e78c7da3428f,2025-04,13967.0,21697.48,ade3893fd5cc5332d6ec36a587dfdf30
54d50904-a274-4c66-a810-5abf61541cca,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,2025-01,38045.85,10359.22,21457daa961520e1f9d95ee79bd2b21c
18077454-1fee-47b9-888c-b8786989c545,a1b128d1-a63a-4445-a100-8252f369454e,2025-05,11290.77,6258.49,1d77e85a45036244ab3436b159358223
8ac7435d-d73c-4468-941c-29cb36648813,64e37cee-410d-45da-8592-a2e08c8eeee4,2025-03,13363.07,54374.59,6828198f8c695e76a2139c0099ff22fc
f3616a32-8d73-4f8d-9f64-286d56165a1d,e032ddb6-04f6-47a5-90e5-f68140962d4e,2025-01,13538.08,52486.1,e85ceac3cb1e3b43b4b0b1d500cfbc2d
6d39067a-aacc-44df-8894-4374276d87dd,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2025-03,23001.52,7016.22,8ef1ec6be80dcbbd24ecf5fe47c751f4
7ba41336-57bc-47bd-9438-48eac908b7d6,874e3482-e0bb-4936-9f1c-41bda29cbd80,2025-03,39011.17,10147.38,639f21ccab7bbd866232d01a4071e014
99418d1c-23b6-4fb4-a756-4e6c546c78f4,5da11b57-c618-419f-be8e-0fa9ae30450b,2025-02,38123.87,37846.12,7be8ee4f2359a0b391870946192e3c83
72653e24-8ff0-41b4-91b9-3294264b5ea8,ba13b2d5-a484-47d1-a3ca-286034075be4,2025-03,31007.23,43661.88,e93789ccac16a5e689cf27057b5eb7de
9240c748-ab0f-486d-ab4d-c4f0706c2430,2739fcc9-7336-4444-a786-dd80db33d2c4,2025-03,21057.77,36073.69,ea3c2e212c7e46219874e907bf2cd01b
2af388f6-f8c6-45fa-951f-413fbd0eb9a3,01ba8c95-22e4-4f8e-bdd7-367531b7e260,2025-01,11361.87,41067.16,1379244e75bebb44dc7bbf62d9d403b9
b3e08f9b-9d99-42c2-902d-354eea07e23a,3f860e78-0d6e-452a-b7b2-ed200b054978,2025-03,47895.77,16036.83,e8ed8726ebc976e9b37f364f3ca0133b
892de681-0171-4664-a09f-ec961a0351eb,4d50f9b7-fc77-4655-9e40-8d1402c05266,2025-03,29533.89,48682.64,afc6171b52f1c3ce73adcb2ceac90c6e
bca4bae3-dbd6-4989-9be6-d1ba35e229f8,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,2025-02,42448.28,19415.21,949920f60ac652b57398d68dca07013b
0df0b8e9-ab2e-447b-8da8-b0743eee5d85,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2025-01,37966.45,22427.34,39f55da26c3e16dbcfaaad5329cbdc6a
6579b320-b16f-47e1-bfc6-f0ae6ee1c681,49b14348-e197-4620-b56a-1d0c5ba462eb,2025-02,21965.34,5602.39,8d875788387ab84ab228871ca5260546
2d4e70fc-3b52-42e4-8548-7b80b9943ac7,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,2025-01,24203.27,45773.19,3515ea1ebd6ed1b3e82bb2cad0fbcffc
f919dd02-c377-4bb6-a5c8-70861e8bb60a,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2025-05,15240.05,38094.76,360228f1239f832d05c3ac29d9578f7a
88075525-2d3a-4235-826c-96f9c2060d16,53a7cd91-a001-4320-ae57-b6b9f276f171,2025-03,21492.1,17905.15,d2692ea3ec9c32faf1213dae06f8b692
048e7e67-211c-408c-9fe9-d59194d7d8ad,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,2025-02,18716.48,5655.78,c8e20547f1a17261b37b89e57c187c85
aab45d15-fbab-4951-abe1-40e1a86495ba,d41124dd-d026-420b-a502-241945f71418,2025-03,41222.33,12966.43,5b09d26c7e86d8758987b4ed41b2159a
7bea8712-280b-4b85-87bd-5ad6279762f8,f7707042-df3b-4a83-9d03-d82bac2e3f79,2025-03,41317.24,36644.36,75ccc1cdd92d2d68d14bb0081d015f3c
23f78d9d-1184-4bf0-921a-20710d264eec,5b53a8e5-df2e-45b5-8540-0f33354600c4,2025-04,26667.14,19046.22,ba5889ba13e1e66c826cc9b7cb6b9e0a
944b0d74-123e-45d5-9942-a3d675340e9c,53a7cd91-a001-4320-ae57-b6b9f276f171,2025-04,30154.63,33532.3,f5ffa7eddef68a5e5a95d65b970a7bf5
9940bc72-aaae-4a37-ae7d-b54944950aca,863d9f7a-2297-4579-b666-b563a1ea1235,2025-04,44679.07,17440.85,712c22d5075785614d428bfc53b10819
74bbbfc3-1037-482c-b386-0a57a335ca46,1bdc26e4-190b-44e5-8035-b554eee7dbd1,2025-03,26599.22,25154.95,fa962465700df5d6f3d9f0b22aa94e90
455b43fe-90fb-46ba-82c7-04ef8c58edc2,3f860e78-0d6e-452a-b7b2-ed200b054978,2025-04,27928.29,40715.29,29ad8f1c8f2e34125d12e0d39b8ada47
1f776f4f-4012-42f9-adf3-f29956cd6f3e,1629f429-b1b4-43e5-b923-38c9562df935,2025-03,20890.63,24306.54,7b5c2f174111c91e0ee3b5d437ad2712
5f2d5211-0856-43d3-a91e-df89989ac818,af8f8a04-b980-4a2a-9c5c-37970e8dc361,2025-03,42738.61,20031.46,27fa5b3c42c9890818fed0781afa8b5e
27b4c695-9148-4b9c-a1de-7adcd2be9044,5b53a8e5-df2e-45b5-8540-0f33354600c4,2025-02,39638.82,9786.78,295f2ca91da3c7ec6197ba4548fcdb70
62b6e38e-aa27-4fbc-9fff-27dcd34882a0,3f4bbda4-0741-412e-b5d5-28977dc47e62,2025-04,35325.65,44502.28,bca982a1b13c2e6b5bd8e7b5ec8346d6
a7e1504c-9bd2-44e9-8c16-246f71d967c0,f7072436-bacf-44d5-86d7-62843ac7e9a9,2025-01,47769.6,8065.33,d55cea44b0cd4665bac0691652edfc3e
cf1a55c0-6a8b-460e-916d-e3ed69601299,3a5296af-bd13-4a34-a138-aa20dd5c46ba,2025-01,34362.11,14904.47,17350936a2dfc3b1fa8e1d99685bb6cc
d677d425-b0df-49a2-b73e-04064aebdd25,8b31192f-b40f-4af5-9186-67a1c00ccbee,2025-01,12057.65,12971.68,72d19d88d4c88927528cb966418dd848
c0d6bd09-01f8-4dca-abf3-8f58b9d17931,458ac4b9-4fca-4259-8012-13972a2623aa,2025-04,23797.24,40799.46,fead2e3dce339f733ed3caf7364f784e
5abf9284-edb0-44e3-8376-2ad9d6c3217e,44f20b1d-8a8b-4c64-94be-29c1042122c7,2025-04,37778.06,37383.58,f32783c2f0a54067bc1169d78248b634
0a6ce3ce-77f4-4e47-8be4-0ddcfa2ea98c,82f970cd-6a18-4d47-8f81-163e2998abd1,2025-02,10632.31,43354.22,81b12f95e099741117416596f350030c
f451c17a-e2d4-4d34-ab6d-669220593122,874e3482-e0bb-4936-9f1c-41bda29cbd80,2025-04,25037.64,5856.01,1f043292b44ad8a60023f3d103526669
c5c341b4-81dd-42f2-9352-f667e18b61ca,20d89646-1959-4624-8d20-117e253bb496,2025-02,28237.8,37334.37,7d22ab1fa226f21fbbdebd16c09c662e
60951a60-c461-42d2-8d42-bc8a7dd80258,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,2025-03,13797.58,42745.45,885ddeb31ff9c1f7ee5b037e612a7a93
684f7bd1-bb37-45c1-b564-e85c3e8292c3,a1b128d1-a63a-4445-a100-8252f369454e,2025-02,39448.89,38292.28,ce7d2568858f617f148a750cdba5a934
c7dc2e5f-615e-45b6-bf1f-50a72c090562,1bdc26e4-190b-44e5-8035-b554eee7dbd1,2025-04,21546.41,35852.9,36aedcd6c27f6ff07bff6148b84cecce
e4acd9fd-43ce-4cfc-a2b6-a5522524b37b,8940ea8f-f6be-4505-b6e9-895ec65a2da9,2025-04,15871.85,48046.97,406114b1dd888ff7eff4b39e3325f14a
af6d9cf1-bb3e-4ca1-9bf1-e97cf56286de,a1b128d1-a63a-4445-a100-8252f369454e,2025-03,30833.88,35793.32,cc8474c3b1fb8600fdbd351c287a65ef
0c3bc34b-46c2-4437-a7b3-48820a4b412f,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,2025-01,15029.43,9890.49,9786c5856adfc1f9af5e6bd19237f202
680ed947-ceca-4db1-9cac-2baf478029fe,623d601b-cf79-47df-8989-7d7cb9b42f59,2025-03,19802.71,31295.23,35d526ca3cafe39dd45d187b2628e07e
5963bc8a-5f5c-4f4c-9796-a3dc3f81fefd,42ebbb25-07d2-4827-abf2-35b3c9daa300,2025-02,22200.05,50318.19,b4b04a7a4fb281e89de8f9e0f40a578d
ba7154a2-99c5-468d-88b1-5811fce1af71,5b53a8e5-df2e-45b5-8540-0f33354600c4,2025-01,39655.29,17289.87,60e3beb32d9ae6eba133c122df8aed88
4b128f29-b712-477a-8d62-295485ef67c4,20d89646-1959-4624-8d20-117e253bb496,2025-03,39746.4,21163.63,8216d0a70f0f6e66aa06e02187b0cdc1
57a9f73a-8769-4896-a9d3-114048d36734,82f970cd-6a18-4d47-8f81-163e2998abd1,2025-02,13087.16,8796.36,a58e822453dbdf6ccc49aaa01ac14745
60826a60-76f2-4850-89b3-6ca9f98a459b,c534a652-7287-4226-9684-b4f9b8cde1c8,2025-01,32665.5,19894.16,24471cbc857ef0307c28241f753296a9
c92df0db-d231-43e3-93c4-673255050312,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,2025-01,32469.43,51802.8,ebccf12bab95c67837e8517da2d23d2f
e6f927e7-25c8-4d9d-902a-23739252c45d,f7072436-bacf-44d5-86d7-62843ac7e9a9,2025-03,40985.69,52149.17,c39c2a96256f723bc8baa4a813fa0711
858949b8-f9c8-484e-a6e9-22124da85ac8,82f970cd-6a18-4d47-8f81-163e2998abd1,2025-04,29088.35,33371.39,e22fa1b3190a1e9cc7c3858604caef4a
578df380-fe8e-45fb-9476-8670fd1e0127,863d9f7a-2297-4579-b666-b563a1ea1235,2025-02,29213.65,49750.84,bca087ce558a7255129ac158cfe06ad8
46dd2a0e-3eef-4abf-ab45-ac82e18e286f,dfa80e9f-194e-45b7-a356-5e25c05d1920,2025-01,37523.4,17218.42,cdf09c6bb98cfae162ca82544a33939f
da75f01f-1549-40a4-9d33-9e173969cbb6,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2025-04,19633.68,47008.57,9a446a0e9cbefbe4216d6f823fdf51bc
0290a671-6671-4320-8ff8-1f160e14735e,c9749b26-5c7e-4918-8086-07f1ad862e2d,2025-01,40373.22,24802.65,aa29fa971224523a50d66669360a1057
8e2954a8-f206-41be-b9b1-e83d10855246,953fbd98-d927-4711-ada7-e78c7da3428f,2025-03,45105.56,28535.61,b9924e5821105e194292da9f212a0068
52f10b10-31b9-4cfa-b2bc-3e1f9c5540ee,1629f429-b1b4-43e5-b923-38c9562df935,2025-03,18874.13,51259.58,0eb50ea9ef7ce5e91251cc042e5ad97a
60b15722-5174-44d0-8d79-4f431e21fa73,b0884827-649f-4826-99d5-092fc008b264,2025-01,25063.03,33529.65,fe6b198685fbd78f83e806c4ff6d884e
1b168f5c-025e-4bae-a58f-47308a7f9f06,7eb89a43-477e-4ffa-8524-0df4db71df05,2025-03,38481.56,36985.86,aeb7ec76e059dd6e173a6e1e039b2fa1
6efdcb36-91e8-4d12-acf8-34668bc8729c,53a7cd91-a001-4320-ae57-b6b9f276f171,2025-01,44296.62,6729.18,400346d8f27493ce5b90cdb4501f2f4a
a9b2bd20-3704-4cfa-ab22-3ad03f142eb3,7f572379-db22-4ff9-aa01-f5a2e08e2b7e,2025-04,23142.04,42895.88,37b0fb237b0d6f409c003ac724950f74
7b503f70-e040-4e4d-8b4b-d6c543d30c21,3f4bbda4-0741-412e-b5d5-28977dc47e62,2025-02,48230.98,7996.69,cf38d3398ea27b0725967daec11ae7c2
08314891-423b-4496-9592-caf67e98a394,874e3482-e0bb-4936-9f1c-41bda29cbd80,2025-02,18019.17,21942.28,dd08cba42d5f3c4beeb21302d7cd9e96
47cccdc4-bfb3-4670-9c5d-c6beff202b99,a1057858-62ec-4839-9b07-13ca5e02a426,2025-04,11263.27,47110.53,8c1a65e2ad90040a11731b0cdd240f9b
e0597eff-01be-4a88-bf57-69d0cc54eeec,e032ddb6-04f6-47a5-90e5-f68140962d4e,2025-05,18007.84,23371.06,a18c1d804e27f10268f7f19e9bcaa121
dee07489-5df9-4755-8a9d-d69059da5a12,af8f8a04-b980-4a2a-9c5c-37970e8dc361,2025-04,17180.35,53529.38,163be8c8753871abd0744994e22f91b5
61b580ac-8a86-47dd-b7c0-d9643421e010,458ac4b9-4fca-4259-8012-13972a2623aa,2025-02,46604.85,9770.07,29cd02d8c81da98e4b3c48ea3458ffa4
71fb6a40-ff37-4813-b49c-93158793c9a1,1013921c-4a66-4cb0-8c1c-423b78fed26d,2025-03,21025.15,51021.94,ca7056593fe8c55deca690e7a1f33a8d
6d2d9efa-d29c-4d47-8f57-06d3ed0ba363,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,2025-02,34936.79,29921.62,a8c8a2dee072e39c0629f549b07a70bb
1a7d9e81-43bf-4bb9-a512-57c6a61f7737,830184b9-4010-44c6-9926-a08e9aed29b8,2025-03,25163.96,27517.71,f29a20eef180a5d996e4dda6ebb70224
80563519-094e-4df4-8fc8-dc79adf04d36,1629f429-b1b4-43e5-b923-38c9562df935,2025-04,40019.51,36982.57,7b8daad702d4f91f10ec21be74b00456
9ee01b20-5323-4272-8e17-df5e63335aa3,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,2025-04,17296.79,17288.86,fcfbd193c8f3a093e9b7a420a3528149
77bb8807-c562-485a-af41-5b625641d74a,623d601b-cf79-47df-8989-7d7cb9b42f59,2025-01,21237.64,32593.09,7c7d06a8e8c2b4982298ed8c4776157f
217eba19-2f2b-41fb-b159-ce300afd6afe,a1b128d1-a63a-4445-a100-8252f369454e,2025-01,22245.12,52421.17,7a19130b2288144f5f6bc72020a03a59
ea6e45ec-1c8f-4137-8625-09564af53b84,06164421-d941-41b9-b04c-ae749af454eb,2025-01,32227.95,18524.82,8cc78403a0c6d27d53e0799e47049101
9425e8fe-fc3a-4324-a3d6-eddbe8f8a81e,c534a652-7287-4226-9684-b4f9b8cde1c8,2025-04,16608.35,30223.24,6d0624b36bc3cdc32bf8f299c2caabda
57215d26-9b26-4876-a01d-ef99de4de026,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,2025-04,15456.35,45672.71,a74c630352d8eb507b048de2ab86fb5b
db2de2c2-a835-4d78-abde-584ed7123c4b,64e37cee-410d-45da-8592-a2e08c8eeee4,2025-01,43264.68,41504.85,3f0149fda1eff4caaa8eade9a955ff29
17213e85-8ba7-4683-b2c6-9a359b0779d0,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,2025-02,22184.74,34631.07,755e0c83467da51b12d3c6886263a94c
391129bf-32bf-4ede-bc80-9bfbd425036e,398ced3e-37c7-443d-bfba-f033b06b1d4f,2025-02,28670.88,38267.21,6225a38242b70e8f7065a0668804cba8
c34854ba-7589-467c-a51e-fe675d7dd4cd,53a06850-070b-4542-87ee-ba6a1fea44ab,2025-04,13981.16,13469.54,ce8264d24bfa84bb16210afcd4a85ed8
462f4178-16e7-40a6-8054-12724e1b8481,830184b9-4010-44c6-9926-a08e9aed29b8,2025-05,32655.73,49237.83,371054536f3a5912e3d7e142a6ebfd99
641af546-f121-44ac-9dd4-a13aeda25622,581f6795-d78d-48bb-906a-803db42b5308,2025-01,36594.71,14565.77,3ea834fe4abaa7e894f1b440e1b9c367
55711730-dcb1-41c4-81c1-11a286283bce,af8f8a04-b980-4a2a-9c5c-37970e8dc361,2025-02,23199.28,43302.19,d479f602daf968f7d3dd0e9b9cfc33b4
ce37c7e5-f019-4b20-98f5-8ab64c15cede,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,2025-03,33730.54,18464.21,a7dba81401d8c44274c626d39d775194
fc23ac15-f0ca-4698-b82c-cc1ce2009004,02ebd4fe-8110-47e3-b59e-f71c08a5144a,2025-02,49828.45,21148.94,b9e3c93e198e2de86426963d5d76e982
7ad80517-8584-4d58-b801-af4d7e43ab34,08468168-f14f-4e24-a000-22dc8424a0e8,2025-01,42353.62,24856.14,a289d3015bffe0a9531fb14a9f97333d
919c13db-d7d6-432e-af55-47e49c46dd45,149569d3-15a3-47a5-82cf-6209374d0993,2025-01,26764.79,52077.17,66c9720cc6032a8916b968a7b00771f2
7a93bd5b-e368-4c4f-93cf-16459e1c8be4,0a2fb1e7-6136-4713-a3ab-d0845186dea8,2025-01,41884.91,36488.7,e7e8d942b4c583a6d57b928ab35ce785
7892923b-9624-46b9-8355-f468f376f064,f7072436-bacf-44d5-86d7-62843ac7e9a9,2025-04,36177.72,5798.99,894436a1365778f8e7bcfc059bca0ec9
30f20ace-e6f7-4884-800e-1577001025f2,01ba8c95-22e4-4f8e-bdd7-367531b7e260,2025-04,44740.22,13239.44,ea2f1445b6fd84698c4b3ebf905abec5
0f9a8d98-e1ff-4ae7-b03e-c45909a82481,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,2025-03,33940.38,34166.88,b3f86b659fb8238fd5e0dc4df5ac96ab
37cb91ad-3879-4538-8d92-690f8dc4fffd,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,2025-05,33369.94,35027.69,d4e9e061cbc33d558b0fbbcda6708b5d
12ae028d-e7ee-42ef-946e-59c664cedd37,df99028a-fd06-4f32-a469-8dcb7c6a79c8,2025-03,38822.41,31453.81,5b14812a885d087e7ca8445b480cc408
6fa22383-fac0-4b92-aa30-38291234247e,581f6795-d78d-48bb-906a-803db42b5308,2025-04,32327.71,44230.76,e2f68f06ef614087cc3e92f9fcd4599e
53f41975-479d-41f4-ad3e-075ac170bd04,dfa80e9f-194e-45b7-a356-5e25c05d1920,2025-03,20217.6,17723.63,24ccd06da9a37c6ccc01fa93dedaf511
d0d43e0b-84d7-44a8-b6c3-e8a99230f849,5da11b57-c618-419f-be8e-0fa9ae30450b,2025-04,33487.76,43624.73,949f5a0d31ef0454f7530bb62c423c56
337f2c11-0507-44dd-8183-3abee7447614,7eb89a43-477e-4ffa-8524-0df4db71df05,2025-05,48010.57,28314.48,3314b1591ab6f0b8643ca14506236802
5ff8aedb-9607-4840-bd64-fb7ed0198fce,2739fcc9-7336-4444-a786-dd80db33d2c4,2025-03,21557.49,24251.86,9d8ca6ef67d8bd9bcb254929aafe7e55
5976aa2f-ced4-4690-83bc-3ed8c873ff6f,fc971a8d-bf12-451c-b975-f2901b591fe5,2025-04,26269.53,40620.79,3eed97143c8c43faf6f20e3aa9953907
b63ab93f-8dc2-46d0-9473-9374d2bf9031,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,2025-01,16831.56,25149.23,c0f363bf0aef697a56a35802fb054f43
143c5b45-3b58-40fc-9f4e-112753723ed3,623d601b-cf79-47df-8989-7d7cb9b42f59,2025-02,35007.04,20805.24,903c395b124af087715dd5062a997a92
ebc8735d-b2e7-458c-9c33-482f64eab9e7,d6412e7e-f588-4f47-bcaf-c4127c83541b,2025-04,10025.66,10347.46,c051b23fd563976eb6285a4a8cb12208
50f1deb2-d5ff-4f66-8582-df207a4bcc9c,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,2025-03,20803.69,38566.96,0e5752f50bc36e0bfaa2b3f38bbd5783
