ReferralID,ReferrerCustomerID,ReferredCustomerID,ReferralDate,RewardIssued,RowHash
cf945ac9-158d-4f0e-b579-3e4730a36665,968a9a9b-e535-45fc-802e-9f05148e0052,e648ae8a-0c52-432a-85d7-9159decdaaa3,2025-02-25,Yes,efd85c1cfbdc50e24ad77257883471a7
3cbe88a4-57f1-4d90-b294-8881a259b428,a5cef112-752a-40ba-b573-df00b771d56a,39b9fb89-845d-42ab-9f95-bc36f01b7b28,2025-03-02,Yes,2b85333696ca9277a10af15fbdb0e828
cbd999e3-1627-4f6b-b7d5-6613e8a57151,eb0851e2-3417-47e5-b97e-36ebf487607f,93014f53-7a21-4b3a-b9e7-3ebeb332643a,2025-02-02,Yes,818131d80249ccbc415463476b57f2cd
83378672-87b1-4b76-ae4e-cb1530db6eec,e52160b8-9208-4ee8-b49e-702370bb38e0,e95f9055-4d01-4b5b-8b9a-1c369a891c43,2025-03-17,Yes,87ca7d4be59669bc61756e190e5b86a8
65e44b0b-322a-4aff-b5d7-2ecae769649c,a9cda48f-5bc6-47eb-88d3-50606128be2d,6c0a7d01-15d0-409d-880a-a04b2e0817fc,2025-01-29,Yes,55c74322742d2d6559a97d4b096ac2a6
35e21a38-c4fc-4ecd-a1fa-9c066a4d083c,fc2265ba-8133-4e60-af32-0b135f4fc3cf,1d3e60d3-83a9-4a04-ab40-4acf4b987238,2025-03-16,Yes,ccfff1e888578676721f80cbe40e52cc
81618bff-7cbc-469e-bb89-8980ab2066de,5e419f86-6e6b-4b45-a140-d03228124ecb,2d6d93ed-11e1-4ef4-9274-c8b25be08ea4,2025-02-19,Yes,47299f3a2f6a50603e149f841f56f1f3
5fe0f3fb-86da-42eb-837c-fb548b266bb3,85c32511-7f37-4de1-882f-2efa8040dea4,660f6405-a7f6-4260-90db-f0816a7c23ac,2025-04-15,Yes,76f77b0fd50d99459b192d7844774f58
d486e40d-2b10-4675-ae0d-932a36d59896,545d1542-4e1e-4804-851b-400d5b020f68,5cdee975-ac09-491c-9c97-ce879f230446,2025-02-20,Yes,3ecf4075c5fc8d22dda5faceb73cada5
73f4ae88-c228-44d2-9694-9de523a2c4c0,01d50da8-b34d-48ef-b445-cefaaa00514b,3dd2df83-f1fe-4330-bb6e-00aabdf6879e,2025-03-22,Yes,d490a8ae16fa6df48465631c750abd10
1cfd778c-1117-43bd-b8fa-9d697614a7e4,fbd733a9-47d4-4e40-88be-709357213476,b03a0349-87eb-4b10-b472-8567266dbdf8,2025-03-30,No,ab9e14a506f9a3a8988f2336ebc0e774
6e6803d3-a60e-4821-9951-f31e59c2fcbc,e27170d8-ce33-4bf7-8f25-44b9c31f435b,7bc2c1c8-bd42-467e-bdf6-e5e972090d66,2025-03-20,Yes,597a184dcbcc00c02bcc6437628d0269
b1397b78-dc6d-4b8e-93db-0255b158af02,0094c41e-8408-4846-b185-fbf114db7a0d,25368f4d-1c5b-4e01-a131-d90d97dc6880,2025-03-03,No,77ffe3960c4049546103f8bb0de8fbcd
bdff1dea-8ef0-421e-bd4f-e6ece7560ead,788d99f0-9972-408f-858c-28268e4d1d93,760b797c-b115-4851-9461-f71739012610,2025-04-28,Yes,ad2207a107fde6748c72d0ba9da7a7ed
d4565a07-fcfa-47eb-b383-5b8ee090c72f,02cb4728-42fb-4733-962c-19a1d3c00406,286807f1-ae56-469c-a359-669ce28f2685,2025-04-03,Yes,14cefc65ad783239523a6df75af0e3e5
87e83ef1-9b42-4063-82be-e246437e9e71,2e90cc5a-37c7-450a-ae09-18d7be038c34,166d46fb-dd3c-4b69-9403-480b79177f48,2025-01-31,No,901268d89f9fefd01fa3198bc961dc1c
bd990c07-3917-421f-9b8f-7570b12b3875,f69962ca-a6b4-4464-878e-59ae6b43b6f8,d02ceb25-9cda-4af9-ad63-f618cb01adc9,2025-01-24,Yes,df8fd1d83785835dbce7a572df20294a
0af2739a-5825-4d68-81c9-3319c2c60685,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2249063b-c660-4027-921b-7029c0ff6c6a,2025-04-18,Yes,13792e3b936631e9aad1a5f7343fc680
bea12c52-1129-4c48-9978-cb3ea940ca38,e52160b8-9208-4ee8-b49e-702370bb38e0,64af8d13-60ed-43bd-b52d-b8e9e7658127,2025-02-07,No,932b03500774246976cba5e613d7b1ae
c16abc00-d110-4b3a-b5c7-85cdf31da5ab,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,ed9c3357-dfcb-4f66-aa84-7b853c1fb220,2025-01-14,No,a661012b40e0339dccb1417a708478b7
5844a74b-a96a-4be1-9125-eb31fabcc55e,67403e9f-0231-4a15-848a-d9cea4795a2a,b0f57ed0-ace8-4551-990d-fca08fb52745,2025-05-04,Yes,2ddb32ef6a6546d90109fefa196dcfd9
92fdd493-325c-42c2-84ef-80e5afdd9bcd,f326cd1e-3549-45d6-9382-4ce1eebadcf0,501b02c9-a3c7-483b-844c-3d96255570d3,2025-01-07,Yes,015e8d917f6ada62d5a9d8b7477fb15a
05b18dc7-c877-499d-bb4f-f0fc5039e2a6,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2b733eae-1650-4240-b61c-ba76434f10b5,2025-02-03,Yes,3bfec147097ad6f469f2acddf1e74a5f
237fce35-37d7-45a4-a8cf-a9d7fe9400be,98079c5e-8c4a-4564-9ca5-658f9db89953,d5d3dccd-e5cb-404a-81cc-ec1a0d0eba90,2025-01-31,No,b9bc078c37ab55b56cfd215e0f780fa5
68bcb38a-05b6-447b-ba9c-caa5fef310df,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,f59c41d6-664b-4a0f-887d-2fd6c0259578,2025-01-19,No,702abf9257fd38576cc804a252a3b982
bc098147-a43b-41c1-b697-e1cfa4791e1b,5e419f86-6e6b-4b45-a140-d03228124ecb,1fc383ae-ade9-42bf-8cb4-ce6f4b3eaccd,2025-03-06,Yes,c675b1e6d52d55244e7fc9bc996b51fb
5704bb76-8415-4486-ba46-225a274477b6,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,05988890-d514-42fc-b8f3-1dabd55ec44f,2025-04-19,Yes,09600650d34cb2c7d11f21746d4fba87
f66b4711-b3a5-49f7-a0ee-d61d94e96ba1,1839e3f3-d986-40e7-b0da-022e91928a13,bba5b1e2-2086-44f3-b5f6-eded458ab412,2025-03-10,Yes,d56cf66c598b98fea32bbdd2ed6801a0
c256de72-9fea-4d9f-b9ee-747f2c58fca1,fc6dcd99-4fd3-49f2-aac7-18023820fe39,37a1e059-d035-4634-95ef-01d4d31d5ad0,2025-04-28,No,50ca31a7dccdbd9a14d723fc5b307556
6be80e73-d338-417b-9cd0-b386557a4fe2,a0d03e66-36a9-4e3a-b061-90884a47209d,163a0036-30d8-41eb-9cc5-fb4c622276be,2025-04-17,No,1790aee3cc39d183b25d6b9c922844d0
5b8899dd-d6b6-4d63-bef6-5dd29af85e36,84f6c6dd-37d3-4909-801e-b3d78f3e8099,4674a504-44e6-4f5f-b0bf-6059834a5601,2025-01-30,Yes,be4f1072340b4dbc36f93b80c550ae69
ee1e549f-61d0-4161-8d77-834cb8280550,66beab47-39b9-4dca-b770-73f070a08070,c77a6973-ee6e-4212-a69f-2b8710967408,2025-03-16,No,18abf967e4817b8758aefb7f9a18fdfb
7ede95ba-53e5-4edc-9de9-f81456043db0,653cd13f-483a-49af-9e45-04707ae1508e,ee73b5a8-01f1-4608-9aed-9332069c6425,2025-03-25,No,4b71822aa6131cd73bca2df9799cb706
5378561e-f921-4873-a198-dd53d1cdec54,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,cb09c565-6b0a-4541-9de0-b48c69cb0743,2025-01-14,Yes,ad8f0f1ed89c3b576edb7b4e82c8aad2
824fffe5-a1cc-4b95-8eff-e1151707a0dd,11f5a691-d739-491e-8a3d-0cac3ba34fc5,b14bb839-0e7a-4ee2-925e-bb8577e550e4,2025-01-20,No,96a4470b188f6923dfefa97ba5d816c0
161c6d5a-ce12-47ce-94a7-d9a29da2d8a4,0e725382-cfa7-4eea-b824-68123317826d,5d1baa42-4975-4056-938d-b28cec8ffc29,2025-01-07,No,de60b1b110e745fb3695a87a9b393ed9
393357de-6ecb-428a-bed1-11990a146dc2,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,82e24ae7-142b-4d8c-8505-6e7471646709,2025-05-06,Yes,0a32607826a37612b2702fa89e1e738a
1759440b-8236-45c6-9313-91f9d97efd12,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,899c299a-31c6-4a4b-99ef-a540dd9f0077,2025-04-30,No,0fb512de81b3ddd6a16c70da31466bac
735183b1-1f45-4805-b4d2-7bda95d9bd43,efd12b55-23e9-4f58-a207-35e1da7e7afe,099e7d29-a979-4f30-9d0a-9514dd981ee4,2025-02-02,No,c0f0ecfc47c19693dc8ad45a0b5eaf7c
66796022-23b3-4636-a242-c1b812deb14c,7ec92f10-c40e-4160-b34b-395017c26b71,cde97661-739f-4c95-b6f2-d87d6b6a5b48,2025-03-13,Yes,92ab39e2062053ceb5aabd0a6093578e
14aa42f0-3240-494b-8034-238d1cf9ce40,bb8f9480-8fc2-46ac-8f93-942acc115626,11bcc7d4-f6a2-4146-bcb8-4a6d44a90a31,2025-04-05,No,24a032d835fc3a310c5ef8dc65afe30d
fc72517b-97b5-47a0-952b-afc005210928,ecd4feda-08f5-4652-80fd-4406a1316c5d,f643de14-3575-4d6f-8cc1-a98c9add61aa,2025-05-06,Yes,a684ea344ffefbbafb8d166c2f8a3b5b
818b7bff-1c7e-46ac-a5de-49ee332b097e,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,df561c2f-15a1-4945-9426-6a08b5da1d92,2025-02-09,No,01bf4d62ec96b547e839be39a6e60b0a
b7b67d4f-40f1-461a-a76b-f7186df10fde,86664865-4e84-4896-b9b1-3d58a3c19a13,949ef94f-bf85-4bd0-9de1-645f6e6c0c83,2025-04-02,No,0b1cecd2e7876a7a2435e5f166af5524
75418941-fb11-4577-b9c0-c4e95ad70212,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,8264d18b-547c-4066-85f2-3c907b4469ec,2025-04-10,No,1874d8acd96d845b108e65f61f155e03
5a38a8f4-493e-4a00-9ae9-07cdba02664b,eb0851e2-3417-47e5-b97e-36ebf487607f,c1a057cf-2596-4360-9a68-e8b9b3370e57,2025-04-01,No,3e2088187dda51f855c11427e9f8e79e
a0e7371f-740a-45d4-bbb7-19a05d81dd07,98079c5e-8c4a-4564-9ca5-658f9db89953,c2bfa739-5c4c-427b-8154-1ac82708598c,2025-01-23,Yes,d002888edf448170a11495cc862e9124
f10c4c47-e2df-4941-8088-acb62cf99d76,11f5a691-d739-491e-8a3d-0cac3ba34fc5,8156fc7c-e872-4a29-85f0-bf9b0c793408,2025-03-12,Yes,02cb5cbbc6fb6004e6784b140b4c108d
3be41a09-b58a-4036-81cd-efd772977ae1,a5cef112-752a-40ba-b573-df00b771d56a,7e80ef94-9d45-4eeb-86d4-af51daf5425f,2025-02-02,No,57f16d8b150980114de35491fd3b432b
3f0f3c85-df3c-42d0-8123-4c41b2424acf,98079c5e-8c4a-4564-9ca5-658f9db89953,a0be35f3-5628-4877-8096-d40126e38124,2025-02-02,No,b846c371210c726ce5674486e176199a
fda2e254-a49a-432a-a9c5-06b63cc1abff,9d69cc1c-f492-4f69-938c-91efee85a672,43cd334e-f133-45c6-aab2-c7a2eadc5f7f,2025-03-27,Yes,732ddafdb4d74d75c1bc4190d64128f9
43c28722-9105-42fc-894b-a2b29281064e,5f2643f1-ca38-40c5-adaa-748da8a72c69,36e807ba-5d1c-4f34-864a-2e69600f219a,2025-02-04,Yes,d25bf1ea93c35949474dc7e44d387db8
f6f5f002-2d87-4668-85bd-55323ca1e54d,f794693d-2fce-4b93-9462-2e86678f3a10,4d46604e-b2e0-4bf4-bdb3-f990c1ea4135,2025-04-23,Yes,2e2940b509722261727127ce4776418b
b7c7961f-18d2-417a-8060-b4cbfe1e93f2,5dcbd063-c98d-4d66-923f-e117989bd15c,fd8d5343-ba2d-4036-9923-0760031fe463,2025-04-27,Yes,8ed11e079db8cf150bb15d31eaeef624
94a9c018-6209-4459-89e4-86d223f5a092,270a78d4-d980-45c3-bf41-9c12bdda3546,6497c311-4ec6-4a78-b113-3cf3e1e8a972,2025-04-21,No,e34aaceab34b34a379b72802e69e2cd8
c81c3701-a0f8-40a2-813a-ac3f1e14b771,90448626-31aa-4d65-a854-dab84c21bac0,ff4bbe80-3fd7-4984-ba0d-eefc04974b5f,2025-02-02,Yes,9b422a8ec19e7f17313651bcd0d0dbd2
586472a5-72ab-43fb-89cc-e12d84ba961c,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,ee880b72-13fe-4fef-8397-485e8c198ca0,2025-02-02,Yes,0bd89e49c0ae64184b44aeb80df03b08
64764228-d9d6-4e21-89a7-f590b7bcd846,0cae327d-3c1c-4b9b-b1e0-103207463ade,856eb045-c67e-46de-974f-601c8991bf64,2025-02-10,No,fd3c2376128bbf48ef6b782adc695c49
0285fd04-182e-4e73-8dd1-ccf6adb08ec4,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,48e34687-c817-4e98-8669-52f7d3957c2a,2025-03-26,No,d5991db898362e34ff55f77c1bad4946
e3064d4a-e851-4662-8ca8-8e036175d9aa,e27170d8-ce33-4bf7-8f25-44b9c31f435b,21672983-aebb-4864-9419-3a0e5516acd6,2025-02-28,No,730221258ae16ccadd4d6d51de70c60f
d95e001d-a1ed-4cff-ab29-98a0b0d1f844,f794693d-2fce-4b93-9462-2e86678f3a10,d669f6c2-f0c5-416a-ba4f-6259fb647306,2025-02-21,Yes,46b22af8bd88f08a731b3375ab1b6e4e
8607bb02-5391-4bc0-8216-5ac64c5d0573,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,c5700f7c-faed-473f-ada6-eee7388c41df,2025-04-28,No,88fec1638f3f138c40ddcbf4a8afc677
14715b73-d5be-49da-8a20-8deb8fe64760,a9cda48f-5bc6-47eb-88d3-50606128be2d,28f92bf9-a249-4b6f-9924-e0c617690b33,2025-02-26,No,fe5eac1e183c16908d51c6bd472c3d1c
6ba9f8db-8682-4548-8bd1-84e802f92223,0cae327d-3c1c-4b9b-b1e0-103207463ade,2f58570d-ab2e-4740-b302-233e63d635c4,2025-02-05,Yes,20d2f7bb8ab483c38efc9522cc37d5ca
cbdf0507-3e43-4e13-82d4-18683a6311df,d00399b5-89cb-48fa-8d60-5ea1f649b655,b77b1032-98bd-41bc-82af-ffb7cf24be65,2025-05-03,Yes,13675ea0822f266a349ecd40920649a4
94fbfae0-2a2a-40a1-9b0e-f4d42d36260a,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,baf7a298-ad83-40dc-9661-ed5a45816664,2025-03-01,No,b10941a5e1111433ebba9f8da9447e52
c1f1da05-6545-40d8-b28b-74249d424cfd,33a546d5-7808-4799-bc38-8b809d0c5ed7,531394cd-d5cf-4279-9199-f6eccd3823ff,2025-02-15,Yes,804f9330354e3e17e9fff8897d4cac33
5c755bad-2c2b-4cb4-979e-fccc59520f90,93a2faf7-17c8-4513-b63e-f27c8b36314e,8b287fb5-9814-4cb9-b7d4-44f3ced75ff1,2025-01-01,No,c09fc733c2011b2777659cdebdbb6d66
658ccc43-ffcb-4c14-bc6f-d29e0adf4b2e,15da51da-ad36-4db6-958f-37f69e74b4b6,c6618517-393d-4c04-a567-b86f7e6b16c9,2025-04-11,Yes,a8512aa1abe9529d365fe3025f287289
3e8c6d3f-5534-493d-bb4a-e4b5f6c552a0,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,5bc048ec-5cf2-4836-a162-c628f5524654,2025-03-16,No,73c41c7b05981a5b60a7198b3ab945a7
d6b91991-cc48-4705-a5fe-96982d579cd8,86664865-4e84-4896-b9b1-3d58a3c19a13,c3bd1611-0856-4b4a-a313-1bfcd1bb60b7,2025-03-24,Yes,33b00deb4fd94fbb06e4a446fbb99921
a7421051-fabd-451e-93e6-27c38fc669b7,93a2faf7-17c8-4513-b63e-f27c8b36314e,9080cbde-ac73-4467-9102-b6104d072e50,2025-04-26,Yes,2dd1d58b9e10e482250527940e74c15c
1478bffc-d29d-4017-b3ef-1d8c7c963d8d,017092b9-a700-41e2-8365-eeeddf441c3d,ffcec006-1622-462a-a496-68cdde875012,2025-01-25,No,c84508f7926277516bcef057801098c7
ea71d983-7411-49f7-9f70-6a1443df7a93,545d1542-4e1e-4804-851b-400d5b020f68,88889ee8-f850-4cf7-8519-acb807d65514,2025-02-08,No,d4e1a7ed8997012300afdbfdcc4115eb
6f17f730-6c36-45ad-90c4-c57322e2c046,9de85a38-608f-45f2-b25f-78aab3924fa9,67844e14-8092-4aa7-8452-25ba54f2b821,2025-03-15,Yes,8fa10e8d62be5411f7bcbc4fcca0502f
16f085c5-c522-4898-8901-52bfed78e3c7,d00399b5-89cb-48fa-8d60-5ea1f649b655,4191b27c-3c8c-4eac-a77a-6dbec657f23f,2025-01-25,No,a2410abb185a01259c942ceb61f0eb54
b1f447cc-f0f8-457f-931f-b43cd930d4f9,c0e366b0-4820-408e-94df-b7532085e9c5,e916ff2d-9e71-4e6d-8c21-486c57fb9bd6,2025-05-06,Yes,509d8a54c45b2d89337244deb0fcc1fa
73abc597-6b2f-4f6e-8b3f-de6a62b9ce72,f34607a8-f6d3-427d-acf9-3d905082506b,0d902860-86fb-4370-afef-8d83638e5264,2025-03-08,No,fae802e8df4b076706a8d97a6f3ee910
22b6702e-f298-4e2e-ac26-0d5618938580,6ade7926-18a4-43be-bb13-3e4a5b1f455e,080bf5da-2b5f-448c-963e-a20c8ac66a86,2025-04-27,Yes,0431b7e171d13daa353c2dd664b20e05
48935b7a-2f3e-4e62-b91a-f1f421975801,0e725382-cfa7-4eea-b824-68123317826d,83abaf57-f12f-40e2-8fc8-988f76b1cafc,2025-04-22,Yes,0b12005d54bfb8a6391cae3657d41f37
cb5d3262-2ba5-467e-a616-c34cf88d260e,efd12b55-23e9-4f58-a207-35e1da7e7afe,48705d36-eb8f-406c-956e-ec8d48e5d459,2025-02-21,No,5209028f9040bea62bf4eca608e563f4
46a8a357-1b02-4966-a53f-d56f7f5215db,9de85a38-608f-45f2-b25f-78aab3924fa9,64e97eb0-b186-47be-ac38-554e5055080d,2025-01-15,No,b3db1f568ac10560e8661fc31a279e73
09a2f5d5-8a6f-4ac4-ba1a-496b8a615d03,796b2e76-cb5e-45a0-bba5-55e3896f4a19,8a882fa3-8541-46c9-86e7-a7cf09f746d9,2025-02-28,Yes,f03ec392e0cec944f29dfad31ca756c4
bbb372bb-7c58-42b1-9d73-2723c6375559,85c32511-7f37-4de1-882f-2efa8040dea4,d1ffe2ce-3b00-4224-a223-bcf1871a6bb4,2025-05-02,Yes,d2ebb80c845ab9767e0d91b71306a90f
40b398c1-e69b-47ce-99cb-ec05676a0ac9,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,13a77e2a-8c99-4da3-b0f0-6ed7845453f0,2025-04-19,No,1e35b6d728cac2dc15a9f5c808c511e2
14119d32-df3a-4647-8847-b0eb712f1edd,a5cef112-752a-40ba-b573-df00b771d56a,c8e301c0-5eb7-4594-8013-0dead42965d9,2025-03-08,Yes,3fc9d6720c038d33b02ad2289467b506
255e7d62-5bfc-4593-b59b-6ab198dfd608,c0e366b0-4820-408e-94df-b7532085e9c5,1bc3aec1-f996-45c3-80f9-39cadba95546,2025-02-26,No,8abc69d852600f78a9b6d5f1243da8d8
580e697e-f73a-48de-abd7-1a2f27f58ef1,3046e874-7757-4321-a055-3edea53305ef,1f402d24-d11c-4f8a-a397-af847021ef17,2025-03-16,Yes,97a5d8bb9850e128f56833bfa77a1161
143a520f-20a2-4e1d-862b-d6d5b24349dc,67403e9f-0231-4a15-848a-d9cea4795a2a,6980142c-ff0a-4a3b-b93e-b2797557ed59,2025-03-16,Yes,4795ae72b3a96cfe906624e4e5220587
cb33a89a-f881-4160-bc18-6069cfa16c28,90448626-31aa-4d65-a854-dab84c21bac0,421ad482-45a9-42dd-ae53-a59d3e2ed9e7,2025-01-06,Yes,46e38702065b5ea5827cfcf5b0285704
de9e07c7-8e23-43e6-8065-af39549dc25e,f34607a8-f6d3-427d-acf9-3d905082506b,546f3077-95a5-468e-9600-39381c904534,2025-01-26,Yes,b39905e7cb9169e270d8b789e8cc5269
531a2dda-8f9b-49bf-bce3-c58eb262f0c0,32c5b93f-8271-4c50-a62b-e8f545caaa6f,54adb3d0-fcce-488e-8d6c-5b227c72a06e,2025-01-20,No,2fc3f9075b0d63292fa481c4c9ca5347
2b8b4445-20ea-430f-93f3-53a26ad15e15,bed734db-9554-4ebe-b415-628b657962d6,ef8a78c6-f19c-4b26-8936-9da540fd5f27,2025-02-21,No,40a6e492f3ead62f49f17f94bf94de9f
56c92598-3fb7-441c-a723-43e0b986d0b2,c0e366b0-4820-408e-94df-b7532085e9c5,3f0cfde1-bbc4-421a-baa5-762c34ef4812,2025-01-29,Yes,01172367e012ba41084c41c6b3675eda
e7813d2a-90f0-4fca-9842-86557df7843d,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,a1fdbe70-306a-4c46-9559-c1984c45f70b,2025-03-06,Yes,36643b9ce881bcd1639f56df7444ebe6
8caaddad-9305-4f6c-a0de-8d7590882351,6e33f6a3-8056-4cdc-abd5-b6554a925aca,c0f57348-d29a-4a7a-877b-81d278a35707,2025-04-27,Yes,f4a63185187346cd91ce1500619e8024
aa9e17c4-62af-49de-af5c-2e8b1a476d66,e52160b8-9208-4ee8-b49e-702370bb38e0,20287f0b-e74c-4db6-9e5b-6fc6afac65f1,2025-04-06,No,47130cabbbdfc4e378b576afb04c282d
ce54bcb8-604a-41b5-a5f8-07e44ea5dd46,7c5d467f-5fb0-4f77-905f-8acef67d84a3,69286574-b4b2-41ee-a739-460dc202d62c,2025-04-30,Yes,40b785fc6b2df466031edb5244677f20
509d2c67-94c3-4202-a30f-b456cb19bded,653cd13f-483a-49af-9e45-04707ae1508e,254917b4-95c7-4c6a-badb-06446ef66247,2025-01-03,No,6d439d384bcfce69c36cf72b93c4a53a
1816b587-1927-47ae-9f9c-e753c38456fe,796b2e76-cb5e-45a0-bba5-55e3896f4a19,048efc20-26d5-4b08-a355-adc6e06cb6f3,2025-02-06,Yes,8fa9d9257ba196a0652cd06b978a77b2
7fff8779-c0b3-4246-a48b-cd7a7a24bb2f,19a564d4-ed76-41b2-bf45-d41d8500da78,5a325e0c-9df5-46d0-82c9-26c612ce371f,2025-02-27,No,5cf6ee5e3c3be9b8109580b92d00e8bf
322d0934-8f6c-43c2-a624-c634a692347e,ecd4feda-08f5-4652-80fd-4406a1316c5d,4dd682d0-8a44-4593-abea-9244c98a55a8,2025-05-08,Yes,6f58f43b70edf56a12f6fefa254dff2a
8179921a-8230-4f16-bfbc-44c093bac1c9,0094c41e-8408-4846-b185-fbf114db7a0d,89d19705-f58a-4c96-bb6a-116a1e9d4b69,2025-01-05,No,30e1dd45e21d7308229305c142ae9f7c
00e2563b-a9b2-4d70-a772-90ac92aec787,66beab47-39b9-4dca-b770-73f070a08070,ffb6bd47-e8b0-40da-8fa4-f88b11a1c5ba,2025-02-10,Yes,0a6b2b36cb7488d356c1f5650ebf3ef3
0acb0ab6-1421-46af-9337-1de42686c4ff,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,137fd046-e41f-4311-8cbe-a2db5c5f9842,2025-01-26,No,093180f4a3e50e9f34385c420498debb
70b183ce-453e-4bfc-a0a3-ca6b2726c3bd,0cae327d-3c1c-4b9b-b1e0-103207463ade,51075bee-290c-4736-b816-197746f8935f,2025-03-27,No,13dd2a08f6d5e9404e3010b554b38d93
451f2489-6af2-49f2-b399-3e3a8de37f38,85c32511-7f37-4de1-882f-2efa8040dea4,6deb59cf-0007-4686-a6a7-eab9f891403c,2025-01-08,Yes,fa00ed5813f4c04d86584edc4ae46a1f
a0c7540e-451f-4659-b4f9-b3519508cc7d,15da51da-ad36-4db6-958f-37f69e74b4b6,521434d2-416c-4e27-9cb1-c87b7182179c,2025-04-19,Yes,9bb223ee3c4a275f4486d65c9e5a73d5
5606e1bd-6fd4-40aa-a789-fbc90502d678,8070fcf1-87d8-48e5-988f-1f369c06cdc1,00bbc08f-bfd0-4530-befa-e4ca7d92594d,2025-04-23,No,5895f10d57f71cc125d5f6a1a8e39db3
0f7b6645-e726-43df-8da3-6b3fb0142a49,0cae327d-3c1c-4b9b-b1e0-103207463ade,1fc9e2d7-d893-4660-9a4f-3691942932df,2025-03-21,Yes,921a9eb5ff6a7a5850ec8b4f8e5f1abd
03aa4946-1a2b-463f-8e87-506e025afe26,5dcbd063-c98d-4d66-923f-e117989bd15c,e1177ae8-9b42-48f6-a8ec-91d91f8c0274,2025-02-23,Yes,342bb637e2dd22e4f8cf3b05ec3e376a
8fbb4cf6-bf44-4c45-9417-f13e4aeac774,ee85931e-020f-4408-8af2-2b9bf4edd7b8,ad3648ba-09db-49ae-b99f-a1d81025a608,2025-02-08,No,c3fa2e342bc137656eb2b92107baad80
1ec0b12b-c0f9-43f5-849d-8dd62e282da7,eb0851e2-3417-47e5-b97e-36ebf487607f,c4472ca4-345d-4643-be2d-c158a53dc8ed,2025-04-08,No,6a5fabc18a0fa66553bbac46ef6ee24f
c45c33b2-a705-4cdd-8e8f-985910804ba8,035765ce-dcbc-478b-b43f-f38992c442ff,22c9dbd0-2723-488b-864c-949dcea360c1,2025-05-10,Yes,fd7c2da1d1da799c7a6b7c1d528524e0
b1c33d74-8264-461b-98bc-e166467cacec,d86011eb-bd81-4aee-b905-18ffad895411,5ab58b1e-f833-4d33-b6d2-2f81bdcd2975,2025-02-23,No,fe35b3953de73b785f77a0fe1be9c22b
b0235892-0280-476a-bc40-97552bbf760b,c0e366b0-4820-408e-94df-b7532085e9c5,29f36cd2-8192-4e20-8f40-57528d03cb32,2025-01-06,Yes,e2eac02cc1c6cabe9df21098764521c1
d59bf6ce-1504-45f2-bb2c-b5ae4f665847,90448626-31aa-4d65-a854-dab84c21bac0,7557b263-0115-47a9-a8d4-a4c744e668f3,2025-03-15,No,ee204d0d7cb9166d1c40030302c5ee56
68cc1dd8-7b53-44b3-91f0-4d5a0a78449c,fbd733a9-47d4-4e40-88be-709357213476,b4aa9bf7-f6b7-4414-a815-9edef8e86566,2025-01-30,Yes,8077b20177057731c611511d1f56ec78
0a148c1c-ec71-473f-aad5-4d5e56a4aada,a0d03e66-36a9-4e3a-b061-90884a47209d,3d62b7c9-561f-4bbf-86e1-8f1f0c2f2233,2025-01-13,No,accc224942edf9983a1f98c617af47f6
52d5e304-d1b6-40b0-8e73-8b2662c04241,f326cd1e-3549-45d6-9382-4ce1eebadcf0,e93f4c20-bf92-4973-8dad-e068233de9fe,2025-02-08,Yes,70f6df8c1909d2ba5dfcbb40bf3bb3c6
aa99332c-a2c6-4ddf-adbe-0d1a6b336413,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,3ff4f44b-8e80-47dc-a310-c83436d510a3,2025-01-16,Yes,36f0625b17c882d1a13ce2cf397d755c
2d43da88-c0f8-4f0d-84d5-ec16f49ec443,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,03587635-3abe-46ff-ab08-fb8313d87a83,2025-05-11,No,ccffeb30b0ffdf18e7b18261b351ed89
8f856d48-39ee-4722-a770-b99ecc2cfd48,6b429bc0-656f-47dd-9580-28efbaf20c9b,2b4896a8-bd1d-43d7-924c-9b55323c9b34,2025-03-06,Yes,c5dd607c29ac0f8f55562a5920cd9fa4
43ed8478-e2eb-4989-82b2-fb40f435825e,5638cc23-cfdb-40de-9577-4997569c48f3,6b7843dc-aef9-4e0e-90b7-031a5d020a8e,2025-03-27,No,ea57cfc3c34ae2b7ed8ca6c4937683d1
