ShipmentID,OrderID,ShipmentDate,ShippingMethod,TrackingNumber,RowHash,WarehouseID,CarrierID,CarrierName,ShippingCost,ExpectedDeliveryDate,ShipmentStatus
a1b0f81e-abcc-4300-a968-c0d12e23e390,O01863,8/22/2024,Overnight,SHP-2650-VEZ,a3f2677d23b2d99bb026b6afc4aa49a2,88,CR001,,21.81,8/30/2024,Pending
062f7f2b-261b-4e8d-ac30-9160a9e7434f,O00166,12/19/2024,Overnight,SHP-8925-YXF,0cb7f1d47f608c104301d138f7007831,610,CR001,,19.45,12/28/2024,Delivered
09c44b6b-702c-4bd5-91c5-aa15662e2b38,O02228,1/31/2025,Standard,SHP-3852-NTT,62b4ed76781a1b9beea58f15e0faa63c,3106,CR002,,44.48,2/8/2025,Delivered
26e50d99-097c-4619-8f74-06047ab9bc39,O03226,10/15/2024,Overnight,SHP-4624-EWE,1b03d71d62e25f23c76532836aec0bfe,4852,CR001,,76.4,10/22/2024,Delivered
b6c46679-9199-45dc-b933-fe413252878d,O02289,4/3/2025,Overnight,SHP-6428-NNX,f69c1ec2584b73ae63f51f3636a691b9,174,CR002,,95.11,4/10/2025,Shipped
9401310e-5c3f-4ddc-b420-f4cc0ebe7d93,O00931,2/17/2025,Overnight,SHP-8097-AGJ,d264af6b7bff55406ae468dba8809693,4520,CR002,,32.85,2/22/2025,In Transit
84daf6b5-056e-4b16-8d86-a626b44e421e,O02574,5/31/2024,Standard,SHP-3308-ASD,e41d2dfbb469622e409884729e2b2ea9,4618,CR001,,72.07,6/6/2024,Pending
07b104f5-9c56-438f-973f-323ed3a1b82b,O01986,9/1/2024,Standard,SHP-5287-RBM,bd0f639c76cb483489a5a616ab63163e,3024,CR002,,50.59,9/11/2024,Shipped
a6b04a19-c285-43d9-9357-130b1751cc91,O01543,12/26/2024,Standard,SHP-7420-ZEC,44bc1fb53187196df2257002f1f13895,1539,CR004,,54.28,12/30/2024,Delivered
b131e0b7-5b00-4e71-b7ba-4dadb0fc8770,O00988,7/21/2024,Overnight,SHP-6311-RID,25bf59bb14ea40d75f73040483b42e5c,359,CR003,,11.67,7/30/2024,Delivered
13e8791b-b407-45f2-b7e0-fa658d49605e,O01524,3/31/2025,Standard,SHP-2559-JZI,7fcc41b2f1f7b89b46202ac4085585d7,2136,CR002,,87.5,4/9/2025,Delivered
b8c1da15-ad69-4a3f-8375-b1fa9604d386,O02945,10/17/2024,Express,SHP-3614-PRW,404e9156c3b1ac16106cc40abd4e81ac,2191,CR004,,66.84,10/27/2024,Shipped
18ba8453-9b01-4d52-9ab2-5c922893e0eb,O01700,2/27/2025,Overnight,SHP-8367-NAG,e6d066d48bd5cc524ecfb79b893e8774,2242,CR003,,85.91,3/9/2025,Pending
2a783354-9ebf-4f89-af4c-8b5548d429f6,O03731,9/4/2024,Express,SHP-5437-TQZ,0ac43d1b22f892e876ccc5673fd35e3a,768,CR003,,71.28,9/9/2024,Pending
bf625373-150c-48e2-b664-6445162cea96,O03492,10/1/2024,Overnight,SHP-4409-SVI,20fc9efeb72f4de470f57790fe9e9a6c,1208,CR003,,65.38,10/8/2024,In Transit
1f8262bc-70b6-4b5b-aa12-6ae630be683c,O03526,11/2/2024,Overnight,SHP-3088-BNG,97ce5658476feebc9f3dbc82776f4d29,3115,CR003,,21.08,11/5/2024,Delivered
40be312e-b592-47ac-b8b7-95d908a32705,O02725,11/12/2024,Express,SHP-4937-TTH,86bf4a49a222832288747c604457c513,1044,CR003,,85.67,11/19/2024,Shipped
2becf973-f5eb-4d43-9d72-814a1ebe11c4,O00020,12/1/2024,Overnight,SHP-4331-GZU,c569128414f5f4954116b2f5eac6664b,952,CR001,,70.34,12/6/2024,In Transit
8f55994f-968b-4ce9-907f-3516beef2da6,O02384,7/12/2024,Standard,SHP-9957-RRP,fb2bcfb4f0d38d98dd9d5e8a0cb326bd,3294,CR003,,42.06,7/20/2024,In Transit
05837135-9e20-4543-b7eb-6a600c2bf4b6,O03799,5/7/2025,Overnight,SHP-7564-WFV,2d31758a9453290defbb786bf727c64b,2109,CR004,,62.67,5/10/2025,Pending
90ab809e-936e-4224-a6c1-3f0065f502d0,O01506,5/31/2024,Overnight,SHP-2687-QWX,23d81067de17dd942be3a6fdae06efa8,4265,CR002,,96.53,6/5/2024,Shipped
e58664df-8bfc-4f1b-abcf-3104694d7883,O03556,5/18/2024,Overnight,SHP-4549-SYL,dd73f93d06d034cd4a05334c482ef8a7,4207,CR002,,29.47,5/21/2024,Delivered
d7e918cf-5664-46be-951b-f6f7834169e9,O03976,8/23/2024,Standard,SHP-8443-UQO,b01ef960660377caefbaa3c9e703db3b,2123,CR004,,82.98,8/27/2024,Shipped
aca3838b-b028-41ae-8044-64314611865f,O03347,6/2/2024,Standard,SHP-9307-JWW,7ddb48bc74e9c3883e31d4d5211381e5,4540,CR001,,98.45,6/7/2024,Delivered
9ba38397-811c-4ccf-9475-f364ba2fd21d,O03051,8/12/2024,Express,SHP-2117-OEH,0607130337e9de228f425688161572c7,591,CR004,,94.88,8/15/2024,Delivered
ee88f8fc-f948-4508-86d8-860c54d71b18,O00984,4/17/2025,Overnight,SHP-2390-QZT,5aa86c7def731b0f44a4c2c11f06575d,3090,CR002,,96.24,4/22/2025,Pending
04ebd4b5-2440-4cc0-8d57-e42a9651a4f7,O00422,2/28/2025,Express,SHP-7751-TLT,0a836bb80c584a38356c9e8e05988c0e,4848,CR002,,29.19,3/4/2025,In Transit
d531a5a4-56d9-4f64-81cc-e1a3e87cf46f,O02332,9/16/2024,Express,SHP-9903-BHX,698436cfb1f5f5c422884a62017db255,4540,CR004,,67.98,9/25/2024,Shipped
9fa0f7da-3e75-4262-88fc-e81e6e0ccfdf,O01699,3/6/2025,Overnight,SHP-6741-LGZ,f2d433f2257371991cb7014e0e12e7c7,1073,CR004,,52.11,3/13/2025,Shipped
f5e7adb3-9aca-4b57-a051-b34b5712fee1,O00777,10/6/2024,Overnight,SHP-8823-KML,3753bf5fb554c987f2c000fe0b6d4b28,4380,CR003,,18.47,10/9/2024,Shipped
4c95168a-3008-4a07-a368-7e3d47340642,O02738,8/17/2024,Express,SHP-4824-SAY,940a690a1919e836fd04c669844dfe86,4008,CR003,,80.71,8/21/2024,Delivered
15c7ba96-95a8-4cdf-9f6b-8d86f844ed97,O01737,3/8/2025,Standard,SHP-1775-WRX,d231c874bedf87892efa3a4f97c0e0b2,2243,CR001,,79.7,3/16/2025,Pending
8447903c-de65-4503-b54a-e3d6d4d52a90,O01024,2/6/2025,Overnight,SHP-1716-DHJ,15e9781dbc9cdb76dc258f1bcad97942,4513,CR004,,12.05,2/11/2025,In Transit
f3cd01f7-c505-4348-999f-96c04969f1b9,O03908,11/18/2024,Overnight,SHP-3242-TDZ,1e5dc1704680b0b58ad1e3db3b9622b8,3555,CR001,,90.24,11/24/2024,In Transit
42b26ef2-a4d2-4447-b105-0cce1a512928,O02996,12/17/2024,Express,SHP-6988-WOU,5e665c26b6869b0c63e421a1430835f6,3090,CR003,,67.07,12/25/2024,Pending
dc31efc5-9d4d-441b-9306-c3ac16fedbb8,O03284,12/24/2024,Overnight,SHP-9872-KNZ,a5b79ef80ba39f7dc58d0f14103c012e,3365,CR004,,78.58,1/1/2025,In Transit
e1255c19-24bd-4a8b-9fc2-ce374b227f7c,O00972,4/18/2025,Overnight,SHP-3521-HSF,0669876624072ee781f5d15e3dd093c8,974,CR001,,92.73,4/22/2025,Delivered
f7473d20-b265-4b61-b38b-af198790d8c1,O03876,11/3/2024,Express,SHP-1430-EWN,06687f256a61e26f4464e4491aad4d00,4168,CR003,,70.46,11/10/2024,In Transit
0c1f162e-be70-4d57-bc56-8bba0529fcdf,O01567,11/23/2024,Express,SHP-3163-XUW,36995ee1969719b6d4e41dcde90687cc,787,CR003,,67.63,11/26/2024,In Transit
68b63be8-de4e-45f2-98d2-2e8a12085052,O00569,10/13/2024,Express,SHP-1895-OBF,341227e846469075a9045b7ae2920ae9,845,CR003,,98.67,10/16/2024,Shipped
f354360f-ba6c-4ec6-8f5d-25b5ab982542,O01049,1/19/2025,Express,SHP-5061-UUV,03649aab3a2324213acf5602dd248a92,3927,CR001,,59.33,1/25/2025,Shipped
d7776c47-a647-4149-a5ae-e02e3c613a00,O01767,1/25/2025,Overnight,SHP-9235-RLJ,ce078c9c299a481bbd9c9cd1fd8f22ec,768,CR002,,84.74,1/31/2025,Pending
06914a17-79b2-4a44-8ce8-f3400aa43ee0,O02218,12/24/2024,Express,SHP-9253-ZXC,162f1a46fb68831378fa5b7089a9c7da,287,CR004,,98.19,12/28/2024,Pending
b8eb7f5f-5111-4992-bb4e-5c54697d4b41,O02183,10/9/2024,Express,SHP-4630-VDZ,ebaa56b53830f56d74cfacc2a86e08e7,1012,CR002,,68.68,10/18/2024,Delivered
c7ac977b-1148-4c28-bdc4-fb0aa699d24e,O00101,9/14/2024,Standard,SHP-6891-EBJ,f1860881f1294165b1f87dde9854c1f3,1817,CR003,,18.49,9/22/2024,Shipped
9440bc2f-f88a-45a0-8500-28d6ad763554,O02823,5/23/2024,Standard,SHP-5158-OWC,084b2beaf60c49db45a67b0edf901f37,4378,CR004,,17.71,5/27/2024,Shipped
8a8e2872-d88b-4430-9662-4f3d3fcb1344,O01358,10/31/2024,Express,SHP-7389-OOH,50ae2d30ab5c18d319e0d8403c3ee294,4403,CR001,,14.99,11/6/2024,In Transit
6a460c37-f91c-4747-b446-7539bd10d6bd,O03990,9/15/2024,Overnight,SHP-3994-FAM,c50b40f12ccd92e7bd5bd43d57c677b8,2296,CR003,,30.36,9/18/2024,In Transit
6291f646-0cda-40c2-99da-c392ea662030,O02560,5/6/2025,Express,SHP-4339-NWI,ec6e103acf7d8a4b91085a46d3f7a46d,2028,CR003,,67.82,5/9/2025,Delivered
a11fab01-a93d-405a-a5c4-7fcdb9bfcc26,O02915,4/2/2025,Overnight,SHP-7906-EBX,0aa0a4aa7202f0d1736341d839887197,1853,CR003,,44.48,4/11/2025,Pending
8ecc11cb-3fbe-46f5-a32e-45533b26b526,O02266,6/24/2024,Standard,SHP-9390-ZBV,d7f51d071b4ea4632073312d8203bcf9,3774,CR002,,46.06,6/28/2024,Pending
11d87e77-8394-4d7b-9a8c-7e3c3f17026f,O01605,12/12/2024,Standard,SHP-7513-WNS,8d89aacf117d01213dbb2259897f0c12,1077,CR002,,68.39,12/19/2024,Shipped
44640cc4-74a2-4cae-8d93-976840abf8f8,O02981,7/25/2024,Overnight,SHP-3315-QHI,a81bc9d8b7c49f23526db75ee10c9773,2260,CR004,,32.35,8/2/2024,Pending
9a711b0d-3d31-4aa7-9502-a5bb155aa825,O02233,6/20/2024,Overnight,SHP-7400-ANY,b31334dfef25dc2d3b8212fee6d38429,1073,CR001,,93.29,6/30/2024,Delivered
630b175a-a987-4ff6-8574-61ff5b4150f1,O03488,11/28/2024,Express,SHP-9568-LQM,31c729b0c61c5de83a8129da41dd7a6e,390,CR002,,66.47,12/6/2024,Delivered
7c1d41f6-bd04-4f3f-a3cb-c1c99a593d0a,O02975,5/15/2024,Overnight,SHP-4251-GQN,ea409496fec239c1bd20b11aae385467,812,CR003,,62.53,5/21/2024,In Transit
d8eb3ead-ed8f-4d56-9af5-7381316dc877,O00073,7/29/2024,Standard,SHP-1631-IRK,bc922f50e10dc9212c0df0ae0159288a,180,CR001,,51.3,8/8/2024,Pending
0bcc104c-77fc-4bdd-afb3-7067d461deec,O02724,4/6/2025,Standard,SHP-4206-PYT,ce0d38b661bda767d4aebaee6ea681a0,1208,CR004,,74.05,4/12/2025,Pending
8dc3948a-fbd3-4023-b63d-b0cc11cc455a,O03254,1/11/2025,Overnight,SHP-9076-DAO,9b61c7665547231752afcdbacf92c3fe,1084,CR002,,76.1,1/18/2025,Delivered
2e74a1e3-e2cc-40c4-8760-a4b23e620a7b,O03068,11/14/2024,Express,SHP-3106-BRV,f4e2bc9c3753080615096aa6aacd7ed8,1008,CR001,,81.66,11/23/2024,Delivered
a4e923b8-89cd-4dab-bd5e-e078ba1f046e,O03657,3/11/2025,Overnight,SHP-7603-WVX,8efa58741ddeaceb2599d60e005828f0,3919,CR001,,89.37,3/16/2025,In Transit
7503202a-75a3-4b23-a107-6cec026b9f1b,O00623,11/30/2024,Overnight,SHP-3252-LLR,7b6e86372174268fc76d5b7435aff88b,1414,CR001,,30.37,12/7/2024,Pending
fa0ed20a-0eb2-4bd8-bbd8-facec956162e,O01930,11/25/2024,Standard,SHP-1343-JLN,9fdc6c274cb06bace4ab75cb774e94a7,3774,CR002,,51.02,11/29/2024,Pending
30919e24-b614-444f-b030-379d7f67b7d8,O03684,5/14/2024,Standard,SHP-4322-XEJ,a5167723e2508cf8adfe0af093b773ec,2239,CR003,,49.94,5/23/2024,Shipped
18d68d63-7e81-4351-b166-4abefd4999ba,O03527,11/23/2024,Express,SHP-4172-QTI,19aaeeedbcbe470bc95f710cd57c75fe,3278,CR002,,18.49,11/27/2024,Shipped
017e7ef4-68b0-4b27-b85f-c728e980b96f,O00950,3/2/2025,Express,SHP-5393-WBA,21528fde31529000d4eb8aa8851466e9,2404,CR001,,87.69,3/10/2025,Delivered
cad09c01-5f00-4fa0-8274-7d54f0a91fee,O02044,11/8/2024,Standard,SHP-5990-BGG,58ec456795f4bd24a98548c2bd095572,1720,CR002,,28.61,11/14/2024,Shipped
0ec0db75-ec00-46f7-9f15-62ce64808a3b,O01388,11/20/2024,Express,SHP-4229-FRQ,3feb8c80c2b84e1a205eb15b0d0dcc08,2319,CR003,,17.13,11/28/2024,Delivered
055e51a4-624f-434d-9dd8-e9a4b56ebe34,O02138,2/25/2025,Overnight,SHP-7924-ATF,713c8888b46dacd8dfd99a214aade6a3,1737,CR002,,26.9,3/2/2025,Shipped
5292ca11-fdb1-4114-a2f6-dd52f8a75f04,O03762,3/21/2025,Express,SHP-3397-ZLV,43a9a7170248381bceca59a2e2ae8949,986,CR003,,15.26,3/26/2025,Pending
1f049631-7194-455a-bbc6-75956c6dcf36,O02758,10/11/2024,Overnight,SHP-8446-BXL,5f381bd98bd3ad3df22fc3623905276a,1561,CR001,,97.96,10/21/2024,Pending
043cf6f7-dcbd-4970-9a70-33743102c219,O03775,4/30/2025,Standard,SHP-2049-TCY,cbbd18c656dc29243ba25d8fb2540b45,1379,CR003,,11.69,5/3/2025,Delivered
1bdc8844-27be-4e7b-bf9d-734e9f5979ad,O00722,1/5/2025,Overnight,SHP-7008-RTH,39060984cb5073348c61025a7d35f1f5,3516,CR002,,16.83,1/15/2025,Shipped
3a5bf755-9909-48bd-a5dd-37d79513b776,O01992,9/3/2024,Overnight,SHP-6914-AJN,5640cc45f17ee24a953efd86a76e9d03,3927,CR001,,84.58,9/8/2024,In Transit
57ee5604-10e7-4b90-ac41-2356a481bf59,O02084,10/8/2024,Express,SHP-8937-RPA,07afbacb41b8fd5a21f21bebeec066bc,2660,CR003,,70.58,10/17/2024,Pending
dcb9d861-808c-46c8-be9a-c8d4d640a80f,O00474,3/10/2025,Standard,SHP-7225-QUT,79e03e0ba2057dc2e4f63210c6f5b370,2432,CR003,,25.55,3/13/2025,Shipped
04471cb4-c120-4a90-bb59-8e697a59bf97,O00859,12/12/2024,Standard,SHP-7207-HHR,d2a78b1364f81a46ce36543eb86181fa,1541,CR002,,56.19,12/17/2024,Delivered
80655499-b664-4a3d-8c81-e3f6b31e19b1,O01472,7/21/2024,Overnight,SHP-8256-JGS,aa4ba4110d680e7d3f6dbcf71303b66f,4729,CR003,,88.14,7/30/2024,In Transit
8ee57cd4-68d6-4ad2-88f9-b1041bce1270,O01038,2/8/2025,Overnight,SHP-9382-AUA,99c65eb0720b346f132294a3a8bf1d99,1541,CR003,,22.54,2/16/2025,Delivered
7879daf9-693e-44d8-a4db-d0133034dcd9,O00722,12/2/2024,Overnight,SHP-9948-VOQ,01dd6aca548dd617d697d7665f1f5c1b,872,CR001,,90.97,12/5/2024,Pending
970d6f4e-8ab1-459a-8107-6e1799d48b01,O00024,11/28/2024,Express,SHP-1120-WZI,fd954d9ee80671b6c340d733f8353a04,836,CR001,,59.14,12/5/2024,In Transit
c07b7b0f-d87e-4fd6-b904-83136fa44968,O02154,3/29/2025,Overnight,SHP-1431-BSA,3a155dea3e2c313dfcdd45097b60a9c3,974,CR004,,30.85,4/8/2025,Shipped
5c16315a-9ddf-4d65-a80f-1f1e76b75877,O01589,2/13/2025,Overnight,SHP-5788-QPZ,8a622ac5efa4d51667902ac156c44039,1113,CR003,,56.35,2/18/2025,Shipped
d3c1f968-8480-4a35-a728-de26f276eda7,O02506,2/22/2025,Overnight,SHP-7455-UCP,2ba44f768598d546bf679262aebf67bf,2493,CR002,,80.17,2/25/2025,Shipped
b3eebf5f-bb39-4875-9df5-9b1e49e39648,O03986,9/24/2024,Overnight,SHP-3589-ANQ,7c075281f1ccfcb839566d3e718a5752,809,CR004,,95.79,9/27/2024,Pending
26383800-d6ff-4346-8181-0b92ae253c73,O01670,6/1/2024,Overnight,SHP-5293-USK,75ad79c18a6814e0dd6fc5e53435715d,1619,CR001,,27.28,6/6/2024,Delivered
43053687-37e2-4af6-9ef8-7afd93c90744,O00497,1/5/2025,Express,SHP-8995-BVS,df2cabe7839610f38298f6dd96a620af,472,CR002,,98.9,1/12/2025,Pending
4188ade0-03a8-40c2-8bc3-960696d79c0c,O01391,5/31/2024,Overnight,SHP-7078-IQJ,dd5cb059682da9707eda2427088baa65,952,CR004,,80.32,6/3/2024,Delivered
09610b20-b89a-440e-84b3-b3526b9dfc56,O02761,8/14/2024,Standard,SHP-4167-PFZ,370dea03d774c7f48b7d093e9ee9791d,1561,CR003,,36.91,8/19/2024,Delivered
c8714ec7-5d4b-49ee-ab4a-aabececa8cf6,O02923,8/13/2024,Standard,SHP-3404-XKK,7d29733f0db01b8745ec80849988bece,3225,CR001,,63.26,8/19/2024,Delivered
b2037056-4cce-419e-b42f-5964e975d4ca,O01212,12/7/2024,Standard,SHP-2568-ZMP,f97436136f4ffb8d48227eded98398d4,3067,CR002,,45.36,12/13/2024,Delivered
56572ee9-36da-49c2-a78c-fe310403ef67,O03820,8/5/2024,Express,SHP-6098-QGF,208d3c4c3946503b0848b304a3f90341,4362,CR001,,46.66,8/15/2024,Shipped
ffd7f974-c824-4aa8-92d0-35f58a85e412,O03557,1/13/2025,Overnight,SHP-4336-TFX,16bce96a011b917f54d3c217fcfa2e68,162,CR004,,97.08,1/19/2025,Delivered
15174720-9139-4794-873f-236dfcffecd8,O02957,1/5/2025,Overnight,SHP-6939-YWB,e0ecd6c8b270b9b53f4d0aeb7b311bb2,4851,CR004,,76.13,1/8/2025,Pending
02cd9a2f-ebcc-437a-9ef2-2f60d4cc1424,O03236,4/19/2025,Express,SHP-5083-QIK,bd4ec646f3b2984390e4d8f6da2a9d0a,783,CR004,,79.65,4/29/2025,Delivered
11dcf0c5-f2f0-48e2-84d4-1b1448b6e83d,O00314,4/1/2025,Overnight,SHP-6967-WWG,37979e7aae9237ef3ea2bbd24065c634,1481,CR001,,27.67,4/8/2025,In Transit
35770f8e-f01a-4270-95b6-38dedab55c9f,O00290,7/25/2024,Express,SHP-4325-OWA,31a57683a0b8e4a615196086ae2e4645,1174,CR002,,30.67,8/2/2024,Delivered
17bf1b53-a9f4-42c9-a3bb-cfde0fbe3f0e,O03481,10/13/2024,Standard,SHP-9622-TFO,88e8c37e20d595be54f017026b31c3ce,2662,CR003,,87.59,10/17/2024,Pending
5139bf77-a3b6-4326-84a6-b1fae3026ed7,O00439,4/22/2025,Standard,SHP-8972-NVA,9fce7240f5ffe9c99a9563afb1908475,1655,CR004,,10.01,4/27/2025,Pending
f1c991e7-3994-4f24-b464-09ba3b556708,O00289,1/17/2025,Standard,SHP-3500-WNZ,8c062e68225ee7c8389c5468c9ab675c,1399,CR002,,72.89,1/23/2025,In Transit
c9880499-ad91-4d62-b459-6186884fe1a9,O00913,5/14/2024,Overnight,SHP-5583-LHZ,ecdcf31159a801f68f67741bf4005dd8,2067,CR001,,52.43,5/18/2024,Pending
b7046a97-6570-4e39-8131-2b47eeeaaa4f,O01487,3/21/2025,Standard,SHP-7492-RXC,76d2a8fb0a66fc4dfcb0265b6f05375d,1113,CR003,,76.57,3/25/2025,Pending
67d23c15-866a-4b33-beac-c880563c89e0,O01691,4/20/2025,Express,SHP-8837-KLG,6c54c0cfc84cf75ef9b0eb977a54a7c6,2810,CR001,,82.6,4/25/2025,Delivered
4eafe0eb-11ac-4cfb-b46b-888cb70ea3f2,O00921,1/1/2025,Overnight,SHP-6217-IKY,94a3cef8a1a2b77e16d570e6c24e7d77,1938,CR001,,60.82,1/5/2025,In Transit
a1eeb97b-3a28-4598-b148-d35bb8ab6599,O03520,6/21/2024,Express,SHP-3763-KKU,9373aa322e46bcd7350378445f646fd5,3664,CR002,,99.5,6/29/2024,Shipped
05fa54b6-6081-498f-bb78-960e71e7cd19,O00718,1/11/2025,Overnight,SHP-5610-MJB,4ccbbb57772d61cad8ac33c8acfda916,2765,CR004,,44.14,1/20/2025,Pending
24d1d1af-40f9-45fc-92b4-573cc2f07dca,O03733,7/8/2024,Express,SHP-8772-CJF,a8cc9a2855ec83005133c219be3c02c8,259,CR002,,50.64,7/16/2024,In Transit
3fd4b97a-6930-4d1a-a660-13889e015595,O03239,5/1/2025,Express,SHP-3042-MYH,92530d824cdb0fd0511471e9cb0bbc36,4862,CR003,,71.02,5/4/2025,In Transit
7e8b4841-c11d-4d1e-a3a6-0c55b2531dd9,O01093,7/8/2024,Overnight,SHP-4161-MBF,fc51d46b32c25aedffece38ea3ba7bed,4507,CR003,,70.6,7/12/2024,Pending
995b6018-c09e-4cb3-907e-d3db7f6ee042,O01687,12/29/2024,Overnight,SHP-7636-NZS,b945fa611f41bb48ff6a24182f6400af,4618,CR003,,81.51,1/7/2025,Pending
87b14ccd-fdc1-4d0c-bcfc-0c191fdc31ae,O02363,10/22/2024,Standard,SHP-1709-PPK,f7cf07259230ea300acc94a7d91a6e2a,872,CR002,,34.3,10/29/2024,Pending
5508ba68-990f-412e-830b-acc123681282,O02412,11/6/2024,Overnight,SHP-1052-THZ,ae161d06ed719d0aee911de4a1e47082,1696,CR003,,40.17,11/13/2024,Shipped
1e08d060-7971-4480-9ca1-a3ca73932fac,O03334,8/15/2024,Overnight,SHP-1763-ELC,3123deebd875ae3bda22aa5d785bda47,4289,CR004,,13.24,8/19/2024,Delivered
e65f121b-9a48-4325-bddb-d1efc6af3583,O01342,1/5/2025,Standard,SHP-2281-ZSK,00295636d51dd06f8b59d82ba8a3c1c5,3131,CR001,,90.72,1/15/2025,In Transit
0b7ae5da-fd5b-4f8e-83be-d1fffa804648,O03429,9/4/2024,Express,SHP-1182-HHH,92b7e6ee845ea50cdc62ec0e63076b3a,57,CR001,,33.04,9/12/2024,In Transit
63d75be6-5c7a-4686-b37a-a25b2f947dbd,O00193,5/11/2025,Standard,SHP-7076-OYE,0505615c94ede861e38a8e1c7a9c8d45,4207,CR001,,48.32,5/16/2025,Pending
fed0a8de-53f6-4c84-bf0c-0c2ded355e59,O02486,4/19/2025,Overnight,SHP-4946-OJK,d12996b36ed5e5ae9857513636c6370b,3105,CR004,,22.43,4/29/2025,Delivered
2ca90363-1762-4184-b17c-8d6ca73390ed,O02105,5/26/2024,Overnight,SHP-7602-TMX,fc9fe0dcb0f2a7165746b574092cdf73,4791,CR001,,98.25,6/5/2024,Pending
030c7cbc-2535-4410-b0c5-70d7660a8420,O03847,1/12/2025,Express,SHP-6021-XKU,3bfb75324c92414849742f41345e24d9,367,CR001,,52.91,1/21/2025,In Transit
dddb0db4-8497-42ba-a5e8-bd9207fba318,O02355,3/30/2025,Express,SHP-2300-JFT,3c4cd252b0afe5d8427bb8995815a663,2501,CR004,,38.41,4/2/2025,In Transit
43c2575a-2411-482e-9ade-311930487d32,O01480,4/6/2025,Overnight,SHP-7698-LRV,443f94766d5e257e7706a977c3c9d543,1044,CR002,,30.47,4/14/2025,Delivered
cc59dcf1-6eda-448f-8f09-845ceb03920e,O03364,6/10/2024,Overnight,SHP-7228-TJN,7de7524da8500b92d5f8e3cebd71c21a,3210,CR002,,26.32,6/20/2024,Delivered
2b244925-2706-4605-8618-bdbf349f4e6c,O00137,5/5/2025,Overnight,SHP-6356-MTR,66c19cc5dbe3812d7dce2cf3b297f53c,783,CR001,,40.58,5/11/2025,Pending
1e1d00b8-1f64-4b39-8198-db456ba0da48,O00112,3/22/2025,Standard,SHP-8474-PFY,1ddaedf92ff540d76157efe0ae9b630d,1817,CR003,,86.87,3/27/2025,Pending
5870e79f-62bd-4045-a0bf-5be76b759c9d,O02405,12/4/2024,Standard,SHP-2823-QTQ,0a202f21595fc955ef517b8ea6b5c756,2854,CR002,,53.08,12/8/2024,Pending
cf93af4c-4a2d-43eb-9103-43f907d4aad2,O00767,4/28/2025,Express,SHP-5121-BLU,adfea63c423a4729281355d0e1ed3f7c,3433,CR003,,71.79,5/3/2025,Shipped
2f7cac31-fe56-4761-963c-812f6b247da6,O01762,4/1/2025,Standard,SHP-2799-ZIH,a552c41d28aa6a06859dab0cd42c257b,4857,CR004,,43.77,4/6/2025,In Transit
dce1078e-deeb-4ade-869d-4b4c0d0f3a67,O02234,8/31/2024,Overnight,SHP-4764-WTK,d3eb391c599f3782474ae2d056068658,1671,CR002,,48.42,9/8/2024,Shipped
a7579bf6-04d7-4aad-bd45-e9733b6b487f,O00376,11/20/2024,Standard,SHP-5363-LGV,ff709b37780a0116cbd544805dee4b38,3067,CR004,,22.5,11/29/2024,In Transit
ab673b99-0062-4f94-a07a-507f22c2f369,O00950,7/9/2024,Standard,SHP-7795-UHZ,fc501b38996d362cde440e03e1a0b2d4,1035,CR001,,81.7,7/12/2024,Shipped
3b264d0a-14c9-4e2e-a668-b1128cccc13a,O02614,10/15/2024,Express,SHP-2047-TGY,7dc9aa21b9adbf1d6a7853e8d053fda1,1952,CR004,,46.87,10/21/2024,Shipped
a3d2a33f-e8a9-40c2-9129-7ad68483737b,O00123,3/2/2025,Standard,SHP-9227-YZD,d7c5ed2e52fa24d8218112d9c7901d9c,1274,CR004,,27.82,3/7/2025,Pending
d146e006-d163-460d-84f6-201731892434,O03312,1/19/2025,Overnight,SHP-6402-HFV,4b8571f841ddf0f0e937e7bfb2fdf2bb,745,CR003,,97.25,1/22/2025,Pending
58b86ae5-eaa7-4121-bb94-e103c0aea9b5,O02551,5/24/2024,Express,SHP-6334-ADU,c8bf6ca11c0fca075d01648b4602e597,2432,CR002,,85.61,6/3/2024,Delivered
6cc4260c-d9a1-44d3-bbec-a7293d363d3d,O00821,12/4/2024,Standard,SHP-9521-DND,899d65f26c6ab17a4271474dce4f7124,845,CR002,,94.39,12/14/2024,In Transit
abeddf2d-36d5-4704-8ce0-0be5ba55662a,O00431,7/21/2024,Standard,SHP-4458-KFP,bbfcd0fe36bf286de61d141cb200ae94,1655,CR003,,12.23,7/30/2024,Delivered
cdbb7f34-48b6-469f-8f3d-7a5b2fb6a158,O00201,8/10/2024,Express,SHP-1883-UHX,2b37e082bc2bddde067828c793eb16a3,962,CR003,,75.98,8/19/2024,Delivered
3c251119-d9ff-45a4-a8af-8359d67c2236,O01034,5/6/2025,Standard,SHP-4142-OKN,6216441bc44fa70d0bd8ab3d7e29006f,591,CR003,,81.18,5/10/2025,Pending
3f8d9f91-f26b-4c95-beb7-9e17386a1490,O01291,1/3/2025,Overnight,SHP-8216-EKL,3c25094efc7f640d285503a9635d1c36,2136,CR002,,68.66,1/11/2025,Pending
4193ca23-f710-4ea0-ab5e-798f8d9c4d07,O03366,1/8/2025,Standard,SHP-9885-UDH,93336826725b92ada4b18b4f382b6e1d,3085,CR001,,25.8,1/12/2025,Delivered
