AdjustmentID,ProductID,StoreID,QuantityChanged,Reason,AdjustmentDate,RowHash
e6f791dc-40f3-4374-9528-33ed017007a4,3399,bdb9d14d-c449-4eb6-a2dd-72c0c2a444f4,-2,Recount,2025-02-03,34378fc757a4912823e557bf8d60a5e0
dce2f08a-3a62-42e3-a5cf-af153fbd4dd0,4949,921cb450-415d-4451-a34c-149527faa2d2,-1,Damage,2025-04-29,483d3efdb5ae1c4e0c77667390ec5f58
9e02ea8c-09f1-4a6a-b536-03d9de65b56b,4917,921cb450-415d-4451-a34c-149527faa2d2,1,Damage,2025-04-24,ada8e7a32c2c85ac8ed323fbfa18d3d3
62c1b21a-750e-4b38-9ef8-c31a65619fea,3983,1bdc26e4-190b-44e5-8035-b554eee7dbd1,-3,Shrinkage,2024-11-19,189ab060fcdf2e488fefb3dcb7248aa8
4af57382-042c-4271-ba26-6bebe1060fff,4242,b0884827-649f-4826-99d5-092fc008b264,-6,Return,2025-01-17,bc35e7dc9ac5f1553277d685181afd06
be5c9013-c095-43ef-8fdb-4f76a57bf9d8,61,830184b9-4010-44c6-9926-a08e9aed29b8,-2,Damage,2024-11-15,6d3d57b4b627ab93261cc05ba4c17000
0a69f3b9-5862-4cba-b991-6322740386d5,1876,149569d3-15a3-47a5-82cf-6209374d0993,2,Damage,2025-04-19,d5ff0dfbf6523025c9c7995b2ee4da8a
ad86894a-6ca9-4f83-9706-c4a77d982782,1910,82f970cd-6a18-4d47-8f81-163e2998abd1,-4,Damage,2025-02-04,b1e9506eafe4b1c66cb0fdeac9386610
cba8ab14-683c-4b66-88b9-09abd23d73e8,3477,fc971a8d-bf12-451c-b975-f2901b591fe5,-1,Recount,2024-12-01,bdb68042ff3de0a550973655300f98b0
88e8eef2-3beb-4f12-8f25-7ae54c25153f,431,4d50f9b7-fc77-4655-9e40-8d1402c05266,1,Shrinkage,2025-03-06,0e6e5133c9ed265873e9681bd5162a91
5ef5ea45-31f5-4f39-a62c-097d6931aae2,3042,e032ddb6-04f6-47a5-90e5-f68140962d4e,-2,Damage,2025-03-06,cb1d3ddac446ea03b8445b9f0ecba940
2c6f51f2-2eb1-436d-9386-ea973798938e,4623,f7072436-bacf-44d5-86d7-62843ac7e9a9,-7,Recount,2025-04-13,de1d88eadae2ea1ca4eb288d83f146b6
01d6babb-3825-4815-9c79-3a99f6d4d2e9,456,40bcc72f-da6d-42c1-950c-490e47205fbf,-2,Recount,2025-04-03,53bab4a8b28e4d6ddc5eb580c9c874d0
e39408b1-c8f7-4ddc-b380-129b7e2e9da5,4177,82f970cd-6a18-4d47-8f81-163e2998abd1,0,Damage,2025-04-12,e7623552aaec96d905b25a1d5fd15095
bf1d1292-c6d7-4702-9099-11ef63fde3a5,2495,7eb89a43-477e-4ffa-8524-0df4db71df05,-4,Shrinkage,2025-04-29,e97bf07ab89928040b81885cf54b830a
ff407798-7dc8-452a-97e1-bd7249724631,1074,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,1,Recount,2025-05-03,4254df586fa0c12f575bc6202e4d2c86
4e4a3f0e-d534-4547-b16b-dbcb99ddd54a,2099,06164421-d941-41b9-b04c-ae749af454eb,8,Damage,2025-04-01,ce1ea326cd6c8ee79478b7ff8c056642
c18f739d-f58a-4b40-a289-5e9d3ccb975f,2243,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,0,Damage,2025-03-15,5434cf4f66c07ba23e085784759fefc8
45b84721-ea59-47bb-a872-48685cf79117,2058,bbf68760-7734-406b-b254-cf19c1d58175,2,Return,2024-12-04,ac1b21a08268a554a926346cc272b816
83995085-c13c-4db5-bbb4-230041281c51,908,82f970cd-6a18-4d47-8f81-163e2998abd1,-2,Damage,2025-01-21,3814cd4b9fc598911b0760838f4fbaf1
5b899b58-3b19-4011-9e96-d32dda859422,2643,a1b128d1-a63a-4445-a100-8252f369454e,3,Shrinkage,2025-02-12,3a301b4cb96fd6af9f87355519d643d2
104df90f-4ca0-45f3-923e-6e846e6cc814,1197,bf91946a-1ff0-4d00-bc6c-a00c72e49f92,-3,Recount,2024-11-28,bed0d96ffed245a54a6b04ef59bdb5b0
a9207060-b58c-4ea7-8815-be892ea07058,1336,387c129b-f872-450b-b073-7d63cbcc2e5b,6,Recount,2025-01-02,4de4b011d033cd9cf1b4d732566e6f4b
6685516b-2eda-444a-af5c-3df7012b5f99,299,20d89646-1959-4624-8d20-117e253bb496,-3,Recount,2024-11-29,7acd175e53cce6026aab5b7be4082753
fbbcddbc-1a69-4057-b972-4aca4cd8bff6,4095,953fbd98-d927-4711-ada7-e78c7da3428f,6,Recount,2025-02-18,9f84b24b9a28552e6177822b6a7a8445
5c64f3ad-b1fc-4928-a6be-add0a88734a4,3774,66dc8a60-4b83-45a3-85e6-f382697e2a0b,-8,Damage,2025-01-18,16da2ae6b8ca220661ecbd145dcd621e
672797ab-ae01-49de-8daa-3c9e60880bd8,4943,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,0,Return,2025-01-24,12b7a79798430dc0e5d47f3928b9ac4c
126dff7a-ed40-4e59-96f3-45dbf3e88b45,2592,3c890e49-3fa1-4fd1-bdff-9758f10b3478,4,Shrinkage,2025-03-31,ba9f6bbeb7e2d01a9da66ac241c320d7
bf13144d-7589-45e7-a507-7dcaa010f3d9,2969,f7072436-bacf-44d5-86d7-62843ac7e9a9,7,Damage,2025-04-13,6dd963acde4b81f295fbd23a481233c6
1b42f472-e459-4ea5-8a3a-fca4b42f4aeb,2996,f7707042-df3b-4a83-9d03-d82bac2e3f79,3,Damage,2024-11-16,f52b3eb604d3ffc3775a571b49119269
358f181c-28ce-4788-b126-1d2ee4cde149,4934,bea13524-4693-4864-b4f0-c2ba929b6598,-8,Recount,2025-02-24,88170a38779c27e30186c98cbb4aa7d4
061bcea3-2100-4c78-901c-a4ed18a08d00,4392,c49e299b-895b-4fad-b361-879cec70a5dd,-5,Return,2025-03-22,be5bbc17e69b925cb5eedf311289e5d5
977832fb-fdb3-40ab-898d-8bcd05bdcff8,4002,1629f429-b1b4-43e5-b923-38c9562df935,2,Shrinkage,2025-01-23,660b13b710fa63a0222c0f7dc769a56f
5d263707-f516-4c42-ad2f-05d6d8998e6a,2713,1713a6f2-41c1-43a0-8a0b-edcfd1027009,-1,Shrinkage,2025-01-14,4b216dc4cdb5043eb27604768170c8da
db1a2e31-f56b-451b-93c0-6e0a38883b91,2107,b0884827-649f-4826-99d5-092fc008b264,6,Damage,2025-02-25,69a4a270142b59029c7e41e78e7d4684
a5abda45-f58f-4ef8-b7cf-e0d24ea05be8,3322,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,9,Recount,2025-01-17,122890f5e4ca215714c2fcbb24aee50f
111c89eb-d615-45a7-949d-4569486ca70b,950,53a7cd91-a001-4320-ae57-b6b9f276f171,4,Recount,2025-02-20,20de7312ac8e5780c23345a312730b99
ea749dd5-5d7d-43f7-ba7d-2dd15b489cfb,1130,4eb36c5a-37fe-4185-b05f-0d77270d822c,-7,Recount,2025-01-18,0a03f78318e83e5c06fdd143a345cbf7
ed539a48-9f6a-453a-9201-f9f0ad5bb6a1,3337,a1b128d1-a63a-4445-a100-8252f369454e,-5,Shrinkage,2024-11-10,952ed5e016dc01ea78f490fb366fd942
a2165d81-f701-4420-98d8-b21ad3dbea54,1756,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,6,Damage,2024-11-30,69e22d38155bbf0c0eab07d385abf45e
62acc899-7ee6-4a25-b707-bfc0e78697a5,2360,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,-9,Recount,2025-01-22,746008ff6600c204aa80cd683b5e3c4c
17294b1b-4271-4e97-93ac-97acb8d80bb6,4301,4c52532d-b5c5-4845-8420-6218f0b41d98,-9,Damage,2025-02-11,f1c73faf13ce727a63393b08719fad55
a6ab63b4-e37e-4d3b-9e71-8f13bba4d452,950,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,6,Return,2025-04-23,d2dca4dc07f912c428e16dad44ea247c
f0a47576-0591-4bc7-b72a-2519f34d9289,3569,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,2,Return,2025-04-14,a887ed0b790b4c90c87225dd3a307802
5486420b-ffe7-4f74-9ec9-2f0825fbd9cb,4954,e6fe1886-285b-4cfa-a421-f7978f96b3e7,-8,Shrinkage,2025-04-03,5088b3ed92e470c63ecd818b587e5636
0c26a4af-faad-4c5c-bab9-09c39e36ff33,4049,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,5,Damage,2025-04-11,84de92647bd91ebab0eb011de7b63dd0
516204e4-95b7-4bfa-b833-fbde9e8df8f2,112,f7707042-df3b-4a83-9d03-d82bac2e3f79,-1,Damage,2025-03-19,18a91d16717f58555326743c6a7739d3
617f6cb6-5ae9-4505-8397-53b7a526b2fb,3471,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,0,Shrinkage,2025-05-07,97a6fddeb2e92d04f0b4a0765708bff9
371055df-44d9-46ee-bd07-f73d2df44770,1386,c49e299b-895b-4fad-b361-879cec70a5dd,8,Shrinkage,2025-02-27,b285062a911145ab3ec8f91a450c211f
ed2883dc-2efc-4183-a7b0-28ab40c94427,4755,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,4,Recount,2025-02-23,e56b5c4d54578d769efe3b3e5a45e68d
8e7e2d4d-ee8c-42da-9e28-f1f0fe4c4728,2533,953fbd98-d927-4711-ada7-e78c7da3428f,5,Damage,2025-03-20,e1036c032dd034838fb3853db4249383
9e630120-4765-4db0-acdd-ffe5cfc387f0,3654,c534a652-7287-4226-9684-b4f9b8cde1c8,-4,Damage,2024-12-23,e35f9a86d3d5f737b22125a5226434ba
23eedc91-beff-4d4b-aa4a-f55e18eac024,1648,398ced3e-37c7-443d-bfba-f033b06b1d4f,-2,Shrinkage,2025-03-12,245a268d9f4ba1b3531d1f58e9c5d23e
228d6302-be5c-48ba-a782-02f828d9314a,4853,af8f8a04-b980-4a2a-9c5c-37970e8dc361,-9,Recount,2024-12-13,8a19f0bc78d67d33b95802cc098440f9
b0e1f024-21d8-45d6-a47b-66335140aa4c,3542,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,9,Damage,2025-04-02,0fc6c96fefa6e350bd1188c4d1666b4d
1a1b6129-c16a-4728-adc5-5904210db45b,3534,1013921c-4a66-4cb0-8c1c-423b78fed26d,-4,Return,2024-11-20,ef4356b1d2d6a3214e6a593e365d1840
b4a06c4c-5704-49ff-b71b-8c071aecb591,973,1013921c-4a66-4cb0-8c1c-423b78fed26d,-8,Shrinkage,2025-02-03,0b9e3e344603daf4dfb8bfc079d4f777
db72a58a-cc81-4a8f-93d1-4939295bc957,4954,a29e1064-53d0-44a2-bc61-c789e296ddae,0,Shrinkage,2024-12-25,d3602bfcc949500c4d2b6b805a9d526b
2b11e7b3-ef40-4760-81fd-1d44cf61aa66,817,02c1a38a-2d07-4869-a002-f0e616bdf188,2,Return,2024-11-23,f6cce9811f1cfe8d1e0ad7937ca95c85
1b1879a6-a227-482d-ba6a-b16fff2a956a,4201,3f4bbda4-0741-412e-b5d5-28977dc47e62,-3,Shrinkage,2025-04-29,dbb868ee6f3515ec669440832ff4bf2d
44d16179-a9fd-424b-9705-eab9a6b04bec,3955,df99028a-fd06-4f32-a469-8dcb7c6a79c8,-2,Return,2025-02-06,11ecbc6441bdb5dd70d474d078781d18
380850d4-9795-438c-a652-e57ffa596262,101,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,-1,Recount,2025-02-05,924144ce37e1dfd0fcccab72a3b93c14
d4849529-a5dc-45c5-8d00-76c97f985145,1197,08468168-f14f-4e24-a000-22dc8424a0e8,-1,Return,2025-04-19,2581738e39bfe1cbb44eb1eb3c98df1c
91dcfb3e-37d9-40de-8e48-e2ac4db8f3a1,3825,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,4,Shrinkage,2025-04-12,80fb5b1cccb945ce7632a9398dbf7db9
471b059c-8b38-46dd-8a66-35682b0dd66b,4478,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,1,Recount,2024-11-24,77315cf78b1a8b066d4bf40302dd0544
015e1403-f998-431b-9006-c99b517e6a7d,3356,bf91946a-1ff0-4d00-bc6c-a00c72e49f92,5,Shrinkage,2025-02-14,629e825a3482199a157a47dc3dc16fec
93ab1da0-1e58-4735-b9d0-84f108fd7aaf,1035,ba82a1a7-81e2-411e-bc68-6dde763ff558,5,Recount,2025-04-10,99db683459ac117c5eb9e5d069bb7f0d
48c8c590-d3c4-4f8f-82e7-896813fbeda2,378,06164421-d941-41b9-b04c-ae749af454eb,0,Return,2024-12-12,dc5bc1daab59644131ffd96ee29d6841
d986324f-93cc-44f1-ac60-3f4e9b4a5eec,705,093eb1fa-4fe5-41c3-89d4-8b5f2a340377,-9,Recount,2025-03-23,8ac8b9f561aafd9dd1f7e12e191ad163
0c031070-727a-4eaf-bb12-84bfcf26596a,4529,581f6795-d78d-48bb-906a-803db42b5308,7,Return,2024-11-15,2e1be6eed11d152d38010d4740d0da72
080bf82d-4f5d-44a8-afae-b1f5c84989fb,2433,4eb36c5a-37fe-4185-b05f-0d77270d822c,4,Damage,2024-12-18,28bc55f6390cb02943e421740b9a32b4
ed6fdd94-5c64-44b1-8168-11cedd086c09,4684,1629f429-b1b4-43e5-b923-38c9562df935,1,Shrinkage,2025-03-13,765029b77b7d8654dd48846ab5d36324
a7d1e82e-9a90-4cf7-b28a-fbc63e6265a6,2378,3a5296af-bd13-4a34-a138-aa20dd5c46ba,-6,Recount,2025-04-15,3a20c0ed6ff333f8df34727d435a4a83
5bfaee9a-ed56-4120-9490-6a506b873d8f,4148,64e37cee-410d-45da-8592-a2e08c8eeee4,-7,Damage,2024-11-22,5fbcb78b77a6a72b548058259b17fb1e
f88cef07-ad87-44f8-92b3-4ea35f14d7c2,528,623d601b-cf79-47df-8989-7d7cb9b42f59,4,Recount,2025-01-13,fbe420df9f18cb92fa1854b36f2f2d52
fe7d2ed0-7a3f-4ae4-b40e-d2b0d79ed93d,3227,aa99fef2-f9cd-4a0d-84dd-f2981ac7febe,-4,Shrinkage,2025-01-18,36dfd10b52c1f165ba02f301637e815d
e4d95cad-1560-46b5-a907-5add197f1b0d,4371,458ac4b9-4fca-4259-8012-13972a2623aa,-1,Return,2024-12-14,cb65708d25f0a49ec246df679a026f19
6132f40d-80a0-4b38-aa8b-890b2dfd9333,878,ba13b2d5-a484-47d1-a3ca-286034075be4,8,Damage,2025-01-05,1bb05d0c5731a9c3901bd0b18144b123
d6c9225e-021c-4416-b76d-4e479920afa6,2747,53a7cd91-a001-4320-ae57-b6b9f276f171,-10,Recount,2025-04-25,2dff7fd059780bb750562215996fbe94
ecf6f16e-5c59-4e3e-9272-218594424287,3767,42ebbb25-07d2-4827-abf2-35b3c9daa300,-3,Recount,2025-03-24,905d9216b4b52766edbcf6e67ec6da95
c77e7574-d117-4edb-b96c-14838920b4e7,3902,bea13524-4693-4864-b4f0-c2ba929b6598,-6,Shrinkage,2025-05-06,daa88af9bf7fe52e14ea256948dc801b
3ab88f8d-9e65-424c-8c0f-9f68db173cdf,2379,bf91946a-1ff0-4d00-bc6c-a00c72e49f92,-3,Recount,2025-04-01,6a14d1391604c201a6c77c9d55c33acb
5a0c20c6-b9aa-474b-9fcf-f1f62029e9af,3947,d6412e7e-f588-4f47-bcaf-c4127c83541b,-4,Shrinkage,2025-01-06,ac9c88033a311ec9a7f897f0c3d79647
2167ca9a-5b39-47db-9971-94e83f65ae47,3021,3f860e78-0d6e-452a-b7b2-ed200b054978,-9,Damage,2024-12-09,c97cce2b8545aa06a7a4ff88573af8f2
f82df99d-9d65-428b-a2e7-a2ff05d4c73d,1351,3f860e78-0d6e-452a-b7b2-ed200b054978,8,Return,2025-04-07,ec1dcf3ef9a0c2b69e23b52bc429e952
b7f7edf6-1234-49fe-8a53-8f2420582ecb,3923,3c890e49-3fa1-4fd1-bdff-9758f10b3478,-8,Return,2025-03-29,a537a7f6f0430e06bf0aab6fc407e664
40785319-a170-4582-b40d-d319c69b7774,704,ba82a1a7-81e2-411e-bc68-6dde763ff558,3,Damage,2025-02-17,47952c0e91630ef4a84e24c1dbb5d6e3
d993c861-830b-4f37-9305-579933bae49e,1172,3f4bbda4-0741-412e-b5d5-28977dc47e62,7,Damage,2025-01-07,035e05168fa2cb87ef38d2e646475940
428b797c-bf0a-47e3-9ded-15261f3252bf,4028,7d394859-6901-494b-975d-d0307729e8ce,7,Recount,2025-01-27,6ac7ab1d997ad46fa38f239403004f67
7557572e-a83a-426d-a128-f633aa04db6d,1875,bf91946a-1ff0-4d00-bc6c-a00c72e49f92,0,Recount,2024-11-25,0951b5f9f101dbee3baeb5f0fe9b4e14
0d72cc03-cdbf-4136-9dbc-e5794faf62d6,443,9b70695b-5588-44ee-b349-95fdef5dc164,3,Shrinkage,2025-04-20,7ade53617c6bc8a7ceb5c177f3000301
fdf5a39a-8047-4dda-abf2-304c5ecaa751,3650,122d5a21-1d98-41dc-9385-658fe7ef67ab,-8,Damage,2024-11-20,30a473723651d33c5dce0e275e87318c
73c9b87d-abd3-45b1-80a3-37d53be72299,505,64e37cee-410d-45da-8592-a2e08c8eeee4,3,Return,2024-12-30,c8ebca1b6b582dfbf24a89fdce29eb5e
f58ca533-ed1a-4d58-aebe-16a45fc5e9e9,824,c534a652-7287-4226-9684-b4f9b8cde1c8,-10,Recount,2025-01-30,2c9a584c10f450e582ec9c18e216cc51
82bba009-dfa0-4499-b261-947f46f72f39,2356,44f20b1d-8a8b-4c64-94be-29c1042122c7,1,Return,2025-02-19,2aa087bfb18b9cd9265f504ac92e9ced
6be026a9-66ff-40ff-b5f4-1ad9aec5b72e,3556,73a07333-85db-4fc2-9e1d-125e5557802d,-10,Damage,2025-02-09,eab17efc4b81089128b0b8aad471a161
56240620-4c43-49ff-813d-d958004db430,783,66dc8a60-4b83-45a3-85e6-f382697e2a0b,-6,Shrinkage,2025-01-20,30dca7cfa5f5d223cf3cfc18ce5c542e
3b192425-eaeb-440d-862e-5ba5ecc72a5b,695,4d50f9b7-fc77-4655-9e40-8d1402c05266,4,Return,2025-03-07,78403be45db53bcb7056d1f1f2eea6a7
4d40b8b8-1a3b-4af5-9042-785b552ea796,1596,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,-3,Return,2025-02-04,535edb15e7c614dd6782fda173439028
b2161c73-3ff1-4705-b9fa-c33ad99182d7,4363,df99028a-fd06-4f32-a469-8dcb7c6a79c8,5,Shrinkage,2025-03-09,630dfa1ddb8ae776451b37f66ec0dd5f
8a313689-29e2-41f9-b852-6a606c359265,2519,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,4,Recount,2025-02-28,f9ff3ccc01a5a89c3ab06b2377ca75aa
da55c756-fedc-47da-9a59-283fd909364b,906,a1057858-62ec-4839-9b07-13ca5e02a426,-7,Recount,2025-04-05,9225e8de5f88c0b80b6fe3747673abaf
332bdc59-6d76-4fd1-8681-08d1e4c92f9f,4906,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2,Recount,2025-03-01,d1dc03ba312e0d617188b773b98789d5
a96eb76d-37a7-46b2-8dcd-06d5d34bd42f,2667,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,-5,Return,2025-01-15,8a72d1b348cab3506230b727986af54e
0d8770e1-907f-4f3a-a7f4-38c2dee2bf48,886,b0884827-649f-4826-99d5-092fc008b264,9,Shrinkage,2025-02-25,3128918ae2e8d383ecd293442263fb14
48aa5f33-5ad4-49cd-8278-22ba40456927,4353,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,1,Damage,2025-05-06,d3de15786b1e5845e85234636f87cfe7
42d8b4b3-094f-40b1-b30b-e7c0eacbf1f8,3232,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,-1,Recount,2024-11-12,727faee9388f1f142aec5202e77b3247
63f7a9f7-de3e-4286-bdcb-8480c1722d1e,1314,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,1,Return,2025-04-11,9c345965e72d7efd552e649563e9dfdd
89950dce-b0e9-422e-aa99-19334d1a4d55,3397,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,9,Shrinkage,2024-12-16,965a9b32d564659d885b27741ecccab4
80a6dd7d-f765-4328-8511-ad406c7b5bd5,1803,7f572379-db22-4ff9-aa01-f5a2e08e2b7e,-2,Return,2025-01-20,4ce598b5db9292bfdef370cc1f70639d
b8f1261e-0376-4f8b-b2ac-779e1a0be5dd,4243,02c1a38a-2d07-4869-a002-f0e616bdf188,3,Return,2024-11-30,b3c0f3c1603a76e100cb114a7bbfd2f3
c4437867-3723-4f0b-b919-af47def284c4,2884,3c890e49-3fa1-4fd1-bdff-9758f10b3478,-1,Shrinkage,2025-02-04,84278d33d5015a45063e0f1a15e73577
be9ce639-ceee-4303-b164-227a44d2b273,1213,953fbd98-d927-4711-ada7-e78c7da3428f,8,Damage,2025-03-31,c6482d55d9471da3fbbdaebdc6245f50
44fb0faf-c525-44fc-9657-e4116d1bb91e,38,19c5874f-165a-4baf-b00b-db1e8e4a8ff2,-4,Recount,2025-01-26,8c3cc2101fe92c1c339e5e90cfa12e74
32816e82-989b-4046-ac4b-811807775bbc,3615,4d50f9b7-fc77-4655-9e40-8d1402c05266,4,Damage,2025-01-12,a179fc9d666ba216c330f0565a7b29d8
b6d09776-8c22-49d2-a031-f14402fb7d29,4047,02ebd4fe-8110-47e3-b59e-f71c08a5144a,8,Shrinkage,2025-03-07,a2ce4a99425f10e681e37eeb035366f5
7fe7f58b-996f-4dd6-8be1-0cba27590e49,1967,122d5a21-1d98-41dc-9385-658fe7ef67ab,-5,Shrinkage,2025-02-23,aa3a1f5c5ab2cc586caf1205f58f36d4
d286211c-4b9b-4595-af59-48e89de6b0c5,1160,dfa80e9f-194e-45b7-a356-5e25c05d1920,3,Recount,2025-04-14,a84667d97a247960bc5b291222b8c97d
a9f4b3d3-dcf9-4b0c-b380-1e2cc196b0e0,3128,e197cf7b-8fe0-4586-b917-71660fa7fe1e,-9,Damage,2025-03-03,8ef3d41cd41c0950b1b3b772b1b8c6c5
eabf0e8f-119b-4bb7-be79-0606ef2d055e,2655,44f20b1d-8a8b-4c64-94be-29c1042122c7,3,Return,2025-01-31,e176d2d8f420f7e06c653ccef84617ac
090b523d-0a95-44ba-9538-e3363b779464,4594,53a06850-070b-4542-87ee-ba6a1fea44ab,-7,Recount,2025-03-10,2222ca6a7ccd21e693f2cde0b8e68f6e
24863b20-3565-409a-b540-895b44ca5614,1147,4eb36c5a-37fe-4185-b05f-0d77270d822c,2,Return,2024-12-29,57af8ba8bff91c3e49de6235d8b2c25e
bef55146-fc37-45ed-943b-1ff6c2541695,1643,149569d3-15a3-47a5-82cf-6209374d0993,-8,Return,2025-03-15,b00c5424612ed4632f9102e387596a8b
4569dd05-eeb4-4019-afcb-aa582f4f070b,3958,c534a652-7287-4226-9684-b4f9b8cde1c8,6,Recount,2025-01-07,5cf522791e7ec1931cdbd91175a92606
6e5926bc-6903-4182-b772-e8c613735f42,2847,02ebd4fe-8110-47e3-b59e-f71c08a5144a,7,Shrinkage,2025-04-15,618a5b192dfec2fe625264557ac4f053
f6dd2714-5dd8-4352-8a04-237f5bd2a0a7,4338,122d5a21-1d98-41dc-9385-658fe7ef67ab,-9,Shrinkage,2025-04-16,03f9b10b67bc03c37184f917f8bffbdb
0ab9411c-d0a5-4344-b649-09d805c0c3ea,1,4455fc8a-2871-40be-a37a-c8d9534a085b,-9,Return,2025-03-20,7dddd7a12449d45300b33d63dff29089
5009448c-22c7-468d-bf5a-79a334481bb8,822,dfa80e9f-194e-45b7-a356-5e25c05d1920,4,Shrinkage,2025-02-23,cc93cde23cc87f2bf6738112fdc04f03
90818518-cf24-4371-bf5a-44af7316ebe8,2339,1713a6f2-41c1-43a0-8a0b-edcfd1027009,4,Shrinkage,2025-03-15,734106a3efe24d7d25e6d45fa84eeec8
c625514e-5fbe-4664-9223-15708e86b3d2,568,5b53a8e5-df2e-45b5-8540-0f33354600c4,-5,Damage,2025-04-27,1cb54b556e77a34fcaf805cb7faecfbe
bf2f79f6-23a1-4b65-b97d-7f1e157aa32f,3507,dfa80e9f-194e-45b7-a356-5e25c05d1920,2,Damage,2024-12-28,d202e1db049c4b9d09d9285d65a9833b
d4c76386-8c1f-4bc4-a9d2-80e73c092f0a,2979,aa99fef2-f9cd-4a0d-84dd-f2981ac7febe,6,Return,2025-03-26,e4a1130b218bfa8a675dac036ab1892a
067a92de-a2b5-4a47-9f33-e785102cc5c2,373,01ba8c95-22e4-4f8e-bdd7-367531b7e260,0,Return,2024-12-18,2a68f56b731f663b084c3ba5f1e3f27b
89db8f8f-f6fe-4eb9-a731-23a6d94ff056,3492,830184b9-4010-44c6-9926-a08e9aed29b8,4,Shrinkage,2025-01-18,4ef7ef2ab2d2422d2b331b661ce0cdf6
b7b7451c-2e51-4d1e-a3c4-71f01258a7d4,2967,3f4bbda4-0741-412e-b5d5-28977dc47e62,-9,Recount,2025-02-21,1a6e80a627161ccf24e0967859cd81bf
c55ba54d-165a-47d0-9fe9-7d291f6d050d,753,3c890e49-3fa1-4fd1-bdff-9758f10b3478,10,Shrinkage,2025-02-19,c6403225d6c41664dd0c9db3c3835d59
5ce53207-6ee2-4181-83fe-3915dcb3259e,4578,40bcc72f-da6d-42c1-950c-490e47205fbf,-7,Damage,2024-12-30,ea0de99631b1d36dcbfefd91469d1ec9
86766e01-8710-4a28-bbc5-5393a31cdeda,3768,0bc96bf8-c15b-421c-baca-1e839080a232,-10,Shrinkage,2024-12-07,18b8ff538403fc45f96180367068c712
a4a3777c-41d1-4945-9b22-f66ffa2536eb,1580,a1b128d1-a63a-4445-a100-8252f369454e,-5,Damage,2025-04-18,3d0ceff4d3e9a466c9cbc592ea858524
4de0d583-bc4e-41d4-9f00-6c99cddb2598,3121,9b70695b-5588-44ee-b349-95fdef5dc164,-9,Damage,2025-01-25,007384d4b036d196f215ed7f5ecbfac8
03c35e4b-9456-48d7-98cf-2466738c2c7d,1273,5da11b57-c618-419f-be8e-0fa9ae30450b,-8,Recount,2024-12-10,2fcd9b91e2b016be9a5b381392eb65d5
8fde9d25-c4c1-40ba-858b-1f2138778b8a,4597,e6903e1d-1e5f-49a2-a227-741db594d62f,1,Shrinkage,2024-12-09,ddf225e8d14dd3cc930e5e160cdba3a3
b640f345-5972-4188-9bc5-3472b55f4c08,145,2739fcc9-7336-4444-a786-dd80db33d2c4,-8,Shrinkage,2025-02-05,2149b5b85ee926f977b2c463da8332f6
c99db413-80c8-4d5e-b26c-1b25d76b832a,3322,53a06850-070b-4542-87ee-ba6a1fea44ab,4,Shrinkage,2025-03-05,fc29589911db0465a2faf1c0de385cd6
2a1d4739-c71f-450b-b184-a92e70e3781d,273,3e280c93-e647-4ad1-bdde-14dae735e364,-1,Damage,2024-11-15,f46da0496632de3389fd59d661b9c937
c9153c2f-acf7-4532-9b57-56fccd0da42f,1517,149569d3-15a3-47a5-82cf-6209374d0993,-3,Return,2025-03-06,52cb1bb1ab653db4e5b9fc50f9eda8bf
060dccf8-9df8-4c91-8830-07c4ece4e307,2845,66dc8a60-4b83-45a3-85e6-f382697e2a0b,1,Damage,2025-01-12,6befae5d2207e410bbd73ba96758786a
88460998-20ea-48b4-b013-670c32da70eb,1960,1013921c-4a66-4cb0-8c1c-423b78fed26d,-1,Recount,2025-01-10,d0e5cdb0b156c097689e60122118eccf
038a1198-5740-4e1c-811e-b35640ef9651,4203,921cb450-415d-4451-a34c-149527faa2d2,-6,Damage,2024-12-23,f3833625f0cb3471d2f1a6202fc5b39c
