ExceptionID,StoreID,ProductID,ExceptionDate,ExceptionReason,RowHash
5c47c37d-5d14-4560-bf9f-90ae2d7d44c5,02c1a38a-2d07-4869-a002-f0e616bdf188,4275,2025-01-13 19:59:36,Weather Delay,03ed286fddb69931c58c6c1926241082
10666e0c-1d8b-4fa1-998a-a5feabb72937,1bdc26e4-190b-44e5-8035-b554eee7dbd1,2746,2025-02-07 00:54:03,Weather Delay,9afdbe4bc218e6560123bb8a8b5a252f
25317f87-381c-4d33-a966-dd98fc41ae68,3e280c93-e647-4ad1-bdde-14dae735e364,116,2025-03-08 15:01:47,Address Issue,4d370167cd1a43cfd534ba0280c7536b
6bcb3015-854c-414e-bbf4-bb94430c30ab,8b31192f-b40f-4af5-9186-67a1c00ccbee,671,2025-03-15 03:51:31,Courier Error,3fd90a50b13e310bbd62d436060807e3
ca2eeb21-e567-4467-8bb8-c420ba54a6bb,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,2499,2025-04-30 23:00:13,Weather Delay,b4774ad43cd8afca62dab0b156a39794
50a6f916-eb95-435d-a326-f4a438cb4737,921cb450-415d-4451-a34c-149527faa2d2,1316,2025-01-23 10:26:04,Lost Package,307648d26a81f9f2cca9a72f36ee9816
819400ef-bbe4-4c46-b262-1f4cf7ec4763,ba13b2d5-a484-47d1-a3ca-286034075be4,4243,2025-03-15 13:03:42,Address Issue,47a404dddaa996e226f745ec720ff3d4
60c3bfd1-53cc-491c-8708-5a8e4f33348e,c534a652-7287-4226-9684-b4f9b8cde1c8,1630,2025-04-30 21:44:23,Address Issue,fd9e8b7fc554ff85f1d61685419ffefc
a624f14d-5efe-4657-88f5-54af2d4d2774,53a7cd91-a001-4320-ae57-b6b9f276f171,706,2025-04-22 19:19:15,Lost Package,8e05d5adb653fef7d8aa6d89056f5ea4
fc80941e-2666-49b9-9a21-afd89378e3ea,dfa80e9f-194e-45b7-a356-5e25c05d1920,114,2025-03-06 07:05:28,Weather Delay,8b14e45fcf32f4ee085fcb7f2efd3099
5474f6dc-c3c4-4f34-869f-0dd74c4e4c65,4c52532d-b5c5-4845-8420-6218f0b41d98,3967,2025-02-25 05:28:04,Courier Error,c70914d5ed416e2727e34b555ebeeb8d
73907b51-4049-4ddc-ac0c-b1986fd9a708,bbf68760-7734-406b-b254-cf19c1d58175,6,2025-01-06 00:54:26,Weather Delay,4dde1b35cd2a2633a1863fcc7cc3a78a
f581865a-714e-4691-9631-552fad923ceb,8940ea8f-f6be-4505-b6e9-895ec65a2da9,3176,2025-01-12 13:58:59,Address Issue,9561ef308c4819a4987a4975cf727f9e
8f4a9be4-0a60-462f-a2c8-2b030d2af4d6,5b53a8e5-df2e-45b5-8540-0f33354600c4,703,2025-01-07 02:00:54,Courier Error,e574745dba41e505dbb528009095f445
e327348f-dbea-4716-b5a1-07f3b8f328be,a29e1064-53d0-44a2-bc61-c789e296ddae,1451,2025-04-28 06:30:54,Lost Package,3bd9bd79184438ca01a4641fd1f86c27
2adefbd9-bedc-4dcb-b664-3043b496d3c4,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,3131,2025-03-03 00:49:04,Lost Package,9f035eeed19cfb3f93258d080dc0b2e8
bd6ba753-1010-4d9f-b7ad-707fba6c7c54,398ced3e-37c7-443d-bfba-f033b06b1d4f,405,2025-01-12 15:41:05,Weather Delay,33ba4207003a140f8ae52d39f4d6c0f1
bc87da83-9e3a-486b-88c9-8fcbd3cf9cfa,3c890e49-3fa1-4fd1-bdff-9758f10b3478,590,2025-04-25 18:29:15,Address Issue,f943bb2563ee24a0698d23e89eeb1a02
97786dd9-5923-446f-aa1c-331fe32979c1,1013921c-4a66-4cb0-8c1c-423b78fed26d,1667,2025-02-26 15:11:57,Address Issue,bb4a29d9ec527b658ec7b4efda75d40f
454543b5-0871-4a13-943f-4c7a7b6349e2,1bdc26e4-190b-44e5-8035-b554eee7dbd1,2222,2025-05-06 15:41:18,Weather Delay,4f31c0ea56e740716c0826d49335568d
a4668168-54ec-4147-aead-8f9a24d9f87a,387c129b-f872-450b-b073-7d63cbcc2e5b,1976,2025-03-28 06:28:38,Lost Package,62ee87c1725e4a5d12d4f68ed5a21a83
906ddc90-d2e0-4ed7-bd1e-86d47b0385ed,08468168-f14f-4e24-a000-22dc8424a0e8,4346,2025-03-12 21:48:35,Address Issue,12afb32a8699d17d267428cc71491193
6491108a-fcf5-4e8a-b57f-145aff92e80b,bea13524-4693-4864-b4f0-c2ba929b6598,2748,2025-05-04 18:04:59,Weather Delay,34e43d537b2a2bd722cdf7cb20d0f154
c2bea4fc-d5c0-4eda-b862-f60f22f8a550,8b31192f-b40f-4af5-9186-67a1c00ccbee,4868,2025-02-27 15:44:41,Courier Error,f39344af2e76fea001c3cf4e7d7ed6f5
d0c05ae6-4587-46ce-a23d-984652b34fde,3e280c93-e647-4ad1-bdde-14dae735e364,2095,2025-02-25 00:38:10,Weather Delay,c7e834995705271923aabab7be14312c
6e6a767e-f0d8-4403-9f91-ac881527790c,a1057858-62ec-4839-9b07-13ca5e02a426,4659,2025-02-25 15:25:23,Weather Delay,6b5f85785567b04753cae31d600fc22a
02cb5109-16ab-46ca-9307-f8f51a2ef2d0,20d89646-1959-4624-8d20-117e253bb496,3800,2025-02-05 01:03:18,Weather Delay,faa5ceea07f7b926ac620a18762a5976
57e705a2-3850-41fd-b45b-4f4905681565,8940ea8f-f6be-4505-b6e9-895ec65a2da9,3366,2025-04-11 18:20:44,Address Issue,413a68fe85e1b4638586ea042b7a3e90
68813110-576e-46fc-b30f-7f1f82760f9e,bbf68760-7734-406b-b254-cf19c1d58175,1391,2025-01-19 20:44:53,Address Issue,9d7b35ef794fe1bff94d06f2d15ddbc5
2e9b3b07-524a-43d8-9411-03cc200c7815,bea13524-4693-4864-b4f0-c2ba929b6598,3424,2025-04-04 19:54:35,Courier Error,8f7f234476b674ca4210c3590566e55c
36256bdd-912f-41ad-a32a-cb4ace2e9cd6,093eb1fa-4fe5-41c3-89d4-8b5f2a340377,1187,2025-04-11 04:12:34,Weather Delay,f90c0eb9c9f7e8eb76c2defb0ff6356e
2c551423-78cb-4483-a093-572e4c75d420,dfa80e9f-194e-45b7-a356-5e25c05d1920,4349,2025-01-28 12:36:56,Weather Delay,d97351c7ab194f4f3b398918a460edd0
2276f770-bbe6-4900-a54a-a2ca3a076b4a,d6412e7e-f588-4f47-bcaf-c4127c83541b,2684,2025-04-09 10:50:57,Address Issue,ba98719d8b9aec1f3d23d8dd62fbf5ed
234dffad-1691-483c-a270-a3fb6da463e3,44f20b1d-8a8b-4c64-94be-29c1042122c7,2419,2025-02-21 18:15:15,Weather Delay,4be8d8caa75c56357b251cb079fec23c
f54fa505-2fbb-4e49-80f8-4d86e414caad,08468168-f14f-4e24-a000-22dc8424a0e8,210,2025-04-03 01:41:27,Lost Package,e303a2b5b37acd5df34ccf977ff734c2
a9fec5d0-85ce-4d10-ab56-bfc17360d29c,387c129b-f872-450b-b073-7d63cbcc2e5b,4779,2025-03-20 05:51:13,Weather Delay,8b0c08d47c262fa3a0753ff23fa34c4f
bb67c635-e3fc-4fad-814a-d7f9542f6b89,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,3474,2025-03-24 22:30:50,Weather Delay,5ae06acbf998478846065022f54edac5
13d07502-5cb7-46a0-95c8-34da55d0cf43,fc971a8d-bf12-451c-b975-f2901b591fe5,2089,2025-04-12 13:00:21,Weather Delay,b81d0049cdb9b05b00c26de5d4699596
a310b893-4919-43f2-8c95-080caa651305,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,1493,2025-03-21 18:39:06,Weather Delay,13aa6547911d6ec407897f5532810eac
b9afcaee-0004-488e-b4ee-b4497f74a06e,4d50f9b7-fc77-4655-9e40-8d1402c05266,3782,2025-03-15 19:40:32,Courier Error,e406b7d89b6dd8266ab951fe2ab6f27e
0245d758-b211-4b5d-af67-166be6ca0ccc,921cb450-415d-4451-a34c-149527faa2d2,3690,2025-01-03 01:33:25,Weather Delay,a75b5d801b2bcac601340c2bede45d03
059182eb-f306-4908-9fbf-2a2d7976f422,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,1371,2025-04-28 02:55:41,Lost Package,a956fa9c45c99c1f6121606292af96c1
c49c4fb4-ef98-47df-8108-b0df44b1265b,af8f8a04-b980-4a2a-9c5c-37970e8dc361,2869,2025-01-15 10:29:37,Courier Error,421a9c206c9ce6e1e18ae18930c2d3cf
ae955eb4-6bd0-49c7-b5cf-8d6fed549686,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,1873,2025-03-16 04:48:02,Weather Delay,1d08bccdfa229c7f4bb3755276317ad4
42153ea9-292d-4c92-a169-1705a92b11e8,df99028a-fd06-4f32-a469-8dcb7c6a79c8,4701,2025-04-04 11:46:52,Address Issue,d5ceacdbb7c99ccd853cc0a8f95d729f
97305433-db70-4bbe-8e25-2d18753789c9,a1b128d1-a63a-4445-a100-8252f369454e,4853,2025-05-10 07:50:33,Weather Delay,54cbc01461df11c4b98b55213255f8f9
d690cab3-cdf7-412f-b2ce-46aa4571013c,31568063-1420-49c6-ab2f-219cf6c84088,1072,2025-03-05 21:10:49,Courier Error,c0480120a922063883247728def5f59d
6148b958-eab7-4d68-b03c-a35dbff54649,35136aa1-c8a8-4039-870f-c761e80fe8cf,4769,2025-03-18 09:41:57,Address Issue,996e953fa7c3dee9772facce14bb7e44
a54e6f81-76a6-45ce-93ec-199134b770f9,40bcc72f-da6d-42c1-950c-490e47205fbf,2140,2025-04-12 23:04:32,Address Issue,99b649b69c205b24b84fee3848468762
886c0ccd-5714-43c1-a00b-9a192bb3b0e5,e6fe1886-285b-4cfa-a421-f7978f96b3e7,273,2025-01-12 17:35:53,Lost Package,7313b3dba99fa42aa656856493eb5e78
8b4638d2-8bc6-439c-9384-dede75d2a722,c497212b-f140-4798-8a4a-fff690590af5,2362,2025-03-11 15:51:56,Lost Package,da301c26443295f78f3396418a59f597
8c44407c-5f13-4579-8bf5-e406070a8acd,35136aa1-c8a8-4039-870f-c761e80fe8cf,3663,2025-04-06 23:57:34,Address Issue,1ef1d88c98191358ea3879de58fd9f44
041f23e2-c52f-470f-8c66-c0eb2630c81c,623d601b-cf79-47df-8989-7d7cb9b42f59,2792,2025-01-31 06:48:44,Weather Delay,208fa35fb18fd5da07bcb9d817ebc063
06c68291-3f1d-4859-84b2-2f796558a70b,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,2278,2025-01-08 04:45:09,Address Issue,5f54840ad507a742ff9fcd5451905003
454f2ca5-39a5-46ec-a2d3-2e29b16fadd1,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,3442,2025-03-13 06:12:33,Weather Delay,050329f43ec8e74df696f9bd6fa7467e
1552d090-4a7b-4e00-b8ca-832bb7be7bda,581f6795-d78d-48bb-906a-803db42b5308,1769,2025-01-18 02:55:50,Lost Package,997eda953508fde390663aebadd6ccf9
a3638bd2-3856-4b94-a32e-ef5b369661bc,4c52532d-b5c5-4845-8420-6218f0b41d98,4942,2025-02-26 12:20:05,Lost Package,fa95e8d62042178a5b771a98e302d9e1
9114686e-e83f-416e-8bcd-6f3c674c295e,64e37cee-410d-45da-8592-a2e08c8eeee4,3824,2025-05-05 00:07:33,Weather Delay,977aa66ea81c187ff980ea5ef28487a4
b6505cd4-aa16-43eb-b493-ce7e5f8fd4d4,3a5296af-bd13-4a34-a138-aa20dd5c46ba,4006,2025-01-12 00:13:36,Weather Delay,8fd753b715651b76e9512821e6b4409a
2f461661-8f1d-468e-9ee0-5e43df49060b,40bcc72f-da6d-42c1-950c-490e47205fbf,1426,2025-03-28 17:53:53,Weather Delay,6191674067f9d7810a7af9f8c940123a
71815e3d-bf3b-4758-867e-4a1e4d46eacb,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,1288,2025-02-19 19:54:05,Lost Package,444664e8219400ff312368ea3678613a
0d48f52f-6eb6-4dde-951c-65e41f1a481a,581f6795-d78d-48bb-906a-803db42b5308,856,2025-01-21 17:38:53,Courier Error,92f244cb0fec539bfc607417cd21f3ff
ef7688ee-24ca-4413-8dd7-e8258402ba38,66dc8a60-4b83-45a3-85e6-f382697e2a0b,4337,2025-01-31 05:02:20,Address Issue,d655c6b77cf406e4320ec8fab1e43ae2
881c0df2-983a-4c16-97a9-f843730346c9,af8f8a04-b980-4a2a-9c5c-37970e8dc361,2484,2025-01-20 04:14:51,Address Issue,42ae82e3616c60205d3ae9c88cd9d4df
561fbd43-f9fb-4390-b841-fd4a2b6bb000,73a07333-85db-4fc2-9e1d-125e5557802d,4978,2025-03-07 18:48:46,Address Issue,0cbe8a15c75034ffaecc0237f27beb83
cdf13960-f3cb-45c5-a5bc-c70f745d3ba6,53a06850-070b-4542-87ee-ba6a1fea44ab,1413,2025-02-22 01:23:28,Courier Error,c9db75020ecf7ea0394731efa659e553
24ba94ce-bccf-4efd-b380-9500cc491fa4,333b2789-e4a7-48c8-a757-1f8cc41273a5,1860,2025-05-04 15:44:00,Lost Package,a23558289fb560d0fe5c0737854d0957
ac71e7b6-5f7e-4c92-9e29-609c94b2bb00,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,2798,2025-02-21 07:56:30,Address Issue,f0c5b05265830ac532b8de480ade7f91
7c2763ef-83b6-4232-ae5c-323f2c26519e,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,2935,2025-04-23 08:31:42,Courier Error,8204706c9d4b15b6975ad31a18576ccd
7e131def-8faf-4e72-a77e-69d2a55ca2b5,bbf68760-7734-406b-b254-cf19c1d58175,889,2025-03-21 22:24:18,Lost Package,53bb6087ba5b8b2d30eb4be4bbd8396e
f5d5a82f-39e7-42fe-8e1d-4cef1a08f386,ba13b2d5-a484-47d1-a3ca-286034075be4,301,2025-01-06 02:54:34,Courier Error,76b16d7750988cba81f0a869c01f7e89
d89a63b0-481e-4257-9cc5-66c4786c05aa,c49e299b-895b-4fad-b361-879cec70a5dd,4171,2025-04-06 21:17:25,Weather Delay,a7caf46b6bc3377ee3ee2f8dc70d9f3d
0c633e62-a520-4e61-9a54-b858629bb5c0,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,3784,2025-01-30 18:56:20,Courier Error,3f2f82c30e148ba9c9be7955d89ab2a4
de432c34-d801-4b66-91db-14afa359a79e,e6fe1886-285b-4cfa-a421-f7978f96b3e7,2791,2025-02-11 23:42:44,Address Issue,8ba711963cb048270a071d0b27e59bab
aa4c1cb8-9549-45df-952c-28a1e5b16fb8,093eb1fa-4fe5-41c3-89d4-8b5f2a340377,2120,2025-03-25 15:48:28,Lost Package,ca16afdc1509d16ff53d35dc34fca8b9
4c253a57-f9bb-4587-8407-296fd2c8f9de,31568063-1420-49c6-ab2f-219cf6c84088,3522,2025-05-03 03:28:49,Weather Delay,b68fed962a1beb692c63c41b508bbfb6
f6a9a59f-eba6-4360-99c0-5641e114e612,42ebbb25-07d2-4827-abf2-35b3c9daa300,4597,2025-05-01 06:38:37,Address Issue,ee4911669135ebfc4b2542aec4742c7a
7851ff46-194f-4a62-a4d4-08da1f083487,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,1399,2025-01-15 16:08:59,Address Issue,0b9c93257631230230a857a368a07458
9fea4c27-c3c9-4ee3-93b2-00125b371db7,1629f429-b1b4-43e5-b923-38c9562df935,4765,2025-04-15 23:45:01,Courier Error,dc13cf6fd87b57fde1cf198ae4e74ac1
3beabf12-dc29-4ba6-9a81-55345a7246d2,ba13b2d5-a484-47d1-a3ca-286034075be4,681,2025-03-09 08:30:45,Courier Error,169f6f5f7314e637b55225a50aee5e4c
c7a15d5c-7f81-48bb-8748-61b894b235c2,8940ea8f-f6be-4505-b6e9-895ec65a2da9,3143,2025-03-01 20:12:21,Weather Delay,776b5e2c90fadbb9329424ab8dbf5848
56551078-3e63-45e4-8445-4c03b06becee,d6412e7e-f588-4f47-bcaf-c4127c83541b,346,2025-03-31 17:10:28,Lost Package,b8d3ec709fb686d2a1399157ab1fa8eb
7f286fad-926f-4f98-a4e6-897b5c001821,bbf68760-7734-406b-b254-cf19c1d58175,3350,2025-04-29 22:49:25,Address Issue,7ea2f149e4dfd43621f98b85749c664d
97694220-0c28-42b9-9cd6-3f29880218d4,e6fe1886-285b-4cfa-a421-f7978f96b3e7,4075,2025-05-04 19:29:46,Courier Error,19e069c95ef8e4e5768ec047e0205b16
3a4e89d6-06ed-4a6f-8d06-60c6080bcac4,b0884827-649f-4826-99d5-092fc008b264,694,2025-04-26 19:21:46,Courier Error,ec4aa6dfd203a61a5c9e08161f152ba6
e59b02ad-fed0-457a-a4a1-26e090b9f68b,a29e1064-53d0-44a2-bc61-c789e296ddae,1363,2025-04-27 08:32:00,Address Issue,861c7455cd653a850bf989610dc7b4ca
18f92acf-6019-4f85-a903-f9596fc6084c,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,3417,2025-04-07 14:23:43,Lost Package,3972ee567a1f7348fde1027e14501bd1
5e372226-beef-443e-88c8-ef3fa7a681e1,1013921c-4a66-4cb0-8c1c-423b78fed26d,4079,2025-02-12 13:58:49,Weather Delay,34064df9cba6133fdc15175dd79344a0
131e9f85-c1ca-488c-b647-0936c09d83eb,c9749b26-5c7e-4918-8086-07f1ad862e2d,4423,2025-02-28 05:19:13,Lost Package,7236fd034b8d37fcba51029e9cc18c54
a3815054-b36c-4d6f-ad54-24c6e9c21025,06164421-d941-41b9-b04c-ae749af454eb,3904,2025-01-10 12:47:45,Courier Error,29c7aa72a01f9a335cb87709503595a6
9f533586-73bd-4f3a-9f2b-c0046752ad79,e032ddb6-04f6-47a5-90e5-f68140962d4e,1114,2025-04-27 07:23:14,Courier Error,db7f2b632fa3ed34c5631bc0aeed9245
3fee9d38-ee68-4963-b515-5f26f2c468f7,fc971a8d-bf12-451c-b975-f2901b591fe5,8,2025-05-09 15:30:36,Courier Error,741e5a01c0e2e805c4f5813fe2194954
22c33fff-aa9d-4d6c-906c-c480180a3211,1629f429-b1b4-43e5-b923-38c9562df935,1852,2025-05-04 17:42:44,Address Issue,1cc13c84d01b88379b7df03bcb7ac95f
3389205f-e676-455b-8194-ba40fe6de71e,387c129b-f872-450b-b073-7d63cbcc2e5b,3502,2025-03-07 16:48:58,Courier Error,c4ca099caae75c818c372aa16d8cdd46
41105789-5acd-43df-b037-741c10a6b1ce,c534a652-7287-4226-9684-b4f9b8cde1c8,992,2025-03-16 23:27:48,Weather Delay,6c6041b8108203322645c4a93f558ae5
66aeaba3-613b-47f8-8184-63490bed3619,4c52532d-b5c5-4845-8420-6218f0b41d98,4182,2025-02-02 14:11:29,Weather Delay,23eef58c3306ffaf57a4b20b7814e25a
fd9aad29-42bc-4ea0-b88c-da1830dc3b7d,a1057858-62ec-4839-9b07-13ca5e02a426,4609,2025-01-10 17:59:02,Courier Error,f32b86653f0241d1f45807b430d296d8
55750e7a-d83a-4b30-890c-7da8f9adc38c,1bdc26e4-190b-44e5-8035-b554eee7dbd1,3300,2025-03-16 09:00:32,Address Issue,fdf76f1abe527273f6698de7f42a53fb
1d732f00-c766-4bb4-a120-a3b8d54a3d7a,0a2fb1e7-6136-4713-a3ab-d0845186dea8,1069,2025-05-11 16:55:09,Weather Delay,d42a6ed27ce6d94045d4a29b6b1ac99b
cac6852f-7be2-47e4-8897-d6d2a3c5d024,3a5296af-bd13-4a34-a138-aa20dd5c46ba,2488,2025-04-12 09:03:26,Address Issue,681652b74251ba0f83bf38dafc57a262
5d535224-b742-4bb7-a2a5-8bb6acc66a18,b0884827-649f-4826-99d5-092fc008b264,3965,2025-03-19 05:49:20,Courier Error,151176987498c205b98ece2bafef8335
5ecc887b-1aab-4745-a24f-371589a20ef9,44f20b1d-8a8b-4c64-94be-29c1042122c7,2442,2025-04-02 02:29:55,Address Issue,216608daab61c23b4ca2a6d7c1887cbb
eb979f21-5e42-4c0d-b180-3bc6c4debd89,19c5874f-165a-4baf-b00b-db1e8e4a8ff2,808,2025-02-25 00:23:04,Address Issue,f0ec11c3aed7591fe6a2f4e6d730019e
9a720a4a-41ee-49fb-9d83-f660f03bb334,c497212b-f140-4798-8a4a-fff690590af5,4032,2025-01-18 08:08:27,Lost Package,70b265faeaff7f3923e8c4efd28b9261
92e6d09f-0554-42c1-84c4-5f70bf6fd17c,f7072436-bacf-44d5-86d7-62843ac7e9a9,2526,2025-01-18 23:06:00,Weather Delay,ee58eb603f0427ca6c3b42c1eeb63d5a
0d3bf81e-2451-45f5-9330-6d6951b5a0de,e6fe1886-285b-4cfa-a421-f7978f96b3e7,1374,2025-04-14 19:47:30,Lost Package,5857d220cad737b2b6668d109caea8e3
f74472c6-02de-46ec-9942-a2373371f09d,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,3112,2025-02-20 04:29:38,Courier Error,db1a838a36cfb61997aef2764a78267b
45106e52-aa93-4437-b276-c1753c1ad5e9,1713a6f2-41c1-43a0-8a0b-edcfd1027009,4125,2025-03-25 16:43:37,Address Issue,88a44216b47e0a36c6e601994aab59bc
fa0b83f3-616c-4e42-8f11-416985081184,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,4655,2025-04-10 22:11:14,Courier Error,e117fcfb74d0f092a622d1e309640aa8
d91875a8-5d7b-4579-b6f9-b73649723d5a,1713a6f2-41c1-43a0-8a0b-edcfd1027009,4720,2025-02-16 13:15:53,Courier Error,bd257ac4bbeaadc62adfc9c0484a9091
88415392-b885-44ce-b294-cec6d98f1eb7,a1b128d1-a63a-4445-a100-8252f369454e,596,2025-01-11 20:11:01,Address Issue,b6d609e5c41bf8ca30b3c4fdd191749c
653c5c0e-4837-4f77-80e9-86f15dd3a3c1,953fbd98-d927-4711-ada7-e78c7da3428f,2590,2025-01-23 22:01:13,Address Issue,009b34108d3e546ca2d94dc935b5037c
0865f273-8374-49cc-a6fd-d85ff561c3a7,01ba8c95-22e4-4f8e-bdd7-367531b7e260,2709,2025-03-31 16:07:20,Courier Error,02904c215001060aca6dc2a732f348e4
0cb7a147-f359-42f0-ac68-c227d44f8bdb,921cb450-415d-4451-a34c-149527faa2d2,2924,2025-04-01 18:26:40,Courier Error,90b991a8755f4167b8791c1d4c1f117b
1298138d-4298-49f5-ae38-c683b0e70c58,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,4512,2025-03-17 05:46:45,Address Issue,6ae17450dfca5c42322d69adb94405b5
331cc2b3-7e22-4a62-abca-d0d6fc4429a8,e6fe1886-285b-4cfa-a421-f7978f96b3e7,116,2025-02-02 01:01:01,Address Issue,efe2e8cdaa82b9edc465c043e4ca024e
830a994c-8dfa-4009-a6d1-4a068a469f7c,ba82a1a7-81e2-411e-bc68-6dde763ff558,276,2025-03-07 13:56:44,Weather Delay,7d03be17b18f5ce2413818d1749c49b0
79880032-948b-4886-895e-c50d575123b7,830184b9-4010-44c6-9926-a08e9aed29b8,4868,2025-01-10 16:08:37,Weather Delay,719a612e74c99ce511e26c5ac339cddb
b3a06f19-b874-4a70-888c-b2a588b94700,f7707042-df3b-4a83-9d03-d82bac2e3f79,4745,2025-02-21 17:13:58,Lost Package,51508aed9629480c0d1cbbb92027a4bd
4389ba57-f488-4168-a803-7bbe21cdcc73,5da11b57-c618-419f-be8e-0fa9ae30450b,2430,2025-04-19 22:09:42,Weather Delay,2efd229ed308f935b7e2a03b3afa96ad
f99dc551-5f41-4fe7-8170-4fbdc5d6924b,08468168-f14f-4e24-a000-22dc8424a0e8,109,2025-02-17 22:48:56,Lost Package,b8864c3b62393c36fae54d8ac48671be
b517d258-ec66-4a0a-86e3-757fe3fd7e7c,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,4620,2025-01-03 16:15:33,Courier Error,d304018506d2c7b5e6dd96c2d2912162
5a8e7422-4740-446f-85f8-88f8740be818,c9749b26-5c7e-4918-8086-07f1ad862e2d,2316,2025-03-19 07:17:41,Courier Error,bb7b8e4dd7e782420f71aeca433af4c3
1ecc1232-1f13-4002-a9f3-9e8cd4910b6f,ba13b2d5-a484-47d1-a3ca-286034075be4,2169,2025-05-06 20:55:44,Courier Error,aa460609c8fe6af9dd34882cc2d74c95
5ffb4df6-8a71-49d3-aa7d-9d45925b8c6f,581f6795-d78d-48bb-906a-803db42b5308,2466,2025-01-08 13:46:12,Lost Package,0fc77ffa8e5083139d0d633a69d74a36
8531318d-cad9-4433-92a9-bdb815fd4e4e,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,693,2025-01-19 14:25:21,Lost Package,0d7cf89d4ea26f439c67d47c2ba51cc3
c8ec42a0-eccd-4b2c-85cb-ab664ef71b4e,4eb36c5a-37fe-4185-b05f-0d77270d822c,1366,2025-03-14 06:15:34,Weather Delay,f041b6242d649374d6291402e9a8aa96
c1b51791-16af-46df-a188-d6b890ad31db,d6412e7e-f588-4f47-bcaf-c4127c83541b,239,2025-01-09 09:28:53,Address Issue,7fe31b8374109ea23621b63734eb37db
ab711c0f-9a64-4e18-966b-b380dfd665bb,458ac4b9-4fca-4259-8012-13972a2623aa,4182,2025-04-24 07:47:02,Weather Delay,6f2fb3c24f521cba4f9e96655985d416
34f37067-50e1-4f64-abd0-1dfd79a44b21,f7072436-bacf-44d5-86d7-62843ac7e9a9,2946,2025-01-26 22:52:30,Courier Error,196c414cff718081dca503d381da92e8
2062e6b1-5178-49cf-954a-2d8aa0349c25,1713a6f2-41c1-43a0-8a0b-edcfd1027009,4448,2025-01-05 11:33:00,Weather Delay,14e2d55386352a31b191913a7eebd52d
7bc6124a-6778-4364-ba5c-35a78afb838c,35136aa1-c8a8-4039-870f-c761e80fe8cf,3935,2025-03-04 19:35:26,Address Issue,6e32abc43d2ca5732dacb2b78255fa7c
7f942235-5c84-4a89-90ea-1bcf45096424,953fbd98-d927-4711-ada7-e78c7da3428f,2404,2025-03-05 12:19:41,Weather Delay,d37f2f4425f1793e1b9369f32c7b831e
37d832c9-3656-425a-8c56-3236a7c9b8ce,64e37cee-410d-45da-8592-a2e08c8eeee4,782,2025-02-04 19:18:45,Address Issue,c39898581a4daca98e52000518765c8f
b56b3ff8-31c5-4f54-90ed-d9aea6f452e3,a1057858-62ec-4839-9b07-13ca5e02a426,545,2025-01-22 04:35:17,Courier Error,eae53e57f402df1779ded8fab1f9a156
113106db-557b-4b58-bf6c-e4b506fd0458,35136aa1-c8a8-4039-870f-c761e80fe8cf,3374,2025-04-05 06:50:19,Lost Package,ed740a236dc9a17331a607d395318be1
e8263696-6d19-43a4-a418-71d17d29af6a,c49e299b-895b-4fad-b361-879cec70a5dd,3836,2025-01-17 13:11:31,Courier Error,3eec388db0c98a93fc38b0b6d76ee4f6
e4911d77-d5cd-4bc2-b09d-795414fcdcbd,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,291,2025-03-21 15:02:40,Courier Error,4a833492c4b467f8ee0d3af9c79e5552
62b51ba7-d16b-4614-a688-65ae830b5ac1,66dc8a60-4b83-45a3-85e6-f382697e2a0b,707,2025-01-30 12:16:49,Weather Delay,be68d6a040792910f808ec58c606f969
f4e5e0f7-36ba-4612-ab8f-5c9a80b872cd,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,4404,2025-04-24 22:01:41,Address Issue,c67c0d825a37b9ec58f9d88142c11cc4
0a667f5e-1499-4485-97fd-935332d7a38e,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,4253,2025-02-22 14:08:19,Address Issue,d37bb2443d1157b16108bb6cff918712
1d835ee0-2663-46ea-b8f2-c4e6ffbde7d6,a29e1064-53d0-44a2-bc61-c789e296ddae,1306,2025-03-22 09:19:29,Lost Package,ac340d8674a9bfcf6bf82dcd8310af01
