TransactionID,CustomerID,ProductID,StoreID,Amount,TransactionType,TransactionDate,RowHash
FTX01195,90448626-31aa-4d65-a854-dab84c21bac0,212,d826fea5-d663-4b8b-a010-a7b330fd9922,508.83,Refund,2023-12-13 15:28:04,1d235c633ae5f4f1fc3e0f01d4d02c7c
FTX01196,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,4300,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,206.01,Transfer,2023-06-18 22:19:53,436dcece116add93b531d1d24e7cce21
FTX01197,bc0e387c-0b60-4a80-9ee9-45178de8cb66,409,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,114.4,Purchase,2023-05-20 12:42:38,e4b335d4363ae94412b18356156de9a2
FTX01198,98079c5e-8c4a-4564-9ca5-658f9db89953,4357,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,537.4,Refund,2023-11-14 20:31:56,0c7998768f51623ec3d18a367093d0e0
FTX01199,0e725382-cfa7-4eea-b824-68123317826d,1823,5338a24d-bd24-49b6-80c7-ceb5d88d8923,695.94,Purchase,2024-02-18 05:36:12,d429f95dc9c78e07fb69317e53c67a3d
FTX01200,088e7d05-b0ef-4166-acb0-16d57f776a6a,757,0db94890-c654-49b6-b76e-e535bc387855,678.41,Transfer,2024-01-27 05:06:15,bf249bceea02da384d058b1310a4da14
FTX01201,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2257,3412d299-a203-47c4-bde2-ecd5ef09fe58,356.67,Transfer,2025-05-11 11:02:05,e221f326a8e383d4410fafbc9e54e18b
FTX01202,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2480,35e27300-4661-4cc1-883a-60fcc46d1705,761.17,Refund,2024-10-05 22:32:40,5a6f43747e2a57ebb27ac9e3e5b27a8b
FTX01203,11f5a691-d739-491e-8a3d-0cac3ba34fc5,1492,bc2a6082-d587-43ad-b368-78b70dcb5f55,712.09,Refund,2024-09-10 09:35:54,cacfba95da8d71bb1ea4c2268d428e93
FTX01204,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,4504,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,22.02,Purchase,2023-08-11 20:37:19,59d775dd4731bfd8e43260379cb6d265
FTX01205,788d99f0-9972-408f-858c-28268e4d1d93,733,1424c333-ef79-42af-bcf5-5d41521a0e9b,387.4,Purchase,2024-11-02 20:28:18,06f03f17a9e95a638c2d2a2a4eaa1022
FTX01206,b2e5b4e2-91a8-4068-9831-4763263ae50f,798,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,443.3,Refund,2024-04-27 17:44:41,84685f749011edc8cda6ebe8b5af781f
FTX01207,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2889,bc2a6082-d587-43ad-b368-78b70dcb5f55,102.86,Refund,2024-09-19 04:54:47,404850ffa4dc0b27dff1c12bfd541f7e
FTX01208,968a9a9b-e535-45fc-802e-9f05148e0052,3598,0db94890-c654-49b6-b76e-e535bc387855,154.13,Refund,2023-06-28 11:03:48,7a93cebd772efd6a8b428601049fb3ea
FTX01209,3bb1717d-21cd-470c-9e89-3c63077a1359,3741,17fb2169-7a01-4654-8005-9db3d086ba75,660.35,Purchase,2023-12-11 15:40:27,bed2442b4c218b98c03d49364e774ace
FTX01210,85c32511-7f37-4de1-882f-2efa8040dea4,3657,9baedba2-7d8f-482a-91c0-53cf8f987158,681.67,Transfer,2023-09-09 11:51:56,75772b6b1cdb9b85d6a73140cb78388e
FTX01211,32c5b93f-8271-4c50-a62b-e8f545caaa6f,4814,01adb8ae-ae19-4b3d-805f-5485251f2e61,289.08,Refund,2024-05-25 15:40:17,06f54f90064f69e4bc4a56787c12f9d5
FTX01212,fbd733a9-47d4-4e40-88be-709357213476,3099,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,117.46,Purchase,2023-10-28 06:33:49,d0927c21b244507cb73813dce6857875
FTX01213,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2940,4043f2fd-ddb7-4123-94b1-704bb06dbec6,302.89,Transfer,2023-11-06 05:54:25,7cf3438b15586f34bbd66f81cd475dab
FTX01214,d86011eb-bd81-4aee-b905-18ffad895411,1094,a412573c-b3f6-4108-9682-f95775c56a2b,702.83,Purchase,2024-01-27 05:44:46,844488c6dcf2dbb18a09512da6115bc6
FTX01215,b92ca163-e06f-44a7-896f-f4b2dd7e856f,4884,50a26c10-fd86-4364-8549-75c2f73d6e74,913.81,Refund,2023-07-23 09:55:36,7197447fe55eb34dadc96a9baeb15469
FTX01216,ff2d9922-b0db-4e79-9e69-dde9abb78db2,1129,17fb2169-7a01-4654-8005-9db3d086ba75,354.8,Transfer,2023-08-03 20:44:26,b86191e44ad020a538d3ef4b356ed4bd
FTX01217,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,1230,bc2a6082-d587-43ad-b368-78b70dcb5f55,11.1,Refund,2023-12-03 05:27:53,9ec3e49d2d56039057c37b65adf20e8c
FTX01218,a0d03e66-36a9-4e3a-b061-90884a47209d,4499,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,208.72,Transfer,2024-05-28 06:42:05,dc3809fbccf5840b5e8605c8361d2ca0
FTX01219,67403e9f-0231-4a15-848a-d9cea4795a2a,4154,50a26c10-fd86-4364-8549-75c2f73d6e74,351.81,Purchase,2024-05-10 21:35:19,c082c32252b59b21f9918b7e9c09ec7f
FTX01220,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,492,e65aca15-c7da-4cf0-8f86-97057eb6e41d,347.33,Refund,2024-01-05 05:04:49,f5f92446d8dd3320dcc3d6cd26923703
FTX01221,f326cd1e-3549-45d6-9382-4ce1eebadcf0,4662,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,584.1,Purchase,2024-04-03 22:31:59,ca308b7ad43d717390f6a19736fbce9f
FTX01222,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,4359,3412d299-a203-47c4-bde2-ecd5ef09fe58,789.04,Purchase,2025-01-19 10:59:29,705bb96ce46e9913cf6066e3b5fc266e
FTX01223,270a78d4-d980-45c3-bf41-9c12bdda3546,2667,9074b54f-8c90-47bd-8850-d5995b99dfd6,351.84,Purchase,2024-12-15 09:01:15,5e35557832e8d3568dda3832cf5804b7
FTX01224,9d69cc1c-f492-4f69-938c-91efee85a672,4054,e65aca15-c7da-4cf0-8f86-97057eb6e41d,89.74,Transfer,2024-02-19 12:07:17,71a5f17b60bf9cb23293014fac80d632
FTX01225,5e419f86-6e6b-4b45-a140-d03228124ecb,3143,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,906.78,Purchase,2024-08-05 12:19:25,494d3d36dfe79f81395da537e6a6d4b6
FTX01226,abc2f41e-ab8f-430c-9677-705f4343b0ec,4948,0481f8c0-ef1b-42c1-b53f-512d8d8db267,836.39,Refund,2024-07-08 03:51:01,4d7bfe7728a33f7445e4e51bdeea0525
FTX01227,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,427,de0add2e-3497-444e-bd97-c641b5754d2e,238.91,Refund,2023-10-04 06:32:45,0a7db92ae4a5f2bade00127bea5bc6fc
FTX01228,f34607a8-f6d3-427d-acf9-3d905082506b,2665,a412573c-b3f6-4108-9682-f95775c56a2b,701.26,Purchase,2023-07-22 21:02:49,870166327cce3a9e885db9e563244423
FTX01229,7f191b14-927f-4975-84a6-4139f6dc9dae,4244,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,467.27,Refund,2025-01-03 19:26:47,ae0bb858653e8adf4df6109b25f875ff
FTX01230,11f5a691-d739-491e-8a3d-0cac3ba34fc5,4081,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,484.01,Refund,2023-08-12 09:59:20,29df537b2fce05e51439f0d36aafdebb
FTX01231,07a7c40b-1082-478f-be65-ed92db3c2b5b,4227,0481f8c0-ef1b-42c1-b53f-512d8d8db267,317.0,Transfer,2023-08-19 01:07:29,bd15cbc735a58ce9adda496a3da35130
FTX01232,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,611,3c32b582-67e5-49c3-affc-7e44572ba0ae,991.19,Purchase,2024-03-21 12:17:25,7a17a345a41ce3fdd31a243a8734f07a
FTX01233,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2275,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,554.2,Refund,2023-12-10 14:43:21,a464fca8a23ec0b7104ada6a5c6f8142
FTX01234,66beab47-39b9-4dca-b770-73f070a08070,2434,7874faf7-fb69-4ae2-a738-b4c599358eeb,692.81,Refund,2023-07-18 22:22:46,1a19bd976f8ab97859235ae841fe9a43
FTX01235,f794693d-2fce-4b93-9462-2e86678f3a10,1749,e65aca15-c7da-4cf0-8f86-97057eb6e41d,316.78,Transfer,2025-02-27 07:54:40,60908e473c78c4ce52b41374e2700a38
FTX01236,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,4210,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,875.27,Purchase,2024-07-08 05:40:47,c6492a8542bd3292d8696470fc310664
FTX01237,f34607a8-f6d3-427d-acf9-3d905082506b,4106,82e03202-e75b-485c-a987-57c392f25f18,848.63,Purchase,2024-08-15 00:13:56,513430f4239a7e883bd90601875a1de8
FTX01238,ff2d9922-b0db-4e79-9e69-dde9abb78db2,1884,bc2a6082-d587-43ad-b368-78b70dcb5f55,671.88,Refund,2024-11-14 07:35:46,4772a72c389766642878f3c28cda81c6
FTX01239,035765ce-dcbc-478b-b43f-f38992c442ff,816,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,204.95,Transfer,2025-03-09 15:47:07,81bdfa424af4e1f542c5758b8938c5bf
FTX01240,2421a4de-b9b6-4373-992d-f10380e8449e,4319,bcffdf26-2889-4b0d-929a-8e779c6e851b,56.06,Purchase,2023-12-24 06:12:21,91f4dccfc2400aab043647e177d050d0
FTX01241,0094c41e-8408-4846-b185-fbf114db7a0d,4338,dea48fdc-5533-48f4-9d69-3e89b5fa379e,436.59,Transfer,2025-03-09 03:49:41,d155f461d3f221ab46ac6bd1f7567456
FTX01242,a0d03e66-36a9-4e3a-b061-90884a47209d,1394,674d43e2-b564-4df9-83e0-08d8d378e820,491.22,Transfer,2024-06-21 12:33:45,1c783f4e265a9b14c58b0c5d2da57d68
FTX01243,422d5e26-8e3d-4eac-b286-f70ead07c1f4,369,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,85.56,Purchase,2023-09-19 12:41:49,5da686f09fd16f77f364a7485d226fff
FTX01244,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2043,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,76.7,Transfer,2024-11-10 02:35:58,7f43858e93139368e3cdc6a5510698d4
FTX01245,3bb1717d-21cd-470c-9e89-3c63077a1359,1441,2d046cbe-43bd-402d-9b0c-0adb463c5111,715.01,Transfer,2025-05-04 02:43:09,c6c532350c84cdfd542edf174d5c2b4d
FTX01246,270a78d4-d980-45c3-bf41-9c12bdda3546,1015,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,142.19,Purchase,2024-05-14 14:34:22,79152464322daf0dd8716d2bff154e3e
FTX01247,d00399b5-89cb-48fa-8d60-5ea1f649b655,1077,128c966a-64f4-456d-9fd0-3d628c9d517a,421.06,Purchase,2024-03-30 09:26:07,e99ff7662f7801aa65ba13e81885a70a
FTX01248,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,587,576ca2ee-5c98-4032-8085-4a11312f9e78,784.79,Refund,2025-03-27 00:17:30,b5c9072cf32cd4b3d24c4c0bcc8f6dc3
FTX01249,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2246,17fb2169-7a01-4654-8005-9db3d086ba75,270.02,Purchase,2023-11-20 04:52:17,ebe6fc790fc413a9a680d56288d30ba7
FTX01250,67403e9f-0231-4a15-848a-d9cea4795a2a,3451,0db94890-c654-49b6-b76e-e535bc387855,436.61,Purchase,2024-02-27 15:24:09,5ccb279e63ef8d3be18174da0f79df03
FTX01251,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2794,7874faf7-fb69-4ae2-a738-b4c599358eeb,95.3,Purchase,2023-12-11 18:07:27,f0d5b485aacf73865d638f4dc8d1d4d0
FTX01252,5f2643f1-ca38-40c5-adaa-748da8a72c69,3802,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,244.94,Purchase,2025-04-25 09:02:07,9e80c3ffbb51a78124bbcd960fbe6d19
FTX01253,7ec92f10-c40e-4160-b34b-395017c26b71,2580,128c966a-64f4-456d-9fd0-3d628c9d517a,510.65,Refund,2023-12-09 15:22:11,f79d95a6d681480101a104b4097ab7fc
FTX01254,98079c5e-8c4a-4564-9ca5-658f9db89953,1856,1424c333-ef79-42af-bcf5-5d41521a0e9b,243.49,Transfer,2025-03-27 17:09:00,0b501c97ef79049a8f5bdbcf64fe7e95
FTX01255,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2396,dea48fdc-5533-48f4-9d69-3e89b5fa379e,520.76,Purchase,2025-02-23 12:37:12,679ff6b3ff327e0a692e22aadd5d9fb7
FTX01256,a9cda48f-5bc6-47eb-88d3-50606128be2d,2707,adfe1367-c650-47bc-ab26-c65be37eb483,508.88,Purchase,2025-02-16 10:15:34,4ce88adc489330d0f6cce1fcb46fec20
FTX01257,eb0851e2-3417-47e5-b97e-36ebf487607f,1681,2325976b-ebd3-4af4-ab95-cf6c75dd167e,310.69,Transfer,2024-12-18 14:18:47,712c52ca1177d6d2654470e013c6f314
FTX01258,9de85a38-608f-45f2-b25f-78aab3924fa9,1653,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,756.62,Purchase,2024-01-24 00:35:32,bd7c8185acc46e857df959204a10fa67
FTX01259,fc6dcd99-4fd3-49f2-aac7-18023820fe39,1738,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,19.16,Transfer,2023-09-25 23:22:02,4fe2bdc651de301b444096df35779132
FTX01260,ff2d9922-b0db-4e79-9e69-dde9abb78db2,1270,9baedba2-7d8f-482a-91c0-53cf8f987158,836.32,Purchase,2023-11-30 14:40:34,2ca41d41dc6c45235139c66320945855
FTX01261,017092b9-a700-41e2-8365-eeeddf441c3d,4306,674d43e2-b564-4df9-83e0-08d8d378e820,234.61,Transfer,2023-10-28 22:46:40,71ac01c5f26fdcc763fbb781b837a810
FTX01262,98079c5e-8c4a-4564-9ca5-658f9db89953,380,d826fea5-d663-4b8b-a010-a7b330fd9922,273.09,Transfer,2023-07-28 15:11:41,bb293fca463eea2a1d684dbdf71c8870
FTX01263,035765ce-dcbc-478b-b43f-f38992c442ff,3235,a3027ea6-3a7b-4285-9b82-5ab90b244a50,894.4,Transfer,2023-12-25 14:18:17,2903d6175a676cb0752cd4e12bd17452
FTX01264,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2390,0db94890-c654-49b6-b76e-e535bc387855,86.37,Transfer,2025-01-07 15:38:58,e922e1e5f920c875e876a0e34ae0c62d
FTX01265,e52160b8-9208-4ee8-b49e-702370bb38e0,3057,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,564.21,Refund,2024-03-08 12:20:17,8819649847ad5cca484f92a09a03f0a7
FTX01266,7f191b14-927f-4975-84a6-4139f6dc9dae,1731,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,33.35,Refund,2024-03-19 04:11:28,5ba0b5bffb7d68d0838f6c4e6c03fb14
FTX01267,788d99f0-9972-408f-858c-28268e4d1d93,3249,50a26c10-fd86-4364-8549-75c2f73d6e74,871.73,Transfer,2024-01-31 09:55:52,8acd92a7334ada7796e5927e1ca1c7e7
FTX01268,abc2f41e-ab8f-430c-9677-705f4343b0ec,2605,449e10e4-a998-443f-8f47-b8f5ce345a9a,257.12,Transfer,2024-05-08 08:20:07,0b01e0c1a0e30194473d5407dda091b9
FTX01269,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2806,bcffdf26-2889-4b0d-929a-8e779c6e851b,784.42,Refund,2024-11-30 15:00:11,51f7bf466610158f041cef1a58584a70
FTX01270,cca906af-6247-4f65-82be-311947bfff74,988,17fb2169-7a01-4654-8005-9db3d086ba75,178.05,Transfer,2023-07-26 06:35:38,fdf4e885918342aa8e2a5827d25d140f
FTX01271,7ec92f10-c40e-4160-b34b-395017c26b71,4649,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,234.29,Transfer,2024-10-15 05:28:53,ee6263854af631a8bc16bf1bba967d4c
FTX01272,ecd4feda-08f5-4652-80fd-4406a1316c5d,4541,bcffdf26-2889-4b0d-929a-8e779c6e851b,429.79,Purchase,2023-07-06 01:43:14,025c004c4e6ccbfefed96e7ef3a08d10
FTX01273,19a564d4-ed76-41b2-bf45-d41d8500da78,2277,576ca2ee-5c98-4032-8085-4a11312f9e78,901.15,Purchase,2025-05-04 06:10:12,ad48c6401016cf3af1b6e7a3c94acd1d
FTX01274,7c5d467f-5fb0-4f77-905f-8acef67d84a3,1074,21a2cafc-d878-40bb-a232-e14e9eda02f3,867.54,Purchase,2025-02-24 21:54:13,ac107bea7944e33cb06d1e179fdcdf8e
FTX01275,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,4556,a3027ea6-3a7b-4285-9b82-5ab90b244a50,697.3,Refund,2025-03-02 07:56:50,7de9be08e520caf1b045e231658339a6
FTX01276,5e419f86-6e6b-4b45-a140-d03228124ecb,2782,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,135.91,Refund,2024-07-20 03:30:50,744d402f0945b51e8ed1f4b88f838322
FTX01277,c0e366b0-4820-408e-94df-b7532085e9c5,2854,0481f8c0-ef1b-42c1-b53f-512d8d8db267,173.23,Purchase,2023-11-18 07:01:05,b168973153d58cab3f33c8dbd34f2f06
FTX01278,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,3229,3412d299-a203-47c4-bde2-ecd5ef09fe58,786.04,Refund,2023-09-18 14:07:43,b555f42a579ce1a7a4b1f0378e076254
FTX01279,01d50da8-b34d-48ef-b445-cefaaa00514b,3019,50a26c10-fd86-4364-8549-75c2f73d6e74,262.41,Transfer,2024-05-02 15:20:12,5488b0b4e78a4461cf888a8bc12b4b88
FTX01280,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,4250,2d046cbe-43bd-402d-9b0c-0adb463c5111,335.1,Refund,2023-10-07 08:08:33,c275623a07468c17fea51e6830c05001
FTX01281,f794693d-2fce-4b93-9462-2e86678f3a10,4458,82e03202-e75b-485c-a987-57c392f25f18,724.41,Refund,2024-08-07 06:08:26,d6bc4735bcda55aa0a63ae132535a35c
FTX01282,6b429bc0-656f-47dd-9580-28efbaf20c9b,4892,5338a24d-bd24-49b6-80c7-ceb5d88d8923,182.76,Refund,2024-02-16 23:24:17,c227f4b67cf6253c616717b67aec71be
FTX01283,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,473,d826fea5-d663-4b8b-a010-a7b330fd9922,62.81,Transfer,2024-12-20 19:15:56,c6aab9d1e7858bcc010bdb0680e76ac2
FTX01284,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,90,9074b54f-8c90-47bd-8850-d5995b99dfd6,75.22,Refund,2023-12-05 16:31:48,6fb8e125b6e1ad6dd223ac076f3cf28b
FTX01285,93a2faf7-17c8-4513-b63e-f27c8b36314e,643,2325976b-ebd3-4af4-ab95-cf6c75dd167e,951.36,Transfer,2023-06-10 03:51:13,b1305d99c05faf4d00c1165e94cef56a
FTX01286,85c32511-7f37-4de1-882f-2efa8040dea4,4005,68a7d329-0366-49ce-986b-f2741f43d010,768.62,Transfer,2023-08-27 05:35:27,8d126ece6c8b73cee7906a6076321115
FTX01287,11f5a691-d739-491e-8a3d-0cac3ba34fc5,4575,5338a24d-bd24-49b6-80c7-ceb5d88d8923,502.42,Refund,2025-01-15 14:51:27,0eac0757d7dbf0a9da882ae92df125e7
FTX01288,a5cef112-752a-40ba-b573-df00b771d56a,1138,17fb2169-7a01-4654-8005-9db3d086ba75,71.85,Transfer,2023-05-19 03:04:39,983e9726e5c037cb2f0f870edc098d20
FTX01289,a5cef112-752a-40ba-b573-df00b771d56a,4014,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,605.35,Purchase,2024-11-03 07:29:58,a958a1577530885131efe6636e6ce5b6
FTX01290,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,1608,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,695.94,Transfer,2024-02-23 00:32:51,9c75edb8928913177843f3ff57795d29
FTX01291,d86011eb-bd81-4aee-b905-18ffad895411,571,0db94890-c654-49b6-b76e-e535bc387855,89.55,Purchase,2024-04-22 07:43:24,4fdaa82744fbfc5de4bda8c3f461b4d8
FTX01292,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2831,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,279.16,Purchase,2023-12-21 04:10:57,ab66834254ec95b4e5f549cd35fa9c71
FTX01293,7ec92f10-c40e-4160-b34b-395017c26b71,2178,0481f8c0-ef1b-42c1-b53f-512d8d8db267,460.22,Purchase,2024-10-07 20:44:57,0aac2ca8df83e9d1567d8f87623afc55
FTX01294,6e33f6a3-8056-4cdc-abd5-b6554a925aca,418,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,826.2,Purchase,2024-12-20 01:33:10,0a7aed1c7ac8378f2b5de24d9a48926a
FTX01295,d86011eb-bd81-4aee-b905-18ffad895411,3554,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,739.69,Purchase,2024-07-25 12:10:47,821fb3f74df7e9ad500a0c88897dfa44
FTX01296,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,394,a3027ea6-3a7b-4285-9b82-5ab90b244a50,492.83,Purchase,2024-01-09 20:22:30,9a76ae22a996a67b3cb16b83c5a03f10
FTX01297,f794693d-2fce-4b93-9462-2e86678f3a10,2980,bc2a6082-d587-43ad-b368-78b70dcb5f55,504.77,Purchase,2024-11-08 06:02:40,5301e05675777c546b33ccdc171b1f1a
FTX01298,7ec92f10-c40e-4160-b34b-395017c26b71,2097,d826fea5-d663-4b8b-a010-a7b330fd9922,638.98,Refund,2024-09-11 20:39:52,e9b86cc78490ef96c62baf4d8b16639f
FTX01299,e27170d8-ce33-4bf7-8f25-44b9c31f435b,3540,2d046cbe-43bd-402d-9b0c-0adb463c5111,721.54,Purchase,2025-04-04 02:00:39,5c5a28dd9b11f3b420b4bb452510bb66
FTX01300,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,3794,754ca431-4c26-4237-a234-fb658c2226c4,84.74,Purchase,2025-02-09 14:28:34,5a9a486ff85119cd0cc513e9021fa7e4
FTX01301,653cd13f-483a-49af-9e45-04707ae1508e,3113,754ca431-4c26-4237-a234-fb658c2226c4,869.42,Transfer,2024-01-23 19:01:21,60653be17eb76e74cb5986e2f15d89ff
FTX01302,84f6c6dd-37d3-4909-801e-b3d78f3e8099,1198,01adb8ae-ae19-4b3d-805f-5485251f2e61,292.78,Transfer,2023-09-29 04:33:35,2baf6ded793d6dc79add159d4d1c8897
FTX01303,c0e366b0-4820-408e-94df-b7532085e9c5,1584,01adb8ae-ae19-4b3d-805f-5485251f2e61,341.62,Transfer,2024-10-04 13:47:03,7cde141a21a5d100b5ff8b1365ba4b89
FTX01304,66beab47-39b9-4dca-b770-73f070a08070,1834,9baedba2-7d8f-482a-91c0-53cf8f987158,613.02,Transfer,2023-05-24 18:17:34,8e1ddeb8c5d08a5ed61bfd6f219e70d1
FTX01305,a5cef112-752a-40ba-b573-df00b771d56a,79,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,467.33,Transfer,2024-08-04 20:13:50,6680618c0260931e27bf05f7575cbd94
FTX01306,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2278,576ca2ee-5c98-4032-8085-4a11312f9e78,566.08,Transfer,2023-12-29 16:47:19,17d659ccfdddcab94b741520156592c4
FTX01307,fbd733a9-47d4-4e40-88be-709357213476,2497,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,703.97,Purchase,2023-09-17 05:17:17,859e64630c33be270fc0eedec586caf1
FTX01308,b92ca163-e06f-44a7-896f-f4b2dd7e856f,1284,066320f6-15d5-4240-b39a-1d9697acf693,103.37,Transfer,2023-06-02 12:52:12,3a665672269b721d1f5ad5aebb7aae07
FTX01309,f69962ca-a6b4-4464-878e-59ae6b43b6f8,3428,4043f2fd-ddb7-4123-94b1-704bb06dbec6,851.17,Purchase,2024-04-19 04:46:52,fc4eb47046b9aa6a59efb1fee772f162
FTX01310,cca906af-6247-4f65-82be-311947bfff74,174,bc2a6082-d587-43ad-b368-78b70dcb5f55,994.93,Refund,2024-04-21 16:58:15,a2cda7950606a989cf1bc777dbf1c7da
FTX01311,e27170d8-ce33-4bf7-8f25-44b9c31f435b,3366,5338a24d-bd24-49b6-80c7-ceb5d88d8923,919.3,Transfer,2025-04-02 11:17:34,bd0d3032854b9b84aaf74c38821df0f0
FTX01312,eb0851e2-3417-47e5-b97e-36ebf487607f,813,3c32b582-67e5-49c3-affc-7e44572ba0ae,784.22,Purchase,2025-03-08 20:31:29,af1bbbdfb9989367f75c6408fdcdde99
FTX01313,bed734db-9554-4ebe-b415-628b657962d6,1680,5338a24d-bd24-49b6-80c7-ceb5d88d8923,449.1,Transfer,2023-08-14 16:28:29,eef98149fa60a71dd3d1ccd570ba6a68
FTX01314,32c5b93f-8271-4c50-a62b-e8f545caaa6f,4638,3412d299-a203-47c4-bde2-ecd5ef09fe58,455.03,Transfer,2025-04-05 23:35:53,28cc16f1dee17ae36f6d4d62b0db3ef0
FTX01315,eb0851e2-3417-47e5-b97e-36ebf487607f,1134,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,354.22,Refund,2024-04-16 23:18:50,4ff703dc8902a3949a46968bab740c41
FTX01316,0e725382-cfa7-4eea-b824-68123317826d,4846,dea48fdc-5533-48f4-9d69-3e89b5fa379e,815.07,Transfer,2024-10-15 07:47:39,99dc42f46dcd1da3ba3b59300c9ba795
FTX01317,a0d03e66-36a9-4e3a-b061-90884a47209d,2354,bcffdf26-2889-4b0d-929a-8e779c6e851b,408.71,Refund,2024-11-07 13:03:39,da2bff7b9e3bdb9455607c11cec40056
FTX01318,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2668,674d43e2-b564-4df9-83e0-08d8d378e820,474.17,Transfer,2025-02-28 07:01:51,f3dc29ee3936bca65ddf99aa92d7e8c4
FTX01319,a9cda48f-5bc6-47eb-88d3-50606128be2d,1372,066320f6-15d5-4240-b39a-1d9697acf693,332.69,Transfer,2024-09-22 07:09:21,f44470ba1415a7b8e52964f004455067
FTX01320,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2482,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,777.87,Refund,2024-05-14 11:31:43,8a2a1eb01c3b4c99a529c462e2e48c28
FTX01321,66beab47-39b9-4dca-b770-73f070a08070,665,674d43e2-b564-4df9-83e0-08d8d378e820,511.15,Refund,2024-12-29 05:01:09,6d44fcd379afa0c5af18600a6264b71d
FTX01322,ee85931e-020f-4408-8af2-2b9bf4edd7b8,3614,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,785.91,Refund,2023-07-16 03:36:40,1f84402461709d3695569cae224b5ec7
FTX01323,efd12b55-23e9-4f58-a207-35e1da7e7afe,2128,1424c333-ef79-42af-bcf5-5d41521a0e9b,864.47,Refund,2023-06-09 14:59:45,f5460cf7c935374a471960735e103166
FTX01324,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2312,35e27300-4661-4cc1-883a-60fcc46d1705,854.22,Purchase,2024-05-08 09:03:36,dd4f32cdc75264f0d4a5629d2249c164
