TrackingID,OrderID,Carrier,Status,LastUpdate,EstimatedDelivery,RowHash,TrackingNumber
263f24e5-a214-4ae3-b714-f4994129ccf0,2493,USPS,Delivered,2025-05-04,2025-05-21,a2ca2487159e112622b8185aa0ae20ce,SHP-4789-YHR
3be879ee-4a0d-4a1c-9233-f9e2cf9a744b,3843,DHL,Delayed,2025-05-03,2025-05-12,10858403df7ae6e7176c267b994c0d67,SHP-7965-DKM
cd444393-6456-41e1-b106-79c615756905,2289,UPS,Out for Delivery,2025-05-10,2025-05-13,4f87f52ed64f709da58b393cc0e56e8d,SHP-3836-ZFZ
55a9fd67-fd43-419f-8315-1b3d6087df5e,3529,UPS,In Transit,2025-05-10,2025-05-17,01d444a69ce3298b903a150a1e26b6c0,SHP-8904-GSF
c53388d9-5b19-4b90-a50f-68aba36af395,4911,FedEx,Out for Delivery,2025-05-11,2025-05-17,f555c5972e5fc9ee63715e9659aa69b4,SHP-2015-CDZ
acec6a71-dcc6-47eb-976e-30e2d6d1b24b,793,USPS,Delayed,2025-05-08,2025-05-18,fed92087477dc05cf8b616212f7e3e77,SHP-1645-LPX
e6e3b5e3-e1b3-4842-8a2f-69aa74a51bfe,2997,UPS,In Transit,2025-05-11,2025-05-17,3ac29d4337417e9a2604df58b7e0afce,SHP-3229-PYS
da397af9-d7ad-457a-8867-81ae4b232c49,2340,DHL,Out for Delivery,2025-05-09,2025-05-16,fa12fa6b2af1738cca1b82fc3d228b3a,SHP-3359-GGQ
37145edb-9076-4af9-a9cc-69d3a7e4e869,2023,DHL,Out for Delivery,2025-05-03,2025-05-13,201b25494b1d533dd8ba9d8e88bd544c,SHP-3794-VRV
fc85390c-5422-4855-a2c3-9b66666e224c,3567,DHL,Delayed,2025-05-07,2025-05-20,3f8bdfc0b7b399e0833ae6988f1f4941,SHP-2647-EBK
72a49631-0bd7-44af-a826-75e3490d2432,4045,FedEx,Delivered,2025-05-02,2025-05-15,21ab88b8bcde5592ca525a645eac3685,SHP-6513-AWI
f02e8576-4656-412b-9eb9-3dca9e04bae2,4421,USPS,In Transit,2025-05-07,2025-05-12,24200b2d8efe50a7e77eefeaaaacb64c,SHP-5421-LOC
140aa6eb-4603-4770-a7d2-eb76be3ee86e,2668,FedEx,In Transit,2025-05-10,2025-05-13,8eea411bb7c6692c572cc22a46e9dce4,SHP-4159-JYP
de644090-9d02-4317-baa3-b2d59738df24,2718,USPS,Out for Delivery,2025-05-07,2025-05-14,fe0d61c85652c569db0d5a1614971974,SHP-1920-ZSI
74be16bf-9f4b-4063-8203-e9750dd333ba,2825,UPS,Delivered,2025-05-09,2025-05-12,84e188bf9524bd2d402253ab9d4b897d,SHP-9337-JKT
ea31c63a-07f4-4a2e-b4b4-460d1da299d6,3625,DHL,Out for Delivery,2025-05-11,2025-05-20,c70dcb1439bc0fb66358f73f32ebb138,SHP-3547-YGX
236dc6ed-653d-478d-8891-5cc8a79d5e96,3626,UPS,Delivered,2025-05-04,2025-05-18,4c1199a120c3d053c76e3b3274ecdd9e,SHP-5114-GHC
5669375e-613f-40b2-a355-7aa29ec07168,3646,DHL,Delivered,2025-05-04,2025-05-12,b87993bb5aace1e31fdf66988afe6130,SHP-1089-CZD
bcc20bc3-21d4-4df3-851b-63796ce21e76,2163,DHL,In Transit,2025-05-02,2025-05-12,eb31830dbc1d5c827bc67184f9e1b94b,SHP-8663-NVF
fee87f5b-46d8-4fdb-8e66-9ee587cc2a48,4967,USPS,Delayed,2025-05-10,2025-05-12,8c9436b68346584511bcc444fb8ae60e,SHP-7342-CDQ
6730fc2c-30e8-4db9-92c8-b0e8fc4520a4,1756,UPS,Out for Delivery,2025-05-04,2025-05-19,b5a4775746865674fb9c3109c90f738b,SHP-8591-HSI
603f5e57-b803-4afd-9fc5-35f0f7b80366,1293,DHL,In Transit,2025-05-02,2025-05-13,5443d0e2657306f0529f84ca7067f309,SHP-6617-QQX
41f01b8b-ed15-411e-92fc-b45bdbd88fca,1228,FedEx,In Transit,2025-05-03,2025-05-12,326fed10c3340e471939f18a4a24789d,SHP-4087-EHF
04583128-19be-45dd-af7e-490b0eb78d9f,4191,USPS,Delayed,2025-05-08,2025-05-12,ce45317979051cd73ca9372775078053,SHP-3229-BVR
04583128-19be-45dd-af7e-490b0eb78d9f,4191,USPS,Delayed,2025-05-08,2025-05-12,ce45317979051cd73ca9372775078053,SHP-2573-BUM
04583128-19be-45dd-af7e-490b0eb78d9f,4191,USPS,Delayed,2025-05-08,2025-05-12,ce45317979051cd73ca9372775078053,SHP-3229-BVR
04583128-19be-45dd-af7e-490b0eb78d9f,4191,USPS,Delayed,2025-05-08,2025-05-12,ce45317979051cd73ca9372775078053,SHP-2573-BUM
b792626e-17d2-4978-a742-267735ab069d,3222,FedEx,Delayed,2025-05-02,2025-05-18,124670ed8bc58601f49f1735d2cd2002,SHP-4291-JFJ
0e2a8fbf-48ca-4d72-b837-4ad8c664954c,1822,DHL,Delivered,2025-05-04,2025-05-21,f5bc2fe9a951ed360093bfe606226a11,SHP-3168-EII
33a8a6a7-8c10-4a8c-9cd2-d729c0cfaf31,2936,DHL,Out for Delivery,2025-05-08,2025-05-14,c96263354c29a8c5832af04d719a449a,SHP-6479-IOD
2dbf8115-06e0-4be4-8940-8d68a2bc28d3,4874,DHL,Delivered,2025-05-03,2025-05-21,280c04932f465d18e09e3d05359ddfca,SHP-6092-KIT
5b3c928a-d6b6-460f-bd30-2e4b817a778b,919,FedEx,In Transit,2025-05-02,2025-05-14,2f965d8e956db38af194026ce81926ef,SHP-2020-DDR
6f2dd09b-7f1d-4b9d-a5fd-9fdf5d4057b5,2914,USPS,In Transit,2025-05-08,2025-05-18,57e90341bc3371b103a58f0f1d3fb9fe,SHP-6621-RCH
973a3de8-340f-481a-b5f4-1d864da35d4e,1927,USPS,In Transit,2025-05-07,2025-05-18,8802028700c3f72c264607aca7811461,SHP-3384-XCG
d0b4f332-71d7-4e10-83d1-56e0eccc2556,42,UPS,Delivered,2025-05-03,2025-05-16,a8d4bfd23190eaff442f5185406ced2e,SHP-7243-AJI
d0b4f332-71d7-4e10-83d1-56e0eccc2556,42,UPS,Delivered,2025-05-03,2025-05-16,a8d4bfd23190eaff442f5185406ced2e,SHP-3614-BJC
d0b4f332-71d7-4e10-83d1-56e0eccc2556,42,UPS,Delivered,2025-05-03,2025-05-16,a8d4bfd23190eaff442f5185406ced2e,SHP-7243-AJI
d0b4f332-71d7-4e10-83d1-56e0eccc2556,42,UPS,Delivered,2025-05-03,2025-05-16,a8d4bfd23190eaff442f5185406ced2e,SHP-3614-BJC
a50c021e-7ec9-42d8-bca0-94c847cfd6e4,2705,DHL,Out for Delivery,2025-05-03,2025-05-15,d99dfb9efedfff77dc47607abb27438e,SHP-3222-DHW
0301b7a3-990b-4fa9-8368-9a75d8695be1,2382,USPS,Out for Delivery,2025-05-03,2025-05-17,070c0c8c50b388db6ada6e7d1eb4e590,SHP-2897-VKA
283eae93-3546-4833-8649-51fa6173e341,6,DHL,In Transit,2025-05-08,2025-05-19,05c49ad62a09090b0dedff4d7c1e9e9c,SHP-5061-TFL
23d2911a-b9b7-4d1c-be37-1bcc262164ad,1737,USPS,Out for Delivery,2025-05-03,2025-05-17,2cb07fa58467576380c853c929b2cd41,SHP-3318-IOZ
0e46b941-93c8-4431-8e9d-a6efa764acf3,2127,USPS,Delayed,2025-05-06,2025-05-15,43ded788a948283463e332842b1498d6,SHP-9707-NPA
127880c9-325a-4ede-a90a-6637add0326a,3765,USPS,In Transit,2025-05-02,2025-05-21,c91675a02b36b05e221fe8e4c04779b9,SHP-4951-AVW
b056f7b7-8996-4870-a5c4-07e5c1c86d31,672,USPS,In Transit,2025-05-02,2025-05-21,08d42d6ac8f45f5a6ec0feb0b40b6811,SHP-1199-NNT
2cad0050-ca98-4e77-b321-708cc63d190c,1526,FedEx,In Transit,2025-05-06,2025-05-14,212d4196b4cd78097defa2ce66daa6c8,SHP-8219-LYK
9a811815-b6f4-4d0f-bb68-35d80b4d4955,2770,UPS,Delivered,2025-05-10,2025-05-15,acdabf02d3c9a58abeb4ef74b33da0c4,SHP-1515-YNP
d228f682-0746-4f79-be70-fe0e449f4a4b,4707,USPS,Delayed,2025-05-03,2025-05-19,26d04deb8be2d65c11bf6757e52f9318,SHP-6914-KOM
f045b4d7-3d2f-406a-8338-fcb382cfd5e7,2877,USPS,In Transit,2025-05-06,2025-05-20,cb8f87dbda289e18117c0d0d91f02d4e,SHP-4072-SJE
1270b23d-e80e-4582-b9fd-8600dee0a413,4613,UPS,In Transit,2025-05-06,2025-05-16,83b533e3c0fe9200acf141d11e9b0cbf,SHP-2461-PLM
7f725095-a680-4697-84d8-22b8390508da,2480,UPS,Delayed,2025-05-04,2025-05-18,0f4d3114974acfd2a1b9cdc708c54cc8,SHP-2232-LUH
53858418-34e9-4880-8cdb-1af74f176071,4270,FedEx,Delivered,2025-05-07,2025-05-12,743e014d99c8fc2560e0f7dd05cb1795,SHP-1384-TIL
dff4d2c4-30f8-45f7-bf32-7c719bbee20f,1776,DHL,Delivered,2025-05-08,2025-05-17,ec8ab6b3af3f5b4b4a2560ef339f6cdd,SHP-5721-NWG
2bcead51-1eb1-4fd4-9a3d-e6c2fd9b54b5,4455,USPS,Out for Delivery,2025-05-09,2025-05-13,b2c3dff3b90fe937c88a18b4f4b4fb74,SHP-9963-DIM
507dd9cb-61e9-41be-8516-dcfb65ac4166,11,UPS,Delivered,2025-05-05,2025-05-20,ed1e84010802a2560fc5975e674ab43a,SHP-2369-MKF
0de0077a-310f-4c33-9f58-8e104849fa7f,4224,DHL,Delayed,2025-05-05,2025-05-13,4cecc1055bf99847a93b77d8283db231,SHP-5520-XYX
093750b2-cba9-4a08-a53b-da964212592a,3,UPS,Delivered,2025-05-04,2025-05-20,2edca6d7d2848381287509933ef0b94e,SHP-8574-JGQ
86e7375b-59bd-4e16-b1ae-bef2c63f43e0,4802,DHL,Out for Delivery,2025-05-11,2025-05-12,2a59dba762d902c51a59379facd989d4,SHP-4122-VPS
f8b86492-005d-4295-bb8c-eca07f614ae6,1582,UPS,In Transit,2025-05-06,2025-05-18,b5c0ee5830edc68694721b300539ccd1,SHP-4469-SLD
c93dbc56-75eb-4579-be67-1c2386e157a2,256,UPS,Delivered,2025-05-10,2025-05-14,b40df467910af3f4cff447d716559d82,SHP-3404-XKK
f4695f16-09a1-4caa-8d24-ebdbe0fbb69e,2411,DHL,Out for Delivery,2025-05-03,2025-05-20,af8b41a63c2a40bc65885ae8e5a9a5cd,SHP-5845-GKC
4cad4438-5711-4bca-99d6-446b4e2bef54,776,UPS,Delayed,2025-05-08,2025-05-14,9f2dd184fe7a1d5e3480fe80ecf0f58a,SHP-3207-KHL
69b4f471-abd4-464b-ba02-a784d0d85f90,4579,UPS,Out for Delivery,2025-05-07,2025-05-12,845c3a9bdeaa9b8c216c0c655196842b,SHP-2600-MYW
ae39782d-8b36-435f-9267-236b3313fd94,743,DHL,In Transit,2025-05-10,2025-05-16,47b3db10981419bf83efc76d20a2066e,SHP-7317-NRW
55cc5672-e21f-4e84-b901-34c3c0d8afb9,1554,USPS,Delayed,2025-05-08,2025-05-17,862958d94581e054b74e74c39db6f084,SHP-4357-PQL
ac06f01b-29ee-4677-9b8f-fcd549253723,297,DHL,Delayed,2025-05-05,2025-05-15,cdbe5dece5b7d7d6ddff30e06a44f6b1,SHP-2047-TGY
4008c8e3-dc2c-4de3-be7f-464b1da3bfcb,990,UPS,Delivered,2025-05-05,2025-05-21,bbc15c4975006a7fff7f3ee9ca263516,SHP-3594-ATZ
f314ec37-e701-4915-98d6-80b734b23ece,4722,USPS,Out for Delivery,2025-05-09,2025-05-16,a9a889c6fe3ef663d1eec93de8644092,SHP-7261-LIU
04089ffb-cc3e-4b0e-a5fd-b25edaf6a561,668,USPS,Out for Delivery,2025-05-04,2025-05-14,10ae19e0b1db8cc0c25a6cd3114bc42d,SHP-9735-PWN
b97a4bce-8302-45ae-ad40-674a1ea9accf,630,USPS,In Transit,2025-05-05,2025-05-13,09d87f5dc013618ebe8263f95b71f0a8,SHP-4577-XTW
5723f342-e3dd-45df-b42b-25eac20cdd9f,4394,UPS,Delayed,2025-05-05,2025-05-16,7cc97b1f4e70889a237f1c7362e51f84,SHP-7560-PDQ
f9645237-9e3d-48c9-9228-608eb6e01683,5000,FedEx,Delivered,2025-05-06,2025-05-12,134267bbc921b2291dd08b6c0a4b8a89,SHP-5037-MXZ
870776d4-783f-4c01-b955-aead0a05cb03,1335,DHL,In Transit,2025-05-05,2025-05-17,d2bd18b0061fa694fc71a7b2ffc5ed8a,SHP-9567-TOG
caefd586-05f6-48d1-a7e1-def5bbfe4968,4018,UPS,Out for Delivery,2025-05-04,2025-05-19,7956391ddb886a902d85371e375b9f67,SHP-5812-IIG
37fc4c6d-3b25-443e-ad0e-e8fc3d187dfe,686,FedEx,Delivered,2025-05-05,2025-05-18,07b001a099f9eaf7f113f409f69fee02,SHP-2965-MSE
ec00ec84-bb54-4ea3-a1e9-83dbb31611bb,1701,FedEx,In Transit,2025-05-05,2025-05-13,430c78557822c4772950651273154b3d,SHP-2494-IFZ
ec00ec84-bb54-4ea3-a1e9-83dbb31611bb,1701,FedEx,In Transit,2025-05-05,2025-05-13,430c78557822c4772950651273154b3d,SHP-1816-JYJ
ec00ec84-bb54-4ea3-a1e9-83dbb31611bb,1701,FedEx,In Transit,2025-05-05,2025-05-13,430c78557822c4772950651273154b3d,SHP-2494-IFZ
ec00ec84-bb54-4ea3-a1e9-83dbb31611bb,1701,FedEx,In Transit,2025-05-05,2025-05-13,430c78557822c4772950651273154b3d,SHP-1816-JYJ
e3f0135c-67c1-44dd-87f5-0c65a3c22c0b,1596,DHL,Delayed,2025-05-04,2025-05-12,646d0fdf4323215456a83559922fac2c,SHP-3804-XRQ
7b820c24-8a9f-42a0-9c35-d90b092e5ef7,1337,FedEx,In Transit,2025-05-09,2025-05-12,5eaca0d150e07782583a71b1f7bd167e,SHP-9074-MNF
8a372e91-b2bb-4028-9f39-0e4538bec192,4609,DHL,In Transit,2025-05-02,2025-05-13,e4083e960a61b23343721a51df4605bb,SHP-4145-UPB
462ed015-b754-46a3-9f55-c015b8869ef6,428,FedEx,Out for Delivery,2025-05-11,2025-05-15,60c9118bb37da8c06335ebbc22479335,SHP-4447-NBA
08c82284-d1ac-46a7-b589-a99066113905,599,USPS,Out for Delivery,2025-05-04,2025-05-21,ea56b3d17e5cdd79289ededbd5e6b50e,SHP-6966-BGT
99e58fb3-96fb-43c0-a9f8-ae064e8b0dd0,2976,DHL,Out for Delivery,2025-05-03,2025-05-12,1398c037650f3094a647ac15ae55a001,SHP-8197-MBH
5c9cbb5c-f6e1-43cc-809f-841c2704aabf,1266,USPS,Delayed,2025-05-02,2025-05-17,470884ce97e896551c160b39123a6ff6,SHP-4225-AWC
af0e3816-3c5a-438b-8edb-9e973e9a67a3,4432,UPS,Out for Delivery,2025-05-09,2025-05-12,6efbd36afffd5191483e47f0718dfe81,SHP-9334-DMD
eafa8e35-5206-4b94-8c8e-45a508262934,3273,UPS,In Transit,2025-05-09,2025-05-17,644c96e3737737c782f1a1e0e1b50000,SHP-3769-SYD
eafa8e35-5206-4b94-8c8e-45a508262934,3273,UPS,In Transit,2025-05-09,2025-05-17,644c96e3737737c782f1a1e0e1b50000,SHP-2008-QJY
eafa8e35-5206-4b94-8c8e-45a508262934,3273,UPS,In Transit,2025-05-09,2025-05-17,644c96e3737737c782f1a1e0e1b50000,SHP-3769-SYD
eafa8e35-5206-4b94-8c8e-45a508262934,3273,UPS,In Transit,2025-05-09,2025-05-17,644c96e3737737c782f1a1e0e1b50000,SHP-2008-QJY
d26aad96-710f-4a4c-b43e-4a2b0f97fcaa,1486,USPS,Delivered,2025-05-10,2025-05-12,69dd8d126bc72791758c3d38184b0802,SHP-4498-FIU
1359b0a4-b75a-42df-a440-1b2bbccff025,269,FedEx,In Transit,2025-05-10,2025-05-17,44c54ea265d9659aa89ac2f383cd59a7,SHP-8837-KLG
b93f68e1-34cd-4be1-9d8d-3c9c81f04c31,3182,DHL,In Transit,2025-05-07,2025-05-19,77a650429c02b34d5713e6c3fcd84bde,SHP-8724-GQM
7860b707-223e-4f22-826f-db3d06cf30d6,3518,DHL,Out for Delivery,2025-05-02,2025-05-15,eb184a2eaf611ff9d17c1016290de6c1,SHP-8073-FNK
0a0549fa-6c36-4d75-a68c-ae61ecdba901,765,FedEx,In Transit,2025-05-10,2025-05-14,575fbd25f5699ea554df9191c637d211,SHP-1135-THF
3113e197-17ed-4f5c-a7cd-445f51057ff3,966,USPS,In Transit,2025-05-02,2025-05-13,2c2245b6bbf975298020d95fdf2b9f7c,SHP-2863-QKV
895fc174-70f0-4c7b-9210-446daec91bb4,520,UPS,In Transit,2025-05-05,2025-05-13,8058038fc71dfafbc3a79cf985ce5502,SHP-5797-MRD
43c5984d-fbc3-4fd1-b52a-07e79be9dcb9,1080,FedEx,Delivered,2025-05-09,2025-05-14,595f2ba1541013da9119dc646119ea9f,SHP-9795-PUM
b1eefb04-18f8-45af-a4ba-46a07daeb564,1603,UPS,Delivered,2025-05-06,2025-05-12,080dc1d9d8595ffe068a6e30f58c61d7,SHP-9973-AVV
c094f63b-c702-430e-b1e8-9028a7ba1a2d,2659,DHL,Out for Delivery,2025-05-08,2025-05-20,6cb5be0ad44cc0e9fcbce05e81f17093,SHP-3063-OFF
b53e5707-1b79-4c05-8a94-b2dd44604737,4758,FedEx,In Transit,2025-05-11,2025-05-12,1af2384cd90bb678371af33083bf29d2,SHP-9266-INJ
029ad04a-4f92-4b73-b70b-1bb6bfb3ca41,3516,FedEx,Delivered,2025-05-06,2025-05-15,b3e3d0beb7464acdd57b288baf07eb28,SHP-6612-LSG
69385a02-aba4-4401-8201-faf4239b3e1d,943,DHL,Delayed,2025-05-04,2025-05-14,98c0ac5be9343493607b2ac86c4f6e49,SHP-4891-XLE
9fd4beed-5897-4924-b283-e9362c5dfe15,4916,USPS,In Transit,2025-05-04,2025-05-21,4515b3905dc58538216d8f85eab17918,SHP-6706-EPU
fe5055d4-b991-46d1-9134-c371e019069a,166,USPS,In Transit,2025-05-06,2025-05-18,5278454ff4e2cc9574aabdcd2c9c27f2,SHP-9592-GYT
71a3d6da-4431-4022-a50a-ab89b1d7a96e,4676,USPS,In Transit,2025-05-05,2025-05-12,faa4218c5e8df49cbf90f3e034f0f5a1,SHP-4973-OES
edaad50b-32fe-4804-a9c9-81875fc78791,2361,DHL,In Transit,2025-05-06,2025-05-13,6b3f5c8cbcf6e293b75659c122c76bbf,SHP-7103-AOY
4ab221a4-20ef-4dae-91f9-cf340abe46a7,2817,FedEx,In Transit,2025-05-08,2025-05-21,bdd71d0ff6b7f7e84c84b9b5b978e6a9,SHP-7038-OCH
cdddb70a-06a3-424e-86b8-5749ccd5a238,534,FedEx,In Transit,2025-05-11,2025-05-13,d193e94679095ad561e4b1dba43d8aa9,SHP-4664-CPA
e356c742-bd20-47a4-8aae-2c5e392e3368,1779,USPS,In Transit,2025-05-11,2025-05-14,4386d9dc128251ef223d0b4ec422fed4,SHP-7769-PUI
c5902d2a-b0e5-480c-b423-08ec4ea83e0b,4251,UPS,Out for Delivery,2025-05-11,2025-05-15,d2e38a80cc4d700c1d99ee0b3b9036e4,SHP-5486-APY
27db8bba-6cbc-4ec4-8e88-06196912c70a,2246,UPS,In Transit,2025-05-04,2025-05-20,2ee2c3c0aea293a80d97822b7aa8acd1,SHP-2398-LIW
efa5c408-eedc-4aa3-964c-c4d377df898f,2074,DHL,Out for Delivery,2025-05-08,2025-05-19,4492fc19e479c4b3d2807b9ddd43dff3,SHP-9637-THA
8b151eb4-d7c9-40d1-a208-ce2c89adf674,349,UPS,Out for Delivery,2025-05-08,2025-05-13,3184a53a00aa1fba2a8a90fd876066c3,SHP-6487-WLW
4f2cc91a-9678-4bd3-9000-81db19f21dc0,838,DHL,In Transit,2025-05-06,2025-05-13,a99941a46a2fe11027434fce10d7c8af,SHP-3126-ABO
7e19c67c-a54e-49bd-8001-8936d0b05b73,4521,FedEx,Delayed,2025-05-09,2025-05-15,c45b62a5ca9bee5f01eeb1af402a4cde,SHP-6074-KQY
2472fcfe-5b6f-4e74-99db-fc946f6ed06e,3481,DHL,Delayed,2025-05-07,2025-05-20,eb9578fb410a6c9adeeeede96a390699,SHP-6940-DYA
7f6ec0c8-9cd4-4327-b124-cbbebb1436ba,2298,DHL,In Transit,2025-05-04,2025-05-18,90356def54bae8460e89adc055acd48e,SHP-7303-GFU
bb33909b-4c7d-4dd5-94e4-8e1bdb46e8ba,3310,UPS,Delayed,2025-05-10,2025-05-18,b9a403963f1a9c73d7c4ed6e54a63b08,SHP-6701-GIL
bb33909b-4c7d-4dd5-94e4-8e1bdb46e8ba,3310,UPS,Delayed,2025-05-10,2025-05-18,b9a403963f1a9c73d7c4ed6e54a63b08,SHP-4291-JTJ
bb33909b-4c7d-4dd5-94e4-8e1bdb46e8ba,3310,UPS,Delayed,2025-05-10,2025-05-18,b9a403963f1a9c73d7c4ed6e54a63b08,SHP-6701-GIL
bb33909b-4c7d-4dd5-94e4-8e1bdb46e8ba,3310,UPS,Delayed,2025-05-10,2025-05-18,b9a403963f1a9c73d7c4ed6e54a63b08,SHP-4291-JTJ
0db65a67-e83e-499a-98ee-61ae27af2f15,4109,UPS,Out for Delivery,2025-05-02,2025-05-15,20e334d69bf3871f4dda672b8a7f43dc,SHP-1916-ZTO
0db65a67-e83e-499a-98ee-61ae27af2f15,4109,UPS,Out for Delivery,2025-05-02,2025-05-15,20e334d69bf3871f4dda672b8a7f43dc,SHP-2981-GAI
0db65a67-e83e-499a-98ee-61ae27af2f15,4109,UPS,Out for Delivery,2025-05-02,2025-05-15,20e334d69bf3871f4dda672b8a7f43dc,SHP-1916-ZTO
0db65a67-e83e-499a-98ee-61ae27af2f15,4109,UPS,Out for Delivery,2025-05-02,2025-05-15,20e334d69bf3871f4dda672b8a7f43dc,SHP-2981-GAI
dadf2bc8-67bd-4f7d-939f-389fede2a849,1079,USPS,Delayed,2025-05-04,2025-05-17,23bc4ef8a6cf8d3112214f928cd3401c,SHP-6258-EUG
dadf2bc8-67bd-4f7d-939f-389fede2a849,1079,USPS,Delayed,2025-05-04,2025-05-17,23bc4ef8a6cf8d3112214f928cd3401c,SHP-6060-ODO
dadf2bc8-67bd-4f7d-939f-389fede2a849,1079,USPS,Delayed,2025-05-04,2025-05-17,23bc4ef8a6cf8d3112214f928cd3401c,SHP-6258-EUG
dadf2bc8-67bd-4f7d-939f-389fede2a849,1079,USPS,Delayed,2025-05-04,2025-05-17,23bc4ef8a6cf8d3112214f928cd3401c,SHP-6060-ODO
ae558d14-9306-4d1e-814e-20e9759cdec9,2790,USPS,Out for Delivery,2025-05-09,2025-05-19,dd581d912162cfb1a4fc5a1365e70235,SHP-5456-JXR
8e11c04e-0520-4f32-9639-6d29b68626a1,4868,FedEx,Delayed,2025-05-10,2025-05-19,9714a40b1303bb17988a07c9b1aabcfd,SHP-1827-VKA
83ee9cdd-09f3-425a-96d9-41ca5da439fd,4682,UPS,Out for Delivery,2025-05-09,2025-05-18,d6e389d79636c6d8520d7ead69a85cae,SHP-6664-XVC
8a1b53f9-a55f-4908-9d5c-582de4bf1292,2113,FedEx,Delayed,2025-05-03,2025-05-20,c6023ef6150e79d16ba7e17595c222a8,SHP-2974-CBH
8a1b53f9-a55f-4908-9d5c-582de4bf1292,2113,FedEx,Delayed,2025-05-03,2025-05-20,c6023ef6150e79d16ba7e17595c222a8,SHP-2659-ZSP
8a1b53f9-a55f-4908-9d5c-582de4bf1292,2113,FedEx,Delayed,2025-05-03,2025-05-20,c6023ef6150e79d16ba7e17595c222a8,SHP-2974-CBH
8a1b53f9-a55f-4908-9d5c-582de4bf1292,2113,FedEx,Delayed,2025-05-03,2025-05-20,c6023ef6150e79d16ba7e17595c222a8,SHP-2659-ZSP
ce8698c3-b0d2-4afe-bb91-ea183326cca9,641,DHL,Delivered,2025-05-06,2025-05-19,030f08b0ddf9f91f013e27641ca7cfe8,SHP-8907-YZB
8e62a714-9e7b-44d4-a120-d034a898bd0e,132,DHL,Delayed,2025-05-06,2025-05-18,81d28343b5f3803fc1e73f82273272c1,SHP-3993-YPG
2da0c44e-6163-406e-a431-68fc2d223e3a,3722,USPS,Out for Delivery,2025-05-03,2025-05-18,14ef6b14b7232a5e9f8695307aaf9fc5,SHP-8611-CQD
40a6bfaf-3b39-4be3-a46f-4ef83752e453,1468,DHL,Delivered,2025-05-10,2025-05-17,8fb25e951572a787feebc2745aa6d74a,SHP-9837-SWC
1aa7e601-0a09-4c14-9477-96ef5153df88,4372,DHL,Out for Delivery,2025-05-06,2025-05-18,e01f1f7c211b44116254996e446cedb7,SHP-2456-GIQ
5fbbf56e-8e8b-496d-9c19-17e8a42b6956,3328,USPS,In Transit,2025-05-05,2025-05-19,f668638f51963896c1dd0781bf7c5a11,SHP-9459-RHA
0787f47c-548f-4515-a15e-b3595ced53f2,4920,DHL,Delivered,2025-05-03,2025-05-18,34b653bd47690cbfe1c1e2da6eaaa6ab,SHP-2445-DKN
4713c0a6-a901-487a-8667-ef8338850430,368,UPS,Out for Delivery,2025-05-11,2025-05-13,846506f91ec771d02ffc3ea8f179abd7,SHP-8528-QNA
aa1a9483-aae5-4c15-ac7f-212e5ec790ce,2341,USPS,Delivered,2025-05-07,2025-05-13,8061b6fe70267185f2959fc172c5e257,SHP-3526-IPD
d8850e94-392b-4921-92a7-17ca4c76dcfe,4297,USPS,In Transit,2025-05-10,2025-05-18,0c1e64dfeee4878644c6e4a7e61ad9b4,SHP-6806-UOA
e65dcf26-634f-470a-91fb-e67c6d0c739e,3846,DHL,Out for Delivery,2025-05-04,2025-05-16,82ef66fb1a658cb730481cc0fe8f9115,SHP-4828-IDV
516a0839-682b-4d1c-b020-d06cb3a9e46f,4250,DHL,In Transit,2025-05-03,2025-05-21,aa1306a6ba1ca0b58194e3f04eba0258,SHP-3082-BWC
4bba7d62-64d2-4159-b905-c135d5802697,1104,USPS,Delivered,2025-05-10,2025-05-14,ce1b3a786c1277e642bf31076905eef9,SHP-2227-QCW
4a386e51-a106-4681-84a2-828436de4f10,4987,USPS,Out for Delivery,2025-05-06,2025-05-13,900b85ea92325fa86fc85a1e57ae3297,SHP-7379-TGM
a2959a0a-8659-4ef1-afd3-0fe8dcc50ad3,695,UPS,Out for Delivery,2025-05-05,2025-05-14,b0ee454364dd783b958d6fe446c36965,SHP-6519-FTP
234a57a0-ad9d-42f3-b6ee-38fba4137505,3170,FedEx,Out for Delivery,2025-05-09,2025-05-15,3bba96b05efb7a302639823e06be30a1,SHP-5434-NXD
7caf3ab0-da68-4c0f-8259-80fdc857ec38,3567,UPS,Delivered,2025-05-10,2025-05-13,3fa09c957a009ac1314579f0e4b29d44,SHP-2647-EBK
62ea698c-86b8-40bb-8e10-8e040c16c496,2527,FedEx,Delayed,2025-05-08,2025-05-13,0b31027f2447999c99b09a6499e2bfbd,SHP-4109-XCF
caac75f4-f4ec-44ca-a858-67f8f931a222,3277,USPS,Out for Delivery,2025-05-07,2025-05-20,f225885694d38fa52a7839179dbddb6a,SHP-6838-OZL
3ffb0530-a3a1-41f8-b96a-42507b35f8c8,377,UPS,Out for Delivery,2025-05-09,2025-05-14,a23215e2a912f7c42004083b2acaf00e,SHP-6338-MHL
dcbbd30c-8a61-42da-bf71-700efcd81dca,3028,USPS,Delivered,2025-05-10,2025-05-21,dc0b4aace553dfcf9e9159a4d81b7134,SHP-8501-OIR
19ac1e33-849f-4fd3-819b-ef630a6bc220,4077,USPS,Delayed,2025-05-08,2025-05-15,cbbb72a9f5c59a9912139bd1082f9818,SHP-8680-IIM
