RestockRequestID,StoreID,ProductID,RequestedQuantity,RequestDate,RowHash
fac78d72-c117-43b2-af4c-39ecd7b96bb7,9b70695b-5588-44ee-b349-95fdef5dc164,544,145,2025-03-19,bff4400c03b82e61d8ea086ec869323f
5f38af87-fef9-4a76-867b-ec2918034083,e032ddb6-04f6-47a5-90e5-f68140962d4e,1697,105,2025-03-18,d28a350703f53b77986056734f936e8d
625c2181-0421-46b1-8a4a-b74aebe1a701,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,3388,109,2025-04-15,720943da0ae29acbb51484d1db564636
b34e4625-d7eb-40ca-938b-7ba726ad1dcc,5b53a8e5-df2e-45b5-8540-0f33354600c4,2320,136,2025-04-27,6371d62e00f3228dce5bd7414ff0c598
4519881f-1d22-402c-a165-e0b9c5b4ac1d,bdb9d14d-c449-4eb6-a2dd-72c0c2a444f4,79,189,2025-05-11,c09db391bd5d105acc7f2cedc1a5ed65
1e4f62e4-2552-4796-8cdb-389b0a38ccc8,4d50f9b7-fc77-4655-9e40-8d1402c05266,2487,182,2025-03-29,890de995b0c6b2178c2750782315bab8
11dc95c9-39ca-49c8-b752-a518c5c8e2bb,a1057858-62ec-4839-9b07-13ca5e02a426,2139,96,2025-05-07,9adfae4c2c7b4d76996d00c34e689641
458d23f3-e5bd-4152-9970-8837d2c1830e,aa99fef2-f9cd-4a0d-84dd-f2981ac7febe,2795,110,2025-04-15,8e6fd6242ca39a11451e775c203bdb4d
cccbaaaa-8ea3-4664-aed4-e4baa1fd2bf6,1bdc26e4-190b-44e5-8035-b554eee7dbd1,146,92,2025-03-23,09435b56ef6df58acd789933d2d65cb8
0077176a-0217-4b52-82b9-9f6202b37093,f7072436-bacf-44d5-86d7-62843ac7e9a9,2340,66,2025-05-07,120f9ff463cd376d7c7c661ce25c84b4
4967df6f-99ff-400e-9927-51f8bcb515fa,bea13524-4693-4864-b4f0-c2ba929b6598,4341,38,2025-03-29,4cea3dc306818aecc0a0f98f6fa74a9a
25f2adc3-a055-42e6-ae1f-0aae5f28f7e8,42ebbb25-07d2-4827-abf2-35b3c9daa300,4997,130,2025-04-16,c835c63cb8ee34314d00032017e6690f
26ef3adc-2486-4855-bae6-68d620a707eb,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,1356,119,2025-03-19,528f2d87ccb9900d44a157470e1432c9
8adee486-4ee6-4a05-902c-e10b9eeb2dc7,02c1a38a-2d07-4869-a002-f0e616bdf188,696,191,2025-04-03,b8240b6d8127728ff13c63f32ecf208b
16fb6d13-e8e3-4a6a-b24c-c5fa8819e114,7d394859-6901-494b-975d-d0307729e8ce,3771,138,2025-05-05,f4b1026cc87f31fc6d63996bc9307a6e
5b2afdec-143b-4ec1-82f1-e6aab629272b,a1b128d1-a63a-4445-a100-8252f369454e,2540,25,2025-05-02,82e0447a0d8348ca11078f7699bbf4a8
542ed325-3ef0-4bb4-8ec9-4c20c985a404,122d5a21-1d98-41dc-9385-658fe7ef67ab,4470,179,2025-04-08,cd49010136139d7d2a801d4bd520f65a
a20d63c3-f164-4695-a969-c6c285cac46f,953fbd98-d927-4711-ada7-e78c7da3428f,4301,91,2025-04-01,206d31b286e525e849b93c14e6153d0c
cf652012-de25-4cac-a486-3f5b6082b761,7d394859-6901-494b-975d-d0307729e8ce,1980,184,2025-04-10,dd5e8501de9705396506a4e30d427f00
20479783-4b05-40f0-8b22-f5df9ad0d8df,8b31192f-b40f-4af5-9186-67a1c00ccbee,1366,62,2025-03-28,6487efb4a99b9d6dbfc69a5019ac46da
b8cc0b69-6166-4f72-ad7e-5505e500bb16,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,3666,182,2025-04-11,841bcebb2fa43c12823f1d0162d1c8b3
3563d066-df8e-4aff-9e82-64977586d015,e6903e1d-1e5f-49a2-a227-741db594d62f,1051,16,2025-03-30,f95b14bdbc9869d68b5aa399084519f4
782b5996-7a31-4727-8ea3-a2898ade4911,3a5296af-bd13-4a34-a138-aa20dd5c46ba,4468,160,2025-04-20,7435f26f0a6509573a09f7ef40535304
2512a601-d96d-4b7c-bff5-c78f9d9a3b5f,ba13b2d5-a484-47d1-a3ca-286034075be4,4265,194,2025-04-08,8c22249a046ce5603f903d54528b42b8
b3e8c79e-3ffd-459c-90cd-c4ebd15e87a8,a1057858-62ec-4839-9b07-13ca5e02a426,3803,42,2025-04-09,e5dfd82f8c83780eb6bf69fcc561affc
0dde42a8-646b-488e-85e8-08c0b89d9697,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,363,66,2025-03-23,63b9fa0fe569b71c2060b129977e03b2
24fde018-c0e5-4c57-ac6a-710c89714056,c9749b26-5c7e-4918-8086-07f1ad862e2d,4464,19,2025-03-17,22836aa1c6900a3e57ae1fd2ac39b2a0
ca876897-5554-4279-802a-8781908ee156,7ba3c5d7-1961-4ebf-b146-9fdb307a7efc,2606,189,2025-03-15,8cde2a9dfac8596cefd833b82ec1ba72
05cb878c-2bbc-4d10-b581-c9a97bb62c04,fc971a8d-bf12-451c-b975-f2901b591fe5,3965,199,2025-04-09,2475ff8ec278bf208590d1605411f72b
25e8048b-0100-4267-812c-c567dfc75928,a1b128d1-a63a-4445-a100-8252f369454e,3814,33,2025-03-22,0a701d6820c6f65b246b5f07e4c328af
81641178-774e-4f9a-af5e-ddc62b24f72c,333b2789-e4a7-48c8-a757-1f8cc41273a5,2050,65,2025-03-16,33403a92da9b63f59b8a536a739b7b2a
58a66802-1cca-4f73-8df8-8c3f5b75e76d,20d89646-1959-4624-8d20-117e253bb496,4295,180,2025-05-02,624444eafd918770a89ea648374cfcb6
411ea329-e6b1-4994-bb29-fc4286a72ead,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,802,10,2025-04-09,363ab0aa9ec2ebb17025341dcd2df9b2
cde713ae-aca2-4c5a-8ef5-a2b73be6fb4b,08468168-f14f-4e24-a000-22dc8424a0e8,4750,88,2025-03-20,1b057fb88148602d8a29fea0992837b2
dc9da779-54c0-43ff-b923-5609c10ad120,c9749b26-5c7e-4918-8086-07f1ad862e2d,3028,163,2025-04-08,e3b50986cd8b738c855382b67ce72237
a8e93d7c-67b6-4175-a9aa-aebda66d4f96,d41124dd-d026-420b-a502-241945f71418,4307,90,2025-05-04,0552e2e168cfd0fcf8a55158e9e51316
9d3026a3-6c7a-4137-9d09-abd20b9dcff2,66dc8a60-4b83-45a3-85e6-f382697e2a0b,4588,141,2025-04-18,606db24004d53f023bf30d68f9724140
dc3d4bf9-03b1-44cf-a536-d85e4cc4f2e3,aa99fef2-f9cd-4a0d-84dd-f2981ac7febe,3933,87,2025-04-21,34b078ff928d01a7f257b68bac0187e6
7d05db10-aec1-4f7c-8a14-6a66f11c2ddc,fc971a8d-bf12-451c-b975-f2901b591fe5,4952,10,2025-04-27,4757de8a05b252c8b4b728fefe3d1804
106d4447-f687-49f4-b16f-c050692b4ec0,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,344,163,2025-03-31,a7b4c22f65f42f88fbc38d61c800b7ea
b1e6838c-9a04-4ca7-aa23-42aaa1a318dd,8b31192f-b40f-4af5-9186-67a1c00ccbee,359,113,2025-04-30,9f5c5fa4b3c70c59ea8b3f3f0151c38b
aaa9b299-2973-4da8-8c30-b5ea2560206c,20d89646-1959-4624-8d20-117e253bb496,4201,99,2025-03-17,4a590e0ae51aa2f1d2d97831dfefb970
8efd69af-eba5-4bb8-bcc4-e4b6c2373a75,458ac4b9-4fca-4259-8012-13972a2623aa,1947,88,2025-03-21,cac5d60fc4211faad8503eb12daa2eba
a34d44b0-848d-4c83-9cf5-b7a62a761252,82f970cd-6a18-4d47-8f81-163e2998abd1,10,196,2025-05-08,775d2673700c86793da48e9aa82c7876
49302188-b320-443f-af62-f663a4047183,19c5874f-165a-4baf-b00b-db1e8e4a8ff2,4592,55,2025-04-20,b82978dd786691cccf7b1ae7d8d07a20
4a735abe-a256-4be9-b6d0-3d1b4d768120,149569d3-15a3-47a5-82cf-6209374d0993,4877,76,2025-04-18,79c7412d5125a3d31c303ece47d18525
c865034e-98fa-434a-8f5f-541d0afb3a53,333b2789-e4a7-48c8-a757-1f8cc41273a5,4707,180,2025-04-12,805857886d33b4edabc1f394f78c7990
7f375271-d01c-429d-b653-6976499a242b,122d5a21-1d98-41dc-9385-658fe7ef67ab,1290,197,2025-03-21,1215766211be7e2b795e58e7477fa84c
d34fe6e9-7dd3-40e8-9c54-bfd068c1e40b,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,738,181,2025-04-23,f57e7f819150cda0ff6582e168e44250
a153f130-5669-4aed-8098-576bbca4d92f,ba13b2d5-a484-47d1-a3ca-286034075be4,597,123,2025-03-23,2c9d950df89f8175a92bc20f048af2be
c51b2220-5417-47b8-a690-1e5dd0c4d9e5,333b2789-e4a7-48c8-a757-1f8cc41273a5,295,110,2025-04-26,ad440fbcfefa2f90c32169887f9ea665
fad2a563-08e3-4f87-9304-44a4fb7bc728,06164421-d941-41b9-b04c-ae749af454eb,4221,66,2025-04-07,549d06e9d82c392793906c72e6a97b24
b380a8db-fa94-4039-8a77-b5416d5406d5,f7072436-bacf-44d5-86d7-62843ac7e9a9,4908,130,2025-04-08,710fc5550c4b7c45de4bb7a9183d948e
a500bd80-110a-4d53-9047-80d7e9647b75,c497212b-f140-4798-8a4a-fff690590af5,4995,198,2025-03-14,13844985e3b38ac5c547b5d3a87b5f62
e1764245-1403-4e1d-b287-5c13f503b737,4d50f9b7-fc77-4655-9e40-8d1402c05266,2681,159,2025-04-02,efe3d2ddb27f243cea242b6c69b78164
baee1d7b-8cf1-4279-be73-74cceb46b949,64e37cee-410d-45da-8592-a2e08c8eeee4,4479,195,2025-05-09,5abc1ba5ef1f8018b67f64c357d1d8a1
cee44420-8347-4ce4-a406-b9a8c0f26b93,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,2938,104,2025-05-04,5e00d9879e851201d0ee5bb3ad9cbe06
db4b7bd1-ca39-474b-a9b7-27e3e3cdb97e,73a07333-85db-4fc2-9e1d-125e5557802d,2591,84,2025-04-04,c75c8376fc35931ee8edc528cade6710
8444bdb8-1934-4ea5-839f-cf6f7075b547,a1057858-62ec-4839-9b07-13ca5e02a426,1826,51,2025-03-14,865b93b71c71b1ec1f8574f3204f93d1
b251e779-8e5c-4c42-9a27-d66010614fcc,73a07333-85db-4fc2-9e1d-125e5557802d,1619,162,2025-04-20,4835474228385e628b1c9a805e0b5008
c6080330-93a1-499c-b698-45ee79f437c1,3a5296af-bd13-4a34-a138-aa20dd5c46ba,627,83,2025-04-04,f702a42c39acdb50f704f6ff75a3af05
83058ae3-3cd7-4018-a357-bb7cc9bcd1fa,42ebbb25-07d2-4827-abf2-35b3c9daa300,2524,152,2025-05-02,4ba016e77353c9d7d4ae60cd68e99a87
6ce2533f-d926-454b-b764-03914c5a38f1,44f20b1d-8a8b-4c64-94be-29c1042122c7,1901,82,2025-05-05,f4e2b54df69665e8136cdfc8ce989cda
c4095359-0a4a-4b28-86c3-893e359c7893,bea13524-4693-4864-b4f0-c2ba929b6598,4336,154,2025-03-18,4ebc16d7d35cdf3fc1494c48c0423adf
962b9b0d-2d15-4b37-87b2-65346db774c7,a1057858-62ec-4839-9b07-13ca5e02a426,657,171,2025-04-15,d007522232506d3dda7dcf506b432643
bd4410ad-26cf-4e10-aab4-38e6795bf10f,1713a6f2-41c1-43a0-8a0b-edcfd1027009,4591,66,2025-05-01,84edb857231ceb7f7cec048c6fefab75
cfc7e0e7-bf3b-41dd-9b3c-1fbad2325914,3c890e49-3fa1-4fd1-bdff-9758f10b3478,4513,42,2025-03-29,970fe501387a9354eec9e07d8d7f75d2
6589452d-1cc1-4e32-910f-9b7c64d788d6,5b53a8e5-df2e-45b5-8540-0f33354600c4,2000,167,2025-04-21,69dddeffc42f1324f6376157f2844872
19a8e37e-2153-416a-98c3-453b67495cf1,4eb36c5a-37fe-4185-b05f-0d77270d822c,1553,171,2025-03-17,3cdcaf020b6196aaf7e68285fe6a5842
89eb6276-ecf9-4fe8-adab-38d6f29305fb,bea13524-4693-4864-b4f0-c2ba929b6598,772,41,2025-05-10,a8160dcb1b6abac6aaad1b7088859306
97b5a5e4-8cd1-47b2-8124-d0950542cddd,a1057858-62ec-4839-9b07-13ca5e02a426,3903,177,2025-05-07,b7bafe6c40d9fd349d5e60d292692d95
36d3adb5-02a1-4570-a7a4-cf3f125df4a3,31568063-1420-49c6-ab2f-219cf6c84088,503,89,2025-04-08,b349ada63483289011da4d8d845373fe
88e26f18-bd62-47bb-83c7-bca3bc2081ee,1bdc26e4-190b-44e5-8035-b554eee7dbd1,3406,113,2025-04-19,ec1fdb6e70ae145ab9e51efbdf4d3570
4db98970-ed73-41a7-a5c2-1684800239f7,01ba8c95-22e4-4f8e-bdd7-367531b7e260,3506,180,2025-03-19,5904964fb7ec69ff9b8f59d1799344c9
692ead74-cd20-4781-9289-d4a11e40ce95,7ba3c5d7-1961-4ebf-b146-9fdb307a7efc,1911,180,2025-03-14,b5063a2819f1db465847459b55859a95
d417ca04-bb67-4eff-a672-98bfb397a697,b0884827-649f-4826-99d5-092fc008b264,3167,161,2025-04-02,6b495d76c1821b00480d5ae88ce76389
6ea91097-1b70-4089-b066-0caf478782b2,9b70695b-5588-44ee-b349-95fdef5dc164,99,177,2025-04-12,8118df84f0abdeafe9e31c1724899410
ab10fd37-71ae-4247-8750-1c308028e410,b0884827-649f-4826-99d5-092fc008b264,2712,134,2025-04-19,aee18e5345ddaa10b04aa14b92703298
ae28ed36-e72f-4c5c-bd3e-2d219d02e1b6,53a7cd91-a001-4320-ae57-b6b9f276f171,320,100,2025-04-24,28f801a7eb19175df5a37e51a058d494
5a1e1af0-7567-43b8-a378-783bfa9cf65e,82f970cd-6a18-4d47-8f81-163e2998abd1,1499,75,2025-04-04,3e4ffdd0902784d6042670c04fe3f492
55dfb00a-8a39-41c6-a88d-942958faa38b,40bcc72f-da6d-42c1-950c-490e47205fbf,3993,32,2025-04-05,777734dfc780ec69c97a903e59fb5dc7
f15e70cd-1bd2-4574-9b8f-a73623917265,7f572379-db22-4ff9-aa01-f5a2e08e2b7e,2996,53,2025-03-31,c2a3a5c6241e156a66d22b3d2ff23ae0
4dfff964-e077-4400-ac8b-255ddcbad80d,387c129b-f872-450b-b073-7d63cbcc2e5b,4107,151,2025-04-26,cb9fba032d56f993c6180be74498a6dd
394d7004-c2b6-4753-b779-5c4c4ec7bc6a,f7707042-df3b-4a83-9d03-d82bac2e3f79,3607,32,2025-04-12,2ee4bca6aa7c00481f79364a43f2e2c1
4d4f1c25-eee2-4487-a056-6c16fa0fce33,7d394859-6901-494b-975d-d0307729e8ce,3370,79,2025-03-30,64ce57b59b58cdc81dc1dc5e56b46f9a
99db7aa6-3922-4c31-9716-f64826c138cc,863d9f7a-2297-4579-b666-b563a1ea1235,3837,125,2025-05-02,1b676f731c996add8a0f56834bf0063d
a1cfa297-d406-4e5f-bdb8-c8662eeb1b77,53a7cd91-a001-4320-ae57-b6b9f276f171,2018,189,2025-04-10,4f75f8fb17a6d92f626c515ff4cb78a9
b0848fe9-9b28-4db6-8e08-9b2b5bcdca56,06164421-d941-41b9-b04c-ae749af454eb,220,167,2025-03-30,cdfba040fc6facb7ee5b79b074625ca4
cd2f2c28-0f2b-47fb-845b-c47fbe1ee3a9,863d9f7a-2297-4579-b666-b563a1ea1235,1264,142,2025-04-05,a487f9fdf1d567b0e8ed2045ce8a8426
a93efbb9-91dc-4782-baac-18ced638a792,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,1575,54,2025-05-08,eaa6d4fca331bec595e0a35cb02098db
bd16999a-5f73-4958-a12c-0f379bcb5938,82f970cd-6a18-4d47-8f81-163e2998abd1,453,76,2025-03-12,e176a650f1bde35dbf61202c2f0693d9
77daf0eb-b2e6-485a-af0d-ae29e3b7b7fb,5da11b57-c618-419f-be8e-0fa9ae30450b,2700,194,2025-03-30,5381118694b221ee9188957cb4fec62a
6b13dcd2-2e38-4f98-89ac-4eceadd0f6e9,40bcc72f-da6d-42c1-950c-490e47205fbf,2446,13,2025-03-26,7e443160398e44e0a69b0003e4286cd5
6dca224c-7dc5-4210-8d66-c9e6c67d056d,53a06850-070b-4542-87ee-ba6a1fea44ab,1661,166,2025-03-13,0f3f16e6afe0d302020bd6c7a00e19ad
fe67ede1-b727-4bd4-ad31-24d7d7f2199d,df99028a-fd06-4f32-a469-8dcb7c6a79c8,793,169,2025-04-19,0f0af962c0c5a2ccb5facf9116115a45
64e5b836-ee55-4c3d-ad7c-752a43a8dae8,623d601b-cf79-47df-8989-7d7cb9b42f59,3746,41,2025-03-16,0f9158a53c5c265d8595feba515e3abe
3acab2d1-f58a-44e5-a688-5dcdf28cf682,5b53a8e5-df2e-45b5-8540-0f33354600c4,4587,169,2025-04-19,2a0ed4d458b3b879c96f41644dde9e22
301197ee-39fa-4eb0-bbcf-be61ace26dda,0a2fb1e7-6136-4713-a3ab-d0845186dea8,4757,149,2025-05-07,7d7f16b6fec06af8609f52b4d5e0015b
28c1025f-2f3d-443a-acd4-dcb4797aa325,08468168-f14f-4e24-a000-22dc8424a0e8,4787,158,2025-04-01,21103a6b864364c58c510c8b0e1c95ac
3b474c5d-b8c8-4d6b-9609-2e720d24a75f,a1b128d1-a63a-4445-a100-8252f369454e,1960,95,2025-04-03,75259fd23f9b5c5a848c3815d01db780
6aa7908f-759d-4d48-88f7-b217d7936e79,e032ddb6-04f6-47a5-90e5-f68140962d4e,4705,147,2025-05-04,68ce9730a14eadc5be8f8dc72fdd3f85
71f04179-8681-4dc6-97f2-205102771e44,8940ea8f-f6be-4505-b6e9-895ec65a2da9,1064,59,2025-05-11,8580d655a0c87b0b9a110931ef9d2f61
f95ab2ee-759f-4ae0-8a16-fd727bbe8910,20d89646-1959-4624-8d20-117e253bb496,1441,91,2025-05-03,6c4539ea86f35d759749c6f98e91d14b
833406d3-1bd1-4d5c-9b55-2ae675d129ce,7ba3c5d7-1961-4ebf-b146-9fdb307a7efc,4744,140,2025-04-17,3038feddf917f3e14bc96f1792956af4
33a13760-97a4-4ba1-b791-64c2d7d2507a,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,56,79,2025-04-12,1b766834b0162062dea764af415677ae
cf29c036-4f46-4bc2-8932-a8b9592be08f,bea13524-4693-4864-b4f0-c2ba929b6598,4941,164,2025-03-19,773c2a8d4c2331a01643d0ad5f17794a
c4c61175-da32-4d3f-bd48-4ee58a9582a0,01ba8c95-22e4-4f8e-bdd7-367531b7e260,1110,15,2025-04-28,a36dae5a3f1994777fbf376cb46db6ed
3c65480e-6fef-4e3d-8722-e1ed1a229533,73a07333-85db-4fc2-9e1d-125e5557802d,2786,170,2025-04-01,6508a6d32837488b21b12e56ee5ac926
06c5ca07-3b6e-4e5a-bcf1-a5d5afdcf45c,df99028a-fd06-4f32-a469-8dcb7c6a79c8,4695,32,2025-04-15,b1fd6cd0a6a1668e6c2471e5fbd0125c
58653b5c-46d6-4352-951d-030c9901f34d,7ba3c5d7-1961-4ebf-b146-9fdb307a7efc,632,142,2025-03-27,abe32a5cdbb6035b7176f3d1f0c24d84
5c3a2577-1754-4d9a-ad81-6a92eb9fbfbe,830184b9-4010-44c6-9926-a08e9aed29b8,4085,135,2025-05-06,7621b77d3dcc1101adcefcf58fb8c113
73b88702-421f-4580-9af9-1fcc24169e24,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,2759,66,2025-04-11,04befa9226212f4ff6cc0bb24c2953f5
836630aa-f286-47c3-9753-ffbd2be3e267,40bcc72f-da6d-42c1-950c-490e47205fbf,2884,152,2025-04-27,39fd2e94ca577425e81ed71fc4afeab7
e656e9a8-f7a1-41ed-9d11-b8aa6f2b7fa1,fc971a8d-bf12-451c-b975-f2901b591fe5,1206,19,2025-04-22,a7c03f015f19c3b545fe4f113316825e
b3e17796-9533-466f-b9b0-453a54fecfe7,df99028a-fd06-4f32-a469-8dcb7c6a79c8,1877,45,2025-03-18,216d93cda70b8a4b8af4068327a3d453
006b8117-ec50-4bcb-b786-87761a7fdc16,06164421-d941-41b9-b04c-ae749af454eb,1433,128,2025-04-27,5b4c2061d8a2d98ce610c196ad21ac90
52cf7fa4-e819-4898-b0ef-1a4f52b28bef,dfa80e9f-194e-45b7-a356-5e25c05d1920,4206,164,2025-04-15,7e82076604e94483fba74d4659cb952f
17e09cd5-7f69-43fe-88c2-9984b4b386ec,3a5296af-bd13-4a34-a138-aa20dd5c46ba,1947,118,2025-04-12,2c5d498d72ae74638352c3abd67aacc6
df45b5aa-3918-42a6-8d14-8196e5afcf04,387c129b-f872-450b-b073-7d63cbcc2e5b,1146,78,2025-03-25,f15aca30106cda56cb361fac8ab396ce
e6e12028-22b7-4e5b-b02b-728b0724e4a8,458ac4b9-4fca-4259-8012-13972a2623aa,2963,40,2025-04-12,b6d74d7e454b6797037c72dd7d8acb65
ca4fff74-3c35-4bd9-93cf-2c551cca71f7,4eb36c5a-37fe-4185-b05f-0d77270d822c,2985,101,2025-04-22,00f43bd8663ddc9ec5c85df9c63ec3cf
88c9de6d-1d34-40b3-9cd2-792443da49fe,e197cf7b-8fe0-4586-b917-71660fa7fe1e,3365,138,2025-04-21,7fdc2f06e0ff606decb088f073068bb8
249935da-b7a4-472f-9bdf-ee8093b073ff,874e3482-e0bb-4936-9f1c-41bda29cbd80,2970,173,2025-05-11,c8a4efff53139493d0a584b2622cc5fc
88d03559-b764-4253-a217-8b231b2e00c3,aa99fef2-f9cd-4a0d-84dd-f2981ac7febe,2791,179,2025-04-17,554a717dd462aa413eb0f69e811e746a
ad905ace-fc0a-4afe-bf40-21aa4916c91d,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,4958,120,2025-04-06,6265e61e2348a89093c57a4c295f1541
b2b1786c-80c7-49fe-974d-25383ebf37f5,c49e299b-895b-4fad-b361-879cec70a5dd,2113,51,2025-04-23,72d0490a92c258359058a4ef021b9fc9
8a30b0af-de3c-4b20-bba4-c2f6df438236,a29e1064-53d0-44a2-bc61-c789e296ddae,1814,116,2025-04-19,eeed8de0717b847aa177281b7ef35b99
b241af3b-db56-46c2-a097-cb31ec1f5c14,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,4501,40,2025-03-26,9e636281f9c44d3c986ab1d2eba9a51a
4c474bba-aaa6-406e-a597-793311b31f57,1629f429-b1b4-43e5-b923-38c9562df935,3897,86,2025-05-02,05db38e1b5af757851a8c55aee6018df
5c633207-1cc7-4410-a345-54d74e4e5f54,3e280c93-e647-4ad1-bdde-14dae735e364,2097,169,2025-04-18,17faed0660f9842b9adc224bbe5cab4c
c2559e83-723d-4d6a-88a8-431ee7347209,7ba3c5d7-1961-4ebf-b146-9fdb307a7efc,3655,84,2025-04-05,62d8f45fefa9af77cfbc3d05f5ceaff9
a03bc28d-c2eb-48c0-995e-0b972d595b3b,9b70695b-5588-44ee-b349-95fdef5dc164,1675,79,2025-05-07,49dfd8f232a688c6217cf595a00e8e70
636e59bc-3feb-4f8d-b3c6-512970e6e654,921cb450-415d-4451-a34c-149527faa2d2,4092,37,2025-04-02,904c3a4f8e8a29336cb52ba95d0f6fb9
a6cbba70-27d1-4993-be1f-b1364edb8cc6,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,2755,185,2025-05-10,acfeea3fa2f8ec6e8c5d15f53dae3e5e
6d27142a-b7d7-46a1-a7a4-da244e71f709,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,2254,16,2025-05-08,fd7e5baa354f0e9250495f2c5eeaee2a
8dbcd82b-b8a9-40c4-8ae7-ba3040190fe5,53a7cd91-a001-4320-ae57-b6b9f276f171,2578,58,2025-04-23,a4d5de6ebc4cdbe0f5796d7efee6dcd7
47e8aa64-cf3d-40e0-bc59-c12aa16d0d8e,bbf68760-7734-406b-b254-cf19c1d58175,118,98,2025-05-03,5fe2c0d31a1c5f0797628ffe2325d161
78e565d2-b6d3-4f2d-9519-84a1914f0663,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,4917,194,2025-04-15,3657c5a44462cdcbe8fdbfcabdcb1a2e
b2c79757-2df2-4032-a84f-f75e42933340,ba82a1a7-81e2-411e-bc68-6dde763ff558,3007,166,2025-05-01,5ab61f5bc9dc7b1d1eaba94f8a4e74fa
1581e7c3-2be3-4f3d-976d-11028e841740,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,3359,25,2025-03-24,8e80106d230cc167293bcc57873b18c1
ee8d5e22-58db-40b4-8fb4-f14547c8c816,0a2fb1e7-6136-4713-a3ab-d0845186dea8,3127,17,2025-04-18,3dbe4d934114b1104facaaf9feeccc57
d440fa89-0ca2-472e-968d-7a71a116619f,ba13b2d5-a484-47d1-a3ca-286034075be4,2457,109,2025-04-22,2dd3067bc9fa6eeedb045b89c7cdf6be
