CustomerCouponID,CustomerID,CouponID,RedeemedDate,RowHash
a0d3f7ae-4abc-4c89-9712-a822d0c60098,4672,397f92d4-2647-4959-9dde-ce667a016f74,2025-02-18,aad2eedf43ef771b43b5674bd5e524ba
88dc8ef9-828a-443c-a9a3-cdacaf75ed57,2447,db2d7d1d-f49f-4260-b246-fd342ff9f2cb,2025-04-03,e75561d05ea57e15bd7d8a1b7c0693bc
aa66f054-113a-4bb1-ae95-21b7c6fd897b,1756,598a7ecf-0280-4c7d-ad93-b88fc7857781,2025-02-09,4a5a783916a70d1081546f9c1001e97c
612fee5d-7bb8-4ad1-aab8-05b6ec0d24cb,4860,b9078d28-29c5-4fe1-8e1f-21936c09720c,2025-02-17,aeddeeb157f9a62fd72523adb5d0980a
413cfacd-fea0-4cbc-be1f-269e3611d369,2486,bdec97a0-a3bf-4afa-beaa-152f61a45a5d,2025-04-17,03af10fee25575ba088db6300cc459da
3398421d-ef74-4c2c-9c09-f46f453137e8,3800,113a5ad3-8e65-46c0-94b8-0c14f2b792ae,2025-03-17,f8b875b485a6a8457e681b25bba240ac
035ec994-ef6f-454f-ba86-e27b5de4229d,1883,82b2b7b3-b189-42a0-892c-702c957a2cff,2025-04-15,6664946d7a15d7c67399e5670eb7e404
1a3bc361-ba27-4cda-b8c2-73660f8e436d,2068,ca8a3d51-1e30-488e-a655-f6a4da82d5a5,2025-04-06,08318d502f71d529ad96e8d46c31c6c5
102e61ce-e9ea-40e6-b1ea-f7cad0a6bf01,4187,232c1c9c-66bc-402a-b2de-94f0601d8b51,2025-04-12,fcb1cabbfcc4e9a45666260a9c29b838
53be9898-ac54-4bb7-80e5-895ac064e821,2539,b7d56d86-531f-4ba1-8159-5bff8125c859,2025-03-15,6ca949b8e1c4304475202c54ef6d1bbf
73da5de3-c27c-4fab-9d88-d440a404524f,1773,db2d7d1d-f49f-4260-b246-fd342ff9f2cb,2025-05-08,ad43fc6cab286d2c0d75fafca5086f8b
c02c1fce-2c86-4a84-95d8-5c5e2afe120e,1483,8c3dcbcd-a635-4162-bcf1-356fd0fe8f62,2025-04-09,407519a6e64b1c9445f78a2e995260a4
cd0c44de-c037-4738-81f9-81a8e40249a2,2736,ca8a3d51-1e30-488e-a655-f6a4da82d5a5,2025-04-09,d893923ca7824da413e067473c52bd63
d03244b1-f810-4cbc-a336-4b134a552aa4,4093,aaaa6d8f-974d-4b12-a666-c2605566e9a7,2025-02-20,9374b943a89c1c8817dd1496df51f1f5
ffc62525-b382-4ac2-850e-5394b7a8f7c9,3184,aaaa6d8f-974d-4b12-a666-c2605566e9a7,2025-02-20,6131a2329e6dc4472133a05c3925c877
d657d611-4d63-4b55-8908-cbfab43b3532,2682,f53dc15d-a8dd-42be-a37c-a1428aca7651,2025-04-12,f8df6f99eb0cb2c482fbb851ddf9b811
b606a683-bd24-45c4-973a-1702fc893752,3202,03e99025-8308-436b-ac05-58ef2e677932,2025-04-17,7098655a04716656f7638eeaafa97c10
0f3fc8b4-f49a-4d34-ae59-b3fb69058f91,1354,9e0d250f-1ff9-4adb-89ad-d5f0f612e365,2025-02-25,2eda8406f7a6ab0c6b371ea79dbc0683
813a0ce9-0aea-4bdd-9db6-80fb603e5c66,4028,ddfd3dd5-ac0e-462e-949b-0d39b1c13f92,2025-04-05,7e6e9b7007cbba846c598c35269188e6
8f6ac485-d4db-4080-9b8e-bcd9469f0c94,4595,03e99025-8308-436b-ac05-58ef2e677932,2025-05-02,bf1e66a6f63309d741822aa47c7059d3
db12fac0-195e-4ca3-8363-4d1fd712602d,2338,1b6189a3-1539-4c1f-9f05-fcfc6f30ba4f,2025-03-10,3537ae6c3d361b45bdf88cfbe7d27be6
854f71e1-9b7a-4ffb-8a4e-fe22f071f3df,2036,9862bc82-1926-460b-be1c-50e57510cf3d,2025-03-21,3b59cd676b8f3dc7850d58f838fd10b9
800d1a56-8891-4f63-b7e0-5beae7e37602,879,598a7ecf-0280-4c7d-ad93-b88fc7857781,2025-05-07,032a75e17dc24323c47775bdb35acc52
90962a3d-4d50-4dfe-ae9e-56b2f070590a,3,e9f5a747-824c-443b-a04e-3a8950305601,2025-03-06,3b5f2e3dc77992efb24199cf125aaab4
3cb5f3e5-457d-46a6-bf46-3dc5b6b539bd,256,78f36cb1-07af-48f5-87f8-4ea8b6223303,2025-02-12,7c32ebee3535475cb6ff5ad504bea706
7b0b8eae-c38f-4718-9e83-4ce125410d2a,410,e9f5a747-824c-443b-a04e-3a8950305601,2025-03-05,1ffefa658973e4ef96a47934f5541069
0f113f1f-0836-49d3-8cae-3164d0c2ac30,92,ed9635d5-22c7-430d-8892-9c649329468c,2025-02-15,09c8e79b2cce2e2e39cb12d45ed8b985
5746c17f-d614-40ae-9e73-5c57dc2f3f52,1,2ef2ea74-4fd5-448f-95ca-b5883f3bfb46,2025-02-19,c7dfe931adb67e52ee5849b4731a3233
89a3daec-2ad8-4515-804c-e1430d1c1b17,3646,b6802879-a5cf-45c2-9def-063ba025a95f,2025-04-02,593708fda2ba185ca9a256b73bc02255
9c15c3d5-e4a7-4e7b-b388-7eed03ab4d01,4654,d1fe485c-005d-4802-b2a5-2a6b3e655689,2025-02-24,887157cba895ec0be5b414c5410536d8
7358a812-ce9a-4fa4-8fc6-4876892c2602,797,113a5ad3-8e65-46c0-94b8-0c14f2b792ae,2025-04-03,8ac464f654451ba29e17693abca0b58c
8289e86e-7a18-4ce1-b278-05cc6c08329c,3016,ca8a3d51-1e30-488e-a655-f6a4da82d5a5,2025-03-25,b25954296d90851fcf215676af8055b7
f1d4ceef-8794-490b-b84c-0d47a5b259f8,1563,900d9f07-5d5c-443b-8ee4-139b95c50262,2025-04-08,6f520079fec0acfe99c927f1efd1012b
6024318f-6ec8-45f9-8042-eebe3e61302f,3055,9862bc82-1926-460b-be1c-50e57510cf3d,2025-05-07,69432f4587370ad7858216279d847454
c53c61d0-740e-4b49-a111-29d0912276d5,2294,3f581773-4bf5-488e-8b94-8f6cd030b328,2025-02-18,c67663ea4f9ca1c6f1e01bde7012c2d9
78dd25ce-49db-4a64-b985-9a66d57f4edd,184,2ef2ea74-4fd5-448f-95ca-b5883f3bfb46,2025-03-06,0cf866e98885e9e567d4eeee20b6eb23
a258d857-2a88-4f35-ad6e-50db1b8e3373,287,faf2c87f-7c07-4fd8-8c41-a7deea276f3d,2025-03-23,433a500943760ed63f494271f75273d6
ee761330-8bdb-434a-9f22-f893ea52a0a1,984,2ef2ea74-4fd5-448f-95ca-b5883f3bfb46,2025-05-08,05ffa757d13d07f43142909632b0bce3
21ddd72f-19b4-43ae-bb4e-800baced02ca,1162,ffdbf57e-a052-4bca-88d9-7692c9cb4ad8,2025-03-15,0d9118e8232fd29de4223084450d4d3b
