RedemptionID,CouponCode,CustomerID,RedemptionDate,RowHash
RD00721,CPN3001,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-11-26 17:50:03,81725882399b96f798f29e9a9b6fdd67
RD00722,CPN4439,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-03-23 01:28:45,764bec0f1df6d5d9149d35c7f2342352
RD00723,CPN4107,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-01-10 09:06:50,557e13b19513a9c779b8dd567f4d8922
RD00724,CPN2111,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-03-19 19:40:36,e869099662332a2b43a82537368c94a0
RD00725,CPN2131,90448626-31aa-4d65-a854-dab84c21bac0,2025-01-18 17:44:46,78512ae6f577f447f6f43e9e84c63400
RD00726,CPN4602,df600f99-242b-4e78-acfa-07fe39eabd9e,2024-12-09 23:27:06,45a33d15802d6cc5953c38eb75dacedc
RD00727,CPN4154,017092b9-a700-41e2-8365-eeeddf441c3d,2025-05-03 06:20:27,7607e8c58f42a63759c4f1fefacadeba
RD00728,CPN4457,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-01-05 21:04:16,418f12b60018d5eb419e8f31a276c5e0
RD00729,CPN0119,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2025-01-22 07:24:44,6a353b8241547025cc41eb3ef1428083
RD00730,CPN3500,0cae327d-3c1c-4b9b-b1e0-103207463ade,2025-03-02 04:57:16,778c180b8107515c1b5ec2b7078d8be4
RD00731,CPN0334,829df66c-a6f3-474c-bc06-48d34aa71c44,2024-12-30 18:12:40,e79459983dfba09e7e15ccb6cca74d57
RD00732,CPN1765,3bb1717d-21cd-470c-9e89-3c63077a1359,2025-03-23 13:46:00,6abd3ebd7e10a21870b85cb0de7a83d9
RD00733,CPN1179,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-11-18 03:01:46,807c46d32b68905fafebe5c1d823a509
RD00734,CPN3690,df600f99-242b-4e78-acfa-07fe39eabd9e,2025-02-05 04:26:06,8582e275bc81896ab19bdacdcca9ccfe
RD00735,CPN4154,0e725382-cfa7-4eea-b824-68123317826d,2025-03-04 13:48:22,d04461a5aa05f3af1582e710fe51fdaa
RD00736,CPN1836,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2024-12-26 17:25:23,5af075dd753bacce0d144ea9d741a3b9
RD00737,CPN2214,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2025-03-04 17:51:26,b6b59df56d348c4366952fb83bbe5bbc
RD00738,CPN0981,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-02-15 11:42:37,f77d78e457dc900fe3d6800bd7a264cf
RD00739,CPN2233,98079c5e-8c4a-4564-9ca5-658f9db89953,2025-03-13 16:00:25,a1646c32ada6898793fdefd5c3094ac9
RD00740,CPN2246,5e419f86-6e6b-4b45-a140-d03228124ecb,2024-11-17 11:40:55,fb5e543b3d5233032ace24823fe0aa10
RD00741,CPN0538,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-23 13:34:49,f875d82e5c67b939d3a1182e7a13aa87
RD00742,CPN0808,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2024-12-14 15:27:30,ec303c3d6b1295edce1dcb55d020fd88
RD00743,CPN0727,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-04-06 15:24:44,a0a944d244088108c8c6e867d6c8dee4
RD00744,CPN3029,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-02-04 16:10:53,313a9e80ef5231eaf912fc206805de5c
RD00745,CPN1128,e52160b8-9208-4ee8-b49e-702370bb38e0,2025-03-12 00:46:38,89dd615be24e50d89d5d1a61b431f6c5
RD00746,CPN4836,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-02-28 14:22:11,6a209998b35511a741425b93972d203f
RD00747,CPN1604,abc2f41e-ab8f-430c-9677-705f4343b0ec,2024-12-07 20:23:46,f9bca5acd8f3a8c71465ee3ca2ef6766
RD00748,CPN2549,653cd13f-483a-49af-9e45-04707ae1508e,2024-12-16 03:50:38,93bdda1d5982f8fd71f9708350f19887
RD00749,CPN1463,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-05-09 22:11:03,00df7b589442481e67f32e0740e7de0d
RD00750,CPN0248,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2025-03-22 16:13:42,ef06575a3665f6106d9fe2c2340b9895
RD00751,CPN0003,788d99f0-9972-408f-858c-28268e4d1d93,2025-03-15 03:53:06,d5ff5f9879e1470b349947fa4f541cb3
RD00752,CPN1130,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-01-29 17:42:14,489b09e7f2190e590f45881635d0dbc1
RD00753,CPN4799,5f2643f1-ca38-40c5-adaa-748da8a72c69,2025-03-18 09:14:03,be52305ef26c32ead6d787a10f37267a
RD00754,CPN0787,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2025-02-10 13:03:54,8468ce2ec6475a4bddfc726b070f247e
RD00755,CPN1002,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-04-02 03:43:47,6818b31c0ac5981136fb41c2b106f6fc
RD00756,CPN4254,fbd733a9-47d4-4e40-88be-709357213476,2025-01-14 00:36:39,06e0a57523ce175e2b031c9389f2aa1a
RD00757,CPN0012,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-02-19 03:04:11,585f1e86330a0f0c0d74fc9eae913419
RD00758,CPN0203,7ec92f10-c40e-4160-b34b-395017c26b71,2025-01-24 23:36:41,1b0328691029bcdefd1a49aaf59f16d7
RD00759,CPN1773,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2025-04-24 19:41:20,ee06dbff75abf62997995363a5a445fa
RD00760,CPN4705,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-04-10 20:14:59,b3763e7b3d7f36070e54d8681f4bad8d
RD00761,CPN2050,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2024-12-09 13:41:26,f7bf080e70cdf3d679b50a220bd3870f
RD00762,CPN4292,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-01-24 14:27:19,a7a07cd5bbfe57c522c968636341fde7
RD00763,CPN4414,5f2643f1-ca38-40c5-adaa-748da8a72c69,2025-01-14 00:23:24,3d3ed870fc51d16f8df0d6ae79b014a6
RD00764,CPN3030,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-05-11 16:53:58,9bdbae020c71647f012429cf6c6247de
RD00765,CPN2108,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-11-16 16:01:16,94b60ff108b7f2e05870ea9754ab51bb
RD00766,CPN4133,98079c5e-8c4a-4564-9ca5-658f9db89953,2025-03-18 09:17:23,6e65e770cb064cb048b649f0a344a9b1
RD00767,CPN3585,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2025-01-31 19:30:55,51286f18e845a48c8c3e3084088ab55c
RD00768,CPN0133,f794693d-2fce-4b93-9462-2e86678f3a10,2025-04-01 16:37:58,9070acf9ba050b359b2ae051351203b5
RD00769,CPN3546,cca906af-6247-4f65-82be-311947bfff74,2025-02-14 02:13:25,c7e44c9f4012f840a5cc48b515af6b38
RD00770,CPN4680,d86011eb-bd81-4aee-b905-18ffad895411,2025-02-07 11:34:21,69762b114dd57e0efe4cb441af09f2f0
RD00771,CPN1606,829df66c-a6f3-474c-bc06-48d34aa71c44,2025-02-16 00:54:25,0eb0366199b96e3aaa411bcebf7afdfc
RD00772,CPN3469,eb0851e2-3417-47e5-b97e-36ebf487607f,2025-04-15 17:39:28,903761080caaa14ff545b8f20b3e8903
RD00773,CPN1131,cca906af-6247-4f65-82be-311947bfff74,2025-01-11 18:31:39,ad3785bfc81eb7408c14f3d462709c75
RD00774,CPN1313,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-03-08 09:44:06,be163deeefd915a3238dc4ce14d240c9
RD00775,CPN3897,2e90cc5a-37c7-450a-ae09-18d7be038c34,2025-02-20 03:42:46,7a788b8c02aa85e483a8ca89b67dde31
RD00776,CPN0006,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-11-21 13:42:45,4576d319f6c4c80bfca2f4de90260747
RD00777,CPN1328,0094c41e-8408-4846-b185-fbf114db7a0d,2024-11-27 11:41:31,147259d8eef917f109c4caf5a344d9be
RD00778,CPN3745,d00399b5-89cb-48fa-8d60-5ea1f649b655,2024-12-27 16:36:33,7dea8e6d1337babe1e329b15fdd0e26f
RD00779,CPN3784,66beab47-39b9-4dca-b770-73f070a08070,2025-03-26 04:47:28,21333b1197d092cd22ba446c0d3025e4
RD00780,CPN1237,f34607a8-f6d3-427d-acf9-3d905082506b,2025-03-27 08:44:28,61c8e75631b53e3419135a66949acda7
RD00781,CPN0109,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2024-12-25 14:10:21,f0e227d95c3c80fb4f3244cf74d8d5f2
RD00782,CPN1326,829df66c-a6f3-474c-bc06-48d34aa71c44,2024-11-24 11:37:53,456c081f7f48518148bfdd36dfeb9549
RD00783,CPN1177,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2025-02-07 14:55:28,292cef8584850ceed26e6eb7e96042b1
RD00784,CPN3819,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-04-30 15:35:58,2aba860d2f6f25b18124cf6ab6e58914
RD00785,CPN0064,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-01-16 12:05:05,1b91c0448a98d789c0fe2b24e32ccfcb
RD00786,CPN0617,cca906af-6247-4f65-82be-311947bfff74,2025-04-18 05:03:40,72ec72f2b10d8dbbfa716f4ce946ea06
RD00787,CPN1551,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-12-05 08:40:26,f8ec36474bd2beca0aab8904ddee53ce
RD00788,CPN1138,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-03-04 22:07:39,642a9111387375857a3fd6363f1b334d
RD00789,CPN3580,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-12-14 19:01:33,6fc643e12ecd282ef7511310da765b63
RD00790,CPN0285,a5cef112-752a-40ba-b573-df00b771d56a,2025-01-04 13:50:27,87d154b63dadbb68732959cfb95cec6d
RD00791,CPN1117,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2025-01-10 09:25:11,bcf156defe5a6acd0d60245a2a80ba38
RD00792,CPN1144,66beab47-39b9-4dca-b770-73f070a08070,2025-04-30 13:57:56,a050c823ab69881a8a68254090860bd8
RD00793,CPN4836,5e419f86-6e6b-4b45-a140-d03228124ecb,2025-02-27 11:06:47,18c2b031958bff5bf4d7dbe20585a786
RD00794,CPN2736,a5cef112-752a-40ba-b573-df00b771d56a,2025-03-09 15:58:44,a55148cd7fbf912ffef79a8f69e815cb
RD00795,CPN2242,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-01-05 18:35:49,2bba50b26aa8e11879fa01e3b5f5a6b8
RD00796,CPN2354,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-12-27 14:49:08,08806a7378399f01bd4ef192424573cb
RD00797,CPN2395,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-04-04 17:17:29,82b2808e8e636c3af3928ab3d5accffe
RD00798,CPN2756,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2025-01-30 12:12:42,16c6a455cbca97a66acd689b1819b259
RD00799,CPN2003,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2024-12-16 08:34:48,3c45e1ab033ddfa9943249db92e113ad
RD00800,CPN3265,d86011eb-bd81-4aee-b905-18ffad895411,2025-04-09 06:16:00,66ece8de970ec443b97682fdd33f3feb
RD00801,CPN1874,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-03-16 13:41:58,2a703f2e60ebe9e5d861bb6c95bb3afb
RD00802,CPN4436,7f191b14-927f-4975-84a6-4139f6dc9dae,2025-01-26 06:01:50,4311485b3b78f27394519de0b51f2db8
RD00803,CPN4327,5638cc23-cfdb-40de-9577-4997569c48f3,2025-03-12 03:54:00,63ee71b438570aa4cda2cac18a8d24fe
RD00804,CPN4633,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-01-16 15:07:50,2f8f62dbba73ed4ac702adc39594a4dd
RD00805,CPN4665,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-04-25 06:05:29,1280ebec9b653003574bfb3be62691a1
RD00806,CPN3973,90448626-31aa-4d65-a854-dab84c21bac0,2025-02-02 10:42:08,d4a0d466a60ee5ca63308c449b75c71a
RD00807,CPN2219,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-02-22 07:09:33,93cce5f41f71b2dd606b1c27dc3a9db9
RD00808,CPN1071,0094c41e-8408-4846-b185-fbf114db7a0d,2025-01-08 10:12:24,cbcdaf1c46fd63f2954fa929d04cc38d
RD00809,CPN0651,a9cda48f-5bc6-47eb-88d3-50606128be2d,2024-12-13 13:21:54,4e63398ecf8e4d74dbb63919efe294f6
RD00810,CPN3261,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2025-04-09 21:39:23,d110f66b94dfd41490a8553f255493dc
RD00811,CPN4716,66beab47-39b9-4dca-b770-73f070a08070,2025-02-16 07:51:12,8226455850eab05a628765c4f417c6f6
RD00812,CPN1564,829df66c-a6f3-474c-bc06-48d34aa71c44,2025-05-02 15:04:52,6f8cacdf7bc06c83000525a1242c6749
RD00813,CPN2298,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2025-01-15 13:06:30,8db5c3be76dabd9516e9a14a290b2a4a
RD00814,CPN2628,66beab47-39b9-4dca-b770-73f070a08070,2024-12-03 05:11:22,f9d22ed2d0b24c17b17fb1180e3ba686
RD00815,CPN3800,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-03-16 22:07:11,466042c88f16a16d873207d3e46e41c2
RD00816,CPN2923,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2025-03-07 16:41:08,9e31da0ba0e212902f284b65b42adc13
RD00817,CPN4017,6b429bc0-656f-47dd-9580-28efbaf20c9b,2025-05-11 02:58:35,a14158fd5695163440d96cc02ac8ad9d
RD00818,CPN2437,d86011eb-bd81-4aee-b905-18ffad895411,2025-01-15 08:10:13,e0086b1e30a79e1ae3726bfa5ef49aa0
RD00819,CPN1019,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-02-06 15:06:15,8f0bf046affffc251e2862122a06eaa7
RD00820,CPN1477,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-05-10 10:11:29,687a45bafc470ab3c87241b1573aad03
RD00821,CPN0879,efd12b55-23e9-4f58-a207-35e1da7e7afe,2025-02-08 18:22:59,384298245bf02974f6ba89d8301ca83f
RD00822,CPN1741,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-21 00:57:38,2ed9aba278034ec0f048fba950781f19
RD00823,CPN1639,829df66c-a6f3-474c-bc06-48d34aa71c44,2025-01-08 09:43:00,4b0f0aacb0c4628c7e9768b5d87661aa
RD00824,CPN3453,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2025-02-20 10:49:17,a50163be41a8c1ade6350171a48d35f8
RD00825,CPN3004,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-03-25 01:58:57,b5e02ad0d4baa2a14b0c780f9ff91b24
RD00826,CPN4503,9de85a38-608f-45f2-b25f-78aab3924fa9,2025-04-01 08:23:26,fe331b64246e5b1ca2db7f5e7f49b97e
RD00827,CPN4772,a0d03e66-36a9-4e3a-b061-90884a47209d,2025-01-27 03:23:57,79ac6f1c5478b7e2803979dc6b49c349
RD00828,CPN2553,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-11-30 18:59:22,662fa7be221da24ebb88d8d50d4fae22
RD00829,CPN1005,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2024-12-18 14:35:08,26bb3366179db4df3ffee3de12dbc285
RD00830,CPN1229,f794693d-2fce-4b93-9462-2e86678f3a10,2024-12-20 23:18:12,8b775d82b05a16c718cae5800b8ff092
RD00831,CPN0951,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-04-01 08:38:29,88c376f96cc0f71ee31244bc559850d0
RD00832,CPN3635,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2025-04-05 11:09:38,a8880f6d192c334532326d49745dd722
RD00833,CPN3082,a0d03e66-36a9-4e3a-b061-90884a47209d,2025-01-26 05:00:54,901e63ef48fadb0496b34e4a55b6ea6f
RD00834,CPN1290,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-03-22 02:04:54,63476555a828375bf4371fbe877c0efc
RD00835,CPN2956,07a7c40b-1082-478f-be65-ed92db3c2b5b,2024-12-06 14:13:47,ac5451dd1c83c37be7460bcc21b43b08
RD00836,CPN2612,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2025-02-12 09:26:23,b9ae857615fbaf217acbe63751b69f5a
RD00837,CPN1402,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2024-11-22 14:49:21,4880544d4a0130d4ba025be975dfb610
RD00838,CPN4255,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-03-01 07:30:53,ff9da1fd7f322fc56d2c85d4e7705372
RD00839,CPN4472,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2025-02-19 21:52:24,8c28ead708af7c03ab2f9b56299bd183
RD00840,CPN0181,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2025-01-10 05:21:47,f45889290d4bcae5cd3c4a17182eba42
RD00841,CPN4944,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-12-22 20:28:49,ed9000cc5d97e47a91f2b5331fb38e88
RD00842,CPN3131,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2025-05-06 20:31:40,c1d1bcd194f6852dcfda09cd9ad96d11
RD00843,CPN2889,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2024-12-03 18:03:12,b6a9e3501b01bb16d06dca7ad99ad9ad
RD00844,CPN1520,5e419f86-6e6b-4b45-a140-d03228124ecb,2025-02-12 16:53:37,ca4550599178c7602a1a56f106b91573
RD00845,CPN1322,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2024-12-27 16:17:11,4ab0857f6c600e7899176b30b1bff426
RD00846,CPN3512,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2025-02-11 10:37:26,8eb3b8a1b4ce9304c9553ffbb0115a4e
RD00847,CPN4439,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-11-24 19:07:02,c9f6186e107e79682d424e31b31ed968
RD00848,CPN4814,86664865-4e84-4896-b9b1-3d58a3c19a13,2025-02-24 18:30:46,a034b4299c93b5995a5715ed8bef8747
RD00849,CPN2226,5f2643f1-ca38-40c5-adaa-748da8a72c69,2024-12-02 06:06:11,66dcdbdb9bc42070e2739b644fa4a969
RD00850,CPN3622,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-02-07 04:52:15,6ee669f36e88ec1566d991063c46f7ef
RD00851,CPN0726,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2024-11-25 03:38:37,6cc724ce2326bec9012ce3c43d54d7f0
RD00852,CPN0259,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2025-01-22 22:31:20,cede32bd12f8431c477f129282d0df70
RD00853,CPN4239,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2025-02-13 00:13:28,edd63dbe6127e835133800fc811edd9d
RD00854,CPN4773,19a564d4-ed76-41b2-bf45-d41d8500da78,2024-12-05 20:08:15,52fab3fd8470fb9b9b60edb25b65e9f8
RD00855,CPN4692,d86011eb-bd81-4aee-b905-18ffad895411,2024-12-15 10:22:45,eb217069c4122fe5db7637c2d84b2feb
RD00856,CPN0121,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2025-01-10 20:09:01,4f88c67a1083223eacabeaa4e46215db
RD00857,CPN3892,15da51da-ad36-4db6-958f-37f69e74b4b6,2025-02-10 08:26:43,34f7a82bf5db635be292563f25f5330b
RD00858,CPN1775,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2025-01-03 01:02:50,e2c78c23d6eecdd1fd27511565412c58
RD00859,CPN3162,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2025-02-20 20:47:31,c34592cf2bd4fd304999b1327250c072
RD00860,CPN4542,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-05-08 07:31:53,419956d1fb157c50e8996940bfdab965
RD00861,CPN3965,01d50da8-b34d-48ef-b445-cefaaa00514b,2024-11-27 21:11:24,91c086ae0977ca6d195b1374f64cb496
RD00862,CPN1157,c0e366b0-4820-408e-94df-b7532085e9c5,2025-04-02 06:25:08,c89faaf98927c77f8147fd0501fe2420
RD00863,CPN3680,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2024-11-21 23:49:00,ba9e069e1e19952dd2289b4c6eb80cbd
RD00864,CPN3169,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2025-01-02 06:29:24,25fc4d3a4b58ab0c83bd27ab583be682
RD00865,CPN1248,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2025-03-23 09:01:10,ff3060009ecb2623d37033c0719f1d5c
RD00866,CPN2349,85c32511-7f37-4de1-882f-2efa8040dea4,2025-03-31 23:33:21,06ef47a455fe7c14ad20ce4a10d55da9
RD00867,CPN2087,968a9a9b-e535-45fc-802e-9f05148e0052,2025-04-10 11:27:17,ad4ac612cfb0b6cb9fb66fcd82154d9d
RD00868,CPN2882,90448626-31aa-4d65-a854-dab84c21bac0,2025-05-08 01:47:41,7e534a324cbe40a0eb6049cf34cba360
RD00869,CPN3775,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-12-21 01:19:23,616893084e7c82d8cf5fb909d1f70600
RD00870,CPN0055,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-03-10 09:16:34,5bdf5268fa63bb5f3a7e8ac07fcac8c9
RD00871,CPN0905,15da51da-ad36-4db6-958f-37f69e74b4b6,2025-04-30 00:36:48,d9d1cfd226ab49df0a100389cfdef876
RD00872,CPN2747,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-04-08 21:48:51,f681433f80d583e5876fe638ee8a2f3e
RD00873,CPN3262,088e7d05-b0ef-4166-acb0-16d57f776a6a,2024-11-16 23:12:52,1dffc7bd164ee26911a228034d347a94
RD00874,CPN1171,bed734db-9554-4ebe-b415-628b657962d6,2024-11-15 01:19:08,605c046a85968a2377d313c147ac6a8d
RD00875,CPN3354,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2025-03-06 03:42:01,57de92ac0eccf09b4820c9d6b6093204
RD00876,CPN2629,017092b9-a700-41e2-8365-eeeddf441c3d,2025-04-10 14:11:34,2f1ab6a9b14caa0751678312e7cff09b
RD00877,CPN0958,1839e3f3-d986-40e7-b0da-022e91928a13,2024-12-08 10:47:54,f2af7b3b0db281e009361f47cc26bda0
RD00878,CPN1645,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2025-02-24 04:04:30,b68f719f3a406d5553b02bb49d3caf13
RD00879,CPN4873,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-02-19 13:31:25,0bf5f2675624bc3a7cec8e4365670bea
RD00880,CPN3154,f794693d-2fce-4b93-9462-2e86678f3a10,2025-04-02 05:47:33,031ebcfdd5bf65a76d017960f3c240f6
RD00881,CPN0588,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-04-14 09:52:33,bc7d1e9673f29791b2baa3f19b536578
RD00882,CPN1458,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-11-30 16:36:26,b722e759e21d634c3863125e8eb38eea
RD00883,CPN1961,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-12-11 00:37:34,f87916b2bab3b50a04549f47973dacb1
RD00884,CPN1590,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2025-02-11 11:28:57,ee0eadf70e09e6cbe53e67477e025f58
RD00885,CPN4588,7f191b14-927f-4975-84a6-4139f6dc9dae,2025-03-21 04:16:12,992ad8cdd241b6c0062e81ce5514eb8b
RD00886,CPN0661,2e90cc5a-37c7-450a-ae09-18d7be038c34,2025-01-10 10:24:48,a59b845f5523507b419b0f4b08ff0fe0
RD00887,CPN0974,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2025-03-05 04:45:03,7895139421bc663addc452771164c453
RD00888,CPN0125,67403e9f-0231-4a15-848a-d9cea4795a2a,2024-11-20 22:24:19,f95069765d37df8f8efbdfedcef31a1b
RD00889,CPN0678,fbd733a9-47d4-4e40-88be-709357213476,2025-03-17 18:31:54,f6a4befbe88295ee566cb7bbb926e6f3
RD00890,CPN4598,eb0851e2-3417-47e5-b97e-36ebf487607f,2025-01-25 07:38:18,df17537918961699d443dac3ccfe97aa
RD00891,CPN1507,f794693d-2fce-4b93-9462-2e86678f3a10,2025-01-08 14:09:13,b8de6bb1fafd8866243958093dec5957
RD00892,CPN1151,02cb4728-42fb-4733-962c-19a1d3c00406,2025-03-16 23:33:43,b5cc9aa5ee40325633283ace35cb4d0d
RD00893,CPN1685,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-12-28 19:38:25,0d1c7134c2f048862d2b914520ff1b52
RD00894,CPN0485,a5cef112-752a-40ba-b573-df00b771d56a,2024-12-22 02:53:52,f368a95d0422e25a0674a3795219b388
RD00895,CPN4127,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-11-16 09:31:57,4b137b94e4d2c92205614f2e5f217ae0
RD00896,CPN1774,5638cc23-cfdb-40de-9577-4997569c48f3,2024-12-11 17:00:21,be119d4b0ab89d067ee2edaccb428f0f
RD00897,CPN2965,017092b9-a700-41e2-8365-eeeddf441c3d,2025-01-11 02:37:45,dd74a814fd674f07cddc7dbf8a129acf
RD00898,CPN1846,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2024-12-11 18:56:18,a2b2ffe596ed4cda7654554466bb1ada
RD00899,CPN4373,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2025-02-19 01:32:14,80b4e34778615c03f2b0e3e6ea578feb
RD00900,CPN3183,15da51da-ad36-4db6-958f-37f69e74b4b6,2024-12-01 20:44:40,840eb0fdf4b9344b780f204f7bc995dc
RD00901,CPN4577,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-01-24 15:35:23,cbcf191524e3131a87d270cd3c0b4006
RD00902,CPN1355,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-01-24 17:38:44,76ad60d81bc4385a21643a7cfe768753
RD00903,CPN2941,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-03-25 20:55:57,c3d2b35ec4e493e8d969f343764dce79
RD00904,CPN3412,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-12-06 00:39:54,b4d6f25ebf4ab54a35282cc758261f00
RD00905,CPN2491,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2025-01-02 11:51:18,3e540fa4adca1d2689396ce6c1f90a94
RD00906,CPN3424,66beab47-39b9-4dca-b770-73f070a08070,2025-02-18 00:27:53,90f791366efe64252cb368d54c731648
RD00907,CPN2589,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-04-30 14:37:11,ead3ee045365f1fe0610adc2a2c92d24
RD00908,CPN2183,e52160b8-9208-4ee8-b49e-702370bb38e0,2025-04-30 19:10:03,98fc7532dafb468324665eba319fb931
RD00909,CPN1883,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-12-11 22:00:48,983df775deeed8d401b0fb793b7bea03
RD00910,CPN0340,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2025-02-05 19:00:42,ce7a7aa2c7a7f3484560a325aef9cb34
RD00911,CPN3173,a0d03e66-36a9-4e3a-b061-90884a47209d,2025-01-16 16:38:23,102c78bb4fe2cffd473a8e0f68f8dd4d
