RedemptionID,CustomerID,PromotionID,RedemptionDate,StoreID,RowHash
f36c4210-895b-4f53-b9c1-8527d2b44a00,a0d03e66-36a9-4e3a-b061-90884a47209d,b2d475ed-4943-42ae-a796-f027450cbb5d,2025-04-13,3f860e78-0d6e-452a-b7b2-ed200b054978,99e867ad7a3ff6b9194abe33c619f63e
de8028aa-d68e-4bef-9359-5245c891db62,5e419f86-6e6b-4b45-a140-d03228124ecb,949573ae-cdb3-4cd9-8502-872f107b6a71,2025-04-29,fc971a8d-bf12-451c-b975-f2901b591fe5,cbe9c4e847e92c9002717f77a43adecd
93351d89-2405-4660-80db-5378158b1785,788d99f0-9972-408f-858c-28268e4d1d93,62e9fc21-72b0-4f4d-9a8f-0c9d23374fa7,2025-04-27,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,e702581ffc782aee920ff532854bbdc8
3fd50450-7f9d-4f49-ac58-f8ceaa2a6835,b92ca163-e06f-44a7-896f-f4b2dd7e856f,1b7bda3b-fb5f-4097-87e1-f6a2160567bd,2025-03-26,44f20b1d-8a8b-4c64-94be-29c1042122c7,9f4a1de2117db15f476a7cfe1a276eb7
f5dd90ef-60db-4795-9ec2-2d780cb1523f,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,3fdcfca0-8c2c-4a6a-826c-7fe544bfcbd1,2025-03-29,4c52532d-b5c5-4845-8420-6218f0b41d98,c49a9521be75e2262ab3c1d8aa36cada
ae551271-e518-4915-b306-c9cbc7393499,5e419f86-6e6b-4b45-a140-d03228124ecb,ccbee5a7-6656-40fe-adab-d1d6858d8471,2025-03-25,01ba8c95-22e4-4f8e-bdd7-367531b7e260,db2c6eaea961bcd72444ba5f560ffb5c
a293504e-99eb-4143-a635-edc4bc9ffbc7,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,e96a447a-076d-4371-825f-90b05f4ec8d0,2025-03-18,3f4bbda4-0741-412e-b5d5-28977dc47e62,918a1f535ee64011b96b4f6f6f1a4eaa
9647df1f-aa57-4593-b2d4-f32df38b8882,e27170d8-ce33-4bf7-8f25-44b9c31f435b,776a6dcc-772e-4799-898d-a4ac8c241af7,2025-04-27,333b2789-e4a7-48c8-a757-1f8cc41273a5,789d31991cd7587590d313ef45d67210
af6e5f67-fb5e-4f9c-8914-5eace8c29e6d,796b2e76-cb5e-45a0-bba5-55e3896f4a19,5eaf4550-6679-471f-8ce3-cac49b4f4e74,2025-05-11,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,37995aba41b11a0985e9ec873094ebc2
fd32ecba-566b-48ff-b7bb-8a6bb2249111,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,94119107-e424-483e-85e9-ce5fd0217eb7,2025-03-17,40bcc72f-da6d-42c1-950c-490e47205fbf,6a721e9d5e28f94f13cda091a8280547
7eb7f572-ad7c-400c-bda3-8c49b67e97ae,7f191b14-927f-4975-84a6-4139f6dc9dae,ec9accd2-f817-4f96-92f6-8ce5e8322d05,2025-03-14,1bdc26e4-190b-44e5-8035-b554eee7dbd1,efd83229d8b5288d36b4a868b734dd87
dcba4cb7-96ad-44b8-8302-0f5799e7f1ce,02cb4728-42fb-4733-962c-19a1d3c00406,e948324f-f529-4cd9-9db5-18ad51c3ba82,2025-05-11,40bcc72f-da6d-42c1-950c-490e47205fbf,06dfc8f095bbf8c21085a5f513c20cef
a4c83454-9edb-4e03-9e78-de578c28c93e,abc2f41e-ab8f-430c-9677-705f4343b0ec,48bfb276-4035-4dba-b5b6-359a6a7d3b12,2025-04-24,49b14348-e197-4620-b56a-1d0c5ba462eb,cc43be01eed284ad1f2deb31d260dd40
a62147dc-1af2-4163-b37c-0fb18289e847,3046e874-7757-4321-a055-3edea53305ef,9ad07062-593b-423f-9c65-6bea74d61148,2025-03-30,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,29934096dbfaf2120e23d34e574cf386
f798d771-cc87-430c-af1a-b4771f388bd1,6e33f6a3-8056-4cdc-abd5-b6554a925aca,22996ebf-9bd5-4f51-9e4a-4bad6187b84b,2025-04-24,8b31192f-b40f-4af5-9186-67a1c00ccbee,02ff2130a023f0c9dae28a133c594995
eb7c346e-5f00-4699-860f-a281e75d3792,11f5a691-d739-491e-8a3d-0cac3ba34fc5,abbcd5bb-30ec-493d-b9bd-31d91cd27ff7,2025-03-28,44f20b1d-8a8b-4c64-94be-29c1042122c7,59b00c3627a0a4f42b96e9aa9c25c746
04e0fbda-f3b4-41f1-952c-c02d99ae5b08,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,a7f2861f-144e-40c9-b29d-d2625cbdfa33,2025-04-18,0bc96bf8-c15b-421c-baca-1e839080a232,ba93de20b51d7c7b2503fd85e6d89de4
9fa335a2-a16b-4469-b7ab-fcf3296a40a2,a9cda48f-5bc6-47eb-88d3-50606128be2d,60efcfe4-bc03-45ee-aa51-c73352330259,2025-05-10,44f20b1d-8a8b-4c64-94be-29c1042122c7,10d982586947d345947bb08b0fb9a826
0b106f0b-c369-4cd3-a77c-3f43464bad7f,ff2d9922-b0db-4e79-9e69-dde9abb78db2,3c583a82-8216-428b-8d80-935c277ed966,2025-04-09,8b31192f-b40f-4af5-9186-67a1c00ccbee,cafec589ccded44e9c6c7a1ff87807aa
ef204dfb-c152-450d-9d7c-4c2515bc4149,bed734db-9554-4ebe-b415-628b657962d6,94ea784d-2175-4603-a1c7-43dd3296b3f6,2025-03-26,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,234a8ab3867a933b4eb8c1c2fb437ed9
28e4e983-b327-4fa1-ae87-b113494cced4,9d69cc1c-f492-4f69-938c-91efee85a672,2c41abf7-ba41-473f-a50c-8fe707f5aacf,2025-04-21,b0884827-649f-4826-99d5-092fc008b264,ca64e8bb0ef241c1e12b87e3d396c211
908579ed-497c-45ac-a3ea-35ae94fa9a48,f34607a8-f6d3-427d-acf9-3d905082506b,55c0b715-1719-454f-a41c-0073b790887d,2025-04-05,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,a60ce3cf371997ce8eeb08ef3bbc8892
e4505102-5ff4-4e2a-ba3d-b3c922b211ba,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,98ea53bf-8420-4a44-86a1-f64fc9cddff1,2025-04-27,53a7cd91-a001-4320-ae57-b6b9f276f171,89d756fe3c854db57ce707d7c05a25ed
a728e92e-9bbc-4307-820f-1b98e430871c,df600f99-242b-4e78-acfa-07fe39eabd9e,ac3d7a8b-d14f-4c6c-85c0-1297e6a50e44,2025-03-18,3c890e49-3fa1-4fd1-bdff-9758f10b3478,c4b298e208d1f13fdd6f7b4fe71781ef
5ea58792-4838-4b6b-803f-b56c5fe6152a,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2c41abf7-ba41-473f-a50c-8fe707f5aacf,2025-04-04,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,06635e7b9b376f0faabea4d5acad290b
41bfca65-8896-46a5-b5f4-ac6d8e9728af,2421a4de-b9b6-4373-992d-f10380e8449e,1e345cc2-c584-4f41-9146-7ad10d9dca61,2025-03-17,47c0d2d6-1812-49b2-a482-bc0bd6f2a9e6,6206b5699809629c6a67637663688fd5
79dea067-bd02-4ae2-8c1e-e5bc99ef1a3c,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,52eae385-d66c-4028-9487-a5a14bbb32bc,2025-03-24,3a5296af-bd13-4a34-a138-aa20dd5c46ba,b7d10681a201136f7d92f88f7b1495fd
89d2a326-0ee3-44e3-bb19-7f5ef699493e,3bb1717d-21cd-470c-9e89-3c63077a1359,77641aa3-4b10-4427-81e0-18aaf82eb32d,2025-05-02,8940ea8f-f6be-4505-b6e9-895ec65a2da9,8a84db31d708af21d726dff5a6e24ef7
69d8193c-23fa-4e3b-a71f-1368107de42a,bb8f9480-8fc2-46ac-8f93-942acc115626,a28d398c-25cb-4c6b-9023-07d04dc704f4,2025-05-08,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,ce591710c058bc062e68dbf64d5728b8
18a6ed6c-5922-4878-a62e-0afddcb2cf57,1839e3f3-d986-40e7-b0da-022e91928a13,65c056b0-d4ad-4040-82f0-10a253380c1a,2025-03-14,e6903e1d-1e5f-49a2-a227-741db594d62f,a997066d66a7a33fe2e5432da56bd7f6
3f335e18-c4ce-4ed8-b0ea-af55163471a1,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,abbcd5bb-30ec-493d-b9bd-31d91cd27ff7,2025-03-15,e197cf7b-8fe0-4586-b917-71660fa7fe1e,6d316fe50be5dc82acc42070d8151d58
ebd8d94e-b5aa-4f9b-81c8-5d37a6671bd6,2c063f55-8e12-40f5-82d1-e02e8211dcaf,cbf2af16-6aff-4422-823d-a3273bb13d55,2025-03-18,b0884827-649f-4826-99d5-092fc008b264,97aad63bdef790125ac3ad2a62cac7ca
aaeb0e94-feef-4d77-86ba-991d38f1e437,efd12b55-23e9-4f58-a207-35e1da7e7afe,7cc3fecc-f4c1-44ed-853f-3d047d92193a,2025-05-02,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,5a70299f1ef11d31d596231e12806cc8
8c9834e8-0c06-48e8-a49b-e2471162559b,5dcbd063-c98d-4d66-923f-e117989bd15c,83540960-e869-497e-a790-d6a86ecbf749,2025-04-15,c49e299b-895b-4fad-b361-879cec70a5dd,8f58557362f567947d8f1d39d476e664
e774a441-4d9d-4a46-af6e-e5393d31c669,6e33f6a3-8056-4cdc-abd5-b6554a925aca,83540960-e869-497e-a790-d6a86ecbf749,2025-05-04,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,8979367560773e97883109edefc0d5fe
6cf15609-0e48-457f-889f-2f17c2695324,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,a3776c51-0eba-4e3a-b7e4-909c7be832db,2025-04-11,149569d3-15a3-47a5-82cf-6209374d0993,3706b571b1b0e4aae9a3650875f23883
d7a8323e-29bb-4537-808b-32eea0e82631,796b2e76-cb5e-45a0-bba5-55e3896f4a19,6c1f3c4f-45f6-4829-9e61-8f6333c59d27,2025-05-05,7eb89a43-477e-4ffa-8524-0df4db71df05,c2172ce1378161078ec01da1ec93a88f
046c2ef3-ff99-41cb-a948-27830dc93d43,2eb88cd9-93aa-4403-b930-4d0d8ababa21,7465b223-750c-4839-a846-a78285fb3593,2025-04-13,f7707042-df3b-4a83-9d03-d82bac2e3f79,df1ab74da1a82de033069f75c11decf6
b565055a-54fd-4d1b-8209-c34954160ccf,788d99f0-9972-408f-858c-28268e4d1d93,7cbf4232-5ce0-43fb-8a27-aaa12dfbf223,2025-05-02,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,327749cab7b1a352ec7921cb0a6be29a
e0d19679-8662-42cd-8751-7e2f1908bd82,df600f99-242b-4e78-acfa-07fe39eabd9e,a4b90933-c90a-4294-9243-9cbb7233642d,2025-04-12,c497212b-f140-4798-8a4a-fff690590af5,800b4e99fa65f9440ffaa5e3772adc18
6cb09de7-9a5d-4d9c-a9e0-d298b92534e0,796b2e76-cb5e-45a0-bba5-55e3896f4a19,542e10ac-7353-4459-944b-d74942ef8039,2025-04-12,830184b9-4010-44c6-9926-a08e9aed29b8,82e905f5ba1e55318d42432618ce3382
351e736a-1a57-42f6-bedf-5369424ed7aa,017092b9-a700-41e2-8365-eeeddf441c3d,3b5e7bef-0810-4e12-9bac-a54773ad08ca,2025-03-24,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,018e5cb865d587feaf5eca566a690842
9fa79a3e-4389-4a37-913e-53196e28208a,0094c41e-8408-4846-b185-fbf114db7a0d,f5de55f6-23e9-474f-99f6-f8be5994af09,2025-03-16,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,7a680e1cb2846c4b5bf988994eb7b389
88b098a6-f023-4920-9ce5-c39cece639ff,d86011eb-bd81-4aee-b905-18ffad895411,70c945b6-11d3-43f4-8b94-08786ef9feb9,2025-03-14,ba13b2d5-a484-47d1-a3ca-286034075be4,0177642584986bcbf6d4878ca16be932
038c41d3-304d-4d89-a669-b562758cafaf,efd12b55-23e9-4f58-a207-35e1da7e7afe,0de7a1a7-5281-4a9c-af68-d0b6e21d6ed9,2025-03-17,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,b348cab04567f5f54edfa3e9b3910dc7
6fcb47d0-dc69-407c-9706-8ce27a6f56bb,6b429bc0-656f-47dd-9580-28efbaf20c9b,ddcbcf91-209e-4557-8c68-1f25dfb016b7,2025-05-07,a29e1064-53d0-44a2-bc61-c789e296ddae,7bdae9842a88f2ebb690571b0733afa9
cb5b5dc9-805a-4598-a264-4b3969fa33df,9de85a38-608f-45f2-b25f-78aab3924fa9,fa823a6e-bf90-4282-ac65-402a6d4e653a,2025-04-10,4455fc8a-2871-40be-a37a-c8d9534a085b,4301de367cc34e0a125f7664934ada6d
10fec4e3-d743-4b60-b822-28796bd8b9cb,19a564d4-ed76-41b2-bf45-d41d8500da78,ecf8cce3-b0b3-490f-9d10-f765dcbd1a11,2025-05-04,4455fc8a-2871-40be-a37a-c8d9534a085b,95720e983fc615669d6e98b5d76fb968
73087aee-0d9a-47e6-8943-1dcacffca05e,90448626-31aa-4d65-a854-dab84c21bac0,251468cf-1117-4560-907f-c0db03e00f32,2025-03-24,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,6d6f4bab73603ed9c070a53726bd822b
93a21f80-d61d-409c-83cd-a3304a3554d1,2421a4de-b9b6-4373-992d-f10380e8449e,700bb278-0f24-4164-9734-f2404702d1a4,2025-03-19,ba13b2d5-a484-47d1-a3ca-286034075be4,8cbe9fa021a273699594de9f7e823312
a777dbb3-7018-4ab1-bfc1-86b1edbdeec6,5638cc23-cfdb-40de-9577-4997569c48f3,38e0e737-a8bc-4ec9-af67-6447e6477402,2025-05-07,31568063-1420-49c6-ab2f-219cf6c84088,b6cf12c36689840708966b69460a1a3f
7843075c-5560-4111-8899-41a55b76d72a,9de85a38-608f-45f2-b25f-78aab3924fa9,bc755d93-f0a8-4c19-ae02-88992c54503a,2025-04-26,bbf68760-7734-406b-b254-cf19c1d58175,876a3bc57a2e8327ddc8751d90a6e37c
39325711-4d01-4c18-8ed3-98ae81703188,32c5b93f-8271-4c50-a62b-e8f545caaa6f,a94be0b3-6c46-49bc-a44d-4505ea1c4dc8,2025-04-01,3f860e78-0d6e-452a-b7b2-ed200b054978,e43864a980af5ffc5a98f0f81c59a7fb
1b73fd3e-721b-4de8-a9cc-4702c9d7dc95,bc0e387c-0b60-4a80-9ee9-45178de8cb66,77311d0b-15af-43a1-8f5f-8626ef7544f8,2025-03-17,863d9f7a-2297-4579-b666-b563a1ea1235,3abbdc42ac4f94d51b732ffcc6d83eb9
06288ffa-8ce8-42aa-8c87-1910fbab7473,088e7d05-b0ef-4166-acb0-16d57f776a6a,9a4f0268-e986-40c3-872b-d9ec16146b37,2025-05-08,921cb450-415d-4451-a34c-149527faa2d2,faa7f31ac8d4f1fdb31aefb88fb0de5e
5cec381d-cfb3-4b89-85c1-e194cfb3cfb9,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,d4abe13d-7e38-495e-8528-79396f7c0aa0,2025-05-09,3c890e49-3fa1-4fd1-bdff-9758f10b3478,f13a89ecfb5e138012ffcca7c08941c2
54d5de5d-e032-47a3-a707-398cd7dd3cdf,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2c41abf7-ba41-473f-a50c-8fe707f5aacf,2025-03-25,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,1237b7074e2cfd15fbfd678b078e482e
77f4f95e-e973-446e-a9cd-07e5c659b026,bc0e387c-0b60-4a80-9ee9-45178de8cb66,b9322bfe-ab91-447a-b1a8-a94e204c3638,2025-04-03,a29e1064-53d0-44a2-bc61-c789e296ddae,30ccea87a04ed1d2f2d011d8c26932b2
d5e9fd96-eceb-4165-a595-de600ab6e62e,98079c5e-8c4a-4564-9ca5-658f9db89953,0d9182a9-463c-4484-b864-a6f3082ea8f2,2025-03-13,149569d3-15a3-47a5-82cf-6209374d0993,78884b8ad26453a350550ab62949e0f0
81b4a3a6-f4d6-4caa-bcd4-5e545bf6ae3f,7f191b14-927f-4975-84a6-4139f6dc9dae,738736a9-46a9-4fc2-a781-b5440be40851,2025-04-30,ba13b2d5-a484-47d1-a3ca-286034075be4,fdd96bc2f297bb52f7e18d639512fa31
60d44d44-654d-4649-af66-8823de6a66f9,e27170d8-ce33-4bf7-8f25-44b9c31f435b,b4dd35be-0696-4c20-b4a0-9be025591180,2025-03-23,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,dcbb2e81e10a2f088837b0fbc352956f
4bd92f2e-bb39-4d24-88d6-b007539874ff,5dcbd063-c98d-4d66-923f-e117989bd15c,3d8dd583-d853-4a7f-a076-69cfaf8e9167,2025-04-05,c497212b-f140-4798-8a4a-fff690590af5,e0fdb2278851b2678b9757d5fc8f1143
fe342f4d-de22-47f4-88f7-959a4796b1a2,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,5fef4cde-a660-462e-be8c-d7c9b670cd44,2025-04-19,d41124dd-d026-420b-a502-241945f71418,81e1670d4f7b1277bce31693609310a3
9ab8cdf3-696f-41cc-8aee-97cbc3f01fdc,df600f99-242b-4e78-acfa-07fe39eabd9e,a9e30c86-3b17-46c6-b0ab-e45fb2781882,2025-04-21,01ba8c95-22e4-4f8e-bdd7-367531b7e260,3a606b5a4b73d7e4641537106457a054
f9e6cea0-a980-49d5-b5ec-a12337de0552,c0e366b0-4820-408e-94df-b7532085e9c5,d177298f-443e-4faf-807d-129b3069b254,2025-04-03,623d601b-cf79-47df-8989-7d7cb9b42f59,6c0a8df3e8b601e517a07a3285977b14
9b0454fc-140f-4d9c-baad-77bc69ec6b3b,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,752a713e-2515-46fd-b6b8-787007e79404,2025-05-02,3e280c93-e647-4ad1-bdde-14dae735e364,1a87ba291430ab1a91374fc85b9bb9b0
835ecbcd-2569-4ecb-b9a2-797f32546c52,9d69cc1c-f492-4f69-938c-91efee85a672,b5a84983-62eb-4f5e-940b-4e5ab3b3face,2025-05-04,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,037b8b877eba52b3d0a8f13395d05dcc
21cc9b6d-ea93-4b26-90ed-3ca16442a8c2,270a78d4-d980-45c3-bf41-9c12bdda3546,d739ee22-89fc-4cdc-b801-c2f0dff6258d,2025-05-03,66dc8a60-4b83-45a3-85e6-f382697e2a0b,2795c7eca35016fd85da838160739027
bc0b9b2d-879b-40db-a3e6-981acd2244eb,11f5a691-d739-491e-8a3d-0cac3ba34fc5,b0a76915-122c-4e08-a2e2-127d3265e686,2025-03-15,20d89646-1959-4624-8d20-117e253bb496,5f06a1b757d8f5e2406b79cb5af2b670
3160ef7b-c9ac-467f-965e-dd57ff1ec289,d86011eb-bd81-4aee-b905-18ffad895411,22b0ecd1-7413-40f9-82a4-d92155109021,2025-03-18,53a06850-070b-4542-87ee-ba6a1fea44ab,ba796c1489de50a2224a9a39c4cb6d91
515696e8-0634-4148-803a-caa0b880da9e,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,361e15a0-28f1-4ad1-b6cf-8089efe3af48,2025-05-08,ba13b2d5-a484-47d1-a3ca-286034075be4,831b64ab145c139a806578d66d28afad
6eee2708-ce05-4044-acdf-d6aaf2624570,0cae327d-3c1c-4b9b-b1e0-103207463ade,d058ce86-5078-4633-b0d4-8b83a1567ed9,2025-04-20,ba82a1a7-81e2-411e-bc68-6dde763ff558,7f05ae7fa352356450437b4362cfb78e
52328d81-1cba-45ff-a5bd-9d02e9217d1b,6e33f6a3-8056-4cdc-abd5-b6554a925aca,4b4955fb-a712-4281-8c2e-0578834a7f2c,2025-04-18,4d50f9b7-fc77-4655-9e40-8d1402c05266,56375749d7731842866f2dca7343199d
cdd10a64-e867-49dd-94d2-5af466a6519b,ff2d9922-b0db-4e79-9e69-dde9abb78db2,86427087-2fc4-4d99-8ac6-4b96cad6b93c,2025-04-15,53a7cd91-a001-4320-ae57-b6b9f276f171,a80b80b7ea3665643fe159ad9228013d
3a0bcb72-4000-4488-affd-9d5c07f88994,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,98ea53bf-8420-4a44-86a1-f64fc9cddff1,2025-05-04,1713a6f2-41c1-43a0-8a0b-edcfd1027009,130eaa051c9f3c744a3de7f0e584c6fc
9c88aa47-8c50-4b2f-8786-e069ac4b5069,e52160b8-9208-4ee8-b49e-702370bb38e0,7f1ca61e-b6ae-409f-8472-81effa45d57e,2025-03-26,42ebbb25-07d2-4827-abf2-35b3c9daa300,350d49b376ee53e5dd4ddd563b965a8c
74004b79-4bf7-427d-97ed-610d5e87a517,86664865-4e84-4896-b9b1-3d58a3c19a13,b1927051-df5d-4108-9226-c289bf489b94,2025-04-07,953fbd98-d927-4711-ada7-e78c7da3428f,79b6a2f3eb420c921fe06408bf0777e6
9359d84c-b4a9-4180-be70-de4b47dd9e47,0cae327d-3c1c-4b9b-b1e0-103207463ade,9ced9c91-2c57-43d8-804f-a31020254728,2025-03-19,953fbd98-d927-4711-ada7-e78c7da3428f,57d30bdd41fcea7cc74e0b2f42b0d67c
05897e9e-d1eb-48cd-a2ad-37a5babafd3b,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,62112efd-50fd-4ca1-85a8-beeebd2fbd20,2025-03-30,7ba3c5d7-1961-4ebf-b146-9fdb307a7efc,29cee9ee32e4e7181770e2be8ab9ea03
657134c8-0666-4a73-beb4-58f0d593e779,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,05ee5a99-5fb0-40bf-b338-8482b39275ea,2025-05-06,4eb36c5a-37fe-4185-b05f-0d77270d822c,fb79402e58144309fad5cc1755d4d61f
91748f44-1aac-44de-b90e-0c6d4a57a599,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,d3c9f4f3-e0a7-4550-991d-8c2791b48b6d,2025-03-14,874e3482-e0bb-4936-9f1c-41bda29cbd80,0335a66dea84cb590c32d56ed2464e36
8198bcba-ad84-4f53-bc36-277a2e4ecf9c,829df66c-a6f3-474c-bc06-48d34aa71c44,ac3d7a8b-d14f-4c6c-85c0-1297e6a50e44,2025-04-16,64e37cee-410d-45da-8592-a2e08c8eeee4,3d5cc1aa6bb61af27a20792ee24d21a1
d05ac83f-bbbf-4e06-896e-eb983077ec68,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2415724b-3be3-438f-94df-250f8bc30bbc,2025-04-16,c49e299b-895b-4fad-b361-879cec70a5dd,6c1b734d4ba608dbb2917904a9e2e511
00cef02e-4588-417a-aacc-84b0685e5a9b,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,d7c4b8e7-ef96-4e80-aa3f-47b3208cccb2,2025-04-17,921cb450-415d-4451-a34c-149527faa2d2,1321cec7f30b04730a8dd06a736b848c
66e1cc65-1b41-47e8-8681-099e92c0a136,0094c41e-8408-4846-b185-fbf114db7a0d,2e7bdb10-bdac-4390-a901-281f1b5b6159,2025-04-13,40bcc72f-da6d-42c1-950c-490e47205fbf,11590b54e47a6d529d385ab20bd3d138
71808150-13e2-49f8-8bc6-c2676c275fc6,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,1c1df1fb-3aab-49f6-aae8-c826e609a19c,2025-03-25,08468168-f14f-4e24-a000-22dc8424a0e8,a7f9e9d30aadcde3e41a824406cf37b5
c5ea0136-e362-4eb2-a400-434edc64b88d,5f2643f1-ca38-40c5-adaa-748da8a72c69,77311d0b-15af-43a1-8f5f-8626ef7544f8,2025-05-10,a1b128d1-a63a-4445-a100-8252f369454e,2fee58335c9e5e30a5f13d07e74f5ca6
e9e617a3-63ef-4c38-939f-e568569cdc58,abc2f41e-ab8f-430c-9677-705f4343b0ec,05ee5a99-5fb0-40bf-b338-8482b39275ea,2025-03-16,53a7cd91-a001-4320-ae57-b6b9f276f171,40e6e242db47b6589e916f577fb75fdb
9f5c6fa4-83f1-423b-bcdf-b7519d7034d6,829df66c-a6f3-474c-bc06-48d34aa71c44,62112efd-50fd-4ca1-85a8-beeebd2fbd20,2025-04-05,d41124dd-d026-420b-a502-241945f71418,85bd542f8fa90883be4504403e3c5fe9
fdbd9b6c-4d9b-4ef4-81bb-d15f06295be2,f326cd1e-3549-45d6-9382-4ce1eebadcf0,361e15a0-28f1-4ad1-b6cf-8089efe3af48,2025-03-13,ad0144f8-d0e7-451e-8ead-b5ce4aa47b6d,9c6ef35beb848cd8025e724ad5191841
49ea755d-fc17-4d0e-b322-d7d15fd84359,b92ca163-e06f-44a7-896f-f4b2dd7e856f,738736a9-46a9-4fc2-a781-b5440be40851,2025-04-08,e6903e1d-1e5f-49a2-a227-741db594d62f,a1bc62f7a2faf9c259b8af8edfa0cb1a
1666806b-24f4-4e1b-a9d7-58a50fa92569,01d50da8-b34d-48ef-b445-cefaaa00514b,7209422e-8ef2-4978-9c6f-06dace8a8416,2025-04-05,093eb1fa-4fe5-41c3-89d4-8b5f2a340377,88aa256f6719663a7e103065057d4d7c
f1aab462-02bb-40f0-b271-468473368a5e,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,9f4195ee-70ee-4212-aad1-db2557e21f99,2025-03-23,5b53a8e5-df2e-45b5-8540-0f33354600c4,36fe1102e0dad6b3ca5cb866a44e362e
be998902-7034-4219-ba48-0546dcbe0e74,829df66c-a6f3-474c-bc06-48d34aa71c44,d0370aa1-7dc3-4b40-99ba-4fa68a365760,2025-03-13,02ebd4fe-8110-47e3-b59e-f71c08a5144a,90a5e0c11c5d424f1ccc7fd11c4bd12c
ebebc75e-a197-4a99-b0c1-33134e2f1984,98079c5e-8c4a-4564-9ca5-658f9db89953,60efcfe4-bc03-45ee-aa51-c73352330259,2025-04-12,3a5296af-bd13-4a34-a138-aa20dd5c46ba,f87ba55f0e9c9b2ec65a827593ef3cf0
f619a637-7e4f-49fe-88a0-b347c9c5e5a6,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,77641aa3-4b10-4427-81e0-18aaf82eb32d,2025-04-07,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,561ed1a6d5d471b4d9c2f8ed270749c7
6a7e8d7a-8016-4ad6-9cb5-1c8651e4218b,5638cc23-cfdb-40de-9577-4997569c48f3,44488f30-e2fb-4c04-b876-4fbd5f78493c,2025-03-21,02c1a38a-2d07-4869-a002-f0e616bdf188,85702326035fbcc4fbd7da640f4716bc
08355bdc-35eb-4215-955e-15c497e27de9,2c063f55-8e12-40f5-82d1-e02e8211dcaf,3d8dd583-d853-4a7f-a076-69cfaf8e9167,2025-03-16,02ebd4fe-8110-47e3-b59e-f71c08a5144a,f83f28706514c1f970952155f7162079
eb5a6954-1f9c-462f-ac0a-f8b1560a59e3,02cb4728-42fb-4733-962c-19a1d3c00406,aa5ef755-111f-4c9c-9ddf-d3fa7b677d91,2025-03-16,7d394859-6901-494b-975d-d0307729e8ce,65f6b34d54555aa79306259b3ac2ec80
2245a62f-f755-4a20-ae8d-db7e0965127e,ee85931e-020f-4408-8af2-2b9bf4edd7b8,60efcfe4-bc03-45ee-aa51-c73352330259,2025-05-08,1629f429-b1b4-43e5-b923-38c9562df935,e60563aac39cdd10650725ac2b111507
f8c56b81-ae7d-4be1-97b2-7da6e1b525c5,788d99f0-9972-408f-858c-28268e4d1d93,e60a22d2-5879-49e6-8693-b667a00f8454,2025-04-20,7d394859-6901-494b-975d-d0307729e8ce,17b24fbd3553c779a6751e0c28a0a7a4
ce661c6a-a0bc-4d9f-8feb-7006f24a65f5,07a7c40b-1082-478f-be65-ed92db3c2b5b,1929480e-7cc3-437d-979f-d6a10553d43a,2025-05-01,f7072436-bacf-44d5-86d7-62843ac7e9a9,2dd923422abc1c41faf0119ee7c18dc2
