ReturnID,OnlineOrderID,ProductID,ReturnDate,ReasonID,RowHash
733e694a-eaa2-4c83-84cb-06e7b7625d87,1805e68f-bcf1-40a9-a29e-3a7f7efa41bf,4785,2025-04-21,8596a775-cb31-4500-8788-d05a7a5b9459,db0c4fee5712403bb66f2c0befac0a0e
3125953b-de43-4836-97ea-1b90230c7528,2e397875-26f0-42e5-a61f-160a6f6e3cd9,3421,2025-04-28,dc33dda7-7a78-4748-b64e-ab9510a27853,f3fecd462c70e5cb28ddea57b928b9de
be1a2f35-aba2-4cbb-8d7e-fa6470ca01d9,a3b4e581-b9b6-4d14-9ca4-6b78a2239cba,1608,2025-03-05,dc33dda7-7a78-4748-b64e-ab9510a27853,52509f210e0ff181e9e5fb0025780fbd
9fa5da70-6e6f-4129-baa6-12f64f138c30,68082b03-d513-432f-8fe6-7ef2b3236854,3112,2025-03-06,8596a775-cb31-4500-8788-d05a7a5b9459,b9bd20dd51e7a2b9fd840d0c2f7a3062
e0176c66-c72d-4443-a485-2c27a242e234,325c10a6-2913-42d3-b419-c127af0d59aa,2014,2025-02-24,81e4d915-5355-4893-b418-476edd7dd4d6,fb82dc13f8e62b060601bf437a84e103
3897159e-3d54-4c3b-88b9-bbc4631ab007,ab3298b8-7522-4fef-bfbb-472781756e7a,2766,2025-04-26,dc33dda7-7a78-4748-b64e-ab9510a27853,b7efba1f8a1c99d4d625d65bef5a8116
1e930dda-7c89-45bb-a416-f3d7ab8ac42a,7d5fe806-1e51-4295-80bb-b5e380b44c8f,4003,2025-04-18,81e4d915-5355-4893-b418-476edd7dd4d6,6fdf48b35aeda05f629aea6f2b5a86f4
63ff89ae-8362-431b-8b61-50fcbd73a4d4,3a90654f-1390-438d-a719-87e19df54dee,1379,2025-02-19,dc33dda7-7a78-4748-b64e-ab9510a27853,8f0fce69a1361867a39121ef14000412
1f7cb81a-6116-4ff1-a017-680dacd76ebe,0551f35c-c13d-47be-b7e8-0edf8cdfd647,1147,2025-03-18,8596a775-cb31-4500-8788-d05a7a5b9459,665ecc975611447fc283fc0bab88523b
2bee4097-7d6a-4ec0-badf-171b2ff65f0a,316e83a8-c602-4467-9145-fa4655ddeffe,1508,2025-05-04,8596a775-cb31-4500-8788-d05a7a5b9459,a7c848d9bd4e1a9f126a4e978b98415b
cb9a28a3-d1a6-432b-b184-295781d0c9c6,6791040a-a6cf-438a-b06c-21990b662055,482,2025-02-12,8596a775-cb31-4500-8788-d05a7a5b9459,d09d30f5783f7923c562ab7a51974c75
8f64049d-1a5e-41fc-b3d9-cdaf64f4252b,ada18b28-b41e-4eb6-929f-ae52d8c8665c,609,2025-05-03,07fd11fc-3cf6-4657-a819-d0ffd6681561,302712f7561de6c8fa70c525946cb32e
0b2a0203-d0a8-4161-806d-d33a4214d013,bf371da8-c50c-4b4e-9c5f-ff80b518dafe,53,2025-03-26,81e4d915-5355-4893-b418-476edd7dd4d6,bc6833cc4daaae2599a11e9367112721
3be6220e-f948-4c0e-8a53-963ff6850d5d,33f03b4f-f86a-4d3a-b351-7ec7b816511c,1896,2025-03-02,07fd11fc-3cf6-4657-a819-d0ffd6681561,835a8776bfd16e7a19bf160e0c65fe80
a7e7b7fa-819b-47e4-a5df-af8ecc3255f5,1ea308c1-6f13-442a-bcfa-8ed53d751b24,1238,2025-02-28,07fd11fc-3cf6-4657-a819-d0ffd6681561,65423b958deb760b0f0e729a30d3a7e6
1679038b-a221-4ac7-bbab-dcb4a6e37499,dbee548d-644b-4073-a595-409834f17516,4143,2025-04-29,81e4d915-5355-4893-b418-476edd7dd4d6,a313a761141d98a4728c9fca2df9c56b
c728fa16-012a-40bb-a8b3-ea8abbb6199a,c650db96-a98a-465a-9c0c-ee7d79d13355,496,2025-05-09,8596a775-cb31-4500-8788-d05a7a5b9459,9c3c9c710cfcc3e506800dcc579cbc8a
4d062ddc-9818-40ac-85e6-0a46aab6d21a,4037a620-251e-4e75-ada2-905fd99305e1,3959,2025-03-25,81e4d915-5355-4893-b418-476edd7dd4d6,3b296c7801aa1c6f3b22aa2908e48216
8ec0b191-16f4-4a8f-8330-a5022bae5237,9b4935da-1768-40ae-9321-ef5928d9ed40,55,2025-03-14,8596a775-cb31-4500-8788-d05a7a5b9459,035d7ccf3673bf5ae5a970856689bd7f
91aa5888-b2cd-474b-9a32-2562c7ac1d9a,347d5539-92bf-4c37-a9a0-54399bef247e,3370,2025-03-10,07fd11fc-3cf6-4657-a819-d0ffd6681561,6ae4feef088b8c1ef041edc61fd8e989
87ad361f-529c-4dcf-8379-cdf9c80052ae,9b4935da-1768-40ae-9321-ef5928d9ed40,4337,2025-04-29,dc33dda7-7a78-4748-b64e-ab9510a27853,b00d6516d87099cf6d1cddc9708916bf
1907d222-f527-4eb6-86f6-00fb2430463d,9014a9f5-3cf3-4a5b-b84b-6ba7005e38df,2349,2025-04-27,07fd11fc-3cf6-4657-a819-d0ffd6681561,48f2ea3e740022d08bd2bba975cb86b5
66e60189-d203-49a3-bf53-eca3d0b80b66,658a111b-3f5f-46b5-a166-68bf318d4f88,3528,2025-05-04,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,f14e7ce58ebdd6bec4cc20f468fcccd2
9f1c42c2-bdae-430d-8f14-92750913f2b0,b6d830fd-cc19-4e47-b429-5d11424a1d8d,790,2025-03-03,8596a775-cb31-4500-8788-d05a7a5b9459,59e5cb760e913dae1cbdd28579b6dddd
9046d0da-0714-4569-805a-0b3f6931853f,a0cb866d-a8f2-4e3b-b654-260c62b875ac,1975,2025-03-02,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,6b784ef5edbc0c7eced914d81d56213a
f846b6de-6940-431c-a056-edbcbc240b10,44ce04ba-a7d4-423c-9f3f-9fd02b7d246b,4313,2025-02-11,dc33dda7-7a78-4748-b64e-ab9510a27853,d84ac8a18ba913dfb5559dd3acdec0c2
0319dc29-aeb5-4049-a9ec-68a03ae1c115,eedecb6b-bae4-44d0-9e42-693d9a169231,2904,2025-04-14,dc33dda7-7a78-4748-b64e-ab9510a27853,213933e919efdbad194847dfc99b4a11
328bd91c-7464-4a98-9ff1-35cab9ce4b74,8672e1ab-ae03-49ce-aa64-df6ece9f7957,3252,2025-02-27,07fd11fc-3cf6-4657-a819-d0ffd6681561,84aea378aa44cfb6efe93b581e151b9a
750f634a-4e76-4f8b-af6f-6ddffb993246,c650db96-a98a-465a-9c0c-ee7d79d13355,3327,2025-03-19,81e4d915-5355-4893-b418-476edd7dd4d6,37f349730d4c5bcde1dc9dbaca4c5e17
1b2a848e-84b9-4daa-95fd-2a58ccef2830,10ae45a8-9923-43f8-b326-5c1f63b7d0c1,1993,2025-03-12,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,a972920d050940961920611aa6805a5a
0f8e2275-5223-4151-90f8-5e8e1f617503,c2cc5c39-1f9b-484f-a4fc-ee105c431de5,661,2025-03-08,07fd11fc-3cf6-4657-a819-d0ffd6681561,3a82384a1dbe0e9a51834cd7ade98dc7
77718e65-4b8b-4edb-84f7-3c0aa7a1f286,7f91e9a5-ffbb-4223-9998-c7bd56637012,3321,2025-05-03,81e4d915-5355-4893-b418-476edd7dd4d6,d92ec717ddda89092f89fbaea48810b9
c9989f03-7b55-400e-8b3b-7b0aa30c1afb,21152826-2349-4293-be52-5e6d77f8ed31,4528,2025-02-15,81e4d915-5355-4893-b418-476edd7dd4d6,404bf8befadad04673450ab2e28e832b
3eb22c04-631a-44c2-b758-ac9179c03574,f6995964-30a7-40ee-b0a4-4703c7b2eb66,78,2025-04-25,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,e11153dce25bb2e3b6711c5412ec478d
7156f142-1dbb-4878-98b8-449aeb58ebf3,ee69621a-e3fd-48de-8a4b-ceb96b8cef44,4095,2025-03-08,81e4d915-5355-4893-b418-476edd7dd4d6,eabfe851faa2067a2559a7d10e650e7f
da32eb17-9015-4ae1-bdb6-88090a5ed3a5,7e06566a-3bc6-41ce-8ce1-7b0cb9c805f7,2714,2025-03-15,8596a775-cb31-4500-8788-d05a7a5b9459,b987341749ac644a06bca066c4b374d1
89fa52a9-3bd7-42cc-9c44-7e1f153418ff,5bb540b0-3738-46c3-adaf-840f304d105e,782,2025-04-12,8596a775-cb31-4500-8788-d05a7a5b9459,bba44035ac463c69cedbf9b753e5145d
dc4356a6-895f-4902-ad1f-29c8e5c0e471,91a73e61-132b-4903-b4da-5b4974f06515,349,2025-03-30,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,3033979d27ab190852ca60cfb5c5e608
05ea555c-55b3-48ea-8ad6-970c1c737f1d,a468f648-018a-46bb-96ea-e32a7cd5d990,4644,2025-03-19,81e4d915-5355-4893-b418-476edd7dd4d6,704255194de3f0d38bfa3d4810cfa159
7094af09-d362-4cca-90bf-d90ec10a2810,d7624aae-587f-4bdd-909c-89ab16cc2b4e,382,2025-04-15,07fd11fc-3cf6-4657-a819-d0ffd6681561,2fd7d98479c1f68970084e8ab1fe9781
766ad78a-6e95-424e-9358-3f03cc8e7df3,63779b61-e4a7-4e84-a955-dd3e55afb918,2297,2025-05-01,8596a775-cb31-4500-8788-d05a7a5b9459,329d3a4a9e2b237fd131f7069e2e66c0
946072b1-4b77-420b-864e-146577736401,255db2bc-d412-45d5-9b21-15644859a2fb,270,2025-04-02,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,db1e927d921ff5bce4422f1d8a9ad86e
e7feb525-b9a0-4691-bd9d-76c87450d64e,fd47b8ce-4057-4f9b-a4e0-8dcf5dd0f3ce,2577,2025-03-13,07fd11fc-3cf6-4657-a819-d0ffd6681561,3bdddff4fb7ffa9dd71349ee857b1eda
83a35738-c37d-4e29-9adc-4932301aa2d6,8152af53-59fc-480c-955e-93a70d87c303,1698,2025-05-11,8596a775-cb31-4500-8788-d05a7a5b9459,a81b42b5eda508a79d088be348225447
03b65631-5072-4462-820b-0e042e7a1f99,5f9f004f-64d2-45c6-a977-9d510d79450b,3263,2025-02-11,07fd11fc-3cf6-4657-a819-d0ffd6681561,ed087402f613f8d56904b10095ec20e9
0d0654ec-7b4b-4125-8663-cf076e6eb131,c2cc5c39-1f9b-484f-a4fc-ee105c431de5,1331,2025-02-20,8596a775-cb31-4500-8788-d05a7a5b9459,1624461ef5678d60f3b465cfcf1d6a10
222d9426-f940-49be-b360-61338be58732,46e39baf-17c8-435b-ad15-1866cce6c44e,4643,2025-05-05,81e4d915-5355-4893-b418-476edd7dd4d6,4650d38e7d3f2398a5566aff250a4137
6303a683-cd80-437e-8785-5b967b52d16a,266fbdf5-9b71-4d0b-aeaa-be20ea87cc19,4429,2025-03-06,dc33dda7-7a78-4748-b64e-ab9510a27853,0fbb17b301cb37da6cc6af322af9d6aa
eabd8320-f5e2-4d2a-af81-d7cc6ba1761f,ce476215-09b7-4c54-bfef-483d35745814,1147,2025-02-26,07fd11fc-3cf6-4657-a819-d0ffd6681561,bdda911587cff6162ec02448e453d844
d1a64f3e-6a9f-4cda-bbf7-736735618dab,4c717881-c190-4f5f-b6c3-fe34438802f5,2834,2025-04-06,07fd11fc-3cf6-4657-a819-d0ffd6681561,5189ad4587429bef6418412ea3875507
59f94637-9645-4d14-b7b8-7bfd7e966936,c8ee0f1c-3680-4631-8e49-9a1541a7b276,3581,2025-03-06,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,0221d33014a9fff7b532b03254f69146
4536c851-80ee-46a4-99be-6edba1dccd53,e46be1e6-62f3-4cee-92c4-790fae71ed9c,623,2025-02-12,dc33dda7-7a78-4748-b64e-ab9510a27853,314a784603ed7b48214b0bf8a407c93e
fd5849a9-86f7-4611-b93b-546c560465b4,3e878890-a86d-4f39-b1d7-1f2623d1c422,4880,2025-02-19,81e4d915-5355-4893-b418-476edd7dd4d6,c063e2d9811d3f198e945f5d503458fa
c06382cd-27d4-404c-9976-12743316c09e,8e8cc62a-a386-465f-ac42-980f3e035d1a,2674,2025-04-07,07fd11fc-3cf6-4657-a819-d0ffd6681561,41513dbd9675b0bc403fd98b0deacedf
b1f37e2f-a255-4276-becd-9e8ba368c181,7754871e-d35f-4f69-a521-23775edaaae9,2240,2025-03-23,81e4d915-5355-4893-b418-476edd7dd4d6,4e958877200d719f87adb5867f71a12b
4464095b-a9f0-4338-aac1-51ea62318ce4,43932f8c-5baa-45b9-8028-865fbffbccea,1869,2025-03-14,dc33dda7-7a78-4748-b64e-ab9510a27853,a226b1bbdc9410647c91cdc34ef24830
1c701f81-8e66-4dfb-8ab2-ee1555f96067,6f5dd7e1-f9fa-4428-905a-abb3798ac66b,3076,2025-04-20,81e4d915-5355-4893-b418-476edd7dd4d6,8696f99f4017376c3c67c643aa7a8fb6
6ff0d8de-d03f-464b-9457-c4b013dcb84d,f3a656ac-2736-4c0b-9eec-82d24c10b47e,4800,2025-04-26,81e4d915-5355-4893-b418-476edd7dd4d6,cceb2bb3af636104b53346d2b0dee5f0
1e723990-7f45-4218-b6f4-c452b0c92881,ac850de2-d110-495f-a440-90aef6ded504,2420,2025-03-11,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,0ee3ba5fb7ef83c8972c2a35f9489c7e
ce54d0f5-52c0-4ef2-bae5-022a44b426c4,dce3e93c-dc12-41c3-b7e9-1d5a1dd705f8,603,2025-03-23,07fd11fc-3cf6-4657-a819-d0ffd6681561,6aa6d404651d0bd9803560a7b8d0f25f
9a506ce3-1ea6-47b9-b5ed-efbbe009cb69,4fd77d1a-63ec-4d98-87df-a418d500669d,1264,2025-04-08,81e4d915-5355-4893-b418-476edd7dd4d6,2ed3afe4d379b31be73e2128c1172713
279cff77-f686-45dd-99dc-2b448cdd74b6,7a5a8da5-e961-4ab3-8bab-1f5800bd0465,1264,2025-03-30,81e4d915-5355-4893-b418-476edd7dd4d6,d94520e4f43e996865bb12b119a35b09
8cd95f10-ba98-47ce-8afa-da9bddc7c217,e7edb0e6-4e4b-4340-af2c-e34ddd1f9d28,2955,2025-02-20,07fd11fc-3cf6-4657-a819-d0ffd6681561,58833bab243c623f0a364bba35972064
91e7a1e1-d575-45df-8de4-9390ea18ade3,f6c1bc6b-b2a6-4ea3-a7bb-87d049eb445a,43,2025-03-18,dc33dda7-7a78-4748-b64e-ab9510a27853,dc1ee473f01d8ef2144723edfeb57466
3d18ae3b-2b69-4399-8237-b17c22f35319,b0435769-aae9-4d7d-a8c9-90fb7fa9403c,2949,2025-05-07,dc33dda7-7a78-4748-b64e-ab9510a27853,01f4f767f4ca137ca6be27c66a57f499
1117526d-045d-417a-8ac9-3f34af6e5cdc,3af75fee-7f01-430e-beba-acf3b9f67b90,1086,2025-04-05,07fd11fc-3cf6-4657-a819-d0ffd6681561,72f6eb6ec2c261c6053b38a0b8a85b5b
7da95c91-b343-4727-96f8-9f72382f551e,f3a656ac-2736-4c0b-9eec-82d24c10b47e,3531,2025-02-27,81e4d915-5355-4893-b418-476edd7dd4d6,820783d323e403e82c96f383e73f2a55
3bc0f94b-e65d-4c9a-b865-5e92726f3217,113d4bcc-378b-469e-af1e-4f58bbf7db3a,4545,2025-03-05,8596a775-cb31-4500-8788-d05a7a5b9459,0246f467dff1615af37f28d33618fac2
0ade9407-5a7e-47ce-9bc7-79375393f23a,cb9fcaf0-31d6-4a69-af49-e345b4006dab,847,2025-02-13,07fd11fc-3cf6-4657-a819-d0ffd6681561,7207815763e480f6eac3cc11afc8bf06
4a4ee23a-6a7f-4a46-81a0-a894167c1999,cc3fc618-84df-48a7-b61b-79203aea8df9,2900,2025-04-18,8596a775-cb31-4500-8788-d05a7a5b9459,affc6962bef02ac629bafd4009716bf7
55153877-8216-47c8-a07d-cfad2ffb1322,7f91e9a5-ffbb-4223-9998-c7bd56637012,4891,2025-03-23,8596a775-cb31-4500-8788-d05a7a5b9459,5958a17573cb0b57ba02ed296705cb3f
1895206b-9a68-44de-a6cc-b709d9ddb09b,c958d337-4bb7-4bbb-8473-1fbdc6121804,2658,2025-02-09,81e4d915-5355-4893-b418-476edd7dd4d6,afda4ef7a4bc324f4dec3ddfaa794d0d
bf1d651e-0eee-4371-9176-8ef550d75ef8,57ba9693-7b00-472e-9934-c6aba1907400,2391,2025-03-31,81e4d915-5355-4893-b418-476edd7dd4d6,500d176e369a46638983340a79157d51
d2250695-433a-48d6-8315-db81903e9e7a,61787aaa-d1b5-4e34-b518-09638c7f23c1,694,2025-05-09,8596a775-cb31-4500-8788-d05a7a5b9459,77824a08995d3c2385d989e0c001e79a
fb3b4950-2c0b-457a-8ccb-44793241c8d5,1e04d7fc-cc6d-4beb-b24f-cc6cbb542a35,1989,2025-04-28,8596a775-cb31-4500-8788-d05a7a5b9459,746551178d2f518c40e8ffc44012deeb
e4dced15-a0df-4a83-b1cb-3ea432ca6c19,c427a1a6-b676-479b-be89-c1f50988ce43,1390,2025-04-02,81e4d915-5355-4893-b418-476edd7dd4d6,ae7bfbfcca90ca02c29cd9df0729652c
ba869bb2-e3f8-40a8-bad4-0a01cea63dbe,0551f35c-c13d-47be-b7e8-0edf8cdfd647,1138,2025-04-16,dc33dda7-7a78-4748-b64e-ab9510a27853,e4ec2cede9559a3b03242b856ed6c587
5059ceb9-5f3f-44b9-94c7-6df6f8cd311f,7676c8fd-6bcc-4805-ae44-277fa37a339a,2199,2025-04-19,81e4d915-5355-4893-b418-476edd7dd4d6,c0028cc35bd2ad0765e86bfbeccabee8
5c3ed310-2ae7-4d95-b6b0-07c6632be49f,d18681e3-1d10-4823-bdf4-c38f2b9e2481,519,2025-05-11,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,5bcd4e522c4ed35299293c6fb958a91d
d61ae289-ff8a-40ff-8fe1-9b2b1f05c0fd,209e592c-58c7-4b30-81c3-aad1ee485211,2261,2025-04-22,81e4d915-5355-4893-b418-476edd7dd4d6,62f0618ec9163f605cc2e9d5c108a89e
e963d5ef-a31e-4865-8567-5862dd62d787,c2cc5c39-1f9b-484f-a4fc-ee105c431de5,3967,2025-04-21,07fd11fc-3cf6-4657-a819-d0ffd6681561,55576237a6904b645b5c9253bb35b536
d98b8ed4-c029-4eab-b76f-9e9612469533,ab3abe0a-d941-4539-8ab0-e970bf055500,2062,2025-04-15,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,b1d1f260617f23fec2bd89c025b50c7e
abc46d57-7cf8-47fb-84fe-f6a1330a82a3,3b31cf7a-d9af-465b-aa5b-4b1df5c2c251,4062,2025-02-28,8596a775-cb31-4500-8788-d05a7a5b9459,2770e8a27d28330234b25ab2f4c1b18e
893c4e74-a852-4a40-8bcf-ce5d7d0111bb,31831ac3-c486-45d8-866f-e62ebccd2804,1602,2025-03-16,81e4d915-5355-4893-b418-476edd7dd4d6,61c945e20301f56fed21f40adf68ea87
52806f1d-d7fe-458c-9ba2-06957921777b,b6d830fd-cc19-4e47-b429-5d11424a1d8d,1110,2025-03-22,dc33dda7-7a78-4748-b64e-ab9510a27853,2d7f272b828bd75d2aab85fbf46a20a6
a08a17fd-8310-4c76-9e52-647216e0c3cc,bd14c140-0d3a-45f2-bf8b-edd796065b23,3242,2025-02-15,dc33dda7-7a78-4748-b64e-ab9510a27853,7e8d6661328753c9aeeccdd23dfbc85e
595fb477-04f2-422f-bf61-353feb39c656,2ac30e39-c035-4530-831f-9c20c9410c37,3113,2025-04-14,dc33dda7-7a78-4748-b64e-ab9510a27853,f54f0dac893bf436bddf03a8cbf15d50
96d87103-fe2d-4024-8ef6-96c6b538f064,a00f10e0-e6ff-4f9b-a7e5-923bbdde78d1,2743,2025-05-09,81e4d915-5355-4893-b418-476edd7dd4d6,0720401965757e3d7ca80b5be02ca1c0
fcb130d0-4439-42ec-b25f-a038a084b5d1,eedecb6b-bae4-44d0-9e42-693d9a169231,4870,2025-03-13,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,e10f4d862c21f6b3e4a892a821a14f95
98d57638-7641-4140-a32e-0400315cfb14,c2cc5c39-1f9b-484f-a4fc-ee105c431de5,2627,2025-04-10,8596a775-cb31-4500-8788-d05a7a5b9459,9db4c33a4ebe359f03f70e9bea11a592
28226a0e-4e41-4191-b80e-a8cbb3f049a1,9a053ba6-d0f4-497f-9a93-dd51a68b3173,1646,2025-03-11,81e4d915-5355-4893-b418-476edd7dd4d6,ccf2453629040c7da6e477ac1bf5b3be
69718fa0-b43a-42bb-9ce3-df1aafaa5781,324d9010-5327-489b-91dd-5e26300f2e52,1456,2025-04-14,81e4d915-5355-4893-b418-476edd7dd4d6,949a1e6fb5dcebef24a7358bb01d812d
04dcdf4f-64ad-47d1-97e5-42b48ea04326,ed8e06e1-a49f-473f-8698-2d24368357db,2615,2025-05-02,dc33dda7-7a78-4748-b64e-ab9510a27853,d13927cffb74090acc52d09d014137bc
5362fde6-02b5-4736-8f7e-59a13672c938,a5dbb188-0aac-4877-85d9-e099f757fe96,4023,2025-02-21,8596a775-cb31-4500-8788-d05a7a5b9459,48a9edb2f5e86ae460788d0a39f6ff1b
eae9297f-e324-4cb2-a38a-735e80af021e,9fde1d01-6d8d-46ff-bf5e-38814055991d,1986,2025-04-19,dc33dda7-7a78-4748-b64e-ab9510a27853,8983f9c9be7a4ccbf086bdae570d57db
95bd46fa-d8bf-467c-a3db-8f3559ddf760,c6cd1499-dca3-4c6d-93c9-e102aa257dab,2297,2025-05-07,81e4d915-5355-4893-b418-476edd7dd4d6,389afd4cc1b5a0c28c0c1ca5b477874c
5952e1ae-4028-4ae2-a6de-91bdc6250bb6,54c472ba-87e4-4ef6-8f9f-a98d7b0d83e3,933,2025-03-10,8596a775-cb31-4500-8788-d05a7a5b9459,b0d14364700b3a07f05d191037507621
c5def187-d9c4-40d3-9d40-f585d5e8d4d7,7e771392-4589-403b-a849-09590b9eb6fc,4852,2025-03-30,8596a775-cb31-4500-8788-d05a7a5b9459,2da366988aadcbdf6b7a7e3c5ca5cbf3
4791a265-3995-43a5-97bb-a2295d49c825,528e4b8d-64a8-4a01-81d1-85e4db904699,4507,2025-03-11,07fd11fc-3cf6-4657-a819-d0ffd6681561,ac20648f7a08d948b74b328fcf52916d
04d3f49d-9f61-4af8-9884-ff9a3aad6a73,be82d3ef-814a-44c1-91c5-bc83143c45ab,3782,2025-04-14,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,a30f7e92c3a0e60423f62a2cc120b8ce
fea717cc-9e7b-48cc-a48a-79f5356e2efb,d3e330a5-1aff-48bf-9489-8968aa2f0588,2387,2025-03-20,07fd11fc-3cf6-4657-a819-d0ffd6681561,2a36fc47e07dac0acc87a5ba5696daf4
1198ab7e-8d82-45f5-b0e6-27ad1f95006b,c43d165b-96d1-4a54-a08a-a24a8901b154,3352,2025-03-12,81e4d915-5355-4893-b418-476edd7dd4d6,ac4213062c7c11a78728d79c04b26f76
985a302c-0f3c-4efa-8211-8268ff405188,dc41663d-14d0-493b-bd94-241bb47e843d,2481,2025-03-20,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,0d8fc049b130847460661fba5b43b3b3
c362090b-3261-4cac-a34b-e0d9ecff54f5,57c8889f-318c-43ff-bb07-9f0adc243583,1263,2025-04-17,81e4d915-5355-4893-b418-476edd7dd4d6,d48a18e9915d8fc8b38162d353ffe9a4
5010a78b-03cc-4ddc-b886-11e07f47a62e,957e3caf-5822-44af-8f4a-2f71fd533262,3089,2025-03-09,07fd11fc-3cf6-4657-a819-d0ffd6681561,bf169f1bda896cb1487ee44cbfac38dd
bc00c470-711c-44f8-a6f7-c032457760c0,7d775152-fd7f-4548-8485-020ef1c0faba,4899,2025-04-03,81e4d915-5355-4893-b418-476edd7dd4d6,2afba1eab7d48160c29f4b2daebb4baa
cc588664-e5dd-4a24-b305-f5d59f0ca0c7,df258f90-675f-4ed3-90cb-645ce2fd4e01,3284,2025-02-21,8596a775-cb31-4500-8788-d05a7a5b9459,596563450e5ac87cbe64b10b9e3f2020
3f80bac2-7596-418d-b1b9-07682b1daed2,ff309718-d0ab-442b-ab0d-2d3b28935b93,3427,2025-02-27,8596a775-cb31-4500-8788-d05a7a5b9459,adc1e764613963bf8dd65c1d156bc729
a96be473-8d27-43c4-b2da-8e92b863b0fc,8c861502-3934-428c-93c2-dd7dcae59c11,2946,2025-03-21,8596a775-cb31-4500-8788-d05a7a5b9459,945401bec73e53f9d182c2b00a0f4ad4
aa614b3b-3b9c-4dc6-9e04-c4a88ea1f924,86e549d3-a553-420d-96a2-b895ea755ddf,697,2025-04-14,07fd11fc-3cf6-4657-a819-d0ffd6681561,ad353498cb7904ec7bcef2ceb91f3d4a
130954f9-ad90-4413-bf04-6866cbe19545,496adb99-49a2-4d7d-9608-10117ce01968,2034,2025-05-11,dc33dda7-7a78-4748-b64e-ab9510a27853,b74c981088d4372c7677a6a8f561dfa6
f1b442dd-4df1-445b-b4dc-aec322869c14,1a2a5a18-a844-4f32-a3fa-9f28ebbe51bf,363,2025-03-17,8596a775-cb31-4500-8788-d05a7a5b9459,cc28a6c762e64b2d0c25ccabfa7d36db
f481a7f7-b2d6-4ddb-9a80-463e35125f25,7e06566a-3bc6-41ce-8ce1-7b0cb9c805f7,3274,2025-04-15,dc33dda7-7a78-4748-b64e-ab9510a27853,53242341ff3b1c6e25131a32e8c5bf4f
9033c823-c29d-4672-aa0c-285120b9f80a,c042fcf0-f432-4ed4-8113-b31be8f2a512,3527,2025-04-22,07fd11fc-3cf6-4657-a819-d0ffd6681561,16f2e8287e8f10b3bafee2336639e340
ff77b895-b73d-4992-9063-f4e655f6ef53,0a4bbac2-93bd-4d16-b3d2-7dd656025a76,808,2025-05-07,dc33dda7-7a78-4748-b64e-ab9510a27853,50caf736e484f7d0679a2e512e05f517
e28b9ffb-e34f-4fa1-b6f3-5d0ac23f2d6e,74ce0d92-3378-4e60-b67a-bc48b132bf5e,4184,2025-02-25,8596a775-cb31-4500-8788-d05a7a5b9459,ac435913fcdb6cd6446b4424482cc224
62c5b475-a788-4ac0-b2ff-6dc3404d9acd,113d4bcc-378b-469e-af1e-4f58bbf7db3a,4756,2025-04-09,8596a775-cb31-4500-8788-d05a7a5b9459,2454e3e27bfc359f83d9feaedceac1fc
3ac2ce03-df33-4fd2-b068-c79dbf38c9f0,74ce0d92-3378-4e60-b67a-bc48b132bf5e,3652,2025-04-05,dc33dda7-7a78-4748-b64e-ab9510a27853,5e71d7580fad6440b1875d8d42f104de
5b856d5e-2f1c-4812-885d-c43b61848000,ee07f43a-2fb0-45a6-88ef-7fe8af17a744,3794,2025-03-10,8596a775-cb31-4500-8788-d05a7a5b9459,d32d65b70ca8c6e817b3814a9d9514fb
30cbd4f7-1b77-4d85-8830-a191e36af539,b2eb4fc1-f617-4207-a537-3dad0df07e30,4100,2025-03-20,c5c77385-1e3f-4875-a640-4b9d00c4ad1f,8695550e1fe0737fa93c78cbc9e34b86
7dd96677-2845-4668-aadb-f69347b4e4fe,a856e209-fa59-4119-8dd8-8b9b3aa0a8e0,202,2025-04-03,81e4d915-5355-4893-b418-476edd7dd4d6,b9cfb2369f5968e98eb609d7d93351be
69fc5f36-5d74-4e74-a860-728496763291,ec0d684d-47b8-4253-9df6-956f0a6b659a,2421,2025-04-30,81e4d915-5355-4893-b418-476edd7dd4d6,2d392976f6f5df01bb846aae6e433b6a
c315d6d4-afcf-4a88-a2c4-ccaf7fd31bbb,6d13c24a-1cde-489c-b796-47d314ed8c7c,704,2025-02-09,07fd11fc-3cf6-4657-a819-d0ffd6681561,326214f52cd281c7d0522cad8f64fa70
9414c19c-71aa-4e71-b6d0-313b63c45780,1d2ca37c-1444-4506-9543-cb130ff7ee22,1161,2025-03-10,dc33dda7-7a78-4748-b64e-ab9510a27853,68a495a6d126ff924b12fbba57b7e588
