CheckoutID,CustomerID,AbandonmentDate,AbandonmentReason,RowHash
a6743c50-f3c0-4032-90b0-36177ab9fd4f,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2025-02-23,Shipping Cost,3947662c1d768f46486b54631d1f946b
41a5c3e1-71ef-4b59-9ef6-5c162c91a632,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-03-27,Payment Issue,3e5fee993439a1001485da72e8d1e28f
e6add63c-dac8-4a9e-aee5-92b632edf2e3,90448626-31aa-4d65-a854-dab84c21bac0,2025-02-07,Technical Error,453c7ae548be89278c98bd6bdcfeb2f9
f2737848-2393-44ef-bb9e-476147e5b2be,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2025-05-11,Shipping Cost,3bf1e6072ed05bb66a0096fa6b243838
c7071d99-9bfd-40a7-ac68-457d92e96ea2,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2025-04-01,Payment Issue,509b53b49c164ab0a5f11a1e5368de5c
0cd3979c-2d42-4084-bfb4-dded594be75d,86664865-4e84-4896-b9b1-3d58a3c19a13,2025-04-01,Changed Mind,8c9b9bf5c10cb32cf975dfd1d59f90d7
d24e9e13-58e1-423d-b2d2-e7e13481044d,0094c41e-8408-4846-b185-fbf114db7a0d,2025-03-04,Payment Issue,389c78def43c49b3b25197a7cc6d5b70
c0d230a8-cb8d-4f31-b92b-b5f7d916ef9b,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-02-11,Shipping Cost,986aa8be579b094f9b58a70f6048ed70
8df4f4fe-016b-4ecf-accf-c17ed103aa83,07a7c40b-1082-478f-be65-ed92db3c2b5b,2025-04-15,Payment Issue,0159b5a60d96512c20fa1cbd6972d996
d4b84116-a6eb-4385-8733-e02e4d082aff,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-01-03,Technical Error,65eb94b87e39ac4f7b2fef76d7cd3b25
1ab20816-0ac3-4c50-a9de-6cb202978854,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-01-11,Changed Mind,fe655a875d8ed1b927fecc974fb2913c
6f964f86-1c87-4ca0-8414-f4ea585af421,5f2643f1-ca38-40c5-adaa-748da8a72c69,2025-02-15,Payment Issue,c503dd786a62500431ddaa8c21ef646b
2b06d844-f06b-42ff-bad6-1c39d9917937,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-01-06,Shipping Cost,ab41da11661c581783fba6cabc6a1432
cd6d4a0c-4c1d-40c0-99e3-4705cfc249f8,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-02-18,Changed Mind,7185f6926d57c0292388adbc5f25b7a0
e2fc0e8f-0cc2-408b-be30-05e1d1518552,15da51da-ad36-4db6-958f-37f69e74b4b6,2025-03-31,Shipping Cost,f51e16af9c153decbaca1b1473d2fecd
9ec82e07-dc5e-443b-947a-bac42d173379,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-01-22,Technical Error,a2febe0526b5e6a5e92abfadfde5c38f
61f122b3-b1ee-4044-8a41-3d604de945af,a0d03e66-36a9-4e3a-b061-90884a47209d,2025-04-12,Shipping Cost,1e9961e94d9506e87dd603afe6a6f4ff
baa9b421-33aa-4c02-b649-4a688d40b1c8,3046e874-7757-4321-a055-3edea53305ef,2025-02-17,Shipping Cost,15335a46ddba91714e638d2f9786290d
02407f88-3de3-4f9a-a8f0-0b4a6c9e87e9,0cae327d-3c1c-4b9b-b1e0-103207463ade,2025-03-13,Technical Error,fd433c7ec3668fa2e287ecde6ac0d1a5
3a3ea4fd-9b1d-4c16-87dc-7fee3eb5db20,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2025-04-02,Changed Mind,f2ba516b54e4c02856d086de8ef9560a
2e446378-48a0-45d4-9077-42983082beac,1839e3f3-d986-40e7-b0da-022e91928a13,2025-03-31,Payment Issue,06eb6da485e60a7bfe5ce0fef98d74b8
8f76ca72-9cb8-484c-bd89-ecf776c5d70f,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2025-03-21,Technical Error,7126dfdea4f296d5b63873cc8c5d3826
f1d4992f-7750-44f9-967b-fbb17d1f86dc,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2025-01-21,Technical Error,489119c2c942574e7f312697d8af8d50
3e69519e-2d25-4540-84ca-8eca42fca7ca,1839e3f3-d986-40e7-b0da-022e91928a13,2025-01-01,Payment Issue,ded390eabf2bc63d5d1ad48749dd4444
f15a8a53-55e6-4053-b636-a13ed1d2a5a0,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2025-03-31,Technical Error,6f5cb911134e408df8a45c5a3be54439
631e9dbe-1972-4fd9-a8d1-404f258cb50c,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-03-04,Shipping Cost,744dd317c9f152fb7767b32148a0f934
436d882e-9227-47ac-8e75-cea9c6584d56,270a78d4-d980-45c3-bf41-9c12bdda3546,2025-02-10,Technical Error,d46e8d066532d269d674574a2e8f2241
469610e1-121d-4528-9e96-218b22acf2d7,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-03-09,Changed Mind,2258200be6a2d41d864f96b9359822f4
cc8a1c24-b9d5-4bc7-a035-b315468068fe,efd12b55-23e9-4f58-a207-35e1da7e7afe,2025-04-07,Shipping Cost,5536d2fec638fe6e421e911bfd78675c
b4f47b8d-8f90-4b2e-9d6e-a726826d3ad5,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2025-01-21,Payment Issue,4c0c21a6138b26166b10dcdd6ce5bbb3
0065a30a-b35c-4557-8abb-550be72007a2,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-01-24,Technical Error,28e1c8c326307e601499a9e79729c45a
5802bf32-b5ff-4dee-a235-5a2f12d61897,02cb4728-42fb-4733-962c-19a1d3c00406,2025-03-03,Shipping Cost,ea3451fd983cfa70374302bff707a5e8
f1e25d47-76c8-40b9-bcf2-1d7411bdadc2,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-02-04,Changed Mind,4e77aae63e602ee20a583b8ef9686d40
d94d75db-90ef-40e5-af43-6b84b9bf0a44,fbd733a9-47d4-4e40-88be-709357213476,2025-01-03,Payment Issue,d19ded7961f730a43a327435aad52bdb
af9d6c44-2de5-4d39-b89a-34c8d23c4362,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-03-07,Shipping Cost,6738c2899d6425e318967b8d71416fcc
0ce18560-f7d2-4526-91e5-75da90db6a7e,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2025-02-26,Payment Issue,8af8b139a4048888d58e32573ccd47be
f1a243dd-78a9-464c-915a-79ca4df4cf5e,df600f99-242b-4e78-acfa-07fe39eabd9e,2025-02-01,Technical Error,4658588d7295c36b0a740152d4ebcffa
18b27874-c198-4682-b957-c35ef1c88e10,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2025-02-21,Shipping Cost,a741c5fafa05e692ff5be1831a729724
b4d50151-5f88-4795-9bc1-ac49d89505c1,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2025-04-03,Shipping Cost,2784dbf74911951822ca4bf88f2391ec
54e9f77e-8f77-45ed-84e0-dabd1ed812f4,035765ce-dcbc-478b-b43f-f38992c442ff,2025-02-05,Payment Issue,12efa9bd7f5aa47bfb8e1a4f744387c7
79bc1844-572d-457f-93c0-32cfdddd639c,9de85a38-608f-45f2-b25f-78aab3924fa9,2025-03-10,Shipping Cost,6c44ba007ff661588d51af3fac72c5b6
6634cee6-85e7-47b2-aa53-f8b81c56fe33,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-03-06,Payment Issue,a90166115491e02d096bf9230bf87d1c
68cb2151-3de6-4e99-84f5-8209dd35d880,653cd13f-483a-49af-9e45-04707ae1508e,2025-03-19,Changed Mind,6c509032ffbb8cef63f7592dfb0dac21
ff14f2e9-d662-4602-860b-2754bf2aebdc,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-03-07,Technical Error,80577657541ba24a19e45b613706c8ae
575def20-1776-4add-86ce-9db494ba018c,bed734db-9554-4ebe-b415-628b657962d6,2025-03-03,Payment Issue,6bd8fba8c3076ba53047805b76a98166
be0f95b7-6c76-4feb-936c-43f8dbc241cf,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2025-01-30,Payment Issue,9c7e6d5bb590aaaae9a81f689bfc1084
22b9a10d-082c-4414-8801-b31d81660f13,829df66c-a6f3-474c-bc06-48d34aa71c44,2025-04-16,Payment Issue,1b4266bac2bdc188cad39caa9f27a6ee
cb655516-50d3-4b91-b005-d81d139f99a5,5638cc23-cfdb-40de-9577-4997569c48f3,2025-04-26,Shipping Cost,a0481079af91716a7076f8eb7b996b6c
e70b3db2-9c08-4818-a9e3-ed97c358bcd9,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2025-04-13,Technical Error,42ebde133a2d0cbecc95bfa87d73a40a
2c9e66bf-853f-46c8-8adb-b022c214a576,f794693d-2fce-4b93-9462-2e86678f3a10,2025-02-20,Changed Mind,b88bc5a979e09ea3d42571cc7b25725c
4a003c60-bd05-4755-812b-92211eab6d91,2421a4de-b9b6-4373-992d-f10380e8449e,2025-04-11,Shipping Cost,05681a6331396eb7faeec384d9fec35a
9b43be85-fc3e-4ce0-882c-6fbaf8404c9d,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-02-03,Technical Error,0f42b3f5e40f1e5b564f52984cbd2675
1e44444c-1c03-43e0-bb56-5bb6a1f00532,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2025-01-01,Changed Mind,cbf3e5f0ca887f17dcbec1506526a336
b89fd885-ceaf-4ff4-838c-669b1bd12cad,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-01-31,Changed Mind,b62d7040fc2f2ccbec10ebfe0b8f813e
c28308ef-7ca9-4a6e-ae13-b1518b15e182,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-01-17,Shipping Cost,31837424062c976359be49dc1a0cb42e
c7edcd93-08a9-4599-b5cf-62ec0d21f3cf,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-03-21,Payment Issue,0e45bbc2e78ae5728a1169ac9aee755e
04380b4b-725a-4650-a234-fc4bbb0f02a2,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2025-03-12,Payment Issue,37f09a9871aa890048feef6ec5faadbc
1c717602-a8ab-402b-b71d-741390e74804,98079c5e-8c4a-4564-9ca5-658f9db89953,2025-02-22,Payment Issue,64eaf204d81e434597da0d851b020008
8650614d-7f13-4c5e-832e-bd1153bae8c7,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2025-01-30,Technical Error,7a06876531c7f93ae2395e32468ca188
fa13fba1-4f29-4c2b-ab25-72c0f1bef166,545d1542-4e1e-4804-851b-400d5b020f68,2025-04-22,Technical Error,7190a3cd85fcce7499e61abb9f9f2fd0
5e5dac25-2f6a-44de-b228-c6b46dddac2d,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-03-20,Technical Error,9f9539cd15cc2871f805dc8060bc50c7
2c25b029-f512-4552-97ea-8735bf22f7f8,86664865-4e84-4896-b9b1-3d58a3c19a13,2025-03-24,Technical Error,6f662d69193fe79c22066baea98e3bea
a5b7186d-fe22-428a-a328-9b3c0149d2c7,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2025-01-18,Shipping Cost,9984f5f5346d069c0314a1a71ba1980c
34fe4bf3-bbd8-4819-bd57-30fe4d1b9769,1839e3f3-d986-40e7-b0da-022e91928a13,2025-03-04,Technical Error,a86d587a352829b0d3859dbc3804af93
19cbe6de-3462-4d5b-a1de-d3e75985b999,85c32511-7f37-4de1-882f-2efa8040dea4,2025-03-04,Shipping Cost,08f441ef9fd3c6cd4a583681a55aec0f
4978c267-2f15-44d2-9687-776e6b410e6b,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-02-04,Technical Error,4271d452237263d9527a282b3a8685a0
e4b86f8d-c17c-4917-9e48-3dad515b7b30,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-03-10,Changed Mind,e3ea9ccdc8ce441d8c44a33bb9ba25fb
bfb52679-4640-4fa5-b5f8-a03141d2289a,a5cef112-752a-40ba-b573-df00b771d56a,2025-01-07,Payment Issue,25d779b4619713339dcedc94906a7dfe
bed5ae8d-823b-4ccc-a363-10e20d619c7e,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-03-05,Shipping Cost,a23b0dfeda26a65aed068f989d9600c0
f5d4ecf5-892c-47b5-8146-0a20dbc2da21,a9cda48f-5bc6-47eb-88d3-50606128be2d,2025-03-08,Technical Error,36d1b930087403a107bba6757ab47403
ac075441-aa93-42e6-90d8-2339fc16d83f,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-02-15,Payment Issue,9481ae1dddb7cb3ee223723d2ffe0b90
b537b405-1d03-41c3-ae96-92320d2eac6f,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-01-14,Changed Mind,4d0573fbcc6520f06f660e8b9fca43b9
b38d2a95-863c-421d-ab1d-5440e5bf0061,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-02-13,Changed Mind,aff5c4540f4ada3610980649a74dcb0d
dd94ba20-f43d-47d4-8e6b-56bea95686dc,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-03-17,Payment Issue,50db2e783ad75fa0b3438ed6c271bb1d
31c8223c-f7bc-4f72-8573-2eb56dd2d712,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-02-15,Payment Issue,dba9ebc7192b8be292973b7722966244
43606be1-c15e-4c47-8aa1-6a47871fcf63,f34607a8-f6d3-427d-acf9-3d905082506b,2025-03-09,Changed Mind,72e2f25cff658ba1f0134d46a8fbdf0a
524fb995-1af4-42d8-8336-c9bba161b119,7ec92f10-c40e-4160-b34b-395017c26b71,2025-02-13,Shipping Cost,a138f6dcb667dfc10d39fd5db78cc908
ba35e167-e8dd-4091-8d23-7e2ddc66dd81,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-02-12,Payment Issue,fc6f922b628d5ff34de988bc95d97bc3
f99282cf-532e-4f75-a328-160369508e7c,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2025-02-08,Changed Mind,3f7078df03055ea7c26f5cebe09b25c0
dac03c13-7266-4e59-ad3e-575415d51a81,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-01-15,Changed Mind,30e7ad76ec370366f99c4e555b2d4f6f
ab944484-31a0-4e37-918a-4ed712c7d184,66beab47-39b9-4dca-b770-73f070a08070,2025-04-12,Technical Error,3279857e4a085ff1bdacca55d3c9fd30
4650bf03-75e7-443a-a4a4-00fd88b2dea6,9d69cc1c-f492-4f69-938c-91efee85a672,2025-03-10,Technical Error,7c3c1e8d79308c81dec4aca9407db15e
ad435866-62d2-417b-b734-5b3a4168f3af,90448626-31aa-4d65-a854-dab84c21bac0,2025-04-03,Shipping Cost,5d0a55b3101871354bde90d81bdd069b
f337c8aa-fdd5-4e5e-b557-dcb7c6d344ae,017092b9-a700-41e2-8365-eeeddf441c3d,2025-03-31,Shipping Cost,dae5f3f25b94ae819369af7dbc0637d7
4f5856a0-f1c7-49a9-ae3f-497c236605e3,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2025-02-06,Changed Mind,6af9d05cdb329663eb9edaed84a05eba
8f0903fe-87a1-4957-8b8c-039abea28f9f,85c32511-7f37-4de1-882f-2efa8040dea4,2025-04-07,Changed Mind,ccc36437f4f48b3f766bf26067a6b69a
e3a3f5a5-cd67-4bc4-b10a-18c922b3a15f,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2025-04-08,Technical Error,3d7ddfdfaaa10ab00389144bdc947503
e9d7326e-6deb-434f-98ec-a4b400a7d374,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2025-01-28,Payment Issue,bc61b0fcab1478e3382fe4ef4c728451
7fa5f267-7995-4853-87a1-38bab73ebfa1,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2025-05-09,Payment Issue,4d6f9e341e3b0cfd1748ea0a3b1b6fbc
6f78318c-d0e8-4a78-856d-46b352317243,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2025-03-09,Technical Error,c5bec0f65bfd34e63cd4b5a7fb765587
1b59dd96-a202-4527-adbf-61ca53942e85,6b429bc0-656f-47dd-9580-28efbaf20c9b,2025-01-27,Changed Mind,8bfd1ba5aa708ab587d877053ba8bc44
025f2904-ffd7-4981-87d6-8af91407ddfb,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-01-15,Changed Mind,c061f3eee59bb65554b0dcaa060a01cf
3450147e-d350-4c2a-8e21-6e466edb7d22,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-02-24,Shipping Cost,e36cda0cd7dd4f06dbd70fd8dec5d996
231be3bf-9e8e-4905-9e55-bbee667e483c,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-04-29,Technical Error,e5ac6b229fc4f1249facade434d2304b
cca09b25-a8c7-4f14-87c4-16dbe5e2638d,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-02-23,Shipping Cost,9c3f3fb32682931b304d18b04bbfdc90
677d18de-2662-44e2-9461-9a844ac0bc6a,abc2f41e-ab8f-430c-9677-705f4343b0ec,2025-03-22,Changed Mind,f3f2dd98a5656c371696850cdeacce44
10702d0f-97e1-44a9-ad54-3fe3d50c6ac2,0094c41e-8408-4846-b185-fbf114db7a0d,2025-03-29,Technical Error,d5f54626f8970d6225f627c57fc7e46e
3a2df6b9-95e8-401f-be81-4ce553cc5197,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2025-03-24,Shipping Cost,dd032ac02e84b729dd853dc4bb858a48
a7c512a1-3d87-437c-aad6-f3d5179c73a6,3bb1717d-21cd-470c-9e89-3c63077a1359,2025-03-14,Payment Issue,47221ee095f93a713487e0182b0bda98
dbdb1eee-97f4-47d5-8509-a47f7a0dd2c2,035765ce-dcbc-478b-b43f-f38992c442ff,2025-03-16,Technical Error,1ea77e40ecff52138a284f3181338113
b3136356-6796-4417-a0f5-59ea53b544bf,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2025-01-24,Changed Mind,0e79d1460fbdb26016c4fbb741b89801
01de80d7-3336-468a-b590-fd4bf34eb704,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2025-03-31,Changed Mind,8c2cfd89e187c7415e2be36ed0e0965f
b412c140-95e7-4053-b930-f74845761a9c,bed734db-9554-4ebe-b415-628b657962d6,2025-04-04,Technical Error,990bb014d9f107a9705a5569cae0b9c5
35256cbe-f9df-4c48-8e74-9a280b0b00ee,6b429bc0-656f-47dd-9580-28efbaf20c9b,2025-04-22,Payment Issue,750f8a69e0034af7e694f98332ecbb55
caf9e067-eade-4891-9683-bef7941c69bc,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2025-01-21,Technical Error,cef0f3a7104d8d41290233ac0ac4b71a
fd677e43-8124-4bc3-81dc-a9f4ca50a110,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-03-03,Shipping Cost,f8164058cb4532a0eff14c6cb1187b9e
b0b27a78-c9bd-4bbd-a64f-91295decc0f1,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2025-01-15,Shipping Cost,ee24aae07d5be5eb76477f38331dd8c4
5a7557e9-c059-4f63-9e70-f9f53c30ef73,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2025-01-10,Shipping Cost,f6f0c7367f16bf7769900ed013dbbbf5
359253bd-e505-403f-825a-5a0399015441,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2025-03-17,Shipping Cost,aaff34b0913195fce1c467ed0197d185
4d06f547-a5f2-448d-b36a-c36c1a676b0f,5e419f86-6e6b-4b45-a140-d03228124ecb,2025-04-30,Payment Issue,6eef9d7d44f50e3429ebe6a4610c0057
268d3a07-6deb-4d56-ba21-fd45d3dc1c1b,f794693d-2fce-4b93-9462-2e86678f3a10,2025-03-23,Payment Issue,2fd7439edcac22057258453a48e39a9b
67bcc2c4-52e4-4f6f-b03c-0229a5bf42a4,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2025-03-14,Shipping Cost,21e57f2d7684ca0a19789e6b1cfe1353
0154d979-8af6-4594-af5b-4b455309a90a,9d69cc1c-f492-4f69-938c-91efee85a672,2025-02-28,Payment Issue,7046f47c64398c0afdcb5ffc9ee2c3e7
621abda7-c4b6-4971-a532-9d1029198be0,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2025-01-28,Shipping Cost,6e60848649b447091ce43df6c1b1f634
9c711666-23b1-44aa-b487-b6311eeeab24,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-01-27,Payment Issue,51dcbc37182617b027cd8a2b56b7d8ca
2d0b66b3-94a5-474a-aa72-0915b81d7d62,c0e366b0-4820-408e-94df-b7532085e9c5,2025-01-20,Changed Mind,5d974438a2638805f5b3cd9414581055
0ec12a58-89ab-4284-a653-544601949096,3bb1717d-21cd-470c-9e89-3c63077a1359,2025-03-19,Changed Mind,6ff4242da8fc50995216de569ecadafe
baeae553-d227-4d1a-b367-d80adf1f6f47,c8a37272-48fa-44ed-a432-b26ea868a892,2025-04-29,Payment Issue,77bb8ccba598d9390cd5ba0adba17d8c
b6bc8309-f5af-4087-85a9-45af9e23ba82,3046e874-7757-4321-a055-3edea53305ef,2025-04-04,Payment Issue,a0b7a64e898ca32c7470bc7250a876db
2d5d57d2-5b16-4eb7-ad90-accc412fc55f,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-03-04,Shipping Cost,64542341553c61cbb00ab619490e186e
acb958bf-82df-4909-b8f8-1d9397b9484f,5638cc23-cfdb-40de-9577-4997569c48f3,2025-03-06,Technical Error,fcbba8f7f9c9ffef40700ebef5353ca7
10838de4-4aff-4922-9758-8efc1e8c4e11,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-04-26,Changed Mind,26f24d5130379f435e5d9d3370ffbd4a
bf02f2fd-659e-4409-a84e-01466ea74d5d,c8a37272-48fa-44ed-a432-b26ea868a892,2025-02-26,Technical Error,7926e108da5cff6358e8074f61004585
b97eb956-3ce1-49a4-96a1-09cd8a093615,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-02-18,Payment Issue,f20c266b44ca6ae28589dc0c5aba4696
af9d3481-bb0b-4674-bc0f-6793eaea0ac1,eb0851e2-3417-47e5-b97e-36ebf487607f,2025-03-23,Shipping Cost,02ad9b01a5157023ee2101135d677bde
237480f5-3e86-46a8-80d1-6faf44a25d58,829df66c-a6f3-474c-bc06-48d34aa71c44,2025-04-18,Shipping Cost,aed43c7f086da79c43e07a0399f58246
b9bb1bb9-c6ac-4335-85f1-efdf722757da,7ec92f10-c40e-4160-b34b-395017c26b71,2025-05-07,Payment Issue,4eb57f12fd243303eb897f61f9d4e883
da5d1a7a-bff6-48e6-acbe-cf743fe24027,9de85a38-608f-45f2-b25f-78aab3924fa9,2025-05-03,Payment Issue,c45322953009158a4442bf3f850ea078
c4f9283b-29f0-4426-b5ea-5484081960b7,7ec92f10-c40e-4160-b34b-395017c26b71,2025-01-09,Technical Error,2a7b1ef49f84851f3f9e854b0f42117c
e721470f-34e7-4dc0-b10b-8c355b9c45e8,07a7c40b-1082-478f-be65-ed92db3c2b5b,2025-01-25,Shipping Cost,ef5c40623cc9043e8ef49425c5ec7fe5
3881effe-8e8d-4e70-a5c9-3cd0b24b0fd8,85c32511-7f37-4de1-882f-2efa8040dea4,2025-03-20,Changed Mind,61e6b51016062d2cb9fe41631c749fb0
5cb277dc-d61d-47b7-9c14-1591823f7bea,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-03-28,Shipping Cost,8ea529a90a32af75fc178a8b56d488b8
e423ea9c-0e6d-425c-9eea-34247f47ad57,efd12b55-23e9-4f58-a207-35e1da7e7afe,2025-01-31,Payment Issue,46d677fdb710893614eb4eab4b9637a9
7a7ab0a6-c3b5-4137-a6af-243af96dc1fe,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2025-04-27,Payment Issue,8da60b578d1a7a17eae288c25d6619a2
ba7693dc-97ea-433f-a524-98acffd0f74a,fbd733a9-47d4-4e40-88be-709357213476,2025-05-07,Technical Error,137f20f1c285ccb347b37e0dbde90b7a
113f6179-9749-4b14-9e1e-8f546b02bafc,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-01-17,Changed Mind,64ab894996cc7701dbabc34221dc9eb4
5e07004b-179f-46f9-92d3-61ee1a017fe1,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2025-05-10,Payment Issue,834d3081d074cdbaee8265237491a44d
690c5076-97b9-4cba-8d12-4a2e1ee96224,f794693d-2fce-4b93-9462-2e86678f3a10,2025-02-04,Changed Mind,0c1eed9d548d97aa5dcebc8ed5c1fc6b
eb71924b-cfd2-4e8d-a983-7d76a7e124c1,f34607a8-f6d3-427d-acf9-3d905082506b,2025-04-07,Changed Mind,ce84845dd29d6fb4976bcea47d17570f
8db67367-fe95-4258-b43a-866fbe863bb4,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2025-03-07,Shipping Cost,f3b8e35d0d57ec0fb09d4e5cb6fee034
30f05716-9ec9-46da-9da6-382eae0bccbc,0e725382-cfa7-4eea-b824-68123317826d,2025-01-08,Technical Error,a3ab77e687be0e9eceaa76eb7544b116
4638b08f-b6e9-426c-8468-cc9acf91bc15,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-10,Shipping Cost,b25d2524ecae1aeede75454cda1d3677
ca9edaea-9070-4a58-9e03-b80c13426d6f,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-04-20,Payment Issue,950140f8f4a82b9ede4e4ef99f42cc0b
d278afc3-cbe2-482d-ad80-05ab9bcc9c21,66beab47-39b9-4dca-b770-73f070a08070,2025-03-31,Technical Error,ef65d895a126565cfabd4539b24a0a64
a940161a-9dcf-4a8a-97c6-e1102991128b,017092b9-a700-41e2-8365-eeeddf441c3d,2025-01-18,Shipping Cost,4d5fb9482421f53d9cb158e37842da98
f297102f-db31-4834-b25b-71c35deaa7bc,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2025-03-07,Payment Issue,505d0dbafdced698998fc32a50653c30
